 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2001
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"110015 Ouro Preto do Oeste";20;1;10;16;11;22;13;28;41;33;195
"110145 Parecis";-;-;-;-;1;-;-;-;1;1;3
"110018 Pimenta Bueno";15;1;4;4;13;14;22;25;18;24;140
"110146 Pimenteiras do Oeste";1;-;-;1;-;-;1;-;-;-;3
"110020 Porto Velho";240;37;61;238;259;270;216;261;246;192;2020
"110025 Presidente Médici";1;1;2;2;8;8;10;11;25;15;83
"110147 Primavera de Rondônia";-;-;1;-;-;2;-;-;1;-;4
"110026 Rio Crespo";-;-;-;1;1;3;-;-;1;-;6
"110028 Rolim de Moura";24;4;3;7;17;21;35;40;53;37;241
"110029 Santa Luzia D'Oeste";-;-;2;1;3;2;1;9;4;6;28
"110148 São Felipe D'Oeste";-;-;-;1;-;-;1;-;5;2;9
"110149 São Francisco do Guaporé";10;2;-;5;6;6;3;4;1;5;42
"110032 São Miguel do Guaporé";8;3;-;7;7;4;9;6;3;6;53
"110150 Seringueiras";3;2;1;6;4;4;5;2;1;1;29
"110155 Teixeirópolis";2;2;-;2;2;1;-;2;-;3;14
"110160 Theobroma";-;-;-;-;2;2;3;1;4;2;14
"110170 Urupá";1;-;2;4;3;3;5;2;4;3;27
"110175 Vale do Anari";3;-;-;1;-;3;-;1;-;-;8
"110180 Vale do Paraíso";-;-;-;2;2;2;3;-;7;-;16
"110030 Vilhena";38;3;11;24;20;18;22;48;34;26;244
"120001 Acrelândia";2;1;1;2;2;2;-;2;4;1;17
"120005 Assis Brasil";-;-;1;-;-;-;-;1;-;-;2
"120010 Brasiléia";9;2;2;4;1;1;10;5;15;18;67
"120013 Bujari";-;-;1;1;-;-;-;2;-;-;4
"120017 Capixaba";-;-;-;2;-;-;2;-;1;-;5
"120020 Cruzeiro do Sul";47;8;12;23;27;14;33;27;37;60;288
"120025 Epitaciolândia";1;-;-;-;4;2;4;4;5;11;31
"120030 Feijó";18;6;3;2;8;3;5;10;13;18;86
"120033 Mâncio Lima";1;-;-;-;-;1;-;-;1;5;8
"120034 Manoel Urbano";1;-;-;1;1;-;1;1;1;1;7
"120035 Marechal Thaumaturgo";-;-;-;-;-;1;-;-;-;-;1
"120038 Plácido de Castro";9;1;-;1;4;1;1;2;4;3;26
"120080 Porto Acre";1;-;-;-;1;-;-;4;2;-;8
"120039 Porto Walter";1;-;-;-;2;-;1;-;-;-;4
"120040 Rio Branco";222;34;45;147;118;130;149;199;241;290;1575
"120042 Rodrigues Alves";-;-;1;1;-;-;-;1;1;3;7
"120043 Santa Rosa do Purus";1;-;-;-;-;-;-;-;-;-;1
"120050 Sena Madureira";8;4;5;7;5;8;8;9;15;21;90
"120045 Senador Guiomard";2;1;1;4;3;3;2;4;3;4;27
"120060 Tarauacá";30;6;4;5;6;7;7;10;19;18;112
"120070 Xapuri";2;-;-;3;6;2;4;4;8;8;37
"130002 Alvarães";6;-;1;-;2;1;1;1;3;-;15
"130006 Amaturá";5;1;-;-;-;1;-;2;-;2;11
"130008 Anamã";6;-;-;-;3;1;2;3;2;5;22
"130010 Anori";5;1;-;1;2;-;3;1;11;11;35
"130014 Apuí";5;-;-;4;3;4;2;6;5;3;32
"130020 Atalaia do Norte";10;2;4;3;2;5;4;3;3;4;40
"130030 Autazes";16;4;4;4;1;5;7;8;12;19;80
"130040 Barcelos";4;1;1;-;1;2;2;2;4;1;18
"130050 Barreirinha";6;3;2;-;2;3;2;5;9;15;47
"130060 Benjamin Constant";9;7;1;5;5;3;8;6;19;12;75
"130063 Beruri";4;1;1;-;-;1;1;4;4;6;22
"130068 Boa Vista do Ramos";11;1;1;3;2;2;2;3;7;13;45
"130070 Boca do Acre";4;1;3;7;5;8;4;5;4;8;49
"130080 Borba";14;5;3;2;-;4;10;3;19;14;74
"130083 Caapiranga";8;3;-;2;-;1;1;2;1;-;18
"130090 Canutama";5;2;-;1;1;-;1;3;4;2;19
"130100 Carauari";32;7;2;10;3;6;8;7;11;19;105
"130110 Careiro";4;-;4;-;4;1;-;2;5;3;23
"130115 Careiro da Várzea";7;-;1;3;2;4;2;-;8;3;30
"130120 Coari";35;13;10;9;7;11;6;12;16;21;140
"130130 Codajás";4;1;-;1;3;-;-;3;2;2;16
"130140 Eirunepé";23;4;3;1;6;4;8;4;13;7;73
"130150 Envira";17;-;1;3;1;2;2;5;3;7;41
"130160 Fonte Boa";9;4;-;6;1;1;5;9;11;11;57
"130165 Guajará";6;-;3;3;-;1;4;2;3;3;25
"130170 Humaitá";14;4;2;4;5;9;5;16;15;27;101
"130180 Ipixuna";14;2;-;1;3;1;-;1;1;2;25
"130185 Iranduba";2;2;1;6;3;5;4;6;10;5;44
"130190 Itacoatiara";27;6;7;12;16;17;19;29;37;54;224
"130195 Itamarati";7;2;1;2;1;-;1;-;-;1;15
"130200 Itapiranga";-;2;1;1;-;1;3;4;5;8;25
"130210 Japurá";1;-;-;-;1;2;-;1;-;-;5
"130220 Juruá";2;-;1;1;2;2;-;-;1;3;12
"130230 Jutaí";5;2;-;5;-;3;3;2;4;2;26
"130240 Lábrea";5;3;1;-;2;3;1;6;5;4;30
"130250 Manacapuru";38;7;5;15;7;17;22;36;32;61;240
"130255 Manaquiri";1;-;1;1;-;2;-;3;5;7;20
"130260 Manaus";1025;206;201;502;484;642;696;933;1142;1023;6854
"130270 Manicoré";2;1;2;2;1;3;8;12;10;19;60
"130280 Maraã";11;3;1;2;-;1;-;2;2;1;23
"130290 Maués";10;9;4;5;9;20;8;17;31;37;150
"130300 Nhamundá";1;-;1;-;1;3;4;8;8;12;38
"130310 Nova Olinda do Norte";10;4;2;3;1;2;5;3;14;16;60
"130320 Novo Airão";3;4;-;3;4;3;4;6;3;4;34
"130330 Novo Aripuanã";2;2;-;-;2;2;1;1;-;2;12
"130340 Parintins";65;12;12;21;16;24;29;44;47;67;337
"130350 Pauini";1;2;2;-;2;2;5;3;4;3;24
"130353 Presidente Figueiredo";1;1;1;5;6;7;3;1;-;1;26
"130356 Rio Preto da Eva";-;-;-;3;2;1;5;-;3;2;16
"130360 Santa Isabel do Rio Negro";5;3;2;2;4;1;1;2;-;7;27
"130370 Santo Antônio do Içá";5;1;1;-;2;3;-;3;2;3;20
"130380 São Gabriel da Cachoeira";27;24;7;11;7;3;7;13;13;18;130
"130390 São Paulo de Olivença";9;5;1;3;1;3;3;4;9;7;45
"130395 São Sebastião do Uatumã";1;1;1;-;-;1;-;1;3;1;9
"130400 Silves";5;1;-;1;-;-;-;1;2;5;15
"130406 Tabatinga";30;9;3;16;16;11;10;5;14;10;124
"130410 Tapauá";11;3;3;1;3;4;3;3;5;9;45
"130420 Tefé";29;2;3;5;10;6;7;18;12;10;102
"130423 Tonantins";5;3;-;2;-;1;-;2;2;6;21
"130426 Uarini";11;4;-;3;1;-;2;1;1;1;24
"130430 Urucará";6;1;1;1;3;-;2;5;2;3;24
"130440 Urucurituba";6;3;1;3;2;2;3;2;9;15;46
"140005 Alto Alegre";5;2;2;5;8;3;2;2;3;5;37
"140002 Amajari";4;-;-;1;-;-;-;-;-;1;6
"140010 Boa Vista";140;29;30;86;87;83;88;116;123;90;872
"140015 Bonfim";2;-;1;2;1;3;-;-;2;4;15
"140017 Cantá";-;1;2;3;4;3;5;-;2;1;21
"140020 Caracaraí";3;-;-;8;3;4;5;7;6;5;41
"140023 Caroebe";2;-;-;-;2;-;-;1;-;1;6
"140028 Iracema";-;-;-;1;4;2;2;1;-;4;14
"140030 Mucajaí";-;2;-;4;11;5;2;6;3;1;34
"140040 Normandia";1;-;-;2;-;2;-;-;1;-;6
"140045 Pacaraima";-;1;1;5;2;-;1;-;-;-;10
"140047 Rorainópolis";4;2;2;4;3;6;7;1;3;2;34
"140050 São João da Baliza";-;1;-;2;1;-;1;2;2;2;11
"140060 São Luiz";-;-;-;2;2;1;2;2;3;3;15
"140070 Uiramutã";-;-;-;1;1;-;-;2;1;1;6
"150010 Abaetetuba";52;13;16;15;10;20;23;44;54;108;355
"150013 Abel Figueiredo";-;-;-;1;-;2;-;2;1;3;9
"150020 Acará";4;4;-;1;2;5;4;4;7;9;40
"150030 Afuá";4;2;-;2;1;1;1;1;2;2;16
"150034 Água Azul do Norte";1;-;1;2;3;1;4;2;2;2;18
"150040 Alenquer";5;2;1;3;7;11;14;16;30;43;132
"150050 Almeirim";18;-;5;7;2;5;4;4;12;5;62
"150060 Altamira";102;10;16;45;36;42;51;55;51;55;463
"150070 Anajás";11;4;2;3;1;3;2;3;3;5;37
"150080 Ananindeua";116;15;14;52;39;49;86;85;104;125;685
"150085 Anapu";-;1;-;3;3;2;3;1;2;4;19
"150090 Augusto Corrêa";9;3;1;2;3;7;4;4;10;9;52
"150095 Aurora do Pará";3;1;-;3;1;-;3;3;4;3;21
"150100 Aveiro";-;-;-;-;-;2;3;2;4;3;14
"150110 Bagre";9;1;-;2;2;1;1;1;2;10;29
"150120 Baião";5;4;1;1;2;2;5;8;13;11;52
"150125 Bannach";1;-;-;2;-;-;1;1;2;-;7
"150130 Barcarena";4;3;2;13;13;4;9;9;23;13;93
"150140 Belém";1127;199;265;579;605;785;1083;1405;1560;1569;9177
"150145 Belterra";-;-;-;1;1;1;3;2;2;6;16
"150150 Benevides";3;2;1;5;10;8;3;11;14;11;68
"150157 Bom Jesus do Tocantins";6;1;1;3;4;2;3;8;4;9;41
"150160 Bonito";-;-;-;1;-;1;-;1;2;-;5
"150170 Bragança";63;12;5;16;18;26;32;51;75;82;380
"150172 Brasil Novo";5;-;-;1;3;3;3;3;7;2;27
"150175 Brejo Grande do Araguaia";-;-;-;-;-;1;2;7;2;4;16
"150178 Breu Branco";-;-;1;6;4;5;4;7;3;6;36
"150180 Breves";50;12;8;11;12;13;12;17;37;58;230
"150190 Bujaru";6;1;1;1;7;7;5;10;8;18;64
"150200 Cachoeira do Arari";3;-;2;-;1;2;1;3;7;4;23
"150195 Cachoeira do Piriá";-;-;-;-;3;-;2;1;1;1;8
"150210 Cametá";44;16;3;11;2;8;6;15;22;33;160
"150215 Canaã dos Carajás";3;-;1;3;1;-;6;1;1;-;16
"150220 Capanema";61;10;3;11;7;8;17;40;48;50;255
"150230 Capitão Poço";7;5;3;6;2;8;5;16;16;14;82
"150240 Castanhal";27;14;17;52;43;58;59;105;114;140;629
"150250 Chaves";-;1;-;-;-;1;-;-;1;-;3
"150260 Colares";-;1;-;-;-;1;2;3;12;5;24
"150270 Conceição do Araguaia";17;1;4;6;4;5;21;10;23;20;111
"150275 Concórdia do Pará";5;4;2;2;1;4;4;8;10;5;45
"150276 Cumaru do Norte";-;-;1;4;5;1;2;-;2;-;15
"150277 Curionópolis";5;2;1;8;7;11;10;13;9;5;71
"150280 Curralinho";4;6;-;2;-;2;1;1;1;2;19
"150285 Curuá";-;-;-;-;-;-;1;2;2;5;10
"150290 Curuçá";2;1;-;2;-;2;3;8;1;9;28
"150293 Dom Eliseu";26;8;3;11;11;15;15;14;6;10;119
"150295 Eldorado do Carajás";6;3;2;7;8;10;14;11;9;10;80
"150300 Faro";8;-;-;-;1;1;1;-;2;1;14
"150304 Floresta do Araguaia";3;1;-;1;2;2;4;4;3;2;22
"150307 Garrafão do Norte";13;4;1;9;6;3;4;5;3;5;53
"150309 Goianésia do Pará";6;4;3;8;14;11;11;9;11;5;82
"150310 Gurupá";2;4;-;3;1;4;7;6;3;13;43
"150320 Igarapé-Açu";9;1;2;2;-;2;9;13;17;32;87
"150330 Igarapé-Miri";5;1;2;3;3;6;9;11;10;44;94
"150340 Inhangapi";2;2;-;1;-;1;2;4;3;4;19
"150345 Ipixuna do Pará";7;3;1;3;1;-;4;1;2;3;25
"150350 Irituia";2;1;-;4;4;-;4;6;7;10;38
"150360 Itaituba";84;15;16;34;38;50;48;35;29;17;366
"150370 Itupiranga";3;4;1;6;1;3;3;6;4;4;35
"150375 Jacareacanga";9;1;-;1;1;1;-;1;2;-;16
"150380 Jacundá";41;9;3;25;21;20;22;31;28;28;228
"150390 Juruti";11;2;-;1;1;2;3;2;7;12;41
"150400 Limoeiro do Ajuru";1;1;1;3;-;2;1;5;3;7;24
"150405 Mãe do Rio";47;5;3;5;9;11;6;10;19;29;144
"150410 Magalhães Barata";-;-;-;2;-;-;-;3;-;4;9
"150420 Marabá";175;34;40;92;71;98;117;124;162;112;1025
"150430 Maracanã";-;-;-;1;2;1;4;5;8;20;41
"150440 Marapanim";-;1;-;2;1;-;5;2;6;17;34
"150442 Marituba";31;11;6;19;28;34;32;44;57;46;308
"150445 Medicilândia";15;2;2;7;6;4;9;4;5;1;55
"150450 Melgaço";4;1;1;-;1;-;-;1;-;9;17
"150460 Mocajuba";2;1;1;-;1;3;2;1;6;9;26
"150470 Moju";3;2;3;3;3;3;6;10;7;18;58
"150480 Monte Alegre";12;-;3;7;10;8;14;23;35;43;155
"150490 Muaná";7;1;-;1;1;3;6;7;10;11;47
"150495 Nova Esperança do Piriá";4;4;-;-;2;-;-;1;5;1;17
"150497 Nova Ipixuna";9;-;1;2;2;1;1;1;7;5;29
"150500 Nova Timboteua";-;-;1;3;1;2;1;5;8;10;31
"150503 Novo Progresso";11;3;4;9;11;10;12;5;2;-;67
"150506 Novo Repartimento";10;1;5;7;9;8;15;13;16;12;96
"150510 Óbidos";14;2;5;6;6;3;7;17;30;49;139
"150520 Oeiras do Pará";7;-;3;2;1;4;5;1;3;14;40
"150530 Oriximiná";42;11;6;12;6;13;10;21;35;52;208
"150540 Ourém";1;-;1;-;1;-;-;-;-;2;5
"150543 Ourilândia do Norte";2;2;2;1;4;4;6;1;3;3;28
"150548 Pacajá";11;4;3;7;6;5;11;11;7;5;70
"150549 Palestina do Pará";3;-;-;-;1;3;2;5;4;4;22
"150550 Paragominas";55;15;14;23;28;31;26;21;30;22;265
"150553 Parauapebas";87;12;16;29;32;39;27;30;27;18;317
"150555 Pau D'Arco";-;-;-;-;1;-;-;1;1;-;3
"150560 Peixe-Boi";2;-;-;1;1;4;3;3;8;12;34
"150563 Piçarra";2;2;-;2;1;2;-;1;1;2;13
"150565 Placas";1;2;-;1;1;3;5;6;4;-;23
"150570 Ponta de Pedras";6;1;-;2;2;1;1;9;8;13;43
"150580 Portel";17;2;-;11;8;3;7;10;8;19;85
"150590 Porto de Moz";15;4;6;4;3;1;3;9;5;13;63
"150600 Prainha";5;4;2;1;1;-;3;1;4;5;26
"150610 Primavera";1;-;-;-;1;1;3;5;4;12;27
"150611 Quatipuru";-;-;-;-;3;1;4;4;5;13;30
"150613 Redenção";54;10;9;28;26;33;26;25;19;15;245
"150616 Rio Maria";4;2;4;8;5;8;5;9;9;8;62
"150618 Rondon do Pará";36;11;6;21;15;18;19;24;27;24;201
"150619 Rurópolis";5;1;3;4;3;8;5;13;10;10;62
"150620 Salinópolis";11;4;3;3;2;8;10;16;23;31;111
"150630 Salvaterra";5;1;1;1;3;2;5;5;10;14;47
"150635 Santa Bárbara do Pará";1;-;-;-;-;2;2;2;2;5;14
"150640 Santa Cruz do Arari";1;1;1;-;-;-;2;2;3;3;13
"150650 Santa Izabel do Pará";18;6;3;16;8;10;18;26;29;42;176
"150655 Santa Luzia do Pará";-;-;1;1;1;3;5;9;9;8;37
"150658 Santa Maria das Barreiras";1;-;1;2;-;2;2;1;1;2;12
"150660 Santa Maria do Pará";2;1;-;4;3;10;4;10;15;12;61
"150670 Santana do Araguaia";2;1;3;9;8;7;14;5;7;3;59
"150680 Santarém";104;22;20;55;45;62;75;130;183;203;899
"150690 Santarém Novo";-;-;-;-;-;-;1;-;-;-;1
"150700 Santo Antônio do Tauá";1;-;-;4;1;6;3;5;8;14;42
"150710 São Caetano de Odivelas";1;-;1;1;2;4;4;8;8;12;41
"150715 São Domingos do Araguaia";5;2;1;8;4;4;7;8;8;8;55
"150720 São Domingos do Capim";1;-;-;4;-;6;4;6;16;6;43
"150730 São Félix do Xingu";15;7;4;7;20;19;9;13;8;3;105
"150740 São Francisco do Pará";-;1;-;1;4;-;1;2;3;3;15
"150745 São Geraldo do Araguaia";12;5;1;8;4;5;4;4;5;5;53
"150746 São João da Ponta";-;1;-;-;-;-;2;1;2;2;8
"150747 São João de Pirabas";-;-;-;-;-;1;-;-;2;-;3
"150750 São João do Araguaia";5;-;-;4;-;2;1;3;4;3;22
"150760 São Miguel do Guamá";36;8;6;8;6;7;15;13;7;22;128
"150770 São Sebastião da Boa Vista";10;6;1;1;1;2;4;5;3;13;46
"150775 Sapucaia";-;-;-;2;-;1;2;-;-;-;5
"150780 Senador José Porfírio";5;1;-;3;1;4;2;3;3;1;23
"150790 Soure";15;-;-;5;2;2;12;11;21;22;90
"150795 Tailândia";48;6;15;34;36;16;16;17;12;13;213
"150797 Terra Santa";1;2;-;-;1;2;5;1;9;16;37
"150800 Tomé-Açu";13;3;10;14;13;10;11;20;9;6;109
"150803 Tracuateua";-;1;-;2;-;-;-;3;6;2;14
"150805 Trairão";3;1;1;1;-;2;3;1;4;2;18
"150808 Tucumã";6;-;4;11;9;6;7;7;4;1;55
"150810 Tucuruí";31;12;20;41;31;45;39;45;55;33;352
"150812 Ulianópolis";7;-;-;7;8;3;5;4;1;-;35
"150815 Uruará";24;5;3;11;4;9;11;11;24;4;106
"150820 Vigia";1;1;1;4;5;6;8;8;21;40;95
"150830 Viseu";12;3;1;2;2;4;2;6;7;5;44
"150835 Vitória do Xingu";2;-;1;1;-;2;1;2;1;1;11
"150840 Xinguara";8;5;3;8;9;16;11;17;25;10;112
"160010 Amapá";-;1;-;3;1;-;-;-;2;-;7
"160020 Calçoene";-;-;-;-;1;2;1;-;1;1;6
"160021 Cutias";1;-;2;-;-;-;-;-;1;-;4
"160023 Ferreira Gomes";1;-;1;1;4;-;1;-;-;1;9
"160025 Itaubal";-;-;-;1;1;-;-;-;-;-;2
"160027 Laranjal do Jari";11;4;3;7;8;9;4;7;10;8;71
"160030 Macapá";273;48;64;159;125;120;157;170;172;211;1499
"160040 Mazagão";1;1;1;1;3;1;2;1;3;2;16
"160050 Oiapoque";1;-;-;1;1;1;-;3;-;2;9
"160015 Pedra Branca do Amapari";1;-;-;-;-;-;-;-;-;-;1
"160053 Porto Grande";2;1;1;2;2;2;2;3;3;3;21
"160055 Pracuúba";-;-;-;-;-;-;-;-;-;1;1
"160060 Santana";44;5;9;28;12;19;13;22;30;51;233
"160005 Serra do Navio";-;-;-;-;-;1;1;-;-;-;2
"160070 Tartarugalzinho";2;1;-;1;1;-;2;6;1;-;14
"160080 Vitória do Jari";3;-;1;2;2;1;1;2;4;7;23
"170025 Abreulândia";1;-;-;-;-;-;-;1;1;1;4
"170030 Aguiarnópolis";-;-;1;-;-;-;-;1;3;-;5
"170035 Aliança do Tocantins";-;-;-;-;-;1;-;2;-;5;8
"170040 Almas";1;-;1;1;-;-;1;-;2;3;9
"170070 Alvorada";1;-;-;2;2;3;4;3;7;8;30
"170100 Ananás";1;-;-;3;2;1;4;2;9;5;27
"170105 Angico";-;-;-;1;1;1;1;1;4;2;11
"170110 Aparecida do Rio Negro";1;-;-;-;-;-;-;1;-;1;3
"170130 Aragominas";-;-;-;2;-;4;-;-;5;5;16
"170190 Araguacema";2;-;1;3;3;1;4;1;2;4;21
"170200 Araguaçu";3;-;-;2;-;1;3;5;4;3;21
"170210 Araguaína";192;48;57;108;108;131;182;214;194;166;1400
"170215 Araguanã";-;-;-;1;-;-;1;2;3;1;8
"170220 Araguatins";2;1;2;-;2;1;7;8;8;5;36
"170230 Arapoema";1;-;-;3;2;-;3;3;7;5;24
"170240 Arraias";2;-;-;-;3;3;5;3;5;4;25
"170255 Augustinópolis";34;7;1;8;8;10;8;27;13;5;121
"170290 Axixá do Tocantins";-;-;2;-;1;1;7;4;4;5;24
"170300 Babaçulândia";-;2;-;5;1;-;3;4;7;6;28
"170305 Bandeirantes do Tocantins";-;-;-;2;1;1;-;-;-;-;4
"170307 Barra do Ouro";2;-;-;-;-;-;-;2;1;6;11
"170310 Barrolândia";-;-;-;-;1;2;3;1;3;5;15
"170320 Bernardo Sayão";-;-;-;1;-;-;-;1;-;-;2
"170330 Bom Jesus do Tocantins";-;-;-;-;1;-;2;-;-;1;4
"170360 Brasilândia do Tocantins";-;-;1;-;-;-;-;2;1;1;5
"170370 Brejinho de Nazaré";-;-;1;1;2;-;-;-;2;5;11
"170380 Buriti do Tocantins";2;-;1;2;-;1;2;4;1;1;14
"170382 Cachoeirinha";-;-;-;1;1;1;1;-;1;3;8
"170384 Campos Lindos";1;-;1;1;-;-;3;1;2;1;10
"170386 Cariri do Tocantins";1;-;1;-;-;-;-;-;-;1;3
"170388 Carmolândia";-;-;1;-;1;-;-;1;-;1;4
"170389 Carrasco Bonito";-;-;1;-;-;-;3;1;2;2;9
"170390 Caseara";1;-;-;1;1;-;1;5;4;2;15
"170410 Centenário";1;-;-;-;-;-;1;1;2;3;8
"170510 Chapada da Natividade";-;-;1;-;1;2;-;-;1;5;10
"170550 Colinas do Tocantins";20;3;4;3;2;4;10;11;14;7;78
"171670 Colméia";3;-;-;1;3;1;2;4;8;5;27
"170555 Combinado";-;-;-;-;2;2;-;3;3;1;11
"170560 Conceição do Tocantins";2;-;-;-;-;2;-;2;-;4;10
"170600 Couto Magalhães";-;-;-;1;1;-;1;-;-;1;4
"170610 Cristalândia";2;-;1;1;-;2;2;3;8;4;23
"170625 Crixás do Tocantins";-;-;-;-;1;-;-;-;-;-;1
"170650 Darcinópolis";1;-;-;1;1;1;1;3;1;3;12
"170700 Dianópolis";13;1;2;2;5;9;13;7;16;9;77
"170710 Divinópolis do Tocantins";-;-;1;2;-;2;-;3;2;3;13
"170720 Dois Irmãos do Tocantins";-;-;1;-;-;1;-;2;3;6;13
"170730 Dueré";-;1;-;-;-;1;-;-;1;4;7
"170740 Esperantina";3;3;1;-;1;3;1;2;7;7;28
"170755 Fátima";-;-;-;1;3;2;-;-;-;5;11
"170765 Figueirópolis";-;-;-;-;1;1;2;-;2;1;7
"170770 Filadélfia";1;1;-;2;1;-;3;4;8;6;26
"170820 Formoso do Araguaia";3;-;1;2;2;2;3;8;6;3;30
"170825 Fortaleza do Tabocão";-;-;-;-;1;-;-;1;1;-;3
"170830 Goianorte";-;1;-;2;-;1;3;2;2;1;12
"170900 Goiatins";-;-;-;3;2;3;3;5;2;3;21
"170930 Guaraí";8;1;3;5;1;3;10;12;11;19;73
"170950 Gurupi";77;10;6;19;23;33;57;56;76;72;429
"170980 Ipueiras";-;-;-;-;-;-;1;-;2;1;4
"171050 Itacajá";1;-;-;4;1;-;2;1;9;6;24
"171070 Itaguatins";1;-;-;1;-;5;1;4;2;1;15
"171090 Itapiratins";-;1;-;1;-;1;-;-;2;-;5
"171110 Itaporã do Tocantins";1;-;-;-;-;-;-;2;3;-;6
"171150 Jaú do Tocantins";-;-;-;-;1;1;-;-;-;-;2
"171180 Juarina";-;-;-;-;1;-;1;1;-;-;3
"171190 Lagoa da Confusão";-;-;1;-;1;1;-;1;-;1;5
"171195 Lagoa do Tocantins";3;-;-;-;-;-;-;-;2;-;5
"171200 Lajeado";-;-;-;-;3;1;2;1;2;3;12
"171215 Lavandeira";-;-;-;-;-;1;-;-;-;2;3
"171240 Lizarda";-;1;-;1;-;-;2;2;4;5;15
"171245 Luzinópolis";3;-;-;-;-;-;3;3;-;3;12
"171250 Marianópolis do Tocantins";2;1;-;3;2;2;2;1;1;-;14
"171270 Mateiros";-;-;-;-;1;1;1;-;1;-;4
"171280 Maurilândia do Tocantins";-;-;-;-;-;-;1;-;1;2;4
"171320 Miracema do Tocantins";29;1;3;3;6;9;9;15;12;21;108
"171330 Miranorte";3;1;1;6;3;6;2;7;5;12;46
"171360 Monte do Carmo";1;-;-;1;-;1;-;1;1;2;7
"171370 Monte Santo do Tocantins";-;-;-;-;-;1;-;2;-;-;3
"171395 Muricilândia";1;-;-;-;3;4;-;1;-;2;11
"171420 Natividade";4;1;1;5;5;4;2;6;5;10;43
"171430 Nazaré";2;-;-;-;3;2;1;4;1;4;17
"171488 Nova Olinda";-;1;1;2;3;2;3;4;7;5;28
"171500 Nova Rosalândia";1;-;1;1;1;-;2;3;1;1;11
"171510 Novo Acordo";-;-;-;-;-;-;1;2;-;2;5
"171515 Novo Alegre";1;-;-;-;-;2;3;-;-;1;7
"171525 Novo Jardim";-;1;1;1;-;-;-;-;1;3;7
"172100 Palmas";92;17;20;54;55;71;73;78;81;58;599
"171570 Palmeirante";-;-;-;-;-;-;-;-;2;3;5
"171380 Palmeiras do Tocantins";1;-;-;-;-;-;-;-;3;1;5
"171575 Palmeirópolis";2;-;1;1;1;1;4;4;3;4;21
