 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:1994
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"270030 Arapiraca";215;27;27;59;86;84;97;158;182;195;1130
"270040 Atalaia";3;-;1;3;8;8;14;18;20;29;104
"270050 Barra de Santo Antônio";4;1;-;1;1;1;1;2;1;1;13
"270060 Barra de São Miguel";11;2;1;2;4;4;1;-;3;4;32
"270070 Batalha";12;2;-;2;5;6;7;3;14;14;65
"270080 Belém";-;-;-;-;3;1;-;2;6;5;17
"270090 Belo Monte";-;-;-;-;1;3;1;-;1;14;20
"270100 Boca da Mata";18;1;-;1;2;4;4;5;16;12;63
"270110 Branquinha";6;1;1;2;2;3;1;6;5;11;38
"270120 Cacimbinhas";-;-;-;2;1;4;3;1;5;8;24
"270130 Cajueiro";45;13;1;1;6;3;6;13;17;15;120
"270140 Campo Alegre";19;5;1;3;3;7;5;8;14;21;86
"270150 Campo Grande";-;-;-;-;-;-;1;7;4;6;18
"270160 Canapi";1;-;-;-;-;2;3;4;8;10;28
"270170 Capela";10;-;1;4;5;4;5;16;17;21;83
"270180 Carneiros";6;1;1;-;-;2;1;4;3;6;24
"270190 Chã Preta";4;4;-;-;1;4;3;3;6;11;36
"270200 Coité do Nóia";-;-;-;-;1;2;4;6;8;19;40
"270210 Colônia Leopoldina";3;4;1;2;6;3;16;8;18;25;86
"270220 Coqueiro Seco";-;3;-;3;2;1;1;4;6;5;25
"270230 Coruripe";100;12;7;17;19;33;29;35;56;43;351
"270235 Craíbas";26;2;-;4;1;3;6;2;16;14;74
"270240 Delmiro Gouveia";13;2;2;3;5;4;14;11;14;13;81
"270250 Dois Riachos";-;-;-;1;-;-;4;4;15;11;35
"270255 Estrela de Alagoas";-;-;2;2;2;3;2;4;14;11;40
"270260 Feira Grande";1;-;-;-;2;2;1;6;18;11;41
"270270 Feliz Deserto";7;3;-;-;1;1;2;1;1;8;24
"270280 Flexeiras";12;1;1;2;5;6;5;5;8;7;52
"270290 Girau do Ponciano";-;-;2;2;4;6;4;12;19;31;80
"270300 Ibateguara";-;-;-;2;5;2;5;5;15;12;46
"270310 Igaci";2;-;1;4;3;4;3;10;15;19;61
"270320 Igreja Nova";-;1;-;2;3;2;6;11;14;23;62
"270330 Inhapi";-;-;-;1;3;3;3;5;9;10;34
"270340 Jacaré dos Homens";-;-;-;-;2;2;-;3;7;5;19
"270350 Jacuípe";16;8;1;3;2;4;3;9;6;5;57
"270360 Japaratinga";2;1;-;3;1;2;1;3;8;13;34
"270370 Jaramataia";-;-;-;-;2;-;-;-;1;3;6
"270380 Joaquim Gomes";15;3;1;5;7;4;7;13;12;8;75
"270390 Jundiá";16;5;-;3;4;2;7;3;6;11;57
"270400 Junqueiro";3;2;-;1;2;7;8;9;17;21;70
"270410 Lagoa da Canoa";1;-;-;1;-;4;6;10;4;9;35
"270420 Limoeiro de Anadia";4;-;1;4;7;4;4;8;10;13;55
"270430 Maceió";728;148;160;342;490;560;634;837;855;729;5483
"270440 Major Isidoro";10;-;2;2;3;1;5;6;9;13;51
"270490 Mar Vermelho";-;-;-;-;1;-;1;1;3;5;11
"270450 Maragogi";7;3;1;3;3;7;9;9;12;9;63
"270460 Maravilha";9;-;-;2;-;-;1;2;7;9;30
"270470 Marechal Deodoro";36;1;3;5;2;3;5;9;13;10;87
"270480 Maribondo";1;-;-;1;5;3;5;9;13;25;62
"270500 Mata Grande";6;1;-;1;6;4;9;17;20;37;101
"270510 Matriz de Camaragibe";30;4;1;4;2;8;9;17;21;26;122
"270520 Messias";8;3;-;3;2;4;5;5;7;6;43
"270530 Minador do Negrão";-;-;-;-;1;-;2;6;9;14;32
"270540 Monteirópolis";2;1;1;-;-;-;2;2;5;4;17
"270550 Murici";1;-;1;1;-;2;-;1;1;2;9
"270560 Novo Lino";26;5;-;2;8;3;-;5;13;9;71
"270570 Olho d'Água das Flores";41;8;-;1;2;4;4;7;15;22;104
"270580 Olho d'Água do Casado";8;1;-;1;2;-;2;3;5;10;32
"270590 Olho d'Água Grande";-;-;-;1;-;-;-;1;1;2;5
"270600 Olivença";1;-;-;-;1;2;3;3;9;14;33
"270610 Ouro Branco";-;-;-;-;-;1;2;3;7;17;30
"270620 Palestina";-;-;-;-;1;-;-;-;-;-;1
"270630 Palmeira dos Índios";11;1;6;16;17;23;34;62;90;96;356
"270640 Pão de Açúcar";18;2;1;4;6;8;9;10;20;30;108
"270642 Pariconha";8;2;1;-;2;-;1;7;12;19;52
"270644 Paripueira";11;5;1;2;-;1;-;3;2;3;28
"270650 Passo de Camaragibe";8;2;1;5;5;1;3;7;6;14;52
"270660 Paulo Jacinto";10;-;-;-;3;2;2;4;11;17;49
"270670 Penedo";76;11;5;13;20;24;34;53;63;83;382
"270680 Piaçabuçu";11;3;3;3;6;5;3;8;7;17;66
"270690 Pilar";1;-;1;3;4;5;4;1;7;5;31
"270700 Pindoba";3;2;-;-;-;1;1;-;4;4;15
"270710 Piranhas";31;3;2;5;6;2;1;2;14;9;75
"270720 Poço das Trincheiras";1;-;1;-;2;-;3;-;4;10;21
"270730 Porto Calvo";80;12;3;10;19;11;20;31;25;22;233
"270740 Porto de Pedras";6;1;-;3;3;4;2;5;4;8;36
"270750 Porto Real do Colégio";14;4;1;1;2;3;7;6;16;27;81
"270760 Quebrangulo";3;-;-;3;3;-;5;6;20;28;68
"270770 Rio Largo";20;7;4;8;11;25;18;29;48;49;219
"270780 Roteiro";15;2;-;2;2;1;3;1;2;2;30
"270790 Santa Luzia do Norte";5;1;-;-;1;-;-;1;6;5;19
"270800 Santana do Ipanema";4;-;3;9;6;9;17;18;47;46;159
"270810 Santana do Mundaú";-;-;2;1;2;5;2;7;10;20;49
"270820 São Brás";-;2;-;-;3;-;-;2;8;12;27
"270830 São José da Laje";98;10;3;7;11;9;18;16;34;37;243
"270840 São José da Tapera";4;-;-;4;9;2;5;13;13;30;80
"270850 São Luís do Quitunde";41;8;3;1;8;7;13;4;14;14;113
"270860 São Miguel dos Campos";17;4;-;7;15;16;16;8;13;13;109
"270870 São Miguel dos Milagres";1;1;-;2;1;-;-;3;2;2;12
"270880 São Sebastião";2;-;3;2;1;3;5;9;13;16;54
"270890 Satuba";1;1;-;1;1;3;3;10;9;10;39
"270895 Senador Rui Palmeira";-;-;-;1;1;-;1;2;2;5;12
"270900 Tanque d'Arca";-;-;-;1;-;3;6;4;3;13;30
"270910 Taquarana";18;1;-;1;2;2;6;5;16;23;74
"270915 Teotônio Vilela";31;9;3;3;2;3;6;5;10;12;84
"270920 Traipu";-;-;-;1;1;4;1;4;11;23;45
"270930 União dos Palmares";28;8;1;3;14;19;24;28;70;60;255
"270940 Viçosa";41;8;2;7;8;13;8;17;29;33;166
"270000 Município ignorado - AL";-;-;-;-;-;1;2;-;-;-;3
"280010 Amparo de São Francisco";-;-;-;-;-;2;-;-;-;-;2
"280020 Aquidabã";4;1;2;8;1;3;12;12;14;35;92
"280030 Aracaju";814;149;140;307;279;388;473;551;652;548;4301
"280040 Arauá";2;-;2;1;3;-;1;3;4;9;25
"280050 Areia Branca";-;1;-;2;-;1;2;3;4;2;15
"280060 Barra dos Coqueiros";2;3;2;5;3;4;6;8;4;10;47
"280067 Boquim";8;3;-;6;2;7;11;7;17;30;91
"280070 Brejo Grande";1;-;-;2;-;1;-;4;1;-;9
"280100 Campo do Brito";2;1;-;-;-;4;1;3;5;2;18
"280110 Canhoba";1;-;-;-;-;-;-;-;-;-;1
"280120 Canindé de São Francisco";-;1;1;2;1;1;-;-;4;1;11
"280130 Capela";8;3;3;10;8;6;10;13;29;30;120
"280140 Carira";3;1;-;2;1;1;-;2;1;1;12
"280150 Carmópolis";5;2;-;1;3;3;1;4;8;8;35
"280160 Cedro de São João";-;2;-;1;4;-;3;3;7;7;27
"280170 Cristinápolis";14;3;-;4;3;4;4;3;8;8;51
"280190 Cumbe";3;-;2;-;-;4;2;2;4;6;23
"280200 Divina Pastora";-;-;1;-;-;-;-;1;-;-;2
"280210 Estância";18;9;8;12;16;21;42;51;61;72;310
"280220 Feira Nova";1;-;-;-;1;-;1;1;8;11;23
"280230 Frei Paulo";4;-;-;-;3;2;3;10;9;18;49
"280240 Gararu";-;1;1;-;3;2;-;2;7;12;28
"280250 General Maynard";-;-;-;-;-;-;-;-;1;-;1
"280260 Gracho Cardoso";2;-;-;-;1;-;1;-;3;4;11
"280270 Ilha das Flores";4;1;-;-;-;1;2;5;2;5;20
"280280 Indiaroba";-;-;1;2;1;-;1;-;-;1;6
"280290 Itabaiana";63;5;5;25;12;17;17;19;45;76;284
"280300 Itabaianinha";1;-;2;1;3;4;2;2;1;8;24
"280310 Itabi";-;1;-;-;5;3;3;2;4;8;26
"280320 Itaporanga d'Ajuda";1;-;-;2;-;1;1;3;-;1;9
"280330 Japaratuba";2;1;2;1;4;1;5;9;7;13;45
"280340 Japoatã";4;1;-;-;1;-;1;2;-;1;10
"280350 Lagarto";5;2;2;9;5;7;3;2;3;2;40
"280360 Laranjeiras";1;-;-;2;3;2;1;-;-;2;11
"280370 Macambira";1;-;1;1;-;-;-;1;3;3;10
"280380 Malhada dos Bois";-;-;-;-;1;-;-;1;3;-;5
"280390 Malhador";1;-;-;-;1;-;1;-;-;-;3
"280400 Maruim";1;-;-;1;3;1;2;2;-;2;12
"280410 Moita Bonita";2;1;-;1;1;-;-;3;5;15;28
"280420 Monte Alegre de Sergipe";7;3;3;1;7;2;2;1;7;5;38
"280430 Muribeca";3;-;1;-;-;-;-;1;5;9;19
"280440 Neópolis";2;2;-;4;5;1;4;14;19;19;70
"280445 Nossa Senhora Aparecida";-;1;1;1;1;1;-;6;4;12;27
"280450 Nossa Senhora da Glória";12;1;5;6;4;1;3;10;13;32;87
"280460 Nossa Senhora das Dores";2;-;1;3;3;5;2;13;17;36;82
"280470 Nossa Senhora de Lourdes";-;1;-;-;-;-;-;1;-;7;9
"280480 Nossa Senhora do Socorro";8;4;4;19;17;13;20;12;15;25;137
"280490 Pacatuba";5;-;-;2;1;4;2;1;10;14;39
"280500 Pedra Mole";-;-;-;-;-;-;-;-;2;-;2
"280510 Pedrinhas";-;-;-;1;2;6;1;3;3;7;23
"280520 Pinhão";-;-;-;-;-;-;-;-;1;1;2
"280530 Pirambu";-;-;-;2;-;-;-;-;-;-;2
"280540 Poço Redondo";6;1;2;2;2;2;3;2;18;8;46
"280550 Poço Verde";-;-;3;3;4;8;7;14;32;35;106
"280560 Porto da Folha";3;2;3;5;1;7;8;5;18;25;77
"280570 Propriá";18;7;1;5;6;7;14;18;37;44;157
"280580 Riachão do Dantas";1;-;1;2;3;-;-;3;3;2;15
"280590 Riachuelo";4;1;2;2;-;-;2;1;5;2;19
"280600 Ribeirópolis";5;1;-;1;4;3;5;2;15;41;77
"280610 Rosário do Catete";-;-;1;-;-;1;1;3;3;2;11
"280620 Salgado";-;3;3;3;5;4;4;5;8;11;46
"280630 Santa Luzia do Itanhy";-;-;-;2;1;3;3;-;3;-;12
"280650 Santa Rosa de Lima";-;-;-;-;-;-;1;-;-;-;1
"280640 Santana do São Francisco";3;-;-;-;1;-;2;3;3;8;20
"280660 Santo Amaro das Brotas";5;3;-;5;2;3;-;6;3;11;38
"280670 São Cristóvão";24;9;8;6;13;17;19;18;28;50;192
"280680 São Domingos";4;3;-;-;1;-;2;1;3;-;14
"280690 São Francisco";-;-;-;-;1;-;-;-;-;1;2
"280700 São Miguel do Aleixo";-;-;-;-;-;1;-;1;1;6;9
"280710 Simão Dias";1;-;2;5;5;7;17;21;40;57;155
"280720 Siriri";-;1;-;3;-;1;-;-;-;-;5
"280730 Telha";-;-;-;1;-;-;1;-;2;2;6
"280740 Tobias Barreto";4;3;-;2;6;4;2;9;17;24;71
"280750 Tomar do Geru";1;-;1;2;-;-;1;-;-;-;5
"280760 Umbaúba";2;1;5;1;2;6;8;13;14;17;69
"280000 Município ignorado - SE";6;3;1;9;1;2;-;1;2;1;26
"290010 Abaíra";1;-;-;1;-;2;5;6;10;11;36
"290020 Abaré";-;-;-;-;-;1;-;2;1;3;7
"290030 Acajutiba";22;4;2;3;3;2;4;11;21;23;95
"290040 Água Fria";18;7;1;1;2;2;7;5;17;16;76
"290070 Alagoinhas";147;21;9;17;20;30;49;78;98;143;612
"290080 Alcobaça";13;3;2;5;3;4;9;10;5;16;70
"290090 Almadina";6;5;-;-;1;2;1;1;3;10;29
"290100 Amargosa";25;7;2;9;10;10;16;35;39;65;218
"290110 Amélia Rodrigues";-;-;-;1;-;-;1;1;-;-;3
"290115 América Dourada";-;-;-;2;2;3;4;3;9;4;27
"290120 Anagé";2;1;-;2;2;5;2;9;24;30;77
"290130 Andaraí";14;4;1;-;1;4;2;6;9;17;58
"290135 Andorinha";1;1;-;1;2;-;1;4;7;23;40
"290140 Angical";-;3;-;1;1;4;2;4;8;10;33
"290150 Anguera";-;-;-;-;-;-;-;1;1;-;2
"290160 Antas";-;1;-;2;1;6;4;6;15;14;49
"290170 Antônio Cardoso";-;1;-;-;2;4;4;8;6;13;38
"290180 Antônio Gonçalves";1;-;-;-;-;1;4;4;9;6;25
"290190 Aporá";3;1;-;2;2;-;2;17;25;30;82
"290195 Apuarema";4;2;-;-;1;-;-;4;-;5;16
"290205 Araças";9;4;-;3;-;2;2;5;4;8;37
"290200 Aracatu";-;-;-;1;-;3;3;4;13;18;42
"290210 Araci";-;-;-;3;6;9;4;10;24;27;83
"290220 Aramari";13;-;-;1;1;2;2;4;7;13;43
"290225 Arataca";2;1;-;-;-;5;4;5;3;3;23
"290230 Aratuípe";-;-;-;1;-;-;-;2;1;-;4
"290240 Aurelino Leal";15;8;-;4;4;8;6;10;14;12;81
"290250 Baianópolis";-;-;-;1;-;3;4;4;11;9;32
"290260 Baixa Grande";16;2;-;2;2;1;6;2;9;8;48
"290270 Barra";9;4;2;6;6;9;13;17;40;48;154
"290280 Barra da Estiva";13;1;-;4;4;5;2;9;22;19;79
"290290 Barra do Choça";1;1;-;2;4;9;7;6;8;9;47
"290300 Barra do Mendes";-;-;-;2;1;3;2;7;8;18;41
"290310 Barra do Rocha";10;1;-;1;5;2;5;6;4;11;45
"290320 Barreiras";64;8;7;21;18;17;25;40;48;41;289
"290323 Barro Alto";-;-;-;-;-;-;-;6;7;6;19
"290330 Barro Preto";2;2;-;3;-;-;3;6;7;5;28
"290340 Belmonte";19;4;4;6;3;6;9;11;19;16;97
"290350 Belo Campo";1;-;-;1;-;2;2;5;16;21;48
"290360 Biritinga";1;-;2;1;4;6;2;3;7;30;56
"290370 Boa Nova";1;2;-;-;-;1;-;1;4;-;9
"290380 Boa Vista do Tupim";21;2;1;3;1;5;2;11;14;26;86
"290390 Bom Jesus da Lapa";104;10;6;14;19;24;26;48;47;71;369
"290395 Bom Jesus da Serra";-;-;-;-;-;-;-;-;2;2;4
"290400 Boninal";1;-;-;-;-;1;4;5;17;19;47
"290405 Bonito";1;-;-;-;3;5;5;6;4;6;30
"290410 Boquira";8;1;2;1;2;3;9;14;25;42;107
"290420 Botuporã";2;-;-;2;1;3;2;2;11;16;39
"290430 Brejões";16;5;-;3;5;4;4;13;9;31;90
"290440 Brejolândia";-;-;-;-;3;-;2;2;5;7;19
"290450 Brotas de Macaúbas";-;-;1;4;-;1;3;5;19;21;54
"290460 Brumado";12;2;4;13;11;21;22;29;52;70;236
"290470 Buerarema";14;7;-;5;5;7;18;21;25;28;130
"290475 Buritirama";-;-;-;-;2;1;1;2;6;1;13
"290480 Caatiba";-;-;-;-;1;2;1;1;4;6;15
"290485 Cabaceiras do Paraguaçu";18;5;1;4;3;4;5;10;9;18;77
"290490 Cachoeira";32;4;2;2;9;14;24;22;27;47;183
"290500 Caculé";14;2;1;2;4;3;6;13;16;32;93
"290510 Caém";1;-;-;1;2;1;6;3;7;8;29
"290515 Caetanos";1;-;-;1;1;1;-;3;5;3;15
"290520 Caetité";35;10;-;12;6;21;24;26;49;81;264
"290530 Cafarnaum";-;-;-;3;4;2;-;3;7;10;29
"290540 Cairu";1;-;-;-;-;-;2;1;-;5;9
"290550 Caldeirão Grande";5;3;-;5;2;-;3;6;12;11;47
"290560 Camacan";20;9;3;6;7;9;12;26;24;22;138
"290570 Camaçari";107;28;10;33;31;48;54;58;62;70;501
"290580 Camamu";11;2;3;8;1;6;10;11;12;22;86
"290590 Campo Alegre de Lourdes";-;-;-;1;-;-;-;-;1;-;2
"290600 Campo Formoso";31;4;5;6;18;43;22;37;51;33;250
"290610 Canápolis";-;-;-;1;-;-;2;1;14;10;28
"290630 Canavieiras";25;10;3;6;5;10;18;22;36;39;174
"290640 Candeal";3;-;-;-;1;2;2;5;6;12;31
"290650 Candeias";21;5;3;12;28;19;26;24;47;45;230
"290660 Candiba";6;3;1;1;1;5;1;10;5;19;52
"290670 Cândido Sales";-;1;-;4;2;11;5;14;9;20;66
"290680 Cansanção";2;1;-;-;1;2;4;11;12;29;62
"290682 Canudos";2;2;-;-;1;1;5;6;4;15;36
"290685 Capela do Alto Alegre";1;-;-;-;3;1;-;6;9;14;34
"290687 Capim Grosso";14;-;3;6;6;10;12;6;19;26;102
"290689 Caraíbas";-;-;-;-;1;2;2;4;7;12;28
"290690 Caravelas";10;1;-;4;6;2;4;14;16;11;68
"290700 Cardeal da Silva";-;-;-;2;1;-;1;1;7;10;22
"290710 Carinhanha";4;2;-;1;7;2;12;10;7;18;63
"290720 Casa Nova";5;1;2;1;5;4;4;11;7;22;62
"290730 Castro Alves";15;-;2;1;3;8;12;15;30;25;111
"290740 Catolândia";-;-;-;-;-;-;-;2;-;-;2
"290750 Catu";42;3;2;7;5;14;11;15;26;46;171
"290755 Caturama";-;-;-;1;-;2;-;-;2;6;11
"290760 Central";-;-;-;1;4;5;5;8;19;13;55
"290770 Chorrochó";1;-;-;4;4;1;5;3;10;15;43
"290780 Cícero Dantas";1;-;-;2;4;8;3;4;15;25;62
"290800 Coaraci";22;5;3;4;6;9;18;22;26;30;145
"290810 Cocos";-;1;-;1;2;1;1;2;10;9;27
"290820 Conceição da Feira";6;1;1;1;3;5;12;9;20;16;74
"290830 Conceição do Almeida";3;1;-;10;6;14;12;25;23;41;135
"290840 Conceição do Coité";25;7;4;5;6;7;16;20;53;52;195
"290850 Conceição do Jacuípe";-;-;1;-;-;-;-;1;1;1;4
"290860 Conde";2;2;2;1;4;1;15;10;16;18;71
"290870 Condeúba";-;1;-;1;-;2;6;11;23;25;69
"290880 Contendas do Sincorá";1;1;1;2;1;1;-;1;7;5;20
"290890 Coração de Maria";-;-;-;1;-;1;-;-;1;1;4
"290900 Cordeiros";-;-;-;-;1;2;1;3;6;13;26
"290910 Coribe";1;-;1;2;-;2;4;5;11;7;33
"290920 Coronel João Sá";-;-;1;1;1;2;5;3;14;10;37
"290930 Correntina";6;-;3;5;4;7;10;16;22;27;100
"290940 Cotegipe";-;-;-;2;5;2;1;5;6;5;26
"290950 Cravolândia";3;1;-;-;-;-;1;2;1;3;11
"290960 Crisópolis";-;1;-;2;1;6;4;4;10;15;43
"290970 Cristópolis";-;-;-;-;-;1;2;7;10;12;32
"290980 Cruz das Almas";42;5;3;11;13;26;32;49;54;69;304
"290990 Curaçá";-;-;-;1;-;-;-;1;1;-;3
"291000 Dário Meira";1;-;-;-;-;1;1;1;1;2;7
"291005 Dias d'Ávila";14;2;3;10;6;11;10;2;10;6;74
"291010 Dom Basílio";2;-;-;2;2;1;1;3;10;14;35
"291020 Dom Macedo Costa";1;-;-;-;3;2;4;-;3;10;23
"291030 Elísio Medrado";1;-;-;-;-;-;-;1;-;-;2
"291040 Encruzilhada";1;-;3;3;3;5;2;6;15;9;47
"291050 Entre Rios";23;12;1;5;15;10;13;16;26;39;160
"290050 Érico Cardoso";-;-;-;1;-;-;-;1;5;3;10
"291060 Esplanada";39;6;3;13;8;14;15;19;22;36;175
"291070 Euclides da Cunha";24;10;1;7;4;16;19;25;47;54;207
"291072 Eunápolis";59;5;14;22;32;31;38;58;54;59;372
"291077 Feira da Mata";-;-;-;-;2;-;-;1;2;2;7
"291080 Feira de Santana";100;38;33;134;149;203;233;286;326;314;1816
"291090 Firmino Alves";-;-;-;-;-;-;-;-;1;-;1
"291100 Floresta Azul";5;2;3;2;-;5;5;6;15;18;61
"291120 Gandu";28;7;3;6;7;9;17;15;18;24;134
"291130 Gentio do Ouro";-;-;-;-;1;2;6;8;12;9;38
"291140 Glória";1;-;2;1;4;5;2;6;19;23;63
"291150 Gongogi";2;1;-;1;-;1;2;4;1;4;16
"291160 Governador Mangabeira";6;4;1;3;4;3;11;13;17;18;80
"291165 Guajeru";-;-;-;-;-;-;1;2;6;12;21
"291170 Guanambi";54;5;1;12;20;20;23;33;65;86;319
"291180 Guaratinga";3;-;-;1;1;-;-;3;9;5;22
"291185 Heliópolis";-;-;1;-;1;2;5;3;3;4;19
"291190 Iaçu";58;8;3;5;8;4;3;9;26;34;158
"291200 Ibiassucê";-;-;-;-;-;-;-;-;2;2;4
"291210 Ibicaraí";43;13;3;4;5;8;19;27;43;42;207
"291220 Ibicoara";1;-;-;-;-;-;-;4;2;2;9
"291230 Ibicuí";1;1;3;2;3;5;5;10;10;32;72
"291240 Ibipeba";-;-;-;-;-;1;4;2;3;9;19
"291250 Ibipitanga";3;1;-;-;-;1;-;2;8;13;28
"291260 Ibiquera";-;-;-;1;-;1;-;1;-;3;6
"291270 Ibirapitanga";15;4;5;2;1;7;8;7;9;17;75
"291280 Ibirapuã";2;-;-;2;1;2;2;1;2;7;19
"291290 Ibirataia";8;-;1;8;4;8;13;13;16;22;93
"291300 Ibitiara";8;3;-;1;2;6;10;14;20;24;88
"291310 Ibititá";-;-;-;1;1;1;2;9;7;10;31
"291320 Ibotirama";24;3;2;6;6;8;9;15;28;32;133
"291330 Ichu";3;-;-;-;1;2;-;1;6;7;20
"291340 Igaporã";-;-;-;1;3;-;2;3;12;19;40
"291345 Igrapiúna";1;2;-;1;-;1;1;4;3;6;19
"291350 Iguaí";11;2;-;2;5;3;5;15;10;30;83
"291360 Ilhéus";229;41;33;80;83;104;114;172;205;208;1269
"291370 Inhambupe";39;5;3;4;6;8;11;19;30;54;179
"291380 Ipecaetá";5;2;2;2;1;4;5;9;8;14;52
"291390 Ipiaú";50;12;5;20;23;22;37;56;56;67;348
"291400 Ipirá";58;16;3;8;12;9;21;24;51;89;291
"291410 Ipupiara";-;-;1;-;1;2;4;3;15;17;43
"291420 Irajuba";1;-;1;-;1;1;2;-;2;2;10
"291430 Iramaia";-;-;-;-;-;-;1;-;-;-;1
"291440 Iraquara";3;-;-;5;6;4;6;10;25;17;76
"291450 Irará";20;3;4;2;4;11;24;19;16;38;141
"291460 Irecê";7;1;1;8;14;18;23;26;40;34;172
"291465 Itabela";25;8;2;6;6;2;9;14;16;12;100
"291470 Itaberaba";62;16;9;13;14;23;36;59;63;83;378
"291480 Itabuna";479;72;45;97;132;159;207;272;304;295;2062
"291490 Itacaré";3;3;1;-;-;1;2;1;5;1;17
"291500 Itaeté";1;-;1;-;-;2;4;3;16;9;36
"291510 Itagi";7;4;1;1;-;1;5;16;7;23;65
"291520 Itagibá";-;-;-;1;-;-;1;-;1;3;6
"291530 Itagimirim";6;2;1;2;2;4;3;2;10;10;42
"291535 Itaguaçu da Bahia";-;-;-;-;-;-;2;2;4;-;8
"291540 Itaju do Colônia";1;2;-;1;2;1;3;2;2;6;20
"291550 Itajuípe";17;4;1;4;8;7;20;20;22;22;125
"291560 Itamaraju";78;24;7;26;24;27;31;40;48;59;364
"291570 Itamari";2;-;-;-;2;3;2;6;2;6;23
"291580 Itambé";22;6;3;3;6;8;15;29;25;31;148
"291590 Itanagra";-;-;-;1;-;-;-;1;1;1;4
"291600 Itanhém";-;-;-;2;-;2;7;12;7;15;45
"291610 Itaparica";5;1;1;3;1;2;4;7;9;5;38
"291620 Itapé";8;2;1;2;1;1;3;8;7;10;43
"291630 Itapebi";11;2;-;-;4;3;2;6;10;15;53
"291640 Itapetinga";61;13;9;16;27;33;43;45;75;56;378
"291650 Itapicuru";-;-;-;-;2;4;2;7;15;14;44
"291660 Itapitanga";2;3;2;1;1;2;2;9;3;12;37
"291670 Itaquara";4;2;1;1;3;1;1;6;12;13;44
"291680 Itarantim";-;-;-;-;-;1;-;-;-;-;1
"291685 Itatim";3;-;1;-;-;-;1;1;6;9;21
"291690 Itiruçu";24;3;-;2;2;8;5;12;16;13;85
"291700 Itiúba";-;1;-;-;-;1;-;1;-;2;5
"291710 Itororó";13;4;-;3;8;12;13;23;23;20;119
"291720 Ituaçu";7;1;2;6;5;2;2;9;13;28;75
"291730 Ituberá";15;4;-;3;2;3;13;11;9;19;79
"291733 Iuiú";-;-;-;-;1;3;-;4;2;4;14
"291735 Jaborandi";-;-;-;-;-;-;1;2;4;3;10
"291740 Jacaraci";-;-;-;-;-;2;3;7;15;21;48
"291750 Jacobina";28;10;6;23;18;32;50;69;80;93;409
"291760 Jaguaquara";23;4;2;7;3;15;21;28;35;36;174
"291770 Jaguarari";3;2;1;5;1;7;11;12;35;38;115
"291780 Jaguaripe";-;-;-;-;1;3;1;2;4;4;15
"291790 Jandaíra";5;1;1;-;-;3;-;5;7;11;33
"291800 Jequié";116;32;12;40;46;72;80;116;142;191;847
"291810 Jeremoabo";5;2;1;4;5;3;4;11;26;28;89
"291820 Jiquiriçá";7;-;-;1;2;1;3;4;13;12;43
"291830 Jitaúna";19;2;-;2;2;6;10;10;9;18;78
"291835 João Dourado";-;-;3;1;2;7;5;10;9;11;48
"291840 Juazeiro";136;23;26;71;50;78;80;106;128;109;807
"291845 Jucuruçu";1;-;-;1;2;-;5;4;5;1;19
"291850 Jussara";-;-;-;-;-;1;-;-;-;-;1
"291855 Jussari";4;1;1;-;-;1;-;6;2;11;26
"291860 Jussiape";-;1;-;1;-;2;2;8;11;34;59
"291870 Lafaiete Coutinho";-;-;-;1;-;2;-;1;6;-;10
"291875 Lagoa Real";-;-;-;-;1;1;1;4;6;7;20
"291880 Laje";-;-;-;1;2;5;-;-;-;-;8
"291890 Lajedão";3;-;-;-;1;-;1;2;3;7;17
"291900 Lajedinho";-;-;-;1;-;1;1;-;3;4;10
"291905 Lajedo do Tabocal";-;-;-;2;1;-;2;3;5;7;20
"291910 Lamarão";2;1;-;1;2;1;4;2;16;8;37
"291915 Lapão";-;-;-;2;1;5;4;4;5;12;33
"291920 Lauro de Freitas";54;11;11;16;15;20;19;30;34;51;261
"291930 Lençóis";2;2;-;2;1;2;1;-;2;6;18
"291940 Licínio de Almeida";1;-;-;-;-;2;4;4;7;12;30
"291950 Livramento de Nossa Senhora";10;2;2;5;5;9;13;25;45;56;172
"291960 Macajuba";12;3;1;-;1;2;3;2;9;21;54
"291970 Macarani";3;2;1;-;2;4;2;8;14;19;55
"291980 Macaúbas";14;5;3;4;6;12;13;15;28;62;162
"291990 Macururé";-;-;-;-;1;1;1;3;7;19;32
"291992 Madre de Deus";5;1;-;2;2;3;2;5;5;6;31
"291995 Maetinga";1;-;-;1;1;-;2;3;1;9;18
"292000 Maiquinique";-;-;-;1;1;-;4;2;3;3;14
"292010 Mairi";16;4;-;3;4;4;4;10;37;37;119
"292020 Malhada";-;-;1;2;-;-;1;-;-;3;7
"292030 Malhada de Pedras";-;1;-;1;1;-;3;3;6;13;28
"292040 Manoel Vitorino";-;-;-;2;-;-;1;-;2;-;5
