 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:1993
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"120042 Rodrigues Alves";-;-;-;-;1;2;-;-;1;-;4
"120050 Sena Madureira";14;2;3;8;6;5;3;11;6;24;82
"120045 Senador Guiomard";1;-;-;1;-;2;2;1;1;-;8
"120060 Tarauacá";6;1;2;3;2;3;3;3;7;6;36
"120070 Xapuri";6;2;1;2;-;4;3;11;4;5;38
"130002 Alvarães";1;-;-;-;-;-;-;1;-;-;2
"130006 Amaturá";-;-;-;-;-;-;-;-;-;1;1
"130008 Anamã";-;-;-;-;-;-;-;-;1;-;1
"130014 Apuí";-;-;-;1;-;1;-;-;-;-;2
"130030 Autazes";-;-;-;-;-;1;-;-;-;-;1
"130040 Barcelos";3;1;-;-;1;1;1;1;-;2;10
"130050 Barreirinha";-;-;-;-;-;-;-;-;1;2;3
"130060 Benjamin Constant";-;-;-;-;1;1;-;-;-;-;2
"130063 Beruri";4;6;-;-;-;1;-;-;2;-;13
"130068 Boa Vista do Ramos";-;-;-;1;-;1;1;-;2;2;7
"130070 Boca do Acre";-;-;-;2;5;1;3;9;7;11;38
"130080 Borba";-;-;-;-;1;-;-;-;-;-;1
"130083 Caapiranga";-;-;-;-;-;-;-;-;-;1;1
"130090 Canutama";5;-;-;2;-;-;1;1;1;4;14
"130100 Carauari";10;-;3;5;3;1;1;7;7;5;42
"130110 Careiro";-;1;-;1;-;-;2;1;-;-;5
"130115 Careiro da Várzea";-;-;-;-;-;1;1;-;-;-;2
"130120 Coari";13;3;3;8;3;6;4;5;6;1;52
"130130 Codajás";3;2;1;6;-;1;1;2;1;-;17
"130140 Eirunepé";2;-;-;1;-;1;2;1;-;-;7
"130150 Envira";3;1;-;1;-;-;1;1;1;1;9
"130160 Fonte Boa";-;-;-;-;-;-;1;-;-;-;1
"130165 Guajará";-;-;-;-;1;-;-;-;-;-;1
"130170 Humaitá";17;5;1;6;6;3;8;12;17;11;86
"130180 Ipixuna";4;2;-;2;2;2;-;3;1;2;18
"130185 Iranduba";-;-;1;2;2;1;2;-;-;2;10
"130190 Itacoatiara";72;15;6;17;19;20;24;27;54;56;310
"130195 Itamarati";-;-;-;-;1;-;-;-;-;-;1
"130200 Itapiranga";1;1;-;1;2;1;1;2;2;3;14
"130240 Lábrea";62;9;5;6;4;12;12;10;16;15;151
"130250 Manacapuru";7;3;-;10;8;7;10;17;23;34;119
"130255 Manaquiri";-;-;-;1;-;-;-;-;-;-;1
"130260 Manaus";1500;254;189;399;382;392;520;635;737;627;5635
"130280 Maraã";-;-;-;-;-;-;-;-;1;-;1
"130290 Maués";5;4;2;8;13;8;6;18;32;34;130
"130300 Nhamundá";21;2;3;5;1;4;7;9;9;19;80
"130310 Nova Olinda do Norte";-;-;-;-;-;-;-;1;3;2;6
"130330 Novo Aripuanã";2;1;1;-;1;-;1;-;-;-;6
"130340 Parintins";17;7;1;9;11;14;8;31;59;72;229
"130350 Pauini";1;-;-;-;1;-;-;-;-;1;3
"130353 Presidente Figueiredo";-;-;-;1;1;-;-;-;-;-;2
"130380 São Gabriel da Cachoeira";18;8;1;3;5;6;4;6;7;5;63
"130390 São Paulo de Olivença";3;5;1;2;2;2;4;1;5;4;29
"130400 Silves";3;-;-;-;-;-;-;2;-;2;7
"130406 Tabatinga";20;5;4;5;14;5;7;6;7;6;79
"130410 Tapauá";-;-;-;-;1;-;-;-;2;1;4
"130420 Tefé";18;5;5;6;4;13;9;13;13;18;104
"130426 Uarini";-;-;-;1;-;-;-;-;1;-;2
"130430 Urucará";-;-;-;-;-;-;1;-;-;-;1
"130440 Urucurituba";-;1;-;1;2;-;3;4;6;3;20
"130000 Município ignorado - AM";-;1;-;1;2;-;-;-;-;-;4
"140005 Alto Alegre";-;-;1;4;-;-;-;-;-;-;5
"140010 Boa Vista";178;36;23;65;65;72;52;71;64;47;673
"140015 Bonfim";1;1;1;-;1;2;1;-;-;1;8
"140020 Caracaraí";2;2;-;-;-;-;2;1;1;2;10
"140030 Mucajaí";-;-;2;2;5;3;-;1;-;1;14
"140040 Normandia";-;-;-;-;1;1;-;-;-;-;2
"140050 São João da Baliza";4;-;1;1;2;1;2;-;1;2;14
"140060 São Luiz";-;1;-;-;1;1;1;-;-;-;4
"150010 Abaetetuba";92;30;4;11;13;21;28;40;71;95;405
"150013 Abel Figueiredo";-;-;-;-;1;-;-;-;-;-;1
"150020 Acará";-;-;-;1;-;1;-;1;1;1;5
"150030 Afuá";3;4;-;3;-;4;1;3;2;1;21
"150034 Água Azul do Norte";-;-;-;-;2;-;-;1;1;-;4
"150040 Alenquer";8;2;3;7;7;9;16;23;31;30;136
"150050 Almeirim";5;-;-;2;5;-;2;-;-;-;14
"150060 Altamira";46;14;12;26;25;28;33;43;34;36;297
"150070 Anajás";-;-;-;-;-;-;1;1;-;-;2
"150080 Ananindeua";45;15;13;39;44;48;60;98;106;126;594
"150090 Augusto Corrêa";-;-;-;1;-;-;-;-;1;1;3
"150095 Aurora do Pará";-;-;-;1;4;1;2;4;1;1;14
"150100 Aveiro";-;1;-;2;2;3;2;1;3;-;14
"150110 Bagre";5;4;-;2;2;1;1;-;4;4;23
"150120 Baião";3;3;-;2;1;5;3;3;7;7;34
"150130 Barcarena";8;4;1;6;5;1;6;4;2;8;45
"150140 Belém";1037;177;190;441;510;591;741;1044;1097;1093;6921
"150150 Benevides";1;1;5;2;6;5;2;6;8;8;44
"150157 Bom Jesus do Tocantins";3;-;1;-;2;1;1;3;2;1;14
"150160 Bonito";1;1;-;1;-;1;1;4;4;8;21
"150170 Bragança";5;1;3;9;13;11;24;52;45;56;219
"150172 Brasil Novo";4;1;-;3;1;3;-;2;2;1;17
"150175 Brejo Grande do Araguaia";-;-;1;-;2;1;2;1;1;-;8
"150178 Breu Branco";-;-;1;2;3;2;2;5;1;-;16
"150180 Breves";57;25;5;13;11;10;5;15;32;40;213
"150190 Bujaru";1;-;-;1;4;3;2;5;10;10;36
"150200 Cachoeira do Arari";3;-;2;1;3;3;6;3;8;10;39
"150210 Cametá";64;18;6;11;17;17;27;30;73;85;348
"150220 Capanema";30;7;3;11;12;12;24;35;41;76;251
"150230 Capitão Poço";15;2;1;7;9;5;5;9;19;10;82
"150240 Castanhal";145;24;21;35;46;29;56;84;97;103;640
"150250 Chaves";1;1;2;3;-;1;1;-;1;1;11
"150260 Colares";5;3;-;3;4;2;3;7;11;11;49
"150270 Conceição do Araguaia";10;1;2;7;5;10;7;9;11;5;67
"150275 Concórdia do Pará";13;2;-;1;-;2;3;5;8;6;40
"150276 Cumaru do Norte";-;1;1;2;3;2;-;-;-;-;9
"150277 Curionópolis";1;-;-;-;3;7;7;9;2;3;32
"150280 Curralinho";6;2;-;3;1;4;-;1;4;2;23
"150290 Curuçá";9;3;3;3;2;4;5;5;12;13;59
"150293 Dom Eliseu";2;2;3;6;5;10;5;4;3;2;42
"150295 Eldorado do Carajás";-;-;-;1;5;-;3;1;1;-;11
"150300 Faro";2;1;-;-;3;1;-;-;2;2;11
"150307 Garrafão do Norte";-;1;-;5;8;8;-;4;3;6;35
"150309 Goianésia do Pará";-;-;1;1;-;4;1;1;-;-;8
"150310 Gurupá";5;3;1;1;4;6;3;3;9;13;48
"150320 Igarapé-Açu";31;6;1;1;2;3;6;9;23;33;115
"150330 Igarapé-Miri";6;7;1;3;5;3;10;11;27;37;110
"150340 Inhangapi";5;1;-;2;2;1;1;-;10;4;26
"150345 Ipixuna do Pará";-;-;-;-;1;1;-;-;-;1;3
"150350 Irituia";6;2;5;3;5;1;2;4;12;15;55
"150360 Itaituba";46;11;13;53;49;29;38;37;32;15;323
"150370 Itupiranga";25;8;2;6;11;4;8;8;9;12;93
"150375 Jacareacanga";3;2;-;1;-;-;-;2;1;-;9
"150380 Jacundá";2;-;-;4;6;3;9;6;6;3;39
"150390 Juruti";11;1;-;1;3;5;4;9;15;23;72
"150400 Limoeiro do Ajuru";2;-;1;-;-;-;-;1;7;12;23
"150405 Mãe do Rio";14;1;2;5;10;9;8;7;9;14;79
"150410 Magalhães Barata";3;-;1;2;-;2;3;1;7;9;28
"150420 Marabá";62;15;15;32;33;37;39;49;34;30;346
"150430 Maracanã";-;2;1;-;4;4;5;17;25;36;94
"150440 Marapanim";7;3;-;2;6;3;9;10;11;24;75
"150445 Medicilândia";8;7;-;3;3;1;3;3;1;2;31
"150450 Melgaço";7;2;-;2;1;1;-;-;9;1;23
"150460 Mocajuba";3;1;-;2;2;-;3;1;4;10;26
"150470 Moju";12;2;3;6;7;9;7;16;28;23;113
"150480 Monte Alegre";18;1;2;10;7;10;13;24;24;33;142
"150490 Muaná";9;3;-;2;4;2;5;3;12;12;52
"150495 Nova Esperança do Piriá";1;-;-;-;-;-;1;1;-;-;3
"150500 Nova Timboteua";3;-;-;1;3;3;6;3;6;8;33
"150503 Novo Progresso";-;-;-;2;-;1;1;-;-;-;4
"150506 Novo Repartimento";-;-;3;-;3;9;7;3;-;-;25
"150510 Óbidos";22;5;2;4;8;6;13;27;32;34;153
"150520 Oeiras do Pará";2;-;2;-;2;2;1;1;3;4;17
"150530 Oriximiná";40;7;2;11;14;9;11;29;28;34;185
"150540 Ourém";1;2;-;1;2;1;3;2;8;15;35
"150543 Ourilândia do Norte";-;-;2;2;3;5;-;2;1;-;15
"150548 Pacajá";5;2;1;5;6;2;6;7;4;1;39
"150549 Palestina do Pará";-;-;-;1;-;2;-;3;3;3;12
"150550 Paragominas";109;14;9;19;30;19;19;15;14;10;258
"150553 Parauapebas";19;8;4;14;12;14;18;9;6;1;105
"150555 Pau D'Arco";-;-;-;-;1;2;2;-;-;-;5
"150560 Peixe-Boi";2;-;-;-;-;1;1;-;2;1;7
"150570 Ponta de Pedras";3;2;1;3;2;3;3;4;2;12;35
"150580 Portel";11;5;4;2;4;4;2;6;16;12;66
"150590 Porto de Moz";4;3;-;2;1;2;-;1;2;6;21
"150600 Prainha";1;-;-;-;2;-;1;-;1;3;8
"150610 Primavera";6;3;2;1;-;7;4;7;14;34;78
"150613 Redenção";43;14;11;49;31;40;28;24;29;13;282
"150616 Rio Maria";12;3;1;12;6;8;7;6;9;4;68
"150618 Rondon do Pará";6;3;4;10;12;10;6;7;9;10;77
"150619 Rurópolis";15;6;1;1;5;5;7;9;6;3;58
"150620 Salinópolis";20;7;2;2;6;5;8;14;21;16;101
"150630 Salvaterra";11;4;-;1;3;2;3;4;9;13;50
"150635 Santa Bárbara do Pará";-;-;-;-;-;1;-;-;-;-;1
"150640 Santa Cruz do Arari";2;2;-;-;1;-;1;2;1;-;9
"150650 Santa Izabel do Pará";51;5;9;18;8;18;13;25;35;40;222
"150655 Santa Luzia do Pará";2;3;2;3;3;2;6;5;11;11;48
"150658 Santa Maria das Barreiras";1;1;2;1;1;1;3;1;-;-;11
"150660 Santa Maria do Pará";7;-;2;3;5;3;1;10;17;13;61
"150670 Santana do Araguaia";-;-;-;-;2;3;-;-;1;-;6
"150680 Santarém";141;37;33;67;68;82;83;136;168;149;964
"150690 Santarém Novo";4;1;-;-;-;2;1;1;1;1;11
"150700 Santo Antônio do Tauá";1;-;1;-;2;1;4;3;9;15;36
"150710 São Caetano de Odivelas";4;1;1;2;2;2;3;7;11;13;46
"150715 São Domingos do Araguaia";1;-;-;-;-;1;-;1;4;3;10
"150720 São Domingos do Capim";-;-;1;-;5;3;-;2;6;6;23
"150730 São Félix do Xingu";15;1;1;5;9;10;8;5;3;2;59
"150740 São Francisco do Pará";1;-;1;1;-;1;2;2;9;11;28
"150745 São Geraldo do Araguaia";-;1;-;-;-;-;-;-;-;-;1
"150747 São João de Pirabas";7;3;-;1;1;3;3;6;1;23;48
"150750 São João do Araguaia";-;-;-;-;2;-;1;1;-;2;6
"150760 São Miguel do Guamá";21;8;2;1;8;-;7;5;6;4;62
"150770 São Sebastião da Boa Vista";2;3;-;1;2;1;2;1;5;7;24
"150780 Senador José Porfírio";1;-;-;1;1;1;1;2;4;2;13
"150790 Soure";37;10;1;5;4;8;8;12;23;19;127
"150795 Tailândia";2;-;3;6;8;10;4;4;6;-;43
"150796 Terra Alta";-;-;-;-;-;1;2;-;-;-;3
"150797 Terra Santa";10;-;2;-;2;1;1;10;6;12;44
"150800 Tomé-Açu";6;1;3;3;5;3;5;7;10;10;53
"150805 Trairão";-;-;-;-;-;2;1;-;-;-;3
"150808 Tucumã";-;1;4;7;10;4;4;5;3;1;39
"150810 Tucuruí";41;13;8;21;13;15;14;31;36;21;213
"150812 Ulianópolis";-;-;-;2;4;1;1;1;-;-;9
"150815 Uruará";11;1;2;5;7;8;5;3;5;3;50
"150820 Vigia";36;4;1;8;4;8;14;17;34;40;166
"150830 Viseu";-;-;-;1;1;1;2;2;-;1;8
"150835 Vitória do Xingu";-;-;-;-;-;-;1;1;2;2;6
"150840 Xinguara";2;1;2;13;13;11;14;14;12;4;86
"150000 Município ignorado - PA";-;-;-;-;1;-;1;1;-;-;3
"160020 Calçoene";-;-;-;-;-;3;-;-;-;1;4
"160023 Ferreira Gomes";-;-;-;-;2;-;-;-;-;-;2
"160027 Laranjal do Jari";3;3;2;3;1;-;-;2;1;-;15
"160030 Macapá";296;30;43;72;67;71;78;99;99;170;1025
"160050 Oiapoque";-;-;2;-;1;-;1;-;-;-;4
"160053 Porto Grande";3;-;-;-;2;1;1;-;1;-;8
"160060 Santana";12;3;6;13;9;5;10;14;15;22;109
"160005 Serra do Navio";2;1;-;1;-;-;-;-;-;1;5
"170035 Aliança do Tocantins";2;-;-;1;1;-;-;1;-;-;5
"170040 Almas";-;-;-;-;-;1;-;3;3;2;9
"170070 Alvorada";5;1;1;4;1;4;5;4;8;5;38
"170100 Ananás";-;1;-;2;2;2;1;3;3;2;16
"170105 Angico";-;-;-;-;-;-;2;1;1;1;5
"170110 Aparecida do Rio Negro";-;-;-;-;-;1;-;-;-;-;1
"170130 Aragominas";-;-;-;-;-;-;-;1;1;1;3
"170190 Araguacema";1;-;-;3;-;-;1;2;3;2;12
"170200 Araguaçu";-;-;-;-;-;-;1;-;-;-;1
"170210 Araguaína";80;17;14;35;36;46;68;67;78;65;506
"170215 Araguanã";1;-;-;-;-;-;-;-;-;-;1
"170220 Araguatins";8;4;2;5;2;5;9;12;10;6;63
"170230 Arapoema";-;-;-;2;5;3;1;5;3;3;22
"170240 Arraias";6;-;-;-;-;1;-;2;4;2;15
"170255 Augustinópolis";23;5;1;5;7;4;4;7;13;5;74
"170270 Aurora do Tocantins";-;-;-;-;-;2;3;2;2;4;13
"170290 Axixá do Tocantins";9;-;-;-;-;1;-;2;2;3;17
"170300 Babaçulândia";-;-;-;-;-;2;2;3;1;2;10
"170310 Barrolândia";-;2;-;-;1;1;1;1;-;-;6
"170320 Bernardo Sayão";-;-;-;-;3;-;-;-;-;-;3
"170370 Brejinho de Nazaré";3;2;-;2;2;1;1;2;1;1;15
"170380 Buriti do Tocantins";-;-;-;1;-;-;1;-;-;1;3
"170382 Cachoeirinha";-;-;-;-;1;-;-;-;1;-;2
"170388 Carmolândia";-;-;-;-;-;-;1;1;1;-;3
"170389 Carrasco Bonito";-;-;1;-;-;-;-;-;1;-;2
"170390 Caseara";1;-;1;-;1;2;1;-;1;-;7
"170410 Centenário";-;-;-;-;-;-;-;-;-;1;1
"170550 Colinas do Tocantins";4;-;2;10;9;9;5;13;17;5;74
"171670 Colméia";6;-;-;3;4;2;9;6;8;7;45
"170555 Combinado";1;-;-;2;-;-;-;1;-;-;4
"170560 Conceição do Tocantins";-;-;-;-;-;2;-;-;1;1;4
"170600 Couto Magalhães";1;-;-;-;2;-;1;-;-;-;4
"170610 Cristalândia";-;-;1;1;-;1;3;4;4;6;20
"170650 Darcinópolis";-;-;-;-;-;-;1;-;-;-;1
"170700 Dianópolis";2;2;-;1;1;2;3;5;6;3;25
"170710 Divinópolis do Tocantins";1;-;-;1;1;-;-;-;-;3;6
"170720 Dois Irmãos do Tocantins";-;-;-;-;1;1;1;3;3;3;12
"170730 Dueré";1;-;-;-;1;1;-;2;1;1;7
"170740 Esperantina";-;1;1;1;-;-;-;-;-;-;3
"170755 Fátima";-;-;-;-;-;1;1;2;-;2;6
"170765 Figueirópolis";1;-;-;2;2;2;4;4;6;2;23
"170770 Filadélfia";1;-;-;-;1;1;2;4;4;14;27
"170820 Formoso do Araguaia";7;1;3;1;2;2;2;5;4;7;34
"170825 Fortaleza do Tabocão";-;-;-;-;-;-;1;-;1;-;2
"170900 Goiatins";1;-;-;1;2;3;2;9;7;3;28
"170930 Guaraí";2;-;2;3;5;4;3;10;12;10;51
"170950 Gurupi";89;10;12;36;40;28;50;66;63;51;445
"171050 Itacajá";-;-;1;1;1;1;-;2;3;1;10
"171070 Itaguatins";-;-;-;-;1;-;-;1;2;2;6
"171090 Itapiratins";-;-;-;1;-;-;-;-;1;1;3
"171110 Itaporã do Tocantins";-;-;-;-;-;1;1;1;4;3;10
"171190 Lagoa da Confusão";-;-;-;1;-;2;-;2;1;1;7
"171240 Lizarda";1;-;-;-;-;-;-;1;-;-;2
"171250 Marianópolis do Tocantins";1;1;-;-;1;-;1;-;1;1;6
"171280 Maurilândia do Tocantins";-;-;-;-;1;-;1;1;1;-;4
"171320 Miracema do Tocantins";7;2;1;5;7;2;11;8;10;8;61
"171330 Miranorte";2;-;1;2;3;4;2;1;5;2;22
"171360 Monte do Carmo";2;1;-;1;3;-;2;1;3;4;17
"171420 Natividade";4;3;1;3;4;3;4;4;10;10;46
"171430 Nazaré";4;-;-;-;1;-;3;6;12;13;39
"171500 Nova Rosalândia";2;-;-;-;1;-;-;1;-;1;5
"171510 Novo Acordo";-;-;-;-;-;-;2;-;1;4;7
"172100 Palmas";17;5;3;6;12;11;11;5;3;4;77
"171570 Palmeirante";-;-;-;-;2;-;-;-;1;2;5
"171380 Palmeiras do Tocantins";-;-;-;-;1;1;-;-;1;1;4
"171575 Palmeirópolis";2;-;-;1;4;-;4;4;6;6;27
"171610 Paraíso do Tocantins";27;3;2;6;10;8;13;17;30;8;124
"171620 Paranã";10;1;1;1;-;1;2;3;1;1;21
"171630 Pau D'Arco";-;-;-;1;1;1;2;-;-;1;6
"171650 Pedro Afonso";1;-;-;1;1;2;-;1;6;5;17
"171660 Peixe";2;1;-;7;4;1;2;4;5;6;32
"171665 Pequizeiro";-;-;-;-;1;1;1;-;-;1;4
"171700 Pindorama do Tocantins";-;-;-;-;-;-;3;1;3;2;9
"171720 Piraquê";-;-;-;1;-;1;-;-;-;-;2
"171750 Pium";-;-;-;-;2;-;-;-;-;-;2
"171780 Ponte Alta do Bom Jesus";-;-;-;-;1;-;-;-;-;-;1
"171790 Ponte Alta do Tocantins";-;-;-;1;-;2;2;1;1;3;10
"171800 Porto Alegre do Tocantins";-;-;1;-;-;-;-;-;-;-;1
"171820 Porto Nacional";62;2;6;13;16;21;30;33;47;47;277
"171830 Praia Norte";1;-;-;-;1;2;-;-;1;1;6
"171840 Presidente Kennedy";-;-;1;-;1;-;1;-;3;2;8
"171850 Recursolândia";-;-;-;-;-;-;1;-;-;-;1
"171855 Riachinho";-;-;-;-;1;-;1;-;-;1;3
"171865 Rio da Conceição";-;-;-;-;-;-;1;-;-;-;1
"171870 Rio dos Bois";-;-;-;-;-;-;-;-;-;1;1
"171875 Rio Sono";-;1;-;-;1;1;1;1;-;-;5
"171880 Sampaio";-;-;-;-;1;-;-;-;-;-;1
"171886 Santa Fé do Araguaia";-;-;-;-;-;-;2;-;-;-;2
"171888 Santa Maria do Tocantins";-;-;1;-;-;-;-;-;1;-;2
"171890 Santa Rosa do Tocantins";-;-;-;1;-;1;1;-;-;-;3
"171900 Santa Tereza do Tocantins";-;-;1;-;2;-;-;-;1;1;5
"172010 São Bento do Tocantins";-;-;-;-;-;-;-;1;-;-;1
"172015 São Félix do Tocantins";-;-;-;-;-;-;-;-;1;-;1
"172020 São Miguel do Tocantins";-;-;-;2;2;1;2;-;1;1;9
"172025 São Salvador do Tocantins";-;-;-;-;-;-;-;1;-;-;1
"172049 São Valério";-;-;-;-;3;-;1;1;1;-;6
"172065 Silvanópolis";1;-;-;-;1;-;2;3;2;5;14
"172080 Sítio Novo do Tocantins";-;-;-;-;2;2;6;3;6;3;22
"172090 Taguatinga";-;-;-;1;1;-;2;3;2;1;10
"172093 Taipas do Tocantins";-;-;-;-;-;-;-;-;-;1;1
"172110 Tocantínia";-;-;-;2;1;-;-;1;5;1;10
"172120 Tocantinópolis";4;2;-;4;7;2;8;15;22;20;84
"172130 Tupiratins";-;-;-;1;-;-;-;-;-;-;1
"172208 Wanderlândia";-;-;1;2;3;4;6;4;4;4;28
"172210 Xambioá";11;-;3;3;5;5;5;15;12;7;66
"170000 Município ignorado - TO";-;-;-;-;1;-;-;1;-;-;2
"210005 Açailândia";38;13;8;22;20;30;33;30;29;27;250
"210010 Afonso Cunha";-;-;-;-;1;-;1;2;3;2;9
"210020 Alcântara";3;1;2;-;1;3;6;6;9;12;43
"210030 Aldeias Altas";-;-;-;-;8;16;10;3;1;3;41
"210040 Altamira do Maranhão";-;1;2;1;8;14;11;14;9;-;60
"210060 Amarante do Maranhão";-;-;1;1;10;10;8;8;9;3;50
"210070 Anajatuba";-;1;-;2;2;2;6;4;15;15;47
"210080 Anapurus";-;-;1;2;4;4;3;9;3;12;38
"210090 Araioses";-;-;-;2;6;7;8;15;31;46;115
"210095 Arame";-;-;1;6;11;1;6;4;8;3;40
"210100 Arari";1;-;-;3;3;3;6;6;7;4;33
"210110 Axixá";3;1;1;3;2;3;2;3;10;16;44
"210120 Bacabal";19;5;-;13;31;48;40;59;80;66;361
"210140 Balsas";-;1;2;3;5;7;15;23;19;25;100
"210150 Barão de Grajaú";-;-;-;1;2;6;4;9;12;8;42
"210160 Barra do Corda";12;11;4;8;14;19;21;19;28;24;160
"210170 Barreirinhas";1;-;-;3;6;6;6;13;22;24;81
"210180 Benedito Leite";-;-;-;1;-;5;5;3;4;5;23
"210190 Bequimão";-;1;1;3;8;8;11;15;15;14;76
"210200 Bom Jardim";1;-;1;6;9;13;6;6;7;4;53
"210210 Brejo";1;-;-;4;19;18;21;16;21;14;114
"210220 Buriti";2;2;1;2;5;9;8;9;10;16;64
"210230 Buriti Bravo";-;-;-;4;17;26;12;7;9;10;85
"210240 Cajapió";3;-;-;1;2;2;3;3;3;7;24
"210250 Cajari";-;-;-;1;2;-;2;3;4;1;13
"210260 Cândido Mendes";-;-;-;3;3;1;3;4;8;2;24
"210270 Cantanhede";3;3;-;2;1;2;2;1;5;4;23
"210280 Carolina";5;1;-;2;2;4;5;12;15;27;73
"210290 Carutapera";5;-;4;7;5;6;7;16;10;12;72
"210300 Caxias";-;1;3;13;35;28;43;61;85;94;363
"210310 Cedral";-;-;-;-;-;1;3;1;1;-;6
"210320 Chapadinha";1;-;-;9;25;26;17;29;28;47;182
"210330 Codó";33;4;1;8;24;22;36;42;62;48;280
"210340 Coelho Neto";2;-;-;3;9;9;14;12;17;14;80
"210350 Colinas";4;-;-;8;17;19;29;9;20;25;131
"210360 Coroatá";2;-;-;5;18;19;22;23;66;48;203
"210380 Dom Pedro";-;-;2;4;3;13;7;6;13;10;58
"210390 Duque Bacelar";-;-;-;2;1;-;1;-;4;4;12
"210400 Esperantinópolis";1;-;-;13;25;27;23;8;10;6;113
"210405 Estreito";6;2;2;3;1;7;3;8;7;7;46
"210410 Fortaleza dos Nogueiras";-;-;-;1;5;7;3;4;8;5;33
"210420 Fortuna";-;-;-;1;6;3;6;7;14;25;62
"210430 Godofredo Viana";-;-;-;5;4;7;3;4;2;-;25
"210440 Gonçalves Dias";-;-;-;5;7;16;4;1;1;1;35
"210450 Governador Archer";-;-;-;1;5;3;3;6;8;4;30
"210460 Governador Eugênio Barros";-;-;-;1;2;3;3;3;2;-;14
"210470 Graça Aranha";-;-;-;-;-;-;2;1;2;3;8
"210480 Grajaú";1;-;-;8;13;17;21;20;15;17;112
"210500 Humberto de Campos";-;-;2;1;2;3;1;5;5;10;29
"210510 Icatu";1;-;1;3;1;7;6;1;8;8;36
"210520 Igarapé Grande";-;-;-;-;5;9;1;10;9;6;40
"210530 Imperatriz";20;7;17;71;125;136;109;111;151;103;850
