 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2009
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"130130 Codajás";3;-;-;2;1;4;3;2;8;11;34
"130140 Eirunepé";30;6;9;8;12;5;2;15;9;18;114
"130150 Envira";17;3;-;1;5;3;2;5;7;7;50
"130160 Fonte Boa";11;1;3;4;6;1;3;3;12;9;53
"130165 Guajará";1;2;-;3;3;1;-;1;2;10;23
"130170 Humaitá";6;-;-;9;7;5;5;15;20;34;101
"130180 Ipixuna";6;2;-;3;4;-;1;3;2;8;29
"130185 Iranduba";3;2;1;6;7;13;11;10;16;24;93
"130190 Itacoatiara";17;8;8;15;20;17;20;34;53;62;254
"130195 Itamarati";2;2;1;4;3;-;3;-;2;5;22
"130200 Itapiranga";3;1;-;2;2;1;1;3;6;8;27
"130210 Japurá";3;-;-;1;-;-;-;1;-;-;5
"130220 Juruá";1;-;-;-;1;1;2;1;-;1;7
"130230 Jutaí";3;1;-;1;1;-;-;1;1;3;11
"130240 Lábrea";21;6;2;9;5;9;10;10;22;20;114
"130250 Manacapuru";14;15;4;20;23;25;11;26;35;60;233
"130255 Manaquiri";-;1;1;2;4;1;3;5;6;6;29
"130260 Manaus";732;134;249;749;675;812;1110;1219;1368;1560;8608
"130270 Manicoré";9;-;2;5;9;4;5;9;18;14;75
"130280 Maraã";4;1;2;3;1;1;2;1;1;3;19
"130290 Maués";16;8;6;9;8;7;13;20;36;43;166
"130300 Nhamundá";2;4;-;-;1;-;4;6;3;8;28
"130310 Nova Olinda do Norte";8;3;-;2;1;6;8;5;10;31;74
"130320 Novo Airão";1;1;-;1;4;2;3;1;6;4;23
"130330 Novo Aripuanã";8;1;-;3;2;1;4;2;5;2;28
"130340 Parintins";40;16;9;18;15;19;25;42;56;109;349
"130350 Pauini";4;2;-;1;-;-;1;1;1;2;12
"130353 Presidente Figueiredo";2;-;5;7;9;8;7;3;7;3;51
"130356 Rio Preto da Eva";-;-;3;2;3;2;5;3;2;4;24
"130360 Santa Isabel do Rio Negro";20;7;6;10;3;6;4;6;5;3;70
"130370 Santo Antônio do Içá";8;6;-;5;4;1;1;6;5;4;40
"130380 São Gabriel da Cachoeira";46;25;8;12;14;15;18;20;24;33;215
"130390 São Paulo de Olivença";10;9;2;4;5;6;4;9;10;13;72
"130395 São Sebastião do Uatumã";1;-;-;2;-;-;-;2;5;8;18
"130400 Silves";1;-;-;1;1;-;-;3;3;7;16
"130406 Tabatinga";48;18;11;28;22;14;12;17;19;21;210
"130410 Tapauá";5;3;1;3;-;2;-;4;4;8;30
"130420 Tefé";19;13;5;17;8;21;15;17;21;24;160
"130423 Tonantins";-;1;-;2;-;-;-;-;1;2;6
"130426 Uarini";5;-;-;2;1;2;1;-;6;3;20
"130430 Urucará";1;1;-;2;-;1;2;2;7;9;25
"130440 Urucurituba";1;2;1;-;2;6;2;1;4;12;31
"140005 Alto Alegre";19;9;1;6;5;6;7;4;2;2;61
"140002 Amajari";11;7;1;3;2;3;2;-;1;-;30
"140010 Boa Vista";134;22;48;80;97;134;149;159;173;173;1169
"140015 Bonfim";-;1;1;3;-;2;2;-;2;2;13
"140017 Cantá";1;-;-;2;3;-;3;4;2;4;19
"140020 Caracaraí";6;2;3;4;4;5;2;1;3;2;32
"140023 Caroebe";-;-;3;2;4;3;-;1;4;3;20
"140028 Iracema";3;3;1;1;-;2;4;2;1;-;17
"140030 Mucajaí";1;-;1;3;7;5;4;2;3;4;30
"140040 Normandia";-;-;-;1;1;1;-;2;1;-;6
"140045 Pacaraima";1;1;-;1;4;1;3;1;-;1;13
"140047 Rorainópolis";-;1;3;6;3;5;4;3;3;8;36
"140050 São João da Baliza";-;-;-;-;1;1;2;-;3;2;9
"140060 São Luiz";-;-;2;-;1;1;1;1;-;2;8
"140070 Uiramutã";2;-;-;-;-;-;-;-;1;-;3
"150010 Abaetetuba";11;8;10;25;18;26;40;43;53;92;326
"150013 Abel Figueiredo";2;-;1;6;5;-;-;2;2;2;20
"150020 Acará";3;2;1;12;6;5;10;13;12;13;77
"150030 Afuá";6;4;1;6;4;5;3;1;7;8;45
"150034 Água Azul do Norte";-;-;-;7;4;5;6;3;4;2;31
"150040 Alenquer";30;4;3;18;5;13;19;29;38;52;211
"150050 Almeirim";2;1;1;5;2;5;3;10;11;19;59
"150060 Altamira";70;9;25;40;45;41;61;84;122;110;607
"150070 Anajás";3;2;1;1;2;2;-;4;13;9;37
"150080 Ananindeua";79;14;109;247;161;110;141;154;182;255;1452
"150085 Anapu";5;1;2;3;3;4;6;3;2;4;33
"150090 Augusto Corrêa";1;-;2;-;6;3;6;11;11;15;55
"150095 Aurora do Pará";1;-;1;-;5;2;1;5;6;6;27
"150100 Aveiro";1;3;-;1;2;2;2;5;-;2;18
"150110 Bagre";1;2;1;1;2;1;1;2;-;7;18
"150120 Baião";8;1;1;2;4;4;2;8;7;4;41
"150125 Bannach";-;1;-;-;1;-;-;1;3;-;6
"150130 Barcarena";14;4;10;32;18;15;24;24;34;40;215
"150140 Belém";836;171;291;728;693;959;1360;1713;1946;2060;10757
"150145 Belterra";1;1;-;-;1;-;2;3;14;14;36
"150150 Benevides";6;2;2;20;14;9;19;7;16;19;114
"150157 Bom Jesus do Tocantins";3;-;1;10;3;6;6;11;4;10;54
"150170 Bragança";69;10;3;24;25;37;40;72;100;127;507
"150172 Brasil Novo";3;-;1;4;3;4;8;4;11;14;52
"150175 Brejo Grande do Araguaia";-;-;1;2;3;1;-;1;1;2;11
"150178 Breu Branco";2;1;10;17;13;7;7;9;12;7;85
"150180 Breves";52;10;10;12;14;8;21;24;19;36;206
"150190 Bujaru";-;2;-;4;4;8;4;6;10;9;47
"150200 Cachoeira do Arari";2;-;-;2;1;3;3;6;6;8;31
"150195 Cachoeira do Piriá";2;-;-;-;-;2;1;3;4;8;20
"150210 Cametá";43;14;7;25;14;16;27;55;82;147;430
"150215 Canaã dos Carajás";5;-;-;11;5;8;8;11;10;8;66
"150220 Capanema";33;4;6;17;11;16;27;39;88;84;325
"150230 Capitão Poço";9;3;3;21;15;7;8;18;27;27;138
"150240 Castanhal";59;12;36;78;61;55;89;126;177;143;836
"150250 Chaves";-;4;1;3;3;-;-;1;1;1;14
"150260 Colares";3;-;2;1;-;3;2;6;2;11;30
"150270 Conceição do Araguaia";9;1;5;16;15;10;21;17;32;38;164
"150275 Concórdia do Pará";13;-;2;2;2;5;8;5;16;21;74
"150276 Cumaru do Norte";1;1;-;3;4;3;4;1;2;-;19
"150277 Curionópolis";1;1;1;5;9;12;4;13;17;14;77
"150280 Curralinho";7;3;2;1;2;2;1;3;2;7;30
"150285 Curuá";2;1;-;1;-;-;1;7;11;14;37
"150290 Curuçá";4;-;2;4;1;5;8;9;16;29;78
"150293 Dom Eliseu";7;4;2;16;11;6;6;7;16;7;82
"150295 Eldorado do Carajás";10;1;8;19;13;10;7;21;23;8;120
"150300 Faro";2;-;-;-;1;1;2;-;3;12;21
"150304 Floresta do Araguaia";-;3;-;1;4;10;2;8;7;10;45
"150307 Garrafão do Norte";3;-;4;7;7;9;6;7;10;12;65
"150309 Goianésia do Pará";3;2;11;13;11;3;14;15;16;15;103
"150310 Gurupá";6;2;-;1;1;1;1;6;-;2;20
"150320 Igarapé-Açu";1;1;1;4;5;3;9;17;20;31;92
"150330 Igarapé-Miri";8;5;3;16;14;8;14;14;28;50;160
"150340 Inhangapi";1;-;-;1;3;1;-;2;3;5;16
"150345 Ipixuna do Pará";6;2;5;20;12;8;10;10;8;13;94
"150350 Irituia";5;-;2;10;1;6;9;10;19;27;89
"150360 Itaituba";43;7;11;35;42;33;44;70;78;59;422
"150370 Itupiranga";9;2;5;15;17;19;17;25;28;22;159
"150375 Jacareacanga";4;5;1;3;3;2;2;3;-;3;26
"150380 Jacundá";7;3;6;22;14;18;18;24;23;37;172
"150390 Juruti";24;4;-;5;2;2;3;5;8;9;62
"150400 Limoeiro do Ajuru";4;-;-;1;2;2;4;3;8;10;34
"150405 Mãe do Rio";9;3;2;10;10;9;6;13;14;29;105
"150410 Magalhães Barata";-;-;-;-;1;1;2;3;9;12;28
"150420 Marabá";166;24;64;198;164;135;154;186;189;162;1442
"150430 Maracanã";1;-;1;4;3;3;3;13;16;30;74
"150440 Marapanim";2;-;-;4;3;4;5;12;13;22;65
"150442 Marituba";12;3;17;37;37;42;49;70;74;82;423
"150445 Medicilândia";-;1;-;6;4;8;6;7;13;12;57
"150450 Melgaço";7;-;-;-;2;4;2;1;2;5;23
"150460 Mocajuba";5;3;1;-;5;2;7;5;6;15;49
"150470 Moju";13;2;5;16;15;9;4;17;7;4;92
"150480 Monte Alegre";20;4;5;7;6;16;11;17;31;44;161
"150490 Muaná";6;3;2;1;3;4;1;8;11;23;62
"150495 Nova Esperança do Piriá";7;-;1;8;5;3;4;7;5;6;46
"150497 Nova Ipixuna";3;-;-;10;4;7;7;3;6;3;43
"150500 Nova Timboteua";1;-;-;2;1;1;3;5;8;11;32
"150503 Novo Progresso";6;1;1;14;20;14;18;5;5;7;91
"150506 Novo Repartimento";10;3;4;30;12;11;12;12;19;14;127
"150510 Óbidos";16;4;2;12;5;16;7;22;27;58;169
"150520 Oeiras do Pará";10;8;1;2;2;6;3;4;4;13;53
"150530 Oriximiná";17;8;4;7;12;8;27;37;41;41;202
"150540 Ourém";1;-;1;3;5;2;-;7;4;5;28
"150543 Ourilândia do Norte";9;2;7;8;10;13;10;8;9;7;83
"150548 Pacajá";3;1;1;15;19;9;7;12;17;11;95
"150549 Palestina do Pará";3;1;-;3;3;1;2;2;5;5;25
"150550 Paragominas";25;5;9;39;31;28;32;26;31;29;255
"150553 Parauapebas";48;11;32;86;50;37;35;36;54;50;439
"150555 Pau D'Arco";1;-;-;3;-;2;1;4;2;-;13
"150560 Peixe-Boi";-;-;-;-;-;-;4;3;2;4;13
"150563 Piçarra";2;-;1;6;2;2;2;2;1;2;20
"150565 Placas";2;-;3;4;4;2;5;3;3;6;32
"150570 Ponta de Pedras";2;-;-;-;2;1;3;3;2;6;19
"150580 Portel";31;3;8;11;6;11;9;7;8;22;116
"150590 Porto de Moz";13;2;5;5;5;5;2;6;12;18;73
"150600 Prainha";5;1;-;5;3;2;7;6;7;8;44
"150610 Primavera";-;-;1;1;1;2;1;6;7;15;34
"150611 Quatipuru";1;-;-;-;-;1;1;1;2;2;8
"150613 Redenção";81;14;14;65;55;66;69;61;83;53;561
"150616 Rio Maria";4;-;1;9;5;7;6;2;10;7;51
"150618 Rondon do Pará";14;3;5;20;18;13;13;22;26;27;161
"150619 Rurópolis";5;-;4;8;5;3;9;14;15;13;76
"150620 Salinópolis";12;2;3;12;8;13;10;17;22;29;128
"150630 Salvaterra";7;-;2;2;7;7;6;11;12;14;68
"150635 Santa Bárbara do Pará";1;-;1;3;2;3;3;4;10;5;32
"150640 Santa Cruz do Arari";-;-;2;-;3;4;2;1;3;5;20
"150650 Santa Izabel do Pará";8;1;6;25;7;12;13;18;25;32;147
"150655 Santa Luzia do Pará";-;1;-;2;3;2;3;8;11;15;45
"150658 Santa Maria das Barreiras";2;1;1;8;10;6;3;5;2;5;43
"150660 Santa Maria do Pará";4;1;5;4;5;5;6;-;13;17;60
"150670 Santana do Araguaia";12;4;2;12;17;16;20;7;11;7;108
"150680 Santarém";163;29;36;93;71;85;162;200;266;293;1398
"150690 Santarém Novo";-;-;-;1;1;1;-;4;5;2;14
"150700 Santo Antônio do Tauá";3;-;2;7;3;4;14;10;16;11;70
"150710 São Caetano de Odivelas";1;-;1;5;1;-;2;5;11;9;35
"150715 São Domingos do Araguaia";1;1;4;11;5;8;4;6;14;10;64
"150720 São Domingos do Capim";6;2;2;4;10;6;5;7;8;9;59
"150730 São Félix do Xingu";13;2;6;19;19;12;25;19;17;11;143
"150740 São Francisco do Pará";-;-;1;3;4;4;3;3;12;12;42
"150745 São Geraldo do Araguaia";4;-;6;18;10;9;14;7;15;21;104
"150746 São João da Ponta";-;-;-;2;-;1;-;-;-;4;7
"150747 São João de Pirabas";2;-;1;-;2;1;2;11;11;13;43
"150750 São João do Araguaia";-;1;-;6;2;7;1;3;6;5;31
"150760 São Miguel do Guamá";2;1;3;9;7;7;10;17;19;33;108
"150770 São Sebastião da Boa Vista";6;1;4;3;2;2;3;5;3;9;38
"150775 Sapucaia";-;-;1;1;1;1;1;-;2;1;8
"150780 Senador José Porfírio";1;2;-;-;3;1;2;2;2;3;16
"150790 Soure";3;2;1;6;1;3;2;6;12;4;40
"150795 Tailândia";27;3;18;44;30;17;18;21;22;23;223
"150796 Terra Alta";-;-;1;-;1;4;2;3;4;6;21
"150797 Terra Santa";1;-;2;1;1;1;5;7;5;19;42
"150800 Tomé-Açu";15;3;3;23;14;9;20;27;31;21;166
"150803 Tracuateua";2;1;2;4;3;3;4;7;7;21;54
"150805 Trairão";5;-;-;5;1;3;2;4;4;2;26
"150808 Tucumã";17;3;3;17;16;14;13;13;13;5;114
"150810 Tucuruí";101;15;17;71;52;64;64;81;98;73;636
"150812 Ulianópolis";3;-;2;4;5;8;5;2;7;2;38
"150815 Uruará";9;-;4;5;9;12;14;10;18;12;93
"150820 Vigia";3;1;4;13;14;6;11;17;24;28;121
"150830 Viseu";15;2;2;8;8;8;7;15;23;33;121
"150835 Vitória do Xingu";-;1;3;1;2;1;-;2;4;4;18
"150840 Xinguara";7;-;6;12;15;11;12;23;20;19;125
"160010 Amapá";-;-;-;1;1;1;1;3;1;1;9
"160020 Calçoene";2;-;-;1;1;2;2;2;2;1;13
"160021 Cutias";-;-;-;-;1;1;-;1;-;-;3
"160023 Ferreira Gomes";1;1;-;3;-;2;3;-;2;1;13
"160025 Itaubal";-;-;-;2;-;2;2;-;-;1;7
"160027 Laranjal do Jari";23;4;2;16;10;6;12;12;22;8;115
"160030 Macapá";291;33;64;119;114;154;172;172;227;257;1603
"160040 Mazagão";-;1;-;3;1;3;3;2;1;5;19
"160050 Oiapoque";2;1;3;4;5;8;7;1;3;1;35
"160015 Pedra Branca do Amapari";-;1;-;-;-;-;2;2;1;1;7
"160053 Porto Grande";2;1;1;3;4;1;-;1;4;-;17
"160055 Pracuúba";-;-;-;1;1;-;-;1;-;-;3
"160060 Santana";19;3;9;19;16;16;20;26;38;46;212
"160005 Serra do Navio";-;-;-;1;-;1;-;-;-;1;3
"160070 Tartarugalzinho";1;-;-;2;2;2;5;-;-;2;14
"160080 Vitória do Jari";-;1;2;2;2;-;1;1;-;1;10
"170025 Abreulândia";-;-;-;-;-;1;-;1;2;2;6
"170030 Aguiarnópolis";-;-;1;-;2;-;1;3;5;6;18
"170035 Aliança do Tocantins";-;-;-;3;1;3;1;2;4;2;16
"170040 Almas";2;-;1;-;2;3;2;4;8;7;29
"170070 Alvorada";-;2;-;2;-;4;7;4;7;7;33
"170100 Ananás";1;1;-;1;3;3;1;5;7;10;32
"170105 Angico";-;-;-;1;-;1;-;1;2;2;7
"170110 Aparecida do Rio Negro";-;1;-;1;2;1;1;2;3;1;12
"170130 Aragominas";-;-;-;1;1;1;2;4;4;3;16
"170190 Araguacema";-;-;1;1;3;1;-;4;7;5;22
"170200 Araguaçu";-;-;1;-;1;2;1;3;7;13;28
"170210 Araguaína";110;14;24;72;94;136;174;203;253;207;1287
"170215 Araguanã";-;1;-;2;1;1;-;-;4;4;13
"170220 Araguatins";1;2;-;6;4;8;10;14;18;24;87
"170230 Arapoema";1;-;1;2;2;2;3;2;5;5;23
"170240 Arraias";3;-;1;2;3;3;7;11;8;15;53
"170255 Augustinópolis";26;5;4;12;9;20;28;36;32;28;200
"170270 Aurora do Tocantins";-;-;-;-;1;1;2;1;3;2;10
"170290 Axixá do Tocantins";-;-;-;1;-;1;1;7;5;7;22
"170300 Babaçulândia";-;-;-;4;-;2;3;3;3;8;23
"170305 Bandeirantes do Tocantins";-;-;-;1;-;3;1;1;-;1;7
"170307 Barra do Ouro";1;-;-;2;1;-;3;-;2;3;12
"170310 Barrolândia";-;-;-;-;1;2;1;1;1;6;12
"170320 Bernardo Sayão";-;-;-;2;-;-;-;1;1;-;4
"170330 Bom Jesus do Tocantins";-;-;-;1;-;-;1;-;-;1;3
"170360 Brasilândia do Tocantins";-;-;-;1;1;-;1;-;3;-;6
"170370 Brejinho de Nazaré";-;-;-;2;2;-;2;4;4;1;15
"170380 Buriti do Tocantins";-;1;-;1;-;2;1;-;7;3;15
"170382 Cachoeirinha";-;-;-;-;-;-;-;-;-;3;3
"170384 Campos Lindos";4;1;-;-;1;-;6;7;1;5;25
"170386 Cariri do Tocantins";-;-;-;-;1;6;1;-;2;1;11
"170388 Carmolândia";-;-;-;-;2;-;-;2;-;3;7
"170389 Carrasco Bonito";2;-;1;3;-;-;2;-;-;1;9
"170390 Caseara";-;1;-;-;-;2;1;1;2;4;11
"170410 Centenário";-;-;-;-;1;1;-;1;3;1;7
"170510 Chapada da Natividade";-;-;-;1;-;1;1;1;2;1;7
"170460 Chapada de Areia";-;-;-;-;1;1;-;-;-;-;2
"170550 Colinas do Tocantins";6;-;3;12;8;7;15;10;25;20;106
"171670 Colméia";3;-;-;-;4;2;7;7;5;9;37
"170555 Combinado";-;-;2;-;1;-;4;1;5;4;17
"170560 Conceição do Tocantins";-;-;-;1;1;-;1;1;2;3;9
"170600 Couto Magalhães";-;-;-;1;3;-;1;1;-;3;9
"170610 Cristalândia";-;-;-;2;2;3;4;3;7;5;26
"170625 Crixás do Tocantins";-;-;-;-;-;-;-;-;1;1;2
"170650 Darcinópolis";-;-;-;-;-;-;1;2;4;2;9
"170700 Dianópolis";8;-;8;3;12;11;12;18;17;18;107
"170710 Divinópolis do Tocantins";-;1;-;1;3;1;2;2;1;8;19
"170720 Dois Irmãos do Tocantins";-;-;-;1;1;-;2;2;1;1;8
"170730 Dueré";-;-;-;2;1;-;1;2;3;1;10
"170740 Esperantina";1;3;1;3;1;1;3;2;6;2;23
"170755 Fátima";-;-;-;-;-;-;-;1;1;1;3
"170765 Figueirópolis";-;-;1;-;-;1;-;2;5;2;11
"170770 Filadélfia";1;1;3;3;4;2;4;4;1;4;27
"170820 Formoso do Araguaia";1;-;1;7;4;3;5;4;9;13;47
"170825 Fortaleza do Tabocão";-;-;-;-;-;1;-;-;1;-;2
"170830 Goianorte";-;-;-;-;-;1;1;2;3;3;10
"170900 Goiatins";-;-;-;2;3;2;3;3;4;11;28
"170930 Guaraí";5;1;3;6;10;4;14;8;20;26;97
"170950 Gurupi";37;2;10;23;34;48;52;93;108;119;526
"170980 Ipueiras";-;-;-;-;-;-;-;2;-;1;3
"171050 Itacajá";5;-;-;1;2;1;3;5;5;8;30
"171070 Itaguatins";-;-;-;-;1;1;2;2;6;4;16
"171090 Itapiratins";-;-;1;-;-;1;2;-;-;1;5
"171110 Itaporã do Tocantins";-;-;-;-;-;1;-;1;-;1;3
"171150 Jaú do Tocantins";-;-;-;2;-;1;-;1;-;5;9
"171180 Juarina";-;-;-;1;-;1;1;-;-;1;4
"171190 Lagoa da Confusão";2;1;-;1;3;3;4;5;5;4;28
"171195 Lagoa do Tocantins";-;-;-;1;-;-;2;1;1;-;5
"171200 Lajeado";-;-;1;-;1;2;-;-;-;-;4
"171215 Lavandeira";-;-;-;-;-;-;-;1;-;-;1
"171240 Lizarda";-;-;1;2;-;1;-;1;3;1;9
"171245 Luzinópolis";-;-;1;2;-;-;-;1;1;2;7
"171250 Marianópolis do Tocantins";-;-;2;1;-;1;1;1;2;2;10
"171270 Mateiros";1;-;-;1;-;-;1;1;-;1;5
"171280 Maurilândia do Tocantins";-;-;1;-;-;-;-;-;-;2;3
"171320 Miracema do Tocantins";5;1;3;4;11;6;10;10;17;28;95
"171330 Miranorte";3;-;2;3;1;3;6;3;5;12;38
"171360 Monte do Carmo";-;-;-;1;-;1;-;2;6;8;18
"171370 Monte Santo do Tocantins";-;-;-;1;-;2;2;1;-;-;6
"171395 Muricilândia";-;-;-;-;-;-;-;2;1;1;4
"171420 Natividade";1;-;1;4;4;2;4;2;7;17;42
"171430 Nazaré";-;-;-;1;-;1;-;-;3;1;6
"171488 Nova Olinda";-;-;-;2;5;3;2;5;3;4;24
"171500 Nova Rosalândia";-;-;-;1;-;2;-;3;1;2;9
"171510 Novo Acordo";-;-;-;-;-;-;1;1;1;4;7
"171515 Novo Alegre";-;-;-;-;-;-;-;1;-;-;1
"171525 Novo Jardim";-;-;-;1;-;-;-;1;2;-;4
"172100 Palmas";108;27;35;92;104;130;174;179;204;210;1263
