 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2003
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"240920 Passagem";-;-;-;-;-;-;2;-;-;4;6
"240930 Patu";-;1;2;4;1;1;6;5;6;22;48
"240940 Pau dos Ferros";17;2;5;10;6;19;13;22;35;54;183
"240950 Pedra Grande";-;-;-;-;2;1;2;1;2;5;13
"240960 Pedra Preta";-;-;-;-;1;-;-;-;-;-;1
"240970 Pedro Avelino";-;-;-;1;1;2;2;5;7;5;23
"240980 Pedro Velho";2;1;-;1;2;1;2;3;12;34;58
"240990 Pendências";-;-;-;1;2;3;1;4;12;23;46
"241000 Pilões";-;-;-;-;-;-;-;-;-;1;1
"241010 Poço Branco";2;-;-;2;2;-;1;1;8;10;26
"241020 Portalegre";-;-;-;2;1;2;5;2;2;10;24
"241025 Porto do Mangue";1;-;-;-;2;-;-;-;6;2;11
"241040 Pureza";-;-;-;-;-;1;-;2;2;13;18
"241050 Rafael Fernandes";-;-;-;-;-;-;3;4;2;4;13
"241060 Rafael Godeiro";-;-;-;-;-;-;-;1;2;5;8
"241070 Riacho da Cruz";-;-;-;-;-;-;-;-;1;4;5
"241080 Riacho de Santana";-;-;-;-;-;2;2;1;5;6;16
"241090 Riachuelo";1;-;-;2;-;1;1;1;5;7;18
"240895 Rio do Fogo";1;-;1;1;-;2;3;2;9;8;27
"241100 Rodolfo Fernandes";-;-;-;-;-;1;4;1;3;6;15
"241110 Ruy Barbosa";-;-;-;-;-;-;2;-;3;3;8
"241120 Santa Cruz";9;1;1;3;4;3;5;8;29;61;124
"240933 Santa Maria";-;1;-;1;-;-;1;2;1;6;12
"241140 Santana do Matos";2;-;-;-;2;1;2;5;10;35;57
"241142 Santana do Seridó";-;-;-;-;1;-;-;1;3;2;7
"241150 Santo Antônio";3;1;-;5;3;1;8;11;24;26;82
"241160 São Bento do Norte";-;-;-;-;-;-;2;1;3;9;15
"241170 São Bento do Trairí";1;-;1;-;-;-;-;2;3;8;15
"241180 São Fernando";-;-;2;-;-;1;1;-;1;8;13
"241190 São Francisco do Oeste";-;-;-;1;-;1;1;2;1;7;13
"241200 São Gonçalo do Amarante";-;-;2;11;4;4;8;6;23;39;97
"241210 São João do Sabugi";-;-;-;-;-;-;3;3;2;12;20
"241220 São José de Mipibu";3;4;2;8;5;6;5;6;14;29;82
"241230 São José do Campestre";1;-;-;1;3;1;2;3;5;30;46
"241240 São José do Seridó";-;-;-;-;1;2;1;1;3;9;17
"241250 São Miguel";2;-;-;2;4;6;13;8;19;41;95
"241255 São Miguel do Gostoso";1;1;-;1;-;1;3;2;3;11;23
"241260 São Paulo do Potengi";1;-;-;-;4;2;4;3;10;19;43
"241270 São Pedro";-;-;-;-;-;-;-;2;4;6;12
"241280 São Rafael";-;1;-;-;1;1;1;3;9;14;30
"241290 São Tomé";2;-;1;-;1;1;2;3;11;29;50
"241300 São Vicente";-;-;-;-;1;1;1;1;3;14;21
"241310 Senador Elói de Souza";-;-;-;1;-;-;1;3;1;8;14
"241320 Senador Georgino Avelino";-;-;-;1;-;2;-;-;4;6;13
"241030 Serra Caiada";3;1;-;1;-;1;3;4;3;12;28
"241330 Serra de São Bento";1;-;2;-;-;3;1;1;2;4;14
"241335 Serra do Mel";1;-;1;-;1;-;1;1;1;2;8
"241340 Serra Negra do Norte";-;1;-;1;3;2;3;7;4;10;31
"241350 Serrinha";-;-;-;-;1;1;2;2;2;10;18
"241355 Serrinha dos Pintos";-;-;1;-;-;1;2;3;3;14;24
"241360 Severiano Melo";-;1;-;-;1;-;1;3;4;5;15
"241370 Sítio Novo";-;-;-;-;-;-;1;1;4;5;11
"241380 Taboleiro Grande";-;-;-;1;-;-;-;2;-;4;7
"241390 Taipu";-;1;1;2;3;-;1;2;6;12;28
"241400 Tangará";1;-;-;2;4;2;5;1;9;13;37
"241410 Tenente Ananias";1;-;1;2;-;3;3;2;6;13;31
"241415 Tenente Laurentino Cruz";-;-;-;1;-;2;1;3;5;9;21
"241105 Tibau";-;-;-;-;-;2;1;-;-;1;4
"241420 Tibau do Sul";-;-;-;-;1;3;3;-;5;9;21
"241430 Timbaúba dos Batistas";-;-;-;-;1;-;1;-;1;3;6
"241440 Touros";2;-;-;2;10;6;6;11;19;26;82
"241445 Triunfo Potiguar";-;-;-;-;-;-;-;-;3;9;12
"241450 Umarizal";1;2;-;2;4;1;-;2;10;22;44
"241460 Upanema";-;-;1;-;-;1;1;2;2;12;19
"241470 Várzea";-;-;-;3;-;1;-;2;6;3;15
"241475 Venha-Ver";-;-;-;1;1;1;-;-;1;2;6
"241480 Vera Cruz";-;-;-;2;-;4;2;6;6;6;26
"241490 Viçosa";-;-;-;-;-;1;1;-;2;2;6
"250010 Água Branca";2;-;1;3;1;4;6;6;14;12;49
"250020 Aguiar";-;-;1;1;2;2;4;5;6;16;37
"250030 Alagoa Grande";4;4;2;1;6;7;4;12;35;59;134
"250040 Alagoa Nova";5;3;1;2;2;4;6;11;23;38;95
"250050 Alagoinha";2;-;-;-;1;5;3;8;12;30;61
"250053 Alcantil";1;-;-;1;-;-;-;3;-;4;9
"250057 Algodão de Jandaíra";-;-;-;-;-;-;2;1;2;2;7
"250060 Alhandra";-;-;1;1;1;5;4;4;8;12;36
"250073 Amparo";-;-;-;-;-;-;-;-;-;2;2
"250077 Aparecida";-;1;-;1;1;3;1;3;5;7;22
"250080 Araçagi";2;-;-;1;-;4;7;5;21;27;67
"250090 Arara";1;1;-;-;2;1;6;10;17;50;88
"250100 Araruna";1;2;2;2;3;1;5;12;15;49;92
"250110 Areia";2;2;-;3;4;5;4;9;23;39;91
"250115 Areia de Baraúnas";-;1;-;-;1;-;-;2;1;3;8
"250120 Areial";1;-;-;-;-;-;1;3;6;11;22
"250130 Aroeiras";4;-;-;-;1;2;1;13;14;22;57
"250135 Assunção";1;-;-;-;-;-;-;-;-;4;5
"250150 Bananeiras";3;-;-;4;6;7;5;14;26;38;103
"250153 Baraúna";2;-;-;1;-;-;1;2;4;6;16
"250160 Barra de Santa Rosa";3;-;1;2;1;1;4;5;11;22;50
"250157 Barra de Santana";1;-;-;-;-;2;2;6;8;13;32
"250170 Barra de São Miguel";2;-;-;-;1;-;-;-;1;10;14
"250180 Bayeux";7;1;2;15;13;19;45;48;77;96;323
"250190 Belém";7;1;-;2;2;5;8;9;19;41;94
"250200 Belém do Brejo do Cruz";-;-;-;-;1;4;2;2;5;9;23
"250205 Bernardino Batista";3;-;1;-;1;-;-;4;-;1;10
"250210 Boa Ventura";1;-;-;-;1;-;1;5;3;9;20
"250215 Boa Vista";-;-;-;1;1;1;-;-;2;11;16
"250220 Bom Jesus";-;-;-;-;-;1;1;-;1;2;5
"250230 Bom Sucesso";-;-;-;1;1;2;1;1;3;7;16
"250240 Bonito de Santa Fé";1;-;-;-;-;1;5;2;6;13;28
"250250 Boqueirão";1;-;1;-;-;2;6;4;10;28;52
"250270 Borborema";-;-;-;1;1;1;-;6;3;13;25
"250280 Brejo do Cruz";-;-;1;-;2;4;4;5;15;19;50
"250290 Brejo dos Santos";-;-;-;1;1;2;-;1;8;14;27
"250300 Caaporã";4;2;1;6;6;6;6;11;11;17;70
"250310 Cabaceiras";-;-;1;-;-;2;2;2;3;9;19
"250320 Cabedelo";-;-;2;13;5;10;15;12;15;28;100
"250330 Cachoeira dos Índios";1;-;1;-;-;3;3;2;7;9;26
"250340 Cacimba de Areia";-;-;-;1;-;-;1;1;-;-;3
"250350 Cacimba de Dentro";2;-;-;1;1;4;2;10;22;36;78
"250355 Cacimbas";6;-;-;1;-;-;4;2;4;10;27
"250360 Caiçara";-;-;-;-;2;2;-;-;14;17;35
"250370 Cajazeiras";43;1;4;12;23;28;47;65;96;122;441
"250375 Cajazeirinhas";2;-;-;-;1;1;1;1;2;3;11
"250380 Caldas Brandão";-;-;-;1;1;1;-;2;4;13;22
"250390 Camalaú";2;1;-;-;1;1;-;5;6;14;30
"250400 Campina Grande";390;56;68;186;188;275;402;507;723;892;3687
"250403 Capim";-;-;-;-;-;-;2;1;2;3;8
"250407 Caraúbas";-;-;-;-;1;-;5;1;2;11;20
"250410 Carrapateira";-;-;-;1;-;-;1;-;1;3;6
"250415 Casserengue";1;1;-;-;-;-;1;2;3;12;20
"250420 Catingueira";-;-;-;4;1;-;4;3;-;9;21
"250430 Catolé do Rocha";7;-;-;6;7;6;17;11;31;50;135
"250435 Caturité";-;-;-;-;-;2;1;-;2;5;10
"250440 Conceição";4;1;1;2;1;7;4;2;4;16;42
"250450 Condado";-;-;-;2;-;1;1;-;6;6;16
"250460 Conde";-;-;1;2;1;2;3;2;8;11;30
"250470 Congo";-;-;1;-;4;1;1;1;6;7;21
"250480 Coremas";6;-;-;1;2;7;6;14;23;34;93
"250485 Coxixola";-;-;-;-;-;-;-;1;-;1;2
"250490 Cruz do Espírito Santo";5;1;-;1;-;1;4;4;12;16;44
"250500 Cubati";-;1;-;-;-;1;2;3;6;12;25
"250510 Cuité";5;-;-;1;-;8;3;11;17;46;91
"250523 Cuité de Mamanguape";-;-;1;1;-;-;1;1;1;4;9
"250520 Cuitegi";2;-;1;3;-;-;-;2;2;13;23
"250527 Curral de Cima";1;-;-;-;-;2;-;2;4;6;15
"250530 Curral Velho";2;-;-;-;1;-;1;1;1;2;8
"250535 Damião";-;-;-;-;-;-;1;-;1;5;7
"250540 Desterro";2;-;1;1;-;1;1;9;5;18;38
"250560 Diamante";2;-;-;1;-;1;-;3;5;12;24
"250570 Dona Inês";4;2;-;-;2;2;-;4;8;20;42
"250580 Duas Estradas";-;-;-;-;-;1;-;-;4;11;16
"250590 Emas";-;-;-;-;-;-;2;-;1;4;7
"250600 Esperança";5;1;2;3;4;12;8;19;31;52;137
"250610 Fagundes";2;1;-;-;1;3;4;7;16;30;64
"250620 Frei Martinho";1;-;1;-;-;-;-;3;2;6;13
"250625 Gado Bravo";-;-;1;-;2;1;4;2;7;12;29
"250630 Guarabira";25;7;7;17;17;34;42;80;124;140;493
"250640 Gurinhém";2;-;-;1;-;3;4;3;19;26;58
"250650 Gurjão";-;1;-;-;-;1;1;1;2;5;11
"250660 Ibiara";1;-;-;-;-;2;2;3;4;14;26
"250260 Igaracy";1;-;-;2;1;1;4;7;9;12;37
"250670 Imaculada";5;-;-;1;-;3;4;4;4;18;39
"250680 Ingá";2;1;-;1;1;4;6;8;19;42;84
"250690 Itabaiana";1;-;-;3;4;5;9;15;23;54;114
"250700 Itaporanga";5;1;3;3;3;6;7;11;18;37;94
"250710 Itapororoca";2;-;-;1;2;1;3;6;9;22;46
"250720 Itatuba";2;-;-;-;1;1;1;5;8;14;32
"250730 Jacaraú";2;1;-;-;1;3;4;4;13;28;56
"250740 Jericó";2;-;-;1;-;2;4;2;1;12;24
"250750 João Pessoa";411;57;124;278;369;421;586;803;1025;1069;5143
"251365 Joca Claudino";1;-;-;-;-;1;-;-;1;7;10
"250760 Juarez Távora";1;-;-;-;1;1;-;5;3;12;23
"250770 Juazeirinho";4;1;1;2;2;2;2;12;8;26;60
"250780 Junco do Seridó";-;-;-;-;-;3;1;3;4;12;23
"250790 Juripiranga";2;1;2;1;-;2;3;4;7;18;40
"250800 Juru";-;-;1;-;1;1;7;6;17;12;45
"250810 Lagoa";-;-;-;-;-;1;3;2;5;12;23
"250820 Lagoa de Dentro";3;-;-;-;-;1;4;3;6;16;33
"250830 Lagoa Seca";2;-;4;3;1;5;4;6;11;33;69
"250840 Lastro";-;-;-;-;2;-;-;-;-;3;5
"250850 Livramento";-;1;-;-;-;1;3;10;8;20;43
"250855 Logradouro";-;-;-;-;1;-;-;4;2;4;11
"250860 Lucena";2;-;1;-;1;1;-;3;3;6;17
"250870 Mãe d'Água";-;-;-;-;-;1;-;1;2;2;6
"250880 Malta";-;-;-;-;-;-;1;3;9;5;18
"250890 Mamanguape";9;2;1;3;6;4;6;23;34;81;169
"250900 Manaíra";1;2;-;-;4;1;3;7;10;15;43
"250905 Marcação";-;-;-;-;-;-;-;-;1;4;5
"250910 Mari";4;2;-;4;6;8;9;8;24;43;108
"250915 Marizópolis";1;-;1;-;1;1;1;3;4;12;24
"250920 Massaranduba";2;-;-;1;2;2;6;6;10;21;50
"250930 Mataraca";2;1;-;-;-;-;-;2;2;5;12
"250933 Matinhas";-;-;-;-;-;2;1;2;3;11;19
"250937 Mato Grosso";-;-;-;-;-;-;1;1;3;1;6
"250939 Maturéia";-;-;-;2;2;2;1;2;6;9;24
"250940 Mogeiro";1;-;-;1;2;1;3;2;11;18;39
"250950 Montadas";1;-;-;-;1;-;-;3;4;9;18
"250960 Monte Horebe";1;1;-;-;1;2;2;1;3;4;15
"250970 Monteiro";15;1;-;4;3;9;11;31;42;54;170
"250980 Mulungu";-;-;-;-;2;1;2;8;5;22;40
"250990 Natuba";-;1;-;1;-;-;-;4;7;15;28
"251000 Nazarezinho";2;-;-;1;-;1;1;4;8;9;26
"251010 Nova Floresta";3;-;-;-;-;1;2;5;10;21;42
"251020 Nova Olinda";1;-;-;2;-;2;2;2;3;3;15
"251030 Nova Palmeira";1;-;-;-;2;1;-;1;-;4;9
"251040 Olho d'Água";1;-;-;-;-;-;3;2;2;4;12
"251050 Olivedos";-;-;-;-;-;-;-;2;1;3;6
"251060 Ouro Velho";-;1;-;-;1;-;-;2;4;2;10
"251065 Parari";-;-;-;1;-;-;1;1;-;3;6
"251070 Passagem";1;-;-;-;2;-;1;1;5;5;15
"251080 Patos";100;7;7;29;28;44;63;101;128;218;725
"251090 Paulista";1;-;2;5;-;6;2;8;8;13;45
"251100 Pedra Branca";-;-;-;1;-;-;2;-;2;3;8
"251110 Pedra Lavrada";3;-;2;-;1;-;2;3;6;13;30
"251120 Pedras de Fogo";1;2;-;2;2;6;9;11;22;41;96
"251272 Pedro Régis";-;-;-;-;1;-;1;3;5;7;17
"251130 Piancó";10;-;4;4;3;2;10;11;22;30;96
"251140 Picuí";7;1;1;3;2;6;9;19;28;50;126
"251150 Pilar";2;-;-;-;2;3;5;9;8;22;51
"251160 Pilões";-;-;-;3;1;-;3;2;9;15;33
"251170 Pilõezinhos";-;-;1;-;-;-;3;-;3;9;16
"251180 Pirpirituba";1;1;-;-;3;3;3;3;12;27;53
"251190 Pitimbu";2;-;-;1;4;-;1;7;2;7;24
"251200 Pocinhos";2;-;-;2;2;5;3;7;10;35;66
"251203 Poço Dantas";2;-;-;1;-;-;1;-;2;3;9
"251207 Poço de José de Moura";-;-;-;-;-;1;1;3;4;8;17
"251210 Pombal";7;-;2;5;9;7;8;35;31;59;163
"251220 Prata";2;-;-;-;1;1;3;2;9;1;19
"251230 Princesa Isabel";18;2;1;3;-;5;6;17;17;34;103
"251240 Puxinanã";1;-;-;1;2;-;9;2;9;22;46
"251250 Queimadas";2;-;-;3;2;4;1;9;25;56;102
"251260 Quixabá";-;-;-;-;-;-;-;1;2;2;5
"251270 Remígio";7;-;1;5;2;7;7;4;22;36;91
"251274 Riachão";-;-;-;-;-;-;-;-;2;3;5
"251275 Riachão do Bacamarte";1;-;-;-;4;-;-;2;5;7;19
"251276 Riachão do Poço";-;-;-;-;-;-;1;4;2;3;10
"251278 Riacho de Santo Antônio";-;-;-;-;1;-;-;-;-;2;3
"251280 Riacho dos Cavalos";-;-;-;-;1;3;4;2;4;14;28
"251290 Rio Tinto";2;2;-;2;4;2;9;10;35;43;109
"251300 Salgadinho";-;-;-;-;-;-;-;1;1;3;5
"251310 Salgado de São Félix";1;1;-;1;-;-;-;8;11;19;41
"251315 Santa Cecília";2;-;-;-;-;1;1;2;4;7;17
"251320 Santa Cruz";-;-;2;-;-;1;1;2;7;11;24
"251330 Santa Helena";2;-;-;2;-;1;-;5;5;12;27
"251335 Santa Inês";-;-;-;1;-;1;-;1;-;3;6
"251340 Santa Luzia";3;1;-;-;-;2;7;5;11;39;68
"251370 Santa Rita";84;24;6;45;28;24;30;46;80;99;466
"251380 Santa Teresinha";-;-;-;-;-;2;-;2;1;6;11
"251350 Santana de Mangueira";-;-;1;1;-;1;2;2;3;8;18
"251360 Santana dos Garrotes";2;-;1;-;1;-;5;10;4;10;33
"251385 Santo André";-;-;-;-;-;-;1;-;4;7;12
"251392 São Bentinho";1;-;-;-;-;-;-;1;2;8;12
"251390 São Bento";4;1;1;5;7;5;14;18;23;27;105
"251396 São Domingos";-;-;-;-;-;-;-;1;-;7;8
"251394 São Domingos do Cariri";-;-;-;-;-;-;-;-;1;1;2
"251398 São Francisco";-;-;-;-;-;-;-;3;4;9;16
"251400 São João do Cariri";-;-;-;-;-;-;-;2;-;-;2
"250070 São João do Rio do Peixe";2;-;-;2;1;3;3;12;12;26;61
"251410 São João do Tigre";-;-;-;-;-;1;1;2;5;1;10
"251420 São José da Lagoa Tapada";-;1;-;1;1;1;1;1;7;14;27
"251430 São José de Caiana";1;-;1;2;-;-;1;5;1;8;19
"251440 São José de Espinharas";-;-;-;1;-;-;1;3;2;2;9
"251450 São José de Piranhas";2;-;-;2;3;3;9;10;10;15;54
"251455 São José de Princesa";1;-;-;-;-;-;-;-;2;5;8
"251460 São José do Bonfim";-;-;-;1;1;1;-;-;1;8;12
"251465 São José do Brejo do Cruz";-;-;1;-;-;-;-;-;1;4;6
"251470 São José do Sabugi";-;-;-;-;2;2;1;-;3;4;12
"251480 São José dos Cordeiros";-;-;-;-;-;-;1;2;-;3;6
"251445 São José dos Ramos";-;1;-;-;-;-;2;2;6;6;17
"251490 São Mamede";-;-;1;1;1;1;1;9;3;17;34
"251500 São Miguel de Taipu";1;-;-;-;2;-;2;1;6;4;16
"251510 São Sebastião de Lagoa de Roça";-;-;-;2;1;1;1;2;2;5;14
"251520 São Sebastião do Umbuzeiro";-;-;-;1;-;1;-;1;8;4;15
"251540 São Vicente do Seridó";2;1;-;1;1;2;5;3;3;11;29
"251530 Sapé";6;2;3;4;8;10;18;31;47;91;220
"251550 Serra Branca";4;2;-;-;-;2;3;7;10;37;65
"251560 Serra da Raiz";-;1;-;-;-;1;-;3;2;7;14
"251570 Serra Grande";-;-;1;1;-;-;2;-;3;3;10
"251580 Serra Redonda";1;-;2;-;-;3;2;6;7;9;30
"251590 Serraria";1;1;-;-;-;5;2;3;6;14;32
"251593 Sertãozinho";-;-;-;1;2;1;1;2;2;6;15
"251597 Sobrado";-;-;-;3;2;2;-;3;10;8;28
"251600 Solânea";3;2;-;1;5;1;11;11;30;45;109
"251610 Soledade";2;-;-;2;2;2;2;8;5;22;45
"251615 Sossêgo";-;-;-;-;-;-;-;-;3;2;5
"251620 Sousa";4;3;5;12;16;34;49;60;95;143;421
"251630 Sumé";9;1;1;3;3;4;5;13;19;59;117
"251640 Tacima";1;-;-;2;1;-;5;6;10;20;45
"251650 Taperoá";2;1;-;-;3;4;6;9;9;29;63
"251660 Tavares";3;1;-;-;1;2;4;6;8;24;49
"251670 Teixeira";1;-;1;5;2;4;7;6;5;16;47
"251675 Tenório";-;-;-;-;-;-;-;1;-;4;5
"251680 Triunfo";1;-;1;2;2;1;1;9;9;12;38
"251690 Uiraúna";-;1;1;-;2;1;6;5;17;13;46
"251700 Umbuzeiro";-;-;1;-;-;-;1;2;1;8;13
"251710 Várzea";-;-;-;-;-;-;-;1;3;3;7
"251720 Vieirópolis";-;-;-;-;-;1;-;4;6;9;20
"250550 Vista Serrana";-;-;-;-;1;1;1;1;2;9;15
"251740 Zabelê";-;-;-;-;-;1;-;-;2;1;4
"260005 Abreu e Lima";-;-;11;27;21;18;20;57;62;68;284
"260010 Afogados da Ingazeira";21;5;3;12;6;9;16;33;63;73;241
"260020 Afrânio";5;2;1;3;3;5;6;10;17;29;81
"260030 Agrestina";9;5;2;16;4;9;8;17;33;44;147
"260040 Água Preta";6;1;2;9;9;16;8;20;32;30;133
"260050 Águas Belas";12;1;1;11;7;13;15;19;23;48;150
"260060 Alagoinha";1;-;-;3;5;5;6;13;17;20;70
"260070 Aliança";3;3;9;12;15;11;20;32;27;41;173
"260080 Altinho";4;1;3;4;3;3;7;19;36;54;134
"260090 Amaraji";3;2;4;8;8;5;10;19;16;18;93
"260100 Angelim";3;-;-;2;1;1;4;7;7;18;43
"260105 Araçoiaba";4;-;-;4;2;1;5;8;4;15;43
"260110 Araripina";76;12;3;36;27;34;44;42;61;80;415
"260120 Arcoverde";180;16;8;27;39;51;60;82;142;173;778
"260130 Barra de Guabiraba";3;2;-;-;2;4;3;7;7;20;48
"260140 Barreiros";25;1;-;16;4;25;24;47;49;52;243
"260150 Belém de Maria";4;1;2;4;1;2;10;4;14;19;61
"260160 Belém do São Francisco";2;1;-;3;4;12;5;10;10;18;65
"260170 Belo Jardim";28;8;5;14;24;25;32;57;105;123;421
"260180 Betânia";2;1;2;1;1;5;3;7;12;17;51
"260190 Bezerros";8;-;5;14;14;15;36;65;89;133;379
"260200 Bodocó";14;1;3;2;4;1;6;22;21;41;115
"260210 Bom Conselho";31;3;3;12;9;15;15;29;53;84;254
"260220 Bom Jardim";7;1;5;13;9;9;13;17;44;51;169
"260230 Bonito";9;3;4;11;15;11;15;32;38;51;189
"260240 Brejão";3;-;-;4;3;2;3;3;8;20;46
"260250 Brejinho";-;1;-;-;2;-;2;8;10;13;36
"260260 Brejo da Madre de Deus";6;4;8;11;6;6;10;22;33;53;159
"260270 Buenos Aires";2;1;1;5;-;3;4;5;11;14;46
"260280 Buíque";34;3;3;9;8;9;21;23;40;52;202
"260290 Cabo de Santo Agostinho";20;10;39;82;74;57;64;83;121;118;668
"260300 Cabrobó";4;1;-;10;8;9;13;13;18;38;114
"260310 Cachoeirinha";1;-;2;8;9;3;7;12;25;32;99
"260320 Caetés";8;1;1;-;2;2;7;15;24;44;104
"260330 Calçado";2;-;-;1;-;2;1;8;8;18;40
"260340 Calumbi";1;-;-;-;2;-;1;1;7;7;19
"260345 Camaragibe";1;3;10;38;32;22;43;70;70;72;361
"260350 Camocim de São Félix";3;-;1;10;5;3;4;5;16;30;77
"260360 Camutanga";2;-;2;1;1;4;4;5;9;12;40
"260370 Canhotinho";10;1;5;5;8;7;15;19;25;45;140
"260380 Capoeiras";2;1;1;-;4;6;5;11;15;36;81
"260390 Carnaíba";2;-;1;-;-;4;3;6;16;25;57
"260392 Carnaubeira da Penha";4;2;2;2;2;2;5;4;3;18;44
"260400 Carpina";7;-;5;28;18;25;30;44;45;63;265
"260410 Caruaru";326;21;64;171;196;230;274;397;513;550;2742
"260415 Casinhas";1;1;2;1;4;5;2;4;10;20;50
"260420 Catende";12;5;1;5;12;11;22;30;24;50;172
"260430 Cedro";-;1;-;3;1;2;-;1;8;13;29
"260440 Chã de Alegria";2;-;-;-;2;-;3;3;1;5;16
"260450 Chã Grande";1;-;-;7;3;4;5;16;13;30;79
"260460 Condado";5;1;3;6;5;2;10;13;20;20;85
"260470 Correntes";3;-;-;5;4;7;8;9;17;36;89
"260480 Cortês";5;1;-;1;4;5;8;7;7;19;57
"260490 Cumaru";3;-;1;4;2;3;-;8;16;25;62
"260500 Cupira";7;2;4;8;6;11;17;17;39;41;152
"260510 Custódia";16;4;3;4;4;12;8;17;44;47;159
"260515 Dormentes";4;1;-;10;1;4;8;6;9;23;66
"260520 Escada";11;2;6;20;26;23;28;60;71;69;316
"260530 Exu";9;4;1;7;3;8;10;17;17;41;117
"260540 Feira Nova";1;1;8;6;6;5;4;11;22;16;80
"260545 Fernando de Noronha";-;-;-;-;1;-;2;-;-;-;3
"260550 Ferreiros";-;-;1;-;6;-;1;8;15;16;47
"260560 Flores";3;-;2;3;3;4;3;13;16;51;98
"260570 Floresta";13;3;4;17;14;9;14;19;30;49;172
"260580 Frei Miguelinho";1;1;2;-;1;3;1;8;9;34;60
"260590 Gameleira";6;4;-;6;7;9;12;13;15;20;92
"260600 Garanhuns";192;16;18;57;45;78;110;157;190;236;1099
"260610 Glória do Goitá";5;1;1;4;4;1;5;13;19;22;75
"260620 Goiana";16;5;4;27;26;34;30;58;76;78;354
"260630 Granito";-;-;-;2;1;3;-;1;4;5;16
"260640 Gravatá";5;-;4;12;14;19;33;33;71;111;302
"260650 Iati";14;1;1;8;3;2;4;9;16;30;88
"260660 Ibimirim";9;3;4;10;12;8;8;10;22;35;121
"260670 Ibirajuba";1;-;-;-;1;1;7;6;12;14;42
"260680 Igarassu";1;-;10;30;20;14;25;28;33;64;225
"260690 Iguaracy";4;-;1;2;-;2;5;12;11;23;60
"260760 Ilha de Itamaracá";-;-;2;11;14;9;9;5;4;12;66
"260700 Inajá";14;3;2;7;3;1;2;11;6;24;73
"260710 Ingazeira";-;-;-;1;-;-;2;-;3;7;13
"260720 Ipojuca";6;3;14;20;22;30;25;32;33;36;221
"260730 Ipubi";18;6;-;8;5;3;8;14;14;33;109
"260740 Itacuruba";-;-;-;-;-;1;2;-;3;2;8
"260750 Itaíba";-;-;2;7;3;3;8;4;14;22;63
"260765 Itambé";9;2;1;6;7;10;12;21;30;60;158
"260770 Itapetim";2;1;1;1;1;3;12;13;18;33;85
"260775 Itapissuma";-;-;3;11;5;9;3;5;8;11;55
"260780 Itaquitinga";3;1;2;3;3;4;5;5;10;10;46
"260790 Jaboatão dos Guararapes";80;13;97;287;163;194;227;288;375;451;2175
"260795 Jaqueira";8;2;3;3;5;4;3;8;9;13;58
"260800 Jataúba";5;1;3;4;1;5;1;12;8;29;69
"260805 Jatobá";3;1;-;2;1;2;3;7;8;13;40
"260810 João Alfredo";10;2;1;2;11;5;7;24;48;67;177
"260820 Joaquim Nabuco";3;-;2;6;5;4;7;6;13;18;64
"260825 Jucati";4;-;-;-;2;3;4;4;13;16;46
"260830 Jupi";6;-;2;2;5;6;7;8;18;29;83
"260840 Jurema";7;1;-;3;-;2;8;10;11;30;72
"260850 Lagoa de Itaenga";1;1;4;2;5;5;7;7;14;10;56
"260845 Lagoa do Carro";-;-;1;4;1;1;7;10;9;9;42
"260860 Lagoa do Ouro";4;1;1;-;2;3;3;11;9;20;54
"260870 Lagoa dos Gatos";4;1;1;2;1;3;8;18;14;36;88
"260875 Lagoa Grande";9;1;1;7;4;4;8;6;9;24;73
"260880 Lajedo";3;2;2;14;18;11;12;36;50;76;224
"260890 Limoeiro";32;6;10;25;18;25;38;65;86;123;428
"260900 Macaparana";8;-;2;4;6;10;14;27;22;51;144
"260910 Machados";3;2;2;2;-;5;3;7;10;17;51
"260915 Manari";15;2;1;-;2;-;1;3;4;8;36
"260920 Maraial";6;-;-;4;1;4;5;6;15;20;61
"260930 Mirandiba";2;1;1;3;3;5;5;11;10;17;58
"261430 Moreilândia";2;1;2;2;1;1;-;1;6;11;27
"260940 Moreno";5;-;4;13;5;10;13;22;42;44;158
"260950 Nazaré da Mata";2;-;10;7;9;8;10;18;21;25;110
"260960 Olinda";46;5;62;167;87;88;93;131;186;247;1112
"260970 Orobó";-;1;-;1;-;2;8;9;21;41;83
"260980 Orocó";5;-;1;4;7;4;3;5;6;16;51
"260990 Ouricuri";68;9;2;21;15;11;23;25;44;80;298
"261000 Palmares";101;12;12;20;27;47;75;126;132;135;687
"261010 Palmeirina";4;-;-;3;-;3;3;5;10;14;42
"261020 Panelas";10;2;-;1;5;-;9;28;39;45;139
"261030 Paranatama";4;-;1;2;2;3;1;9;15;22;59
"261040 Parnamirim";4;1;-;3;3;9;4;6;10;37;77
"261050 Passira";1;-;-;4;3;9;10;20;27;36;110
"261060 Paudalho";17;6;2;14;16;23;34;30;46;46;234
