 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2010
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"120032 Jordão";7;3;-;1;-;1;-;-;-;-;12
"120033 Mâncio Lima";2;-;-;4;3;1;2;-;2;3;17
"120034 Manoel Urbano";2;-;2;2;2;3;-;2;3;1;17
"120035 Marechal Thaumaturgo";2;1;-;-;2;-;-;-;2;2;9
"120038 Plácido de Castro";-;3;1;3;5;4;2;5;4;11;38
"120080 Porto Acre";-;-;1;2;3;3;2;1;4;2;18
"120039 Porto Walter";-;1;-;2;-;-;-;1;1;1;6
"120040 Rio Branco";193;28;51;121;152;175;257;291;294;376;1938
"120042 Rodrigues Alves";1;-;-;1;3;1;2;-;-;1;9
"120043 Santa Rosa do Purus";3;-;-;-;1;-;1;-;-;2;7
"120050 Sena Madureira";8;-;1;4;4;7;10;7;20;28;89
"120045 Senador Guiomard";1;1;1;4;8;5;3;8;6;12;49
"120060 Tarauacá";18;3;6;6;5;6;13;10;9;22;98
"120070 Xapuri";2;4;1;1;1;2;5;11;11;9;47
"130002 Alvarães";8;1;1;1;2;-;2;1;1;4;21
"130006 Amaturá";3;-;1;4;-;-;-;1;-;6;15
"130008 Anamã";1;1;-;1;1;2;1;2;6;1;16
"130010 Anori";3;-;2;2;3;7;4;1;8;9;39
"130014 Apuí";2;-;-;6;6;7;11;9;6;6;53
"130020 Atalaia do Norte";5;5;-;1;2;2;-;2;1;2;20
"130030 Autazes";8;6;1;4;13;5;9;7;15;17;85
"130040 Barcelos";3;1;2;4;-;2;1;2;11;7;33
"130050 Barreirinha";5;1;-;2;2;6;1;6;11;17;51
"130060 Benjamin Constant";23;10;3;7;6;5;10;13;18;22;117
"130063 Beruri";3;1;-;2;1;1;2;1;7;7;25
"130068 Boa Vista do Ramos";1;-;2;2;2;3;3;2;7;4;26
"130070 Boca do Acre";4;-;2;4;3;2;9;2;14;13;53
"130080 Borba";4;4;3;3;3;1;4;5;9;23;59
"130083 Caapiranga";-;-;-;-;-;-;-;3;1;5;9
"130090 Canutama";3;-;1;2;1;1;2;5;2;6;23
"130100 Carauari";17;2;3;5;8;6;11;7;11;17;87
"130110 Careiro";2;-;1;5;5;8;5;4;7;11;48
"130115 Careiro da Várzea";2;-;1;2;2;1;2;6;7;11;34
"130120 Coari";21;4;3;17;17;12;19;19;21;48;181
"130130 Codajás";10;1;2;5;2;7;6;8;12;12;65
"130140 Eirunepé";37;8;6;10;5;8;8;10;11;20;123
"130150 Envira";8;6;1;7;-;5;2;9;6;10;54
"130160 Fonte Boa";4;1;6;7;3;6;3;9;6;9;54
"130165 Guajará";3;-;-;3;-;-;3;1;3;7;20
"130170 Humaitá";4;2;5;3;7;9;11;17;22;24;104
"130180 Ipixuna";2;2;-;2;1;1;2;2;2;6;20
"130185 Iranduba";8;1;7;14;12;8;12;13;12;20;107
"130190 Itacoatiara";18;5;3;6;12;11;20;33;55;72;235
"130195 Itamarati";2;-;-;5;1;1;-;1;1;2;13
"130200 Itapiranga";2;1;-;3;-;2;1;1;6;4;20
"130210 Japurá";1;-;3;-;-;-;1;-;-;1;6
"130220 Juruá";1;-;-;1;5;4;1;2;2;1;17
"130230 Jutaí";1;2;-;-;1;-;-;-;-;2;6
"130240 Lábrea";10;3;4;10;7;5;4;7;23;19;92
"130250 Manacapuru";20;5;8;15;13;19;19;39;37;45;220
"130255 Manaquiri";-;1;-;2;4;4;4;2;5;11;33
"130260 Manaus";653;136;261;818;753;874;1102;1265;1427;1552;8841
"130270 Manicoré";14;1;-;7;7;10;14;16;13;25;107
"130280 Maraã";8;-;-;3;-;3;-;3;4;3;24
"130290 Maués";14;7;7;21;13;12;17;19;41;38;189
"130300 Nhamundá";2;-;-;-;2;1;3;4;7;18;37
"130310 Nova Olinda do Norte";13;3;1;2;3;2;7;6;15;25;77
"130320 Novo Airão";1;-;1;1;3;1;3;1;7;6;24
"130330 Novo Aripuanã";4;1;1;2;2;-;3;2;4;6;25
"130340 Parintins";37;6;6;18;17;11;25;42;74;99;335
"130350 Pauini";2;2;-;4;1;2;2;3;3;5;24
"130353 Presidente Figueiredo";2;1;2;5;8;10;7;11;6;6;58
"130356 Rio Preto da Eva";5;2;-;6;10;4;8;8;9;4;56
"130360 Santa Isabel do Rio Negro";5;4;1;3;2;1;6;7;4;7;40
"130370 Santo Antônio do Içá";11;2;3;2;3;3;2;2;6;20;54
"130380 São Gabriel da Cachoeira";27;14;7;20;8;14;15;26;21;29;181
"130390 São Paulo de Olivença";15;5;3;3;5;1;5;3;9;14;63
"130395 São Sebastião do Uatumã";1;-;-;1;1;1;3;4;2;11;24
"130400 Silves";1;-;-;1;1;1;1;1;4;7;17
"130406 Tabatinga";45;14;5;17;26;15;20;21;18;30;211
"130410 Tapauá";4;3;1;2;3;-;4;5;9;12;43
"130420 Tefé";29;11;9;10;11;15;22;18;23;24;172
"130423 Tonantins";-;2;1;1;-;-;1;1;1;4;11
"130426 Uarini";13;2;2;-;3;2;2;-;3;3;30
"130430 Urucará";1;-;-;6;1;1;4;6;11;11;41
"130440 Urucurituba";-;-;1;1;2;-;3;3;4;10;24
"130000 Município ignorado - AM";-;-;-;1;-;-;-;-;-;-;1
"140005 Alto Alegre";-;2;-;3;3;3;1;2;3;4;21
"140002 Amajari";2;-;-;4;2;-;-;2;2;2;14
"140010 Boa Vista";116;22;43;122;110;123;194;184;171;198;1283
"140015 Bonfim";1;-;-;4;6;2;3;1;-;3;20
"140017 Cantá";-;2;1;2;6;4;-;4;5;2;26
"140020 Caracaraí";-;-;2;3;6;4;3;3;10;7;38
"140023 Caroebe";1;1;1;2;2;-;1;1;5;2;16
"140028 Iracema";-;1;1;1;2;5;3;4;3;2;22
"140030 Mucajaí";-;-;1;3;4;5;8;4;3;1;29
"140040 Normandia";1;-;2;2;2;-;-;1;3;2;13
"140045 Pacaraima";2;2;1;1;2;2;2;1;2;4;19
"140047 Rorainópolis";2;1;1;4;9;5;7;6;5;6;46
"140050 São João da Baliza";1;-;-;1;1;-;2;3;3;1;12
"140060 São Luiz";-;-;-;3;4;2;1;2;2;2;16
"140070 Uiramutã";1;-;-;-;1;-;-;1;-;-;3
"150010 Abaetetuba";27;5;12;28;18;26;38;45;52;87;338
"150013 Abel Figueiredo";-;-;-;2;2;6;4;5;4;4;27
"150020 Acará";3;-;3;7;5;8;3;16;5;10;60
"150030 Afuá";1;2;5;6;1;2;3;2;3;3;28
"150034 Água Azul do Norte";-;-;1;2;2;5;6;8;6;4;34
"150040 Alenquer";20;6;6;10;3;4;12;23;31;38;153
"150050 Almeirim";9;2;4;10;4;4;11;3;11;10;68
"150060 Altamira";80;17;19;60;62;56;70;81;121;97;663
"150070 Anajás";7;2;1;4;2;3;10;3;3;4;39
"150080 Ananindeua";84;13;173;426;311;167;178;188;199;252;1991
"150085 Anapu";8;1;3;10;9;8;9;7;5;7;67
"150090 Augusto Corrêa";4;1;2;2;9;5;8;12;16;16;75
"150095 Aurora do Pará";2;-;2;5;3;3;1;6;5;13;40
"150100 Aveiro";1;2;-;1;2;-;3;3;4;4;20
"150110 Bagre";3;3;-;2;2;2;2;-;1;2;17
"150120 Baião";3;-;-;5;8;2;4;7;7;8;44
"150125 Bannach";-;-;-;2;3;3;-;2;2;3;15
"150130 Barcarena";14;3;14;30;24;12;26;32;34;46;235
"150140 Belém";866;162;306;758;735;951;1402;1713;1912;2125;10930
"150145 Belterra";1;1;1;3;1;3;2;4;9;8;33
"150150 Benevides";1;1;6;19;13;8;8;16;13;43;128
"150157 Bom Jesus do Tocantins";1;1;1;4;3;3;4;6;6;5;34
"150160 Bonito";-;-;-;-;-;2;1;1;3;-;7
"150170 Bragança";67;13;11;40;41;41;58;86;104;128;589
"150172 Brasil Novo";1;-;1;2;3;3;3;7;7;7;34
"150175 Brejo Grande do Araguaia";-;1;1;2;3;5;1;3;5;4;25
"150178 Breu Branco";2;1;2;13;6;10;9;8;14;10;75
"150180 Breves";48;23;2;9;19;17;18;14;32;62;244
"150190 Bujaru";1;-;5;1;4;4;3;6;8;13;45
"150200 Cachoeira do Arari";2;-;1;1;1;6;2;2;8;9;32
"150195 Cachoeira do Piriá";1;1;-;3;-;4;5;2;7;1;24
"150210 Cametá";59;14;9;17;16;14;24;65;54;83;355
"150215 Canaã dos Carajás";4;3;-;5;7;11;11;10;16;8;75
"150220 Capanema";25;2;6;9;10;24;30;45;75;83;309
"150230 Capitão Poço";8;3;4;15;7;13;12;16;17;25;120
"150240 Castanhal";49;6;24;68;58;58;86;117;162;142;770
"150250 Chaves";-;-;-;2;-;1;-;-;1;-;4
"150260 Colares";-;-;1;1;2;2;2;2;3;6;19
"150270 Conceição do Araguaia";3;2;5;9;16;17;22;15;41;51;181
"150275 Concórdia do Pará";5;2;1;5;2;7;6;11;16;23;78
"150276 Cumaru do Norte";1;-;1;-;1;6;2;1;1;-;13
"150277 Curionópolis";6;1;3;5;7;6;9;14;17;7;75
"150280 Curralinho";5;3;1;1;2;1;3;3;5;8;32
"150285 Curuá";1;-;2;1;3;-;-;3;11;11;32
"150290 Curuçá";1;-;1;10;9;7;6;14;23;21;92
"150293 Dom Eliseu";10;3;9;13;15;10;11;20;16;5;112
"150295 Eldorado do Carajás";5;1;6;22;19;15;12;22;19;11;132
"150300 Faro";-;-;-;2;1;1;3;2;9;5;23
"150304 Floresta do Araguaia";2;-;5;4;3;4;5;5;8;2;38
"150307 Garrafão do Norte";4;-;2;7;7;8;2;16;9;15;70
"150309 Goianésia do Pará";4;1;8;15;12;10;7;15;7;6;85
"150310 Gurupá";5;2;-;5;3;2;1;3;5;5;31
"150320 Igarapé-Açu";-;3;1;6;10;4;13;18;17;26;98
"150330 Igarapé-Miri";12;4;8;13;8;8;12;26;28;45;164
"150340 Inhangapi";-;-;2;2;1;1;8;9;3;5;31
"150345 Ipixuna do Pará";6;3;7;9;16;8;8;11;9;8;85
"150350 Irituia";-;1;-;5;3;6;6;5;11;20;57
"150360 Itaituba";45;7;7;44;31;53;56;52;63;52;410
"150370 Itupiranga";4;2;6;15;16;12;19;17;25;19;135
"150375 Jacareacanga";14;6;1;1;4;-;3;4;5;2;40
"150380 Jacundá";11;5;4;13;8;17;22;30;30;29;169
"150390 Juruti";23;-;3;1;1;4;5;4;11;14;66
"150400 Limoeiro do Ajuru";2;1;1;-;4;3;3;5;6;8;33
"150405 Mãe do Rio";7;2;2;6;6;5;8;22;22;30;110
"150410 Magalhães Barata";-;-;-;2;2;2;2;3;8;15;34
"150420 Marabá";132;26;69;208;156;129;137;165;211;131;1364
"150430 Maracanã";1;2;2;1;2;2;3;10;11;15;49
"150440 Marapanim";-;1;1;5;5;7;5;15;14;18;71
"150442 Marituba";16;5;27;61;35;39;58;49;68;70;428
"150445 Medicilândia";3;-;2;4;9;3;11;7;12;6;57
"150450 Melgaço";2;4;2;-;-;2;1;2;2;6;21
"150460 Mocajuba";6;2;5;9;3;5;3;14;13;20;80
"150470 Moju";13;2;11;18;10;7;7;7;9;13;97
"150480 Monte Alegre";24;3;4;9;11;12;10;22;26;39;160
"150490 Muaná";8;4;1;1;4;1;7;13;8;20;67
"150495 Nova Esperança do Piriá";7;1;-;5;3;5;3;5;11;6;46
"150497 Nova Ipixuna";1;1;2;5;4;9;2;2;6;4;36
"150500 Nova Timboteua";-;-;1;2;-;2;7;6;7;10;35
"150503 Novo Progresso";16;5;2;15;15;14;17;13;5;6;108
"150506 Novo Repartimento";6;3;2;23;20;17;18;20;14;15;138
"150510 Óbidos";18;2;3;8;11;9;9;25;28;40;153
"150520 Oeiras do Pará";9;4;3;5;3;1;5;5;7;18;60
"150530 Oriximiná";15;6;9;18;11;13;19;20;34;45;190
"150540 Ourém";2;-;-;4;6;-;8;4;5;8;37
"150543 Ourilândia do Norte";10;1;6;21;5;16;8;7;9;6;89
"150548 Pacajá";8;3;2;19;6;10;9;10;5;15;87
"150549 Palestina do Pará";1;1;-;6;3;5;3;4;5;1;29
"150550 Paragominas";30;6;14;48;41;37;40;43;30;32;321
"150553 Parauapebas";49;4;24;66;43;52;40;44;52;48;422
"150555 Pau D'Arco";2;-;1;1;-;1;1;-;5;5;16
"150560 Peixe-Boi";-;-;-;-;-;-;1;4;5;6;16
"150563 Piçarra";2;-;-;2;2;3;1;2;3;6;21
"150565 Placas";3;1;2;1;3;6;5;3;4;3;31
"150570 Ponta de Pedras";2;-;1;1;3;-;1;-;4;5;17
"150580 Portel";8;10;9;9;4;7;10;14;12;18;101
"150590 Porto de Moz";5;4;2;8;5;3;7;4;17;7;62
"150600 Prainha";6;1;1;4;3;5;8;6;14;18;66
"150610 Primavera";-;1;-;3;1;-;1;5;4;9;24
"150611 Quatipuru";-;-;-;-;-;-;5;4;3;4;16
"150613 Redenção";52;12;24;64;55;67;81;91;82;68;596
"150616 Rio Maria";1;1;3;4;3;8;11;9;13;18;71
"150618 Rondon do Pará";15;2;6;29;20;20;18;16;24;24;174
"150619 Rurópolis";3;1;3;6;-;6;6;5;4;8;42
"150620 Salinópolis";7;-;1;3;13;8;23;24;25;31;135
"150630 Salvaterra";7;2;2;4;6;3;8;11;18;26;87
"150635 Santa Bárbara do Pará";-;-;-;5;2;6;9;10;4;8;44
"150640 Santa Cruz do Arari";-;-;-;-;2;1;-;2;5;5;15
"150650 Santa Izabel do Pará";8;4;9;21;15;15;15;21;28;46;182
"150655 Santa Luzia do Pará";1;-;1;2;6;-;3;6;7;10;36
"150658 Santa Maria das Barreiras";-;1;3;1;11;14;3;3;5;7;48
"150660 Santa Maria do Pará";-;-;9;7;10;5;12;15;16;24;98
"150670 Santana do Araguaia";4;2;1;14;14;17;18;13;16;16;115
"150680 Santarém";152;28;26;83;88;122;165;196;290;254;1404
"150690 Santarém Novo";1;-;-;-;1;-;-;1;2;2;7
"150700 Santo Antônio do Tauá";1;-;3;3;4;5;10;12;12;21;71
"150710 São Caetano de Odivelas";2;-;-;2;2;4;5;4;12;9;40
"150715 São Domingos do Araguaia";1;-;5;9;9;10;6;7;12;6;65
"150720 São Domingos do Capim";1;1;1;6;5;4;7;10;12;13;60
"150730 São Félix do Xingu";11;6;7;16;22;19;16;19;20;10;146
"150740 São Francisco do Pará";-;-;1;2;2;1;4;3;11;11;35
"150745 São Geraldo do Araguaia";4;1;2;14;9;15;6;6;21;17;95
"150746 São João da Ponta";-;-;-;2;-;-;3;-;5;4;14
"150747 São João de Pirabas";-;1;3;4;4;3;4;7;15;19;60
"150750 São João do Araguaia";-;-;1;4;3;9;7;4;5;8;41
"150760 São Miguel do Guamá";6;2;5;11;13;9;12;14;20;27;119
"150770 São Sebastião da Boa Vista";10;2;-;1;1;1;3;2;2;1;23
"150775 Sapucaia";-;1;-;-;-;3;4;3;1;2;14
"150780 Senador José Porfírio";2;1;1;2;5;3;5;4;2;1;26
"150790 Soure";6;2;2;3;3;1;4;8;6;11;46
"150795 Tailândia";19;4;8;45;30;27;17;15;29;25;219
"150796 Terra Alta";1;-;-;1;1;1;2;2;3;4;15
"150797 Terra Santa";2;-;2;2;2;2;5;2;11;21;49
"150800 Tomé-Açu";17;5;8;18;21;17;19;25;26;37;193
"150803 Tracuateua";2;1;-;6;1;4;12;7;11;15;59
"150805 Trairão";2;-;1;2;6;4;2;2;7;3;29
"150808 Tucumã";10;1;5;28;16;22;17;10;17;16;142
"150810 Tucuruí";104;12;18;62;52;60;72;92;76;95;643
"150812 Ulianópolis";7;-;4;11;9;8;10;11;8;7;75
"150815 Uruará";8;7;2;17;10;12;10;8;14;14;102
"150820 Vigia";4;1;2;14;5;7;13;18;21;36;121
"150830 Viseu";11;1;4;6;8;11;9;9;26;22;107
"150835 Vitória do Xingu";-;-;-;1;-;-;-;3;5;5;14
"150840 Xinguara";6;1;5;18;8;19;16;20;21;22;136
"160010 Amapá";-;-;2;1;1;1;-;1;-;2;8
"160020 Calçoene";-;-;3;2;-;4;6;-;-;1;16
"160021 Cutias";1;-;-;-;-;-;-;1;-;1;3
"160023 Ferreira Gomes";-;1;-;1;2;-;3;1;1;2;11
"160025 Itaubal";-;-;-;-;-;1;-;1;-;1;3
"160027 Laranjal do Jari";21;2;1;14;9;18;13;9;14;11;112
"160030 Macapá";239;34;87;179;132;138;142;183;227;221;1582
"160040 Mazagão";1;1;1;5;4;2;3;3;2;5;27
"160050 Oiapoque";6;1;1;8;7;5;9;6;2;1;46
"160015 Pedra Branca do Amapari";1;1;-;-;-;-;-;-;1;-;3
"160053 Porto Grande";3;-;3;4;3;2;6;-;7;4;32
"160055 Pracuúba";-;-;-;-;1;-;-;1;-;-;2
"160060 Santana";32;2;12;20;16;16;24;22;41;51;236
"160005 Serra do Navio";-;-;-;-;-;-;-;1;1;2;4
"160070 Tartarugalzinho";2;-;-;2;1;-;1;1;-;-;7
"160080 Vitória do Jari";-;-;2;-;-;-;-;-;2;-;4
"170025 Abreulândia";-;-;-;1;1;-;3;1;1;-;7
"170030 Aguiarnópolis";-;-;-;1;-;1;1;4;1;3;11
"170035 Aliança do Tocantins";-;2;2;2;1;2;1;6;7;13;36
"170040 Almas";-;1;-;2;-;3;2;1;5;4;18
"170070 Alvorada";-;1;-;3;1;4;5;3;6;4;27
"170100 Ananás";-;1;-;2;2;1;3;3;8;8;28
"170105 Angico";-;-;-;-;-;-;3;1;1;-;5
"170110 Aparecida do Rio Negro";-;-;1;-;3;2;1;4;-;3;14
"170130 Aragominas";-;1;-;2;-;-;-;1;5;2;11
"170190 Araguacema";1;-;1;-;1;1;2;5;4;1;16
"170200 Araguaçu";1;-;-;3;1;5;2;1;10;13;36
"170210 Araguaína";98;16;18;124;108;152;181;255;261;277;1490
"170215 Araguanã";-;-;1;1;1;1;-;3;2;1;10
"170220 Araguatins";2;2;2;4;7;7;8;11;27;17;87
"170230 Arapoema";1;-;-;2;2;3;4;2;5;8;27
"170240 Arraias";7;-;-;4;8;6;1;6;8;16;56
"170255 Augustinópolis";27;1;5;13;24;23;25;43;49;41;251
"170270 Aurora do Tocantins";-;-;-;1;-;2;-;4;1;2;10
"170290 Axixá do Tocantins";-;-;2;5;1;3;-;4;7;7;29
"170300 Babaçulândia";-;-;1;-;4;2;2;3;8;8;28
"170305 Bandeirantes do Tocantins";-;-;-;-;1;1;-;-;-;-;2
"170307 Barra do Ouro";-;1;-;-;1;1;1;1;3;3;11
"170310 Barrolândia";-;-;4;4;-;2;4;3;6;9;32
"170320 Bernardo Sayão";-;-;-;1;-;1;1;1;1;-;5
"170330 Bom Jesus do Tocantins";-;1;-;1;-;1;-;-;-;3;6
"170360 Brasilândia do Tocantins";-;1;-;-;-;1;1;2;-;3;8
"170370 Brejinho de Nazaré";-;-;1;1;-;2;-;3;1;3;11
"170380 Buriti do Tocantins";-;-;-;1;1;1;2;1;4;4;14
"170382 Cachoeirinha";-;-;-;1;1;-;-;2;1;-;5
"170384 Campos Lindos";3;-;1;1;-;3;2;1;1;4;16
"170386 Cariri do Tocantins";-;-;-;3;1;4;4;-;1;1;14
"170388 Carmolândia";-;-;-;1;1;1;-;1;-;3;7
"170389 Carrasco Bonito";-;-;-;-;1;-;-;1;-;1;3
"170390 Caseara";-;1;-;-;3;2;1;1;2;4;14
"170410 Centenário";1;-;1;1;1;1;2;1;4;2;14
"170510 Chapada da Natividade";1;-;-;2;2;1;1;-;-;2;9
"170460 Chapada de Areia";-;-;-;-;-;1;-;1;-;-;2
"170550 Colinas do Tocantins";7;4;2;11;8;10;16;14;21;31;124
"171670 Colméia";-;-;-;3;1;1;2;6;2;2;17
"170555 Combinado";-;-;-;2;1;2;2;1;1;2;11
"170560 Conceição do Tocantins";-;-;2;1;-;-;1;-;1;5;10
"170600 Couto Magalhães";2;1;-;1;1;2;-;1;2;3;13
"170610 Cristalândia";-;-;-;1;2;2;2;1;5;14;27
"170625 Crixás do Tocantins";-;-;-;-;1;-;1;-;1;-;3
"170650 Darcinópolis";-;-;-;2;4;1;3;3;4;5;22
"170700 Dianópolis";8;-;1;7;8;10;9;14;14;12;83
"170710 Divinópolis do Tocantins";-;-;-;2;-;1;2;1;7;7;20
"170720 Dois Irmãos do Tocantins";-;-;-;1;1;2;2;2;-;7;15
"170730 Dueré";-;-;-;-;1;3;2;1;2;3;12
"170740 Esperantina";1;-;-;-;1;1;3;3;4;9;22
"170755 Fátima";-;-;-;1;-;2;1;2;3;3;12
"170765 Figueirópolis";-;-;1;2;2;2;4;2;2;4;19
"170770 Filadélfia";1;-;2;3;1;2;5;2;6;6;28
"170820 Formoso do Araguaia";1;-;1;3;5;5;8;4;6;9;42
"170825 Fortaleza do Tabocão";-;-;-;3;-;2;1;-;-;-;6
"170830 Goianorte";-;-;1;-;-;-;1;-;2;3;7
"170900 Goiatins";1;-;1;1;2;2;2;3;5;7;24
"170930 Guaraí";6;1;1;10;10;11;12;12;22;36;121
"170950 Gurupi";30;5;11;29;35;44;71;70;85;145;525
"170980 Ipueiras";-;-;-;-;-;-;-;-;1;-;1
"171050 Itacajá";2;-;3;1;4;1;4;4;7;12;38
"171070 Itaguatins";-;-;-;-;-;1;1;1;7;2;12
"171090 Itapiratins";-;-;1;1;-;-;-;-;1;5;8
"171110 Itaporã do Tocantins";-;-;-;-;-;1;1;1;-;4;7
"171150 Jaú do Tocantins";-;-;-;-;-;1;1;2;2;4;10
"171180 Juarina";-;-;-;-;-;1;3;1;-;2;7
"171190 Lagoa da Confusão";-;-;-;2;3;1;2;2;2;-;12
"171195 Lagoa do Tocantins";-;-;-;1;-;-;-;-;1;1;3
"171200 Lajeado";-;-;-;1;1;1;1;-;1;-;5
"171215 Lavandeira";-;-;-;-;1;-;-;-;-;-;1
"171240 Lizarda";-;-;-;-;-;-;1;1;2;2;6
"171245 Luzinópolis";-;-;-;1;2;-;1;-;2;3;9
"171250 Marianópolis do Tocantins";-;-;-;2;-;1;-;2;-;2;7
"171270 Mateiros";-;-;-;2;2;-;1;-;-;-;5
"171280 Maurilândia do Tocantins";-;-;-;-;-;1;-;2;2;-;5
"171320 Miracema do Tocantins";7;2;2;6;9;4;6;6;13;23;78
"171330 Miranorte";-;1;2;1;1;4;8;2;10;18;47
"171360 Monte do Carmo";1;-;-;-;1;1;-;1;5;8;17
"171370 Monte Santo do Tocantins";-;-;1;-;-;1;-;1;-;1;4
"171395 Muricilândia";1;-;-;-;1;-;-;1;1;3;7
"171420 Natividade";-;-;-;3;2;5;4;4;8;9;35
"171430 Nazaré";-;-;1;1;2;-;1;4;1;2;12
"171488 Nova Olinda";-;-;-;1;2;5;5;9;5;4;31
"171500 Nova Rosalândia";1;-;-;-;1;2;2;1;3;5;15
"171510 Novo Acordo";-;-;1;1;-;-;1;2;1;2;8
"171515 Novo Alegre";-;-;-;1;-;-;1;1;1;1;5
