 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2011
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"110150 Seringueiras";154;764;1276;1962;1783;1433;966;458;263;68;9127
"110155 Teixeirópolis";73;266;498;829;685;656;385;300;167;72;3931
"110160 Theobroma";163;682;1067;1701;1650;1303;963;551;285;77;8442
"110170 Urupá";188;790;1307;2264;1926;1490;1241;733;336;115;10390
"110175 Vale do Anari";150;655;954;1560;1404;1151;869;488;233;59;7523
"110180 Vale do Paraíso";121;459;855;1344;1221;1055;742;432;220;75;6524
"110030 Vilhena";1320;5150;7440;15400;12821;10186;6139;3275;1608;476;63815
"120001 Acrelândia";267;1018;1336;2094;1836;1354;915;543;254;73;9690
"120005 Assis Brasil";163;622;663;1120;852;558;382;217;110;58;4745
"120010 Brasiléia";408;1690;2307;3868;3277;2311;1466;915;512;213;16967
"120013 Bujari";177;699;850;1432;1246;827;668;414;137;84;6534
"120017 Capixaba";180;743;921;1337;1257;978;652;407;167;62;6704
"120020 Cruzeiro do Sul";1759;6975;8781;15070;10934;6515;4418;2811;1502;768;59533
"120025 Epitaciolândia";305;1214;1634;2786;2265;1652;1005;649;357;155;12022
"120030 Feijó";891;3497;3567;5623;3909;2611;1525;1094;497;249;23463
"120032 Jordão";242;930;754;1119;735;401;220;92;51;41;4585
"120033 Mâncio Lima";409;1522;1694;2821;2022;1191;874;535;269;122;11459
"120034 Manoel Urbano";213;825;883;1389;1043;636;443;236;157;62;5887
"120035 Marechal Thaumaturgo";481;1887;1793;2517;1541;884;515;296;157;47;10118
"120038 Plácido de Castro";353;1465;1780;2776;2366;1821;1258;780;420;171;13190
"120080 Porto Acre";288;1230;1568;2363;2122;1564;1083;717;378;135;11448
"120039 Porto Walter";322;1240;975;1495;1059;575;377;182;94;51;6370
"120040 Rio Branco";6409;24541;34508;69032;55222;37662;23901;12596;6289;3138;273298
"120042 Rodrigues Alves";365;1614;1590;2510;1878;1075;684;451;191;74;10432
"120043 Santa Rosa do Purus";157;679;513;931;569;278;164;122;34;14;3461
"120050 Sena Madureira";829;3321;4302;7444;5304;3335;2295;1428;743;383;29384
"120045 Senador Guiomard";393;1617;2060;3544;2914;2077;1506;920;488;205;15724
"120060 Tarauacá";1040;4108;4115;6097;4137;2756;1724;1137;619;302;26035
"120070 Xapuri";322;1316;1734;2790;2266;1602;1111;761;399;196;12497
"130002 Alvarães";416;1799;1627;2336;1609;995;637;400;205;79;10103
"130006 Amaturá";317;988;1098;1764;1287;753;454;297;131;65;7154
"130008 Anamã";219;988;1160;1899;1427;881;496;333;206;71;7680
"130010 Anori";414;1586;1923;2942;2295;1410;770;527;312;138;12317
"130014 Apuí";333;1315;1787;3689;2844;2049;1344;683;234;65;14343
"130020 Atalaia do Norte";459;1713;1953;3089;1920;1211;622;373;202;74;11616
"130030 Autazes";833;3352;3542;5145;3949;2914;1915;1280;685;353;23968
"130040 Barcelos";541;2026;3067;5651;3130;2137;1555;1017;397;104;19625
"130050 Barreirinha";760;3209;3095;4107;3039;2109;1414;935;561;347;19576
"130060 Benjamin Constant";1080;3985;4036;6036;3866;2644;1688;1049;619;286;25289
"130063 Beruri";429;1896;1750;2491;1658;1186;796;501;284;134;11125
"130068 Boa Vista do Ramos";358;1575;1778;2534;1789;1190;820;459;255;148;10906
"130070 Boca do Acre";679;2769;3446;5359;4138;2745;1889;1253;661;300;23239
"130080 Borba";941;3729;4190;6230;4157;2698;1886;1117;660;458;26066
"130083 Caapiranga";285;1079;1252;1991;1466;878;625;384;183;66;8209
"130090 Canutama";270;1121;1396;2571;2034;1438;944;562;255;78;10669
"130100 Carauari";666;2634;3058;4379;3046;2102;1274;827;426;189;18601
"130110 Careiro";684;2864;3409;5612;4743;3134;2156;1247;636;227;24712
"130115 Careiro da Várzea";498;1936;2644;3890;3517;2677;1686;1190;590;221;18849
"130120 Coari";1889;7220;9360;15446;9675;5906;3861;2268;1233;532;57390
"130130 Codajás";427;2161;2838;4369;3106;1983;1198;759;384;187;17412
"130140 Eirunepé";837;3418;3725;5454;3621;2382;1557;1011;494;225;22724
"130150 Envira";473;1759;1965;3008;2045;1225;682;408;286;114;11965
"130160 Fonte Boa";717;2617;2577;4287;2740;1630;1122;730;395;192;17007
"130165 Guajará";349;1482;1770;2417;1592;1142;626;394;185;89;10046
"130170 Humaitá";902;3701;5236;8418;5796;4086;2706;1693;842;326;33706
"130180 Ipixuna";723;2990;2205;4004;2769;1715;892;616;283;109;16306
"130185 Iranduba";911;3858;4361;6964;5579;3780;2666;1695;919;336;31069
"130190 Itacoatiara";1975;7939;9405;14978;12028;8026;5793;3540;1969;902;66555
"130195 Itamarati";227;893;877;1493;1013;569;332;243;73;36;5756
"130200 Itapiranga";170;751;963;1378;1041;727;531;371;183;84;6199
"130210 Japurá";240;806;871;1386;902;621;300;134;83;48;5391
"130220 Juruá";288;1227;1303;1989;1339;818;462;300;152;68;7946
"130230 Jutaí";656;2460;2009;3000;1950;1256;755;535;278;97;12996
"130240 Lábrea";898;3790;4268;6998;4657;3269;2221;1355;703;289;28448
"130250 Manacapuru";1893;7754;9683;15140;11137;7490;4994;3216;1888;797;63992
"130255 Manaquiri";546;2270;2432;4132;2923;2204;1380;950;452;173;17462
"130260 Manaus";34380;130883;178476;372021;311813;211408;131250;64770;31111;14024;1480136
"130270 Manicoré";1082;4385;5599;8414;6074;4080;2673;1745;889;418;35359
"130280 Maraã";462;2005;2026;3382;2086;1210;658;421;180;80;12510
"130290 Maués";1501;5826;5829;8803;6019;4269;3302;1651;1145;625;38970
"130300 Nhamundá";365;1701;2154;3054;2270;1638;1105;753;452;210;13702
"130310 Nova Olinda do Norte";700;2924;3715;5651;3782;2669;1750;898;534;456;23079
"130320 Novo Airão";379;1471;1685;2751;1893;1345;991;538;298;142;11493
"130330 Novo Aripuanã";411;1935;2428;3952;2872;1911;1247;793;457;175;16181
"130340 Parintins";2288;9493;11775;17384;12781;8910;6254;3824;2314;1080;76103
"130350 Pauini";497;2033;1961;3511;2153;1298;843;524;243;84;13147
"130353 Presidente Figueiredo";631;2374;2860;4822;4024;2961;2087;1022;364;110;21255
"130356 Rio Preto da Eva";529;2177;2675;5224;3979;2518;1738;929;398;120;20287
"130360 Santa Isabel do Rio Negro";704;2444;1999;3013;2135;1412;826;607;368;114;13622
"130370 Santo Antônio do Içá";743;2859;2821;4318;3023;1818;1069;589;293;216;17749
"130380 São Gabriel da Cachoeira";1015;3936;4068;6516;4991;3434;2204;1527;746;376;28813
"130390 São Paulo de Olivença";897;3552;3629;5572;3860;2662;1360;1047;539;231;23349
"130395 São Sebastião do Uatumã";244;1097;1279;1891;1363;855;607;374;145;69;7924
"130400 Silves";226;894;976;1232;1028;753;595;314;171;70;6259
"130406 Tabatinga";1381;5780;5926;9837;6948;4453;2771;1619;809;374;39898
"130410 Tapauá";425;1873;2208;3334;2103;1415;908;503;282;92;13143
"130420 Tefé";1486;6360;6853;11189;7847;4818;3106;1977;1029;491;45156
"130423 Tonantins";570;1982;2067;3042;2083;1255;704;460;262;95;12520
"130426 Uarini";342;1476;1293;2144;1509;829;526;340;137;81;8677
"130430 Urucará";379;1734;1905;2555;2046;1535;1014;678;357;166;12369
"130440 Urucurituba";451;1773;2147;3243;2079;1518;1089;624;377;229;13530
"140005 Alto Alegre";485;1987;1550;2513;1872;1459;1011;589;292;99;11857
"140002 Amajari";309;1250;908;1468;1061;837;635;349;144;74;7035
"140010 Boa Vista";5724;21873;30314;60580;46895;31956;18990;9031;4122;1909;231394
"140015 Bonfim";324;1272;1161;1626;1301;926;702;415;193;84;8004
"140017 Cantá";326;1318;1408;1948;1712;1541;1218;689;275;80;10515
"140020 Caracaraí";388;1608;2046;3127;2475;1809;1286;735;315;91;13880
"140023 Caroebe";175;732;859;1468;1158;844;576;346;139;53;6350
"140028 Iracema";210;775;925;1554;1177;974;695;343;145;44;6842
"140030 Mucajaí";291;1247;1534;2583;2125;1548;1141;683;301;95;11548
"140040 Normandia";312;1230;951;1380;972;597;410;255;132;75;6314
"140045 Pacaraima";321;1226;1105;1613;1368;932;612;311;127;69;7684
"140047 Rorainópolis";427;1873;2839;4767;3273;2474;1689;927;335;121;18725
"140050 São João da Baliza";150;572;714;1362;981;656;428;293;111;31;5298
"140060 São Luiz";117;430;740;1441;1044;714;519;262;124;52;5443
"140070 Uiramutã";337;1324;940;1257;776;579;294;172;123;38;5840
"150010 Abaetetuba";2694;10447;16769;28552;20609;13590;9174;5753;3023;1440;112051
"150013 Abel Figueiredo";131;532;712;1262;989;737;466;316;150;72;5367
"150020 Acará";1291;4941;6158;9592;7049;4803;2968;2163;1061;475;40501
"150030 Afuá";920;3728;4256;6089;4099;2684;1783;1040;593;255;25447
"150034 Água Azul do Norte";363;1647;2400;5521;4807;2900;1534;766;308;75;20321
"150040 Alenquer";1222;4987;5895;8176;6753;4518;3474;2299;1387;588;39299
"150050 Almeirim";808;3045;3731;5922;4727;3317;2158;1102;546;238;25594
"150060 Altamira";1907;7637;10553;19563;15326;10833;7015;3842;1978;828;79482
"150070 Anajás";728;3000;2910;4383;2927;1693;1130;711;375;163;18020
"150080 Ananindeua";7638;30212;45969;96182;82479;59414;38677;19107;8309;3512;391499
"150085 Anapu";529;2035;2409;3933;2868;2001;1420;718;309;78;16300
"150090 Augusto Corrêa";1008;4008;4710;7150;4921;3336;2460;1694;860;376;30523
"150095 Aurora do Pará";544;2192;2974;5151;3666;2439;1641;1126;520;210;20463
"150100 Aveiro";379;1520;1820;2310;1797;1385;1079;653;360;156;11459
"150110 Bagre";718;2740;2952;4418;2942;1591;1007;709;302;148;17527
"150120 Baião";726;3201;4162;7321;5158;3369;2271;1434;746;258;28646
"150125 Bannach";66;279;320;580;527;381;297;164;70;23;2707
"150130 Barcarena";2216;8247;11081;20669;15683;10473;6429;3252;1520;729;80299
"150140 Belém";20395;79717;126823;274516;235855;180965;126366;73610;38740;18387;1175374
"150145 Belterra";301;1413;1688;2505;2161;1600;1265;811;516;191;12451
"150150 Benevides";885;3834;5530;10347;8551;5675;3664;1986;1027;463;41962
"150157 Bom Jesus do Tocantins";306;1155;1575;2897;2151;1644;1166;738;356;164;12152
"150160 Bonito";303;1221;1459;2843;2029;1284;880;503;293;123;10938
"150170 Bragança";2395;9442;12683;22024;15593;10775;7595;4929;2736;1266;89438
"150172 Brasil Novo";323;1164;1628;2712;2277;1835;1149;733;389;149;12359
"150175 Brejo Grande do Araguaia";151;609;825;1287;960;728;578;315;177;74;5704
"150178 Breu Branco";1294;4915;5837;10258;7250;4750;3334;1893;900;305;40736
"150180 Breves";2459;9742;10739;15958;11285;7033;4974;3058;1559;971;67778
"150190 Bujaru";534;2401;2951;4421;3434;2350;1490;1063;571;233;19448
"150200 Cachoeira do Arari";452;1734;2251;3874;2707;2125;1319;857;553;282;16154
"150195 Cachoeira do Piriá";602;2919;2687;5121;3604;2427;1389;741;306;93;19889
"150210 Cametá";2860;10919;14080;23033;15577;9870;7313;4975;2748;1424;92799
"150215 Canaã dos Carajás";627;2365;2777;5896;4564;2866;1597;814;334;108;21948
"150220 Capanema";1065;4303;6521;12082;9709;7085;4924;2948;1859;820;51316
"150230 Capitão Poço";915;4012;5997;9471;7114;5134;3324;2105;1226;516;39814
"150240 Castanhal";3158;12389;18350;35896;27982;19462;12297;7085;3658;1652;141929
"150250 Chaves";556;2245;2324;3615;2562;1776;1226;756;401;172;15633
"150260 Colares";260;939;1284;1951;1368;1144;812;640;385;157;8940
"150270 Conceição do Araguaia";804;3241;4637;7430;6668;5106;3702;2520;1348;547;36003
"150275 Concórdia do Pará";698;2635;3345;5586;3912;2366;1509;1138;565;300;22054
"150276 Cumaru do Norte";240;926;880;1976;1808;1446;837;386;95;17;8611
"150277 Curionópolis";380;1403;2044;3041;2226;1878;1591;973;581;160;14277
"150280 Curralinho";868;3349;3473;5095;3328;1963;1305;862;441;271;20955
"150285 Curuá";266;1278;1367;2152;1465;1062;728;450;237;110;9115
"150290 Curuçá";601;2719;3693;5955;4458;3446;2563;1890;1227;496;27048
"150293 Dom Eliseu";1042;4320;5431;10536;7980;5327;3133;1636;736;247;40388
"150295 Eldorado do Carajás";720;2801;3419;5656;4121;3324;2242;1372;537;162;24354
"150300 Faro";187;817;956;1311;952;666;509;318;190;80;5986
"150304 Floresta do Araguaia";368;1445;1927;3142;2746;1889;1309;752;363;120;14061
"150307 Garrafão do Norte";484;2203;3001;4486;3165;2175;1391;1032;492;195;18624
"150309 Goianésia do Pará";718;2625;3280;6288;4649;2984;1993;996;496;134;24163
"150310 Gurupá";765;3108;3379;5194;3524;2212;1423;1039;500;220;21364
"150320 Igarapé-Açu";607;2565;4073;6756;4887;3672;2641;1794;1018;446;28459
"150330 Igarapé-Miri";1400;5201;6822;11195;7745;5045;3637;2292;1280;695;45312
"150340 Inhangapi";187;777;1136;1905;1340;1044;721;483;247;122;7962
"150345 Ipixuna do Pará";1051;4422;5550;11328;8132;4580;2634;1650;606;177;40130
"150350 Irituia";632;2674;3373;5415;4169;2778;2108;1605;828;424;24006
"150360 Itaituba";1863;7250;10497;18672;13953;10620;7036;3666;1758;626;75941
"150370 Itupiranga";1206;4618;5462;9209;6666;4675;3623;2126;941;346;38872
"150375 Jacareacanga";330;1363;1205;2657;2071;1925;955;389;129;43;11067
"150380 Jacundá";1039;4037;5752;10869;7899;5271;3086;1807;967;385;41112
"150390 Juruti";1255;5035;5326;8658;5790;3698;2673;1611;859;479;35384
"150400 Limoeiro do Ajuru";598;2403;3044;4670;3236;2019;1316;809;423;255;18773
"150405 Mãe do Rio";553;2276;3022;5244;4039;2668;1850;1231;660;336;21879
"150410 Magalhães Barata";153;659;916;1354;931;764;593;478;275;134;6257
"150420 Marabá";5259;19884;24499;50157;36392;24330;15070;7706;4041;1416;188754
"150430 Maracanã";513;2226;3206;4549;3456;2663;2063;1570;882;449;21577
"150440 Marapanim";448;1895;2940;4316;3450;2588;2143;1545;925;460;20710
"150442 Marituba";1997;7969;10476;23088;20143;12301;7039;3585;1636;687;88921
"150445 Medicilândia";489;2212;3026;5276;4045;3010;1947;1042;463;159;21669
"150450 Melgaço";787;2981;3065;4446;2944;1602;991;533;245;174;17768
"150460 Mocajuba";551;2449;3094;4860;3290;2298;1564;1116;711;293;20226
"150470 Moju";1691;6744;8240;13239;9405;6030;3974;2395;1156;522;53396
"150480 Monte Alegre";953;4302;6248;8894;7607;5374;3987;2679;1588;647;42279
"150490 Muaná";751;3224;3880;6583;4695;2994;1995;1179;638;317;26256
"150495 Nova Esperança do Piriá";501;2004;2340;3788;2757;1645;1007;656;247;61;15006
"150497 Nova Ipixuna";305;1238;1586;2633;2022;1426;1104;729;302;109;11454
"150500 Nova Timboteua";206;933;1351;2520;2017;1498;1128;796;465;218;11132
"150503 Novo Progresso";510;1924;2407;4565;4094;3358;1909;793;232;58;19850
"150506 Novo Repartimento";1466;5779;6860;11565;8679;5975;4110;2386;1038;282;48140
"150510 Óbidos";1116;4567;5192;8127;6504;4579;3406;2377;1292;572;37732
"150520 Oeiras do Pará";824;3258;3252;4918;3464;2110;1384;958;429;271;20868
"150530 Oriximiná";1455;5980;6833;10943;8484;5690;3999;2485;1345;541;47755
"150540 Ourém";320;1287;1832;2868;2196;1623;1111;784;445;210;12676
"150543 Ourilândia do Norte";574;2274;3060;5927;4466;2944;1510;757;364;99;21975
"150548 Pacajá";982;3583;4500;7478;5417;3882;2750;1621;753;224;31190
"150549 Palestina do Pará";139;622;850;1312;970;706;563;387;203;89;5841
"150550 Paragominas";2195;8591;10241;21085;15435;9662;5723;2673;1148;421;77174
"150553 Parauapebas";3750;13534;16024;38508;26745;15675;8334;3368;1508;512;127958
"150555 Pau D'Arco";116;427;661;1027;858;634;440;304;158;51;4676
"150560 Peixe-Boi";122;536;772;1414;1044;859;665;410;274;130;6226
"150563 Piçarra";265;1034;1269;2208;1923;1318;902;546;221;82;9768
"150565 Placas";517;2294;2529;4812;3623;2322;1522;873;361;67;18920
"150570 Ponta de Pedras";551;2332;2974;4955;3527;2530;1728;968;563;310;20438
"150580 Portel";1684;6426;5822;9040;6029;3457;2454;1505;751;360;37528
"150590 Porto de Moz";1129;4037;4155;6295;4133;2432;1384;892;437;205;25099
"150600 Prainha";648;2789;3324;4840;3636;2542;1722;922;517;176;21116
"150610 Primavera";142;713;1129;1768;1343;1026;726;598;372;153;7970
"150611 Quatipuru";161;957;1411;2158;1625;1238;883;583;371;154;9541
"150613 Redenção";1422;5491;7933;14536;12209;8832;5287;2882;1567;500;60659
"150616 Rio Maria";287;1197;1707;3343;2748;2094;1433;888;432;148;14277
"150618 Rondon do Pará";841;3413;5020;9276;7214;5413;3389;1942;924;365;37797
"150619 Rurópolis";803;3462;4341;7754;5856;3906;2778;1584;692;236;31412
"150620 Salinópolis";694;2758;4214;7273;5368;3771;2598;1655;831;359;29521
"150630 Salvaterra";394;1578;2314;3598;2884;2059;1454;992;544;257;16074
"150635 Santa Bárbara do Pará";337;1295;1790;3276;2644;1831;1215;772;380;183;13723
"150640 Santa Cruz do Arari";153;595;961;1652;1260;858;533;353;193;66;6624
"150650 Santa Izabel do Pará";987;4055;6309;12990;9958;6486;3897;2430;1271;571;48954
"150655 Santa Luzia do Pará";371;1551;2244;3603;2509;1733;1250;823;517;202;14803
"150658 Santa Maria das Barreiras";306;1349;1613;2817;2495;2196;1703;915;372;108;13874
"150660 Santa Maria do Pará";320;1585;2438;4333;3508;2596;1736;1065;667;294;18542
"150670 Santana do Araguaia";1055;4479;5441;11731;10021;6018;3485;1866;708;191;44995
"150680 Santarém";5905;23452;32486;55509;41574;29949;20837;12666;7153;3113;232644
"150690 Santarém Novo";142;490;702;1070;822;553;391;308;168;71;4717
"150700 Santo Antônio do Tauá";543;2064;3015;4946;3927;2592;1962;1363;662;266;21340
"150710 São Caetano de Odivelas";308;1257;1865;3057;2282;1631;1287;868;545;186;13286
"150715 São Domingos do Araguaia";469;1923;2582;4024;3172;2180;1576;1122;677;232;17957
"150720 São Domingos do Capim";831;3087;3341;5064;3702;2352;1633;1245;575;285;22115
"150730 São Félix do Xingu";1428;6803;9194;20422;17267;10687;5758;2792;976;200;75527
"150740 São Francisco do Pará";252;1032;1580;2784;2132;1586;1217;793;457;205;12038
"150745 São Geraldo do Araguaia";508;1953;2641;4625;3634;2581;1815;1132;604;275;19768
"150746 São João da Ponta";114;456;585;901;665;523;415;272;168;95;4194
"150747 São João de Pirabas";386;1642;2312;3717;2700;1861;1474;1093;637;305;16127
"150750 São João do Araguaia";306;1143;1472;2176;1637;1372;974;603;305;108;10096
"150760 São Miguel do Guamá";1050;4373;5689;9814;7229;4951;3249;2270;1104;635;40364
"150770 São Sebastião da Boa Vista";570;2262;2767;4446;2876;1880;1243;802;460;254;17560
"150775 Sapucaia";92;372;503;982;767;652;381;195;81;23;4048
"150780 Senador José Porfírio";329;1261;1293;2199;1743;1274;831;449;168;51;9598
"150790 Soure";455;1747;2575;4201;3152;2397;1727;1112;690;250;18306
"150795 Tailândia";1675;7226;8646;18582;12992;6879;3503;2007;862;226;62598
"150796 Terra Alta";202;762;1195;1776;1340;1054;704;553;300;131;8017
"150797 Terra Santa";307;1364;1924;3046;2354;1452;1158;750;416;196;12967
"150800 Tomé-Açu";1397;5231;6411;10666;7977;5158;3330;2168;1108;441;43887
"150803 Tracuateua";616;2380;3194;4951;3555;2456;1891;1198;697;306;21244
"150805 Trairão";374;1472;1721;3559;2564;1620;1161;591;226;59;13347
"150808 Tucumã";695;2659;3654;6863;5350;3850;2375;1275;569;156;27446
"150810 Tucuruí";2115;8054;10724;20263;14785;9827;6464;3117;1520;538;77407
"150812 Ulianópolis";976;3955;4318;9456;7918;3877;2471;1163;398;102;34634
"150815 Uruará";988;3794;4667;8860;6764;4323;2817;1652;743;232;34840
"150820 Vigia";854;3543;5246;9371;7032;4797;3547;2349;1256;566;38561
"150830 Viseu";1434;5791;6389;9973;6602;4587;3426;2139;1259;517;42117
"150835 Vitória do Xingu";269;985;1436;2851;2065;1326;871;536;270;88;10697
"150840 Xinguara";765;3031;4076;7999;6465;4652;2908;1552;814;266;32528
"160010 Amapá";149;702;894;1465;1125;721;481;287;145;63;6032
"160020 Calçoene";235;901;856;1518;1236;999;635;285;128;53;6846
"160021 Cutias";111;494;569;834;583;394;268;120;63;33;3469
"160023 Ferreira Gomes";142;570;664;953;874;502;361;215;105;39;4425
"160025 Itaubal";87;429;505;726;529;377;246;135;87;18;3139
"160027 Laranjal do Jari";910;3666;4545;7739;5865;4082;2264;1062;518;177;30828
"160030 Macapá";8580;31507;43764;83292;65516;41959;24570;12064;6097;2801;320150
"160040 Mazagão";423;1796;2071;2803;1984;1442;908;592;282;129;12430
"160050 Oiapoque";557;2124;2297;3972;3163;2102;1126;463;161;74;16039
"160015 Pedra Branca do Amapari";283;1123;1100;2145;1485;1095;681;357;156;52;8477
"160053 Porto Grande";385;1601;1852;3017;2404;1711;1065;555;252;82;12924
"160055 Pracuúba";111;466;358;664;493;309;200;108;55;25;2789
"160060 Santana";2140;8361;11927;20859;15243;9456;5778;3280;1667;709;79420
"160005 Serra do Navio";82;404;448;806;649;426;289;150;45;19;3318
"160070 Tartarugalzinho";328;1373;1471;2106;1465;1063;827;446;192;89;9360
"160080 Vitória do Jari";319;1175;1566;2360;1675;1065;657;339;171;80;9407
"170025 Abreulândia";35;192;189;375;350;263;241;151;56;26;1878
"170030 Aguiarnópolis";107;467;549;1056;775;469;326;208;125;52;4134
"170035 Aliança do Tocantins";75;337;557;838;848;658;543;359;214;107;4536
"170040 Almas";170;583;804;1140;948;804;590;416;220;110;5785
"170070 Alvorada";104;526;764;1430;1303;1075;719;493;262;117;6793
"170100 Ananás";199;727;1085;1657;1378;1000;697;505;303;129;7680
"170105 Angico";55;225;326;510;426;375;249;178;115;58;2517
"170110 Aparecida do Rio Negro";84;330;404;659;629;453;355;265;150;58;3387
"170130 Aragominas";102;428;574;825;814;727;593;398;155;56;4672
"170190 Araguacema";92;459;636;985;805;754;599;339;183;88;4940
"170200 Araguaçu";124;466;706;1306;1444;1182;869;590;379;139;7205
"170210 Araguaína";2779;10451;15965;32664;24627;17150;10538;6183;3573;1543;125473
"170215 Araguanã";118;388;568;815;695;547;366;240;134;60;3931
"170220 Araguatins";631;2567;3304;5352;4330;3110;2244;1581;892;371;24382
"170230 Arapoema";125;440;686;1097;1015;722;553;364;202;67;5271
"170240 Arraias";205;681;1080;1671;1459;1125;979;607;363;206;8376
"170255 Augustinópolis";324;1235;1780;3074;2173;1547;1179;801;457;178;12748
"170270 Aurora do Tocantins";49;216;272;551;539;432;311;239;147;46;2802
"170290 Axixá do Tocantins";147;738;1008;1587;1194;907;661;486;324;119;7171
"170300 Babaçulândia";168;639;989;1805;1508;1224;964;624;367;177;8465
"170305 Bandeirantes do Tocantins";48;237;253;557;523;345;225;165;81;24;2458
"170307 Barra do Ouro";80;347;427;646;525;402;314;206;120;46;3113
"170310 Barrolândia";71;329;496;909;802;682;477;315;192;71;4344
"170320 Bernardo Sayão";83;302;449;720;720;558;329;252;111;39;3563
"170330 Bom Jesus do Tocantins";83;319;409;729;519;379;295;159;100;42;3034
