 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2002
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"110015 Ouro Preto do Oeste";838;3411;4760;7499;6294;3929;2373;1454;749;217;31524
"110145 Parecis";88;328;394;593;494;338;212;115;36;13;2611
"110018 Pimenta Bueno";614;2663;3552;5765;4938;3310;1914;1117;550;161;24584
"110146 Pimenteiras do Oeste";59;264;246;469;356;225;150;86;39;9;1903
"110020 Porto Velho";7888;32038;39395;65866;54869;35078;17012;9143;4506;1620;267415
"110025 Presidente Médici";473;2055;3168;4470;3700;2667;1716;1177;542;162;20130
"110147 Primavera de Rondônia";100;378;483;759;639;425;278;186;84;20;3352
"110026 Rio Crespo";48;275;353;584;449;285;205;156;48;10;2413
"110028 Rolim de Moura";929;3957;5221;9015;7288;4854;2763;1909;923;260;37119
"110029 Santa Luzia D'Oeste";206;948;1322;2049;1709;1109;673;465;216;66;8763
"110148 São Felipe D'Oeste";139;579;844;1247;1012;759;495;283;110;31;5499
"110149 São Francisco do Guaporé";320;1376;1394;2382;1798;1146;714;303;92;18;9543
"110032 São Miguel do Guaporé";664;2500;2984;4687;3582;2437;1455;837;256;60;19462
"110150 Seringueiras";320;1396;1412;2388;1833;1154;673;395;100;21;9692
"110155 Teixeirópolis";76;513;679;1024;806;476;370;251;124;32;4351
"110160 Theobroma";247;1106;1489;2234;1548;1196;784;414;129;37;9184
"110170 Urupá";363;1418;1952;2809;1962;1574;976;585;196;77;11912
"110175 Vale do Anari";205;886;1009;1494;1137;807;551;307;92;18;6506
"110180 Vale do Paraíso";210;884;1175;1869;1459;899;609;383;149;27;7664
"110030 Vilhena";1179;4899;6179;10631;9200;5904;3244;1916;774;213;44139
"120001 Acrelândia";248;1000;929;1387;1035;707;464;275;110;21;6176
"120005 Assis Brasil";78;401;443;647;425;247;176;101;85;26;2629
"120010 Brasiléia";505;1827;2015;3046;2224;1490;993;639;299;126;13164
"120013 Bujari";190;751;720;1090;738;575;342;190;93;25;4714
"120017 Capixaba";179;706;568;932;784;514;324;177;91;25;4300
"120020 Cruzeiro do Sul";2101;8565;9618;12823;7414;5159;3435;2203;1107;575;53000
"120025 Epitaciolândia";295;1275;1289;2133;1568;953;628;404;237;89;8871
"120030 Feijó";755;3421;3425;4860;3197;1869;1272;816;460;181;20256
"120032 Jordão";166;805;525;663;361;248;138;83;60;31;3080
"120033 Mâncio Lima";315;1439;1614;1959;1132;844;562;313;169;87;8434
"120034 Manoel Urbano";243;904;860;1085;613;450;286;221;81;41;4784
"120035 Marechal Thaumaturgo";270;1289;950;1405;709;453;273;152;79;30;5610
"120038 Plácido de Castro";452;1684;1889;2619;1953;1297;843;576;307;76;11696
"120080 Porto Acre";330;1336;1230;1988;1482;1054;724;405;195;60;8804
"120039 Porto Walter";170;811;659;844;442;307;179;121;51;25;3609
"120040 Rio Branco";6481;26523;31376;52285;37415;25013;13727;7875;4646;2022;207363
"120042 Rodrigues Alves";311;1188;1068;1406;761;502;414;207;92;45;5994
"120043 Santa Rosa do Purus";104;407;273;349;247;126;74;73;36;10;1699
"120050 Sena Madureira";899;3805;3824;5096;3090;2354;1562;969;553;260;22412
"120045 Senador Guiomard";572;2206;2385;3624;2538;1793;1156;737;406;155;15572
"120060 Tarauacá";929;3477;3326;4146;2761;1723;1213;811;464;199;19049
"120070 Xapuri";334;1330;1389;1949;1399;1048;725;487;330;111;9102
"130002 Alvarães";482;1905;1518;2045;1212;742;513;362;145;43;8967
"130006 Amaturá";204;1071;890;1328;799;506;349;226;107;59;5539
"130008 Anamã";208;866;813;1074;697;422;295;233;100;44;4752
"130010 Anori";361;1443;1431;1945;1215;826;548;404;205;106;8484
"130014 Apuí";420;1709;1660;2499;2168;1598;776;384;119;35;11368
"130020 Atalaia do Norte";346;1444;1190;1722;1089;692;387;235;109;34;7248
"130030 Autazes";762;3282;3016;3994;2760;1820;1223;864;499;224;18444
"130040 Barcelos";631;3086;3080;4539;3484;1839;1134;809;272;78;18952
"130050 Barreirinha";872;3167;2721;3419;2350;1599;1057;793;507;243;16728
"130060 Benjamin Constant";760;3079;3017;3877;2617;1618;1071;834;380;154;17407
"130063 Beruri";370;1781;1478;1746;1122;719;471;379;169;72;8307
"130068 Boa Vista do Ramos";330;1491;1257;1745;1124;781;445;348;169;99;7789
"130070 Boca do Acre";769;3186;3428;4776;2828;2015;1372;960;468;190;19992
"130080 Borba";961;4182;3702;4753;2839;1970;1373;919;501;293;21493
"130083 Caapiranga";299;1176;1147;1604;913;665;427;248;122;34;6635
"130090 Canutama";197;1195;1285;1761;1230;749;501;285;108;30;7341
"130100 Carauari";763;3437;2964;3825;2453;1560;947;624;298;134;17005
"130110 Careiro";521;2821;3308;4661;3063;2132;1396;874;406;107;19289
"130115 Careiro da Várzea";415;1785;1949;2939;2027;1377;1036;746;351;126;12751
"130120 Coari";2203;9818;8841;12884;7267;5008;3023;1891;928;358;52221
"130130 Codajás";612;2290;2338;2843;1851;1289;786;560;305;112;12986
"130140 Eirunepé";764;3481;3512;4264;2730;1763;1117;698;351;162;18842
"130150 Envira";590;2818;2511;3458;1812;1067;686;460;148;91;13641
"130160 Fonte Boa";1179;4534;4141;6145;3374;2137;1332;853;332;169;24196
"130165 Guajará";499;2120;1654;2064;1317;741;495;319;137;48;9394
"130170 Humaitá";1010;3969;3930;5155;3311;2285;1525;991;523;187;22886
"130180 Ipixuna";605;2593;1970;2333;1400;926;521;301;193;77;10919
"130185 Iranduba";931;4075;4367;6474;3951;2616;1754;1298;533;213;26212
"130190 Itacoatiara";2167;8497;9286;12701;8314;5937;3832;2598;1300;607;55239
"130195 Itamarati";318;1268;1033;1272;786;460;271;136;72;25;5641
"130200 Itapiranga";215;906;934;1263;775;582;424;276;136;78;5589
"130210 Japurá";189;1280;1279;2057;1087;579;395;254;68;9;7197
"130220 Juruá";271;1021;837;1145;662;418;268;179;82;36;4919
"130230 Jutaí";705;3984;2761;3592;2140;1325;808;505;214;70;16104
"130240 Lábrea";806;3643;3568;4347;2927;2045;1278;878;447;161;20100
"130250 Manacapuru";2163;9065;9646;12926;8255;5657;3721;2649;1386;532;56000
"130255 Manaquiri";337;1495;1586;2071;1488;1018;727;536;281;93;9632
"130260 Manaus";36310;141292;173769;310214;222126;143218;73233;40481;20939;8190;1169772
"130270 Manicoré";1031;4509;4561;6023;3995;2739;1812;1254;613;290;26827
"130280 Maraã";429;2344;2229;3140;1962;1073;635;381;147;57;12397
"130290 Maués";1415;5270;4860;6182;4248;3289;1779;1562;939;360;29904
"130300 Nhamundá";423;1862;1978;2379;1521;1056;759;585;311;139;11013
"130310 Nova Olinda do Norte";722;3345;3065;4038;2601;1877;941;856;584;265;18294
"130320 Novo Airão";201;989;1060;1392;976;640;390;307;155;59;6169
"130330 Novo Aripuanã";524;2399;2163;2836;1795;1274;807;599;267;147;12811
"130340 Parintins";2847;11376;12237;15396;10348;7309;4519;3324;1695;720;69771
"130350 Pauini";494;2278;2302;2782;1755;1115;699;433;176;53;12087
"130353 Presidente Figueiredo";540;2221;2061;3557;2870;1959;955;458;183;55;14859
"130356 Rio Preto da Eva";448;2314;2186;4101;2532;1542;928;485;157;48;14741
"130360 Santa Isabel do Rio Negro";286;1247;1104;1550;1012;687;485;350;131;60;6912
"130370 Santo Antônio do Içá";767;4047;3558;4600;2987;2068;1036;600;295;149;20107
"130380 São Gabriel da Cachoeira";916;3816;3469;5562;3887;2455;1638;982;525;231;23481
"130390 São Paulo de Olivença";763;3570;2884;4049;2606;1495;952;629;331;98;17377
"130395 São Sebastião do Uatumã";272;1047;911;1316;716;492;345;224;117;53;5493
"130400 Silves";251;1058;940;1255;834;663;381;249;163;42;5836
"130406 Tabatinga";1377;4953;4894;6994;4522;2866;1639;1065;529;221;29060
"130410 Tapauá";578;2773;2505;3064;1823;1198;562;326;160;66;13055
"130420 Tefé";2108;8184;8708;11639;6825;4499;2820;1725;851;381;47740
"130423 Tonantins";557;2433;1821;2549;1683;1086;660;422;222;59;11492
"130426 Uarini";338;1598;1335;1846;1108;704;413;215;125;44;7726
"130430 Urucará";507;2405;2389;3167;2210;1298;944;550;314;120;13904
"130440 Urucurituba";331;1385;1338;1551;1061;821;509;377;233;156;7762
"140005 Alto Alegre";355;1884;2367;3122;2698;1547;826;471;194;119;13583
"140002 Amajari";158;783;519;819;637;496;316;204;107;39;4078
"140010 Boa Vista";5707;22416;25014;42330;31965;19964;9527;4820;2550;876;165169
"140015 Bonfim";277;1533;984;1738;1214;857;424;259;136;48;7470
"140017 Cantá";256;1135;970;1392;1114;912;573;310;101;42;6805
"140020 Caracaraí";484;1887;1789;2506;1868;1278;818;474;180;50;11334
"140023 Caroebe";141;587;712;921;703;485;320;171;82;16;4138
"140028 Iracema";149;604;582;848;610;471;315;158;59;24;3820
"140030 Mucajaí";278;1193;1369;1827;1482;1062;674;390;147;54;8476
"140040 Normandia";165;879;606;920;661;396;234;136;75;31;4103
"140045 Pacaraima";255;1023;755;1214;870;599;312;167;83;39;5317
"140047 Rorainópolis";492;2156;2416;3138;2417;1903;1060;479;174;49;14284
"140050 São João da Baliza";151;589;669;913;618;436;313;150;52;21;3912
"140060 São Luiz";117;563;759;872;739;589;278;154;72;20;4163
"140070 Uiramutã";228;945;699;822;631;388;167;138;67;33;4118
"150010 Abaetetuba";3185;13040;15328;21549;14054;9789;6220;3872;2016;1160;90213
"150013 Abel Figueiredo";151;630;795;1110;858;518;352;215;102;39;4770
"150020 Acará";1451;6623;6249;9533;6131;3855;2692;1867;935;403;39739
"150030 Afuá";1060;4501;3719;4947;3023;2062;1290;860;428;234;22124
"150034 Água Azul do Norte";512;2295;2792;5187;3764;2283;1391;741;209;48;19222
"150040 Alenquer";1202;4818;5136;6194;3977;3192;2174;1639;931;394;29657
"150050 Almeirim";932;3801;4001;5960;4478;2898;1439;832;378;160;24879
"150060 Altamira";1917;7657;9729;15040;11059;7331;4008;2472;1283;384;60880
"150070 Anajás";668;2823;2248;3059;1731;1192;714;488;261;107;13291
"150080 Ananindeua";9317;37435;49700;86512;65186;44306;22499;11149;5087;2202;333393
"150085 Anapu";228;926;1018;1427;937;731;451;260;68;22;6068
"150090 Augusto Corrêa";1013;4119;3986;5099;3255;2507;1682;1200;686;329;23876
"150095 Aurora do Pará";598;2655;2481;3366;2184;1568;1140;720;340;182;15234
"150100 Aveiro";496;2132;1827;2395;1698;1337;853;589;250;92;11669
"150110 Bagre";492;2097;1546;2142;1164;772;513;325;194;142;9387
"150120 Baião";616;2520;2660;3376;2225;1646;1087;745;389;169;15433
"150125 Bannach";115;365;438;691;505;356;199;112;23;10;2814
"150130 Barcarena";1726;7126;7963;11792;8813;5823;3029;1744;892;509;49417
"150140 Belém";25182;100103;151723;271208;200981;143079;86143;52092;27543;12144;1070198
"150145 Belterra";455;1715;1777;2431;1717;1292;948;730;315;90;11470
"150150 Benevides";979;3863;4591;7437;5156;3273;1984;1299;599;272;29453
"150157 Bom Jesus do Tocantins";326;1393;1607;2367;1553;1144;812;527;293;107;10129
"150160 Bonito";245;996;1321;1709;1119;821;515;397;239;92;7454
"150170 Bragança";2694;9938;12059;16035;10656;7764;5321;3744;2167;925;71303
"150172 Brasil Novo";403;1816;2146;3357;2467;1595;961;648;274;61;13728
"150175 Brejo Grande do Araguaia";180;851;963;1251;881;670;406;264;113;49;5628
"150178 Breu Branco";1183;4479;4330;5953;4173;2958;1823;1009;375;151;26434
"150180 Breves";2927;11288;9806;13219;7742;5527;3315;2127;1230;865;58046
"150190 Bujaru";563;2649;2563;3745;2360;1636;1243;807;442;182;16190
"150200 Cachoeira do Arari";400;1890;1883;2516;1804;1243;817;696;372;165;11786
"150195 Cachoeira do Piriá";446;2143;1891;2799;1959;1261;794;460;158;43;11954
"150210 Cametá";2910;11730;12243;15523;9735;7347;5150;3564;2134;1259;71595
"150215 Canaã dos Carajás";254;1106;1399;2127;1620;1069;700;393;108;24;8800
"150220 Capanema";1276;5121;7299;10410;7462;5385;3247;2475;1373;609;44657
"150230 Capitão Poço";1352;5540;6231;8419;5688;3787;2549;1799;908;302;36575
"150240 Castanhal";3183;12768;17151;26887;19642;13111;7760;4690;2433;1092;108717
"150250 Chaves";469;2141;1994;2864;1715;1248;833;576;262;135;12237
"150260 Colares";239;1139;1387;1727;1190;850;694;498;258;106;8088
"150270 Conceição do Araguaia";996;4320;5142;7517;5550;4052;2825;1822;859;370;33453
"150275 Concórdia do Pará";588;2486;2688;3672;2451;1591;1102;760;418;200;15956
"150276 Cumaru do Norte";142;662;634;1079;938;654;353;130;28;18;4638
"150277 Curionópolis";426;1923;1931;2710;2182;1771;1152;747;284;61;13187
"150280 Curralinho";751;3044;2512;3328;1782;1284;867;574;267;261;14670
"150285 Curuá";297;1171;1158;1311;941;688;464;334;166;96;6626
"150290 Curuçá";655;2822;3247;4192;2870;2206;1661;1451;752;369;20225
"150293 Dom Eliseu";1129;4891;5333;7788;5578;3623;1864;1047;376;144;31773
"150295 Eldorado do Carajás";1021;3935;3817;5409;4036;2796;1884;963;297;75;24233
"150300 Faro";292;1413;1325;1838;1244;825;482;393;186;87;8085
"150304 Floresta do Araguaia";352;1545;1627;2497;1811;1265;880;511;215;63;10766
"150307 Garrafão do Norte";789;3165;2980;3938;2561;1688;1229;724;332;104;17510
"150309 Goianésia do Pará";679;2756;3021;4629;3082;2066;1157;714;219;72;18395
"150310 Gurupá";853;3250;2775;3868;2319;1526;1119;718;334;169;16931
"150320 Igarapé-Açu";805;3215;4197;5427;3834;2870;1939;1417;723;351;24778
"150330 Igarapé-Miri";1400;5960;6710;9393;5598;4115;2701;1858;928;651;39314
"150340 Inhangapi";181;842;979;1222;870;661;469;302;199;64;5789
"150345 Ipixuna do Pará";779;3597;3310;5093;3141;2165;1433;693;274;119;20604
"150350 Irituia";794;3183;3774;4951;3152;2265;1729;1131;700;330;22009
"150360 Itaituba";2465;10426;11268;16617;13439;8680;4640;2534;1114;344;71527
"150370 Itupiranga";1545;6263;6347;8844;5949;4316;3170;1814;674;211;39133
"150375 Jacareacanga";617;2808;2650;5175;5131;2919;1425;518;150;50;21443
"150380 Jacundá";1094;4306;5312;7999;5307;3571;2188;1379;580;228;31964
"150390 Juruti";1089;4297;3978;4435;2879;2423;1627;1108;744;281;22861
"150400 Limoeiro do Ajuru";685;2676;2310;3304;2012;1374;811;539;314;242;14267
"150405 Mãe do Rio";629;2509;3093;4442;2794;1986;1298;880;515;228;18374
"150410 Magalhães Barata";197;759;978;1142;721;647;476;401;230;124;5675
"150420 Marabá";4403;18036;21702;32521;23758;15639;8543;5347;2303;860;133112
"150430 Maracanã";763;3089;3116;4095;2895;2126;1687;1264;619;432;20086
"150440 Marapanim";644;2589;2922;3834;2699;2089;1650;1312;675;402;18816
"150442 Marituba";2084;8293;9263;16533;11884;7355;4049;2242;1037;446;63186
"150445 Medicilândia";590;2190;2684;3801;2706;1940;1165;637;270;60;16043
"150450 Melgaço";700;3416;2571;3537;2041;1248;799;495;304;159;15270
"150460 Mocajuba";590;2480;2535;3212;2112;1492;1138;799;388;236;14982
"150470 Moju";1358;6757;6784;9341;5711;3969;2651;1630;731;349;39281
"150480 Monte Alegre";1695;6971;7487;9927;6529;5047;3314;2379;1261;487;45097
"150490 Muaná";731;2988;3150;4423;2763;1983;1267;879;489;246;18919
"150495 Nova Esperança do Piriá";664;3041;2541;3758;2193;1381;919;446;131;35;15109
"150497 Nova Ipixuna";328;1395;1525;2119;1337;1122;772;423;200;59;9280
"150500 Nova Timboteua";239;1009;1523;2033;1413;1053;779;575;315;136;9075
"150503 Novo Progresso";334;2157;2740;6278;6435;3631;1403;519;142;34;23673
"150506 Novo Repartimento";1156;5254;5392;7190;4963;3671;2454;1341;467;107;31995
"150510 Óbidos";1258;4936;6100;7616;5056;3731;2811;1866;1004;490;34868
"150520 Oeiras do Pará";873;3428;2922;3824;2187;1548;1126;563;315;277;17063
"150530 Oriximiná";1419;5607;6249;8161;5654;4082;2548;1626;889;380;36615
"150540 Ourém";349;1530;1909;2301;1616;1135;822;588;341;142;10733
"150543 Ourilândia do Norte";376;1754;2269;3577;2733;1895;1160;618;171;43;14596
"150548 Pacajá";721;3280;3621;4718;3161;2453;1615;1020;362;111;21062
"150549 Palestina do Pará";198;777;1014;1307;871;651;463;351;157;46;5835
"150550 Paragominas";2251;9114;9643;15583;10776;6636;3258;1520;611;222;59614
"150553 Parauapebas";2138;8561;8971;15046;11734;6787;3117;1604;620;188;58766
"150555 Pau D'Arco";191;764;870;1337;974;614;453;295;137;29;5664
"150560 Peixe-Boi";200;726;1042;1290;954;751;502;408;203;91;6167
"150563 Piçarra";368;1498;1481;2350;1704;1097;704;374;138;50;9764
"150565 Placas";381;1480;1774;2331;1679;1175;786;437;123;29;10195
"150570 Ponta de Pedras";479;2033;2286;3174;2239;1550;935;719;422;178;14015
"150580 Portel";1553;6021;4660;6216;3459;2516;1713;974;499;369;27980
"150590 Porto de Moz";775;3744;2937;4252;2549;1467;985;621;277;135;17742
"150600 Prainha";931;4055;3516;4779;3102;1970;1192;806;353;139;20843
"150610 Primavera";226;1073;1212;1556;1070;751;581;454;294;163;7380
"150611 Quatipuru";285;1211;1476;1684;1188;897;650;518;227;119;8255
"150613 Redenção";1638;6572;7751;12591;9667;6016;3297;1892;760;293;50477
"150616 Rio Maria";319;1411;1844;2781;2184;1510;964;617;254;78;11962
"150618 Rondon do Pará";943;3842;5342;7801;5609;3744;2251;1370;592;222;31716
"150619 Rurópolis";656;2734;3228;3913;2990;2298;1376;897;366;113;18571
"150620 Salinópolis";852;3877;4349;6267;4099;2800;1913;1220;563;316;26256
"150630 Salvaterra";411;1641;1729;2543;1794;1282;996;723;371;188;11678
"150635 Santa Bárbara do Pará";309;1247;1413;2149;1481;940;658;448;193;115;8953
"150640 Santa Cruz do Arari";132;513;670;892;632;425;314;219;120;40;3957
"150650 Santa Izabel do Pará";973;4210;5445;8905;6044;3784;2426;1559;809;366;34521
"150655 Santa Luzia do Pará";590;2277;2423;3158;2037;1485;949;685;363;153;14120
"150658 Santa Maria das Barreiras";283;1197;1259;1911;1585;1306;842;400;165;64;9012
"150660 Santa Maria do Pará";441;1904;2630;3902;2803;1865;1215;863;506;186;16315
"150670 Santana do Araguaia";763;3558;3714;6457;4977;3496;1819;862;287;93;26026
"150680 Santarém";6402;26679;33639;46486;31620;23226;14446;9607;5162;2282;199549
"150690 Santarém Novo";144;651;707;839;568;415;323;229;113;63;4052
"150700 Santo Antônio do Tauá";467;2047;2450;3498;2221;1689;1245;863;415;224;15119
"150710 São Caetano de Odivelas";358;1584;1858;2494;1625;1261;869;728;293;165;11235
"150715 São Domingos do Araguaia";537;2276;2598;3693;2247;1658;1234;773;364;128;15508
"150720 São Domingos do Capim";937;3663;3460;4564;2763;1917;1594;843;507;240;20488
"150730 São Félix do Xingu";944;4095;4098;6187;4868;3279;2029;1092;322;91;27005
"150740 São Francisco do Pará";316;1354;1883;2655;1769;1258;894;616;350;123;11218
"150745 São Geraldo do Araguaia";690;2951;3388;4646;3363;2338;1518;967;471;149;20481
"150746 São João da Ponta";92;402;459;552;414;330;255;213;120;59;2896
"150747 São João de Pirabas";409;1872;2043;2658;1851;1396;1083;808;374;280;12774
"150750 São João do Araguaia";312;1564;1579;2247;1515;1159;776;456;193;77;9878
"150760 São Miguel do Guamá";1119;4690;5281;7514;4932;3402;2403;1437;837;484;32099
"150770 São Sebastião da Boa Vista";516;2181;2297;2935;1836;1257;795;593;322;191;12923
"150775 Sapucaia";93;332;402;616;555;310;186;83;32;12;2621
"150780 Senador José Porfírio";405;1858;1489;2560;1701;1003;596;317;127;46;10102
"150790 Soure";449;2019;2405;3304;2478;1787;1185;932;480;229;15268
"150795 Tailândia";1327;5328;5059;8298;5392;3106;1687;831;307;98;31433
"150796 Terra Alta";265;943;1090;1414;945;674;544;393;202;87;6557
"150797 Terra Santa";366;1706;2058;2595;1451;1167;807;611;349;122;11232
"150800 Tomé-Açu";1311;5534;5918;8560;5522;3553;2451;1426;653;270;35198
"150803 Tracuateua";637;2554;2930;3672;2506;1858;1354;972;537;188;17208
"150805 Trairão";347;1845;1775;2546;1810;1233;743;357;106;24;10786
"150808 Tucumã";528;2258;2811;4191;3515;2332;1333;658;242;60;17928
"150810 Tucuruí";1813;7813;9785;14726;10414;7453;3538;1956;883;359;58740
"150812 Ulianópolis";584;2577;2416;4344;3226;1635;817;321;77;41;16038
"150815 Uruará";989;4831;6094;9333;6599;4173;2633;1544;492;176;36864
"150820 Vigia";925;3812;5025;7022;4671;3503;2545;1679;759;508;30449
"150830 Viseu";1595;6611;6205;7234;4989;3808;2523;1943;974;395;36277
"150835 Vitória do Xingu";240;1118;1279;1937;1316;849;580;414;153;69;7955
"150840 Xinguara";765;3131;3848;6307;4808;3134;1819;1171;474;132;25589
"160010 Amapá";214;872;886;1157;821;521;323;225;109;53;5181
"160020 Calçoene";236;865;815;1142;915;587;324;176;75;37;5172
"160021 Cutias";114;459;423;614;382;227;132;84;29;21;2485
"160023 Ferreira Gomes";101;489;457;644;412;281;157;118;53;21;2733
"160025 Itaubal";107;423;414;499;318;220;142;85;27;12;2247
"160027 Laranjal do Jari";1046;3813;3599;5766;4287;2473;1176;614;253;111;23138
"160030 Macapá";8229;33003;37202;61152;42298;25712;13086;7499;3431;1792;233404
"160040 Mazagão";417;1734;1474;1943;1303;842;589;345;178;94;8919
"160050 Oiapoque";478;1797;1525;2518;1892;1087;503;234;109;87;10230
"160015 Pedra Branca do Amapari";166;594;475;723;534;396;238;125;62;17;3330
"160053 Porto Grande";359;1464;1346;2239;1626;947;565;357;127;54;9084
"160055 Pracuúba";77;348;309;381;245;163;118;69;29;12;1751
"160060 Santana";2511;9925;10867;16312;10589;6627;3816;2122;943;552;64264
"160005 Serra do Navio";114;439;440;641;444;286;155;68;37;11;2635
"160070 Tartarugalzinho";257;1115;836;1128;824;521;334;180;67;29;5291
"160080 Vitória do Jari";326;1230;1122;1649;1048;580;350;187;80;42;6614
"170025 Abreulândia";47;215;259;372;284;253;169;83;59;21;1762
"170030 Aguiarnópolis";78;332;405;578;357;284;205;142;73;21;2475
"170035 Aliança do Tocantins";126;554;670;1058;832;613;448;301;168;60;4830
"170040 Almas";196;926;982;1423;1049;733;540;327;193;78;6447
"170070 Alvorada";166;659;953;1499;1266;864;601;378;192;88;6666
"170100 Ananás";289;1030;1426;1974;1277;828;680;416;217;83;8220
"170105 Angico";58;275;320;437;367;248;179;142;73;32;2131
"170110 Aparecida do Rio Negro";61;287;469;572;404;345;262;190;71;40;2701
"170130 Aragominas";149;660;790;1105;856;689;483;243;100;29;5104
"170190 Araguacema";145;591;585;815;709;508;348;234;118;65;4118
"170200 Araguaçu";142;764;974;1720;1309;974;661;505;237;101;7387
"170210 Araguaína";2708;10416;14113;23256;16717;10975;6691;4162;2041;842;91921
"170215 Araguanã";120;490;507;775;599;344;257;164;73;43;3372
"170220 Araguatins";728;2819;3275;4337;3045;2287;1632;1210;585;234;20152
"170230 Arapoema";168;719;828;1196;894;609;412;262;127;49;5264
"170240 Arraias";235;1023;1180;1596;1287;1034;771;521;285;152;8084
"170255 Augustinópolis";335;1307;1768;2145;1466;1225;897;569;247;91;10050
"170270 Aurora do Tocantins";55;236;347;490;429;300;260;168;63;31;2379
"170290 Axixá do Tocantins";180;822;1058;1312;912;665;545;450;200;92;6236
"170300 Babaçulândia";193;915;1259;1849;1297;963;671;582;343;118;8190
"170305 Bandeirantes do Tocantins";53;284;275;520;364;211;181;92;36;25;2041
"170307 Barra do Ouro";111;418;406;492;377;313;222;156;98;33;2626
"170310 Barrolândia";70;394;610;833;698;494;328;252;122;45;3846
"170320 Bernardo Sayão";120;433;496;867;658;412;264;173;61;32;3516
"170330 Bom Jesus do Tocantins";55;240;256;315;292;218;139;109;52;31;1707
"170360 Brasilândia do Tocantins";53;188;204;366;266;164;126;100;47;13;1527
"170370 Brejinho de Nazaré";95;402;511;727;574;403;306;221;156;64;3459
"170380 Buriti do Tocantins";195;733;1090;1113;792;674;464;320;135;76;5592
"170382 Cachoeirinha";57;231;266;333;220;168;109;89;58;14;1545
"170384 Campos Lindos";249;826;688;850;615;468;329;182;103;37;4347
"170386 Cariri do Tocantins";64;250;301;585;478;275;221;146;53;21;2394
