 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:1998
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"110001 Alta Floresta D'Oeste";557;2664;2792;4658;3637;2185;1355;849;235;73;19005
"110037 Alto Alegre dos Parecis";225;1116;1105;1940;1325;823;571;252;72;19;7448
"110040 Alto Paraíso";263;1111;1268;2236;1575;1022;736;356;91;23;8681
"110034 Alvorada D'Oeste";461;1971;2301;3413;2554;1647;1064;641;206;47;14305
"110002 Ariquemes";1773;7160;8182;14058;10814;6473;3625;1967;734;174;54960
"110045 Buritis";278;1177;1334;1918;1561;1068;639;261;45;14;8295
"110003 Cabixi";179;713;797;1285;1064;707;492;296;107;27;5667
"110060 Cacaulândia";96;531;549;860;682;450;294;163;48;13;3686
"110004 Cacoal";1752;7155;8264;14061;11021;6759;3813;2424;965;283;56497
"110070 Campo Novo de Rondônia";200;857;886;1307;1029;689;434;219;45;10;5676
"110080 Candeias do Jamari";362;1373;1403;1954;1616;1105;679;380;153;45;9070
"110090 Castanheiras";111;454;458;761;535;367;272;163;52;11;3184
"110005 Cerejeiras";437;1824;2000;3355;2818;1678;1087;709;263;63;14234
"110092 Chupinguaia";97;458;457;728;576;379;251;137;45;6;3134
"110006 Colorado do Oeste";514;2153;2806;4249;3443;2261;1426;872;394;105;18223
"110007 Corumbiara";249;1016;1213;1721;1206;874;636;315;89;30;7349
"110008 Costa Marques";310;1088;955;1559;1076;753;438;306;112;30;6627
"110094 Cujubim";89;468;507;770;540;462;301;127;27;4;3295
"110009 Espigão D'Oeste";542;2226;2805;4575;3624;2203;1252;803;285;80;18395
"110100 Governador Jorge Teixeira";284;1207;1381;1919;1346;998;663;327;106;20;8251
"110010 Guajará-Mirim";887;3772;4552;7061;5218;3156;1930;1274;730;223;28803
"110110 Itapuã do Oeste";145;543;572;825;758;505;348;153;60;14;3923
"110011 Jaru";1040;4367;5725;8808;6495;4116;2420;1461;612;198;35242
"110012 Ji-Paraná";1829;7930;10771;17845;14596;8799;4743;2824;1308;331;70976
"110013 Machadinho D'Oeste";607;2736;3296;5217;4607;2362;1161;468;169;22;20645
"110120 Ministro Andreazza";228;1018;1188;1944;1301;888;590;322;151;44;7674
"110130 Mirante da Serra";357;1482;1620;2230;1769;1186;721;483;177;51;10076
"110140 Monte Negro";271;1078;1152;1865;1304;894;554;302;95;15;7530
"110014 Nova Brasilândia D'Oeste";374;1607;1729;2835;1999;1348;834;538;181;43;11488
"110033 Nova Mamoré";532;1894;1880;2844;1931;1140;749;421;150;41;11582
"110143 Nova União";152;661;740;1167;783;536;381;210;88;31;4749
"110050 Novo Horizonte do Oeste";236;1037;1216;1964;1377;931;652;330;114;29;7886
"110015 Ouro Preto do Oeste";914;3793;4690;7552;5743;3471;2221;1288;615;152;30439
"110145 Parecis";76;337;452;712;703;333;262;120;18;5;3018
"110018 Pimenta Bueno";728;2893;3525;5789;4853;2908;1619;1047;408;111;23881
"110146 Pimenteiras do Oeste";63;286;231;430;284;231;158;60;37;6;1786
"110020 Porto Velho";7482;29180;35079;57842;47219;26961;13034;7187;3475;1042;228501
"110025 Presidente Médici";636;2639;3353;4963;3925;2667;1656;1121;487;130;21577
"110147 Primavera de Rondônia";115;366;493;740;551;389;253;140;71;11;3129
"110026 Rio Crespo";126;446;513;835;696;414;266;172;41;9;3518
"110028 Rolim de Moura";966;4108;4871;8097;6291;3918;2396;1604;645;171;33067
"110029 Santa Luzia D'Oeste";258;1027;1156;1986;1481;910;618;407;153;43;8039
"110148 São Felipe D'Oeste";136;572;834;1054;921;656;445;216;81;28;4943
"110149 São Francisco do Guaporé";173;781;865;1344;992;680;464;214;53;14;5580
"110032 São Miguel do Guaporé";528;2202;2291;3599;2633;1655;1127;512;149;37;14733
"110150 Seringueiras";300;1178;1150;1759;1244;799;556;275;45;10;7316
"110155 Teixeirópolis";150;509;586;936;634;430;293;211;90;25;3864
"110160 Theobroma";181;905;1168;1491;1185;865;550;294;83;23;6745
"110170 Urupá";335;1440;1930;2428;1921;1448;847;468;150;43;11010
"110175 Vale do Anari";99;773;916;1267;920;658;473;226;39;9;5380
"110180 Vale do Paraíso";234;942;1093;1710;1210;774;528;290;98;25;6904
"110030 Vilhena";1051;4260;4974;8298;7067;4181;2352;1346;449;107;34085
"120001 Acrelândia";158;792;787;1095;805;566;365;215;80;16;4879
"120005 Assis Brasil";60;330;322;504;323;211;118;97;59;19;2043
"120010 Brasiléia";307;1302;1641;2458;1702;1238;750;485;203;84;10170
"120013 Bujari";104;473;583;805;506;392;279;138;58;23;3361
"120017 Capixaba";100;399;328;566;402;272;173;105;25;11;2381
"120020 Cruzeiro do Sul";1608;6850;8146;9760;6017;4365;2829;1816;956;453;42800
"120025 Epitaciolândia";280;1097;1143;1691;1180;821;559;375;174;66;7386
"120030 Feijó";771;3142;3092;3815;2416;1669;1094;678;296;128;17101
"120032 Jordão";85;600;393;577;344;209;123;75;40;13;2459
"120033 Mâncio Lima";190;915;1254;1401;921;583;447;241;129;40;6121
"120034 Manoel Urbano";214;844;695;815;560;402;226;171;63;29;4019
"120035 Marechal Thaumaturgo";415;1388;928;1218;691;432;229;168;53;24;5546
"120038 Plácido de Castro";232;1121;1408;1980;1531;957;634;409;172;50;8494
"120080 Porto Acre";199;810;922;1353;891;666;508;254;102;29;5734
"120039 Porto Walter";147;747;580;792;420;267;160;106;36;6;3261
"120040 Rio Branco";6119;24511;30336;47521;34188;21776;11630;7309;4069;1561;189020
"120042 Rodrigues Alves";310;1256;1111;1734;892;565;360;188;73;23;6512
"120043 Santa Rosa do Purus";37;358;225;266;182;79;82;50;19;5;1303
"120050 Sena Madureira";574;2455;2960;3590;2467;1865;1187;687;373;165;16323
"120045 Senador Guiomard";304;1327;1613;2350;1708;1196;819;541;246;82;10186
"120060 Tarauacá";755;3134;2865;3692;2312;1639;1068;697;324;139;16625
"120070 Xapuri";309;1404;1641;2232;1563;1170;809;524;245;88;9985
"130002 Alvarães";697;2416;1771;2309;1445;923;553;299;129;36;10578
"130006 Amaturá";177;1017;803;1053;649;465;287;175;103;40;4769
"130008 Anamã";198;1026;838;1259;706;415;356;211;73;25;5107
"130010 Anori";321;1335;1360;1693;1026;705;549;372;160;87;7608
"130014 Apuí";417;1572;1368;2296;1704;1117;621;228;76;26;9425
"130020 Atalaia do Norte";217;1214;897;1269;823;494;306;184;75;25;5504
"130030 Autazes";828;3103;3546;4711;3153;2185;1416;996;448;232;20618
"130040 Barcelos";635;2702;2075;3321;2226;1435;853;578;226;59;14110
"130050 Barreirinha";608;2634;2391;3093;2090;1389;946;761;437;189;14538
"130060 Benjamin Constant";948;3836;2850;3973;2594;1642;1160;807;314;116;18240
"130063 Beruri";334;1352;1116;1510;982;580;436;256;109;39;6714
"130068 Boa Vista do Ramos";327;1312;944;1235;929;587;409;333;196;88;6360
"130070 Boca do Acre";579;2555;2750;3669;2355;1638;1144;715;333;136;15874
"130080 Borba";894;3552;3182;3812;2519;1835;1251;876;525;259;18705
"130083 Caapiranga";180;759;677;828;531;403;241;152;53;19;3843
"130090 Canutama";248;931;800;1069;653;465;343;210;79;20;4818
"130100 Carauari";790;2960;2665;3339;2137;1392;820;557;218;98;14976
"130110 Careiro";231;1223;1861;2570;2003;1583;1069;626;234;50;11450
"130115 Careiro da Várzea";427;1647;1736;2390;1582;1068;848;553;232;84;10567
"130120 Coari";1471;6969;7670;9097;6340;4474;2701;1634;723;250;41329
"130130 Codajás";503;1936;2052;2376;1528;1028;742;473;238;101;10977
"130140 Eirunepé";926;3920;3393;4107;2643;1757;1139;677;312;147;19021
"130150 Envira";459;2559;2304;3725;1615;1187;809;342;107;36;13143
"130160 Fonte Boa";730;3127;3048;3471;2389;1301;971;638;331;146;16152
"130165 Guajará";239;1260;1261;1566;945;593;447;261;101;32;6705
"130170 Humaitá";581;2841;2791;3647;2360;1728;1168;758;342;103;16319
"130180 Ipixuna";314;1467;1393;1782;1137;649;463;268;169;43;7685
"130185 Iranduba";766;3211;3823;4786;3479;2392;1704;992;405;134;21692
"130190 Itacoatiara";2028;7993;8625;10960;7410;5102;3377;2313;1058;485;49351
"130195 Itamarati";222;901;828;1271;663;386;242;140;50;17;4720
"130200 Itapiranga";219;876;843;950;701;508;362;233;127;57;4876
"130210 Japurá";190;827;560;777;589;343;201;95;39;12;3633
"130220 Juruá";158;556;504;634;378;256;175;107;61;16;2845
"130230 Jutaí";915;3305;2267;3043;2309;1206;757;326;138;64;14330
"130240 Lábrea";826;3246;3075;3547;2628;1774;1138;740;352;111;17437
"130250 Manacapuru";2186;8197;8270;10552;7194;4899;3436;2257;1092;490;48573
"130255 Manaquiri";613;2283;2285;3435;2068;1560;1062;618;381;123;14428
"130260 Manaus";28731;113612;151347;249442;182580;106086;55159;31635;15187;5375;939154
"130270 Manicoré";1037;4463;3845;5538;3364;2373;1691;985;491;181;23968
"130280 Maraã";578;2436;1725;2322;1542;856;542;293;94;33;10421
"130290 Maués";1180;4998;4586;5577;4191;2812;1658;1608;842;285;27737
"130300 Nhamundá";449;1977;1646;2092;1480;987;759;536;262;133;10321
"130310 Nova Olinda do Norte";582;2695;2371;2820;1994;1402;895;783;533;175;14250
"130320 Novo Airão";441;2009;1682;2483;1652;1023;572;389;147;37;10435
"130330 Novo Aripuanã";334;1889;1810;2503;1677;1113;828;409;186;88;10837
"130340 Parintins";2466;9344;9426;11322;8202;5691;3684;2777;1338;544;54794
"130350 Pauini";427;2215;2555;3059;2155;1590;769;434;128;44;13376
"130353 Presidente Figueiredo";308;1376;1249;1966;1924;1133;502;212;66;14;8750
"130356 Rio Preto da Eva";304;1295;1404;2088;1504;1036;561;298;141;30;8661
"130360 Santa Isabel do Rio Negro";193;1486;1190;1987;1226;773;461;294;122;31;7763
"130370 Santo Antônio do Içá";727;3343;2787;4188;2765;1738;1041;513;305;105;17512
"130380 São Gabriel da Cachoeira";764;3293;3181;5187;3577;2290;1329;891;451;127;21090
"130390 São Paulo de Olivença";825;3302;2698;3846;2449;1630;1020;658;305;65;16798
"130395 São Sebastião do Uatumã";218;825;737;864;613;452;284;183;95;33;4304
"130400 Silves";221;862;856;1053;786;539;320;246;143;45;5071
"130406 Tabatinga";988;4373;3910;5963;3637;2289;1330;874;348;153;23865
"130410 Tapauá";475;2067;1731;2225;1418;890;536;281;140;56;9819
"130420 Tefé";2307;8296;8020;11128;6668;4236;2771;1588;675;274;45963
"130423 Tonantins";635;2189;1936;2587;1767;1093;736;350;89;25;11407
"130426 Uarini";441;1981;1472;1865;1043;706;425;183;75;15;8206
"130430 Urucará";342;1622;2656;3209;2353;1431;926;510;210;99;13358
"130440 Urucurituba";311;1671;1700;2297;1803;1252;818;506;241;99;10698
"140005 Alto Alegre";360;1509;1723;2484;1908;1344;761;384;169;34;10676
"140002 Amajari";87;494;530;833;683;437;237;171;81;14;3567
"140010 Boa Vista";4570;17622;19004;31702;24227;13667;6353;3485;1744;521;122895
"140015 Bonfim";229;887;674;994;735;506;321;209;83;20;4658
"140017 Cantá";293;1146;831;1397;1052;835;448;213;93;15;6323
"140020 Caracaraí";258;1169;1108;1515;1230;851;509;305;92;26;7063
"140023 Caroebe";137;509;524;688;525;381;253;110;38;18;3183
"140028 Iracema";73;293;348;415;327;282;172;62;29;11;2012
"140030 Mucajaí";299;1200;1176;1823;1432;978;656;316;111;24;8015
"140040 Normandia";236;941;717;1020;667;443;230;144;68;36;4502
"140045 Pacaraima";207;851;625;965;738;435;237;164;79;20;4321
"140047 Rorainópolis";218;991;898;1096;990;787;391;202;77;13;5663
"140050 São João da Baliza";91;414;478;623;450;363;204;86;27;9;2745
"140060 São Luiz";123;541;586;748;687;439;201;123;43;15;3506
"140070 Uiramutã";134;706;425;731;498;284;149;79;41;17;3064
"150010 Abaetetuba";3110;12791;13200;18256;11902;8183;5287;3162;1710;969;78570
"150013 Abel Figueiredo";151;507;657;981;661;465;299;188;75;35;4019
"150020 Acará";1943;7769;6179;9362;5980;4060;2961;1810;869;385;41318
"150030 Afuá";1001;3814;2897;3863;2559;1685;1097;719;305;195;18135
"150034 Água Azul do Norte";538;2305;2973;4711;3365;2343;1325;482;140;27;18209
"150040 Alenquer";1352;4815;5027;5734;4157;3093;2120;1670;733;355;29056
"150050 Almeirim";1066;4201;4063;6876;5211;2933;1404;808;333;177;27072
"150060 Altamira";2006;7874;9561;15996;12718;7520;4199;2273;1018;251;63416
"150070 Anajás";634;2421;1836;2414;1416;981;653;417;181;95;11048
"150080 Ananindeua";8981;35461;46217;76603;58219;35878;17666;8859;3813;1574;293271
"150085 Anapu";263;995;1049;1664;1237;869;507;226;55;13;6878
"150090 Augusto Corrêa";943;3626;2967;4006;2699;2051;1432;1109;597;210;19640
"150095 Aurora do Pará";530;2002;1937;2522;1642;1231;912;526;256;112;11670
"150100 Aveiro";594;2077;1715;2272;1562;1126;789;492;281;98;11006
"150110 Bagre";300;1468;1106;1440;820;609;357;239;176;62;6577
"150120 Baião";636;2447;2374;3053;1960;1479;942;657;364;185;14097
"150125 Bannach";50;351;413;620;504;336;204;103;12;3;2596
"150130 Barcarena";1777;6676;6443;9829;7574;4391;2405;1307;778;371;41551
"150140 Belém";21990;88709;142642;238288;173551;116740;70781;44377;21490;9385;927953
"150145 Belterra";306;1123;1219;1508;1092;838;650;448;186;55;7425
"150150 Benevides";906;3269;3914;6003;3896;2451;1655;962;461;206;23723
"150157 Bom Jesus do Tocantins";310;1114;1248;1570;1112;854;560;347;181;57;7353
"150160 Bonito";269;1135;1310;1793;1113;841;537;400;175;85;7658
"150170 Bragança";2482;9600;10211;13446;8937;6670;4537;3570;1782;723;61958
"150172 Brasil Novo";401;1540;1786;2671;1930;1297;824;459;182;46;11136
"150175 Brejo Grande do Araguaia";157;737;742;977;787;535;305;216;105;30;4591
"150178 Breu Branco";891;3071;2600;3762;2572;1779;1103;599;193;101;16671
"150180 Breves";2732;10421;9052;11574;7165;5016;2951;2059;1146;987;53103
"150190 Bujaru";612;2462;2366;3399;2071;1712;1357;739;399;206;15323
"150200 Cachoeira do Arari";472;1986;2327;3507;2141;1444;1054;789;399;217;14336
"150195 Cachoeira do Piriá";248;1034;885;1349;914;609;353;252;72;21;5737
"150210 Cametá";2991;11023;10434;13265;8579;6612;4510;3105;1953;1084;63556
"150215 Canaã dos Carajás";331;1384;1410;2074;1556;979;626;295;81;173;8909
"150220 Capanema";1278;5094;6877;9290;6808;4660;2998;2248;1060;531;40844
"150230 Capitão Poço";1094;4592;4608;6481;4116;2838;2036;1311;628;280;27984
"150240 Castanhal";3007;12148;15005;23119;16152;10532;6439;3862;1822;902;92988
"150250 Chaves";407;1800;1533;2117;1332;975;689;415;247;103;9618
"150260 Colares";235;1055;1028;1234;874;705;551;410;197;100;6389
"150270 Conceição do Araguaia";1087;4356;5708;7795;5738;4284;2782;1667;822;318;34557
"150275 Concórdia do Pará";621;2260;2271;3424;2027;1537;995;648;311;131;14225
"150276 Cumaru do Norte";87;375;278;630;533;304;159;58;10;3;2437
"150277 Curionópolis";622;2678;2314;3287;3024;2080;1376;762;211;48;16402
"150280 Curralinho";700;2806;2181;2718;1605;1156;721;451;261;204;12803
"150285 Curuá";258;969;823;1003;761;529;418;279;140;58;5238
"150290 Curuçá";583;2537;2642;3360;2470;1797;1526;1288;713;372;17288
"150293 Dom Eliseu";1408;4748;5095;8157;5545;3132;1720;840;294;95;31034
"150295 Eldorado do Carajás";569;2560;2469;3418;2505;1794;1050;558;164;96;15183
"150300 Faro";247;919;757;1044;668;508;349;274;142;60;4968
"150304 Floresta do Araguaia";387;1488;1598;2435;1663;1205;785;415;162;48;10186
"150307 Garrafão do Norte";903;3370;2806;3850;2200;1632;1166;604;276;114;16921
"150309 Goianésia do Pará";712;2901;2904;3883;2835;1928;1200;577;208;44;17192
"150310 Gurupá";839;3058;2356;3316;2022;1335;961;625;280;151;14943
"150320 Igarapé-Açu";778;3494;3646;5133;3612;2607;1813;1354;675;326;23438
"150330 Igarapé-Miri";1459;6148;5856;7925;4821;3539;2289;1616;883;547;35083
"150340 Inhangapi";170;707;838;1262;785;635;528;282;146;53;5406
"150345 Ipixuna do Pará";516;2003;1828;2499;1658;1286;801;388;174;51;11204
"150350 Irituia";774;3187;3156;4444;2582;2114;1452;961;594;264;19528
"150360 Itaituba";2713;10137;11846;18600;15641;8414;4450;2169;904;209;75083
"150370 Itupiranga";833;3592;3294;4294;3187;2364;1599;992;408;131;20694
"150375 Jacareacanga";172;1344;1823;5468;4559;1953;783;261;78;16;16457
"150380 Jacundá";1258;4670;5512;7828;5403;3571;2124;1217;506;199;32288
"150390 Juruti";967;3637;3115;3477;2438;1975;1281;1069;569;215;18743
"150400 Limoeiro do Ajuru";668;2588;2117;2971;1739;1153;763;472;335;189;12995
"150405 Mãe do Rio";462;1816;2176;3064;1895;1441;943;666;346;161;12970
"150410 Magalhães Barata";246;941;958;1077;753;596;439;374;234;107;5725
"150420 Marabá";4288;17395;19123;28190;21052;12859;7369;4458;1932;707;117373
"150430 Maracanã";621;2889;2515;3253;2370;1818;1400;995;571;308;16740
"150440 Marapanim";664;2689;2516;3340;2306;1844;1597;1126;627;317;17026
"150442 Marituba";1321;5586;6702;11344;7604;4689;2675;1530;673;219;42343
"150445 Medicilândia";908;4332;4292;5898;4991;2797;1454;651;180;73;25576
"150450 Melgaço";443;2316;1774;2427;1452;1035;517;340;222;117;10643
"150460 Mocajuba";589;2344;2132;2649;1773;1389;1047;667;359;188;13137
"150470 Moju";1552;6190;5272;8043;4978;3469;2254;1390;580;274;34002
"150480 Monte Alegre";1567;6002;6055;7784;5286;3890;2617;1920;860;384;36365
"150490 Muaná";711;3042;2870;3798;2439;1704;1101;778;401;242;17086
"150495 Nova Esperança do Piriá";392;2218;2234;3264;2043;1356;751;295;80;18;12651
"150497 Nova Ipixuna";216;943;1027;1303;923;762;481;319;148;105;6227
"150500 Nova Timboteua";343;1549;1757;2575;1867;1298;966;650;279;152;11436
"150503 Novo Progresso";325;1430;1667;4669;3626;1800;663;203;39;40;14462
"150506 Novo Repartimento";779;3592;3620;4597;3465;2518;1727;891;264;59;21512
"150510 Óbidos";1235;4866;5715;6654;4629;3547;2652;1602;842;430;32172
"150520 Oeiras do Pará";932;3221;2641;3342;1954;1557;956;494;316;288;15701
"150530 Oriximiná";1175;4612;5205;6282;5148;3422;2183;1377;704;280;30388
"150540 Ourém";401;1663;1636;2191;1420;1038;783;557;286;159;10134
"150543 Ourilândia do Norte";375;1507;1519;3119;2390;1272;652;346;93;23;11296
"150548 Pacajá";455;2251;2476;2976;2238;1765;1170;620;223;56;14230
"150549 Palestina do Pará";107;638;719;1012;599;590;405;288;135;32;4525
"150550 Paragominas";2107;7888;7957;13038;8922;5126;2419;1198;426;162;49243
"150553 Parauapebas";2261;8149;7939;13926;10837;5695;2610;1187;350;109;53063
"150555 Pau D'Arco";163;699;684;1038;677;491;358;198;78;24;4410
"150560 Peixe-Boi";143;702;893;1162;839;641;449;362;169;97;5457
"150563 Piçarra";297;1052;1066;1541;995;762;496;295;93;58;6655
"150565 Placas";290;1175;1218;1578;1252;841;552;294;85;24;7309
"150570 Ponta de Pedras";476;2070;2098;2918;1957;1315;887;716;308;174;12919
"150580 Portel";1275;5383;4326;5378;3019;2384;1529;852;481;266;24893
"150590 Porto de Moz";1129;4307;3285;4954;2589;1688;1260;626;263;166;20267
"150600 Prainha";669;2540;2452;3015;2037;1312;845;558;221;93;13742
"150610 Primavera";261;959;1004;1338;853;654;557;424;227;169;6446
"150611 Quatipuru";279;1197;1235;1428;1025;804;592;438;190;121;7309
"150613 Redenção";1673;6132;7413;11729;8605;5192;2866;1552;593;175;45930
"150616 Rio Maria";450;1663;2113;3122;2389;1630;961;540;225;57;13150
"150618 Rondon do Pará";999;3709;4571;6862;4899;3188;1840;1035;484;175;27762
"150619 Rurópolis";801;3018;3011;3825;2960;2024;1167;713;279;74;17872
"150620 Salinópolis";862;3352;3580;5073;3310;2209;1476;949;382;317;21510
"150630 Salvaterra";430;1666;1538;2310;1559;1152;847;650;337;152;10641
"150635 Santa Bárbara do Pará";331;1298;1527;2460;1491;970;700;421;183;104;9485
"150640 Santa Cruz do Arari";118;558;605;814;519;373;314;203;102;32;3638
"150650 Santa Izabel do Pará";1064;4228;4919;7719;5295;3300;2177;1329;678;316;31025
"150655 Santa Luzia do Pará";521;1934;1874;2580;1676;1156;795;553;249;114;11452
"150658 Santa Maria das Barreiras";272;1034;1142;1913;1698;1365;791;396;162;37;8810
"150660 Santa Maria do Pará";526;2185;2567;3625;2602;1681;1172;809;398;186;15751
"150670 Santana do Araguaia";517;2450;2662;4302;3445;2311;1325;570;201;91;17874
"150680 Santarém";6338;25105;30385;39422;28173;19481;12521;8373;4020;1801;175619
"150690 Santarém Novo";137;489;409;512;375;286;216;166;69;75;2734
"150700 Santo Antônio do Tauá";607;2415;2631;3604;2524;1748;1328;810;414;205;16286
"150710 São Caetano de Odivelas";340;1533;1602;2238;1358;1075;802;583;253;148;9932
"150715 São Domingos do Araguaia";606;2436;2615;3076;2208;1619;1227;656;322;140;14905
"150720 São Domingos do Capim";833;3251;2941;4021;2287;1801;1346;693;383;165;17721
"150730 São Félix do Xingu";1046;4678;5043;8888;6643;4191;2578;1015;275;64;34421
"150740 São Francisco do Pará";219;864;1109;1437;1079;738;592;413;215;92;6758
"150745 São Geraldo do Araguaia";685;2740;3078;3885;2855;2009;1311;859;386;193;18001
"150746 São João da Ponta";84;388;361;464;321;276;218;181;93;48;2434
"150747 São João de Pirabas";514;2077;1847;2328;1668;1351;1005;706;350;334;12180
"150750 São João do Araguaia";263;987;1059;1363;924;761;499;333;156;54;6399
"150760 São Miguel do Guamá";1072;4100;4517;6112;3935;2785;1939;1196;702;354;26712
"150770 São Sebastião da Boa Vista";551;2155;1876;2470;1578;1096;743;507;255;148;11379
"150775 Sapucaia";87;392;470;797;590;341;148;75;25;8;2933
"150780 Senador José Porfírio";507;2027;1659;2678;2097;1111;479;212;77;10;10857
"150790 Soure";570;2178;2154;3119;2296;1621;1144;855;422;184;14543
"150795 Tailândia";1199;4710;3860;6545;4217;2411;1412;642;208;69;25273
"150796 Terra Alta";200;882;810;1141;772;562;472;354;171;71;5435
"150797 Terra Santa";442;1572;1753;2205;1264;1004;752;532;254;105;9883
"150800 Tomé-Açu";1410;5438;5624;7626;4978;3514;2298;1318;580;221;33007
"150803 Tracuateua";499;2205;2034;2491;1835;1338;960;769;386;142;12659
"150805 Trairão";148;716;732;892;834;630;317;155;53;10;4487
"150808 Tucumã";990;3983;4050;6558;5141;2828;1624;722;208;39;26143
"150810 Tucuruí";1698;6446;7462;10057;7704;5107;2627;1564;668;238;43571
"150812 Ulianópolis";388;1302;1281;2444;1466;785;378;127;25;10;8206
"150815 Uruará";1171;4574;5167;6824;5396;3442;1780;879;268;74;29575
"150820 Vigia";908;3705;4201;5584;3863;2900;2070;1367;712;412;25722
"150830 Viseu";1598;6409;5116;6495;4782;3459;2385;1804;811;282;33141
"150835 Vitória do Xingu";397;1519;1483;2146;1426;940;710;398;153;47;9219
"150840 Xinguara";802;3140;4033;6072;4420;2987;1741;1035;414;103;24747
"160010 Amapá";201;747;727;999;727;443;299;166;79;45;4433
"160020 Calçoene";73;437;630;1103;907;491;278;146;58;27;4150
"160021 Cutias";82;334;220;351;191;143;87;47;10;8;1473
"160023 Ferreira Gomes";73;331;340;445;257;210;113;75;19;10;1873
"160025 Itaubal";81;364;230;362;257;133;102;55;18;23;1625
"160027 Laranjal do Jari";991;3364;2928;4956;3637;1881;914;459;181;75;19386
"160030 Macapá";6481;24432;30441;48466;32705;18768;10379;5879;2497;1355;181403
"160040 Mazagão";423;1781;1357;1799;1228;794;572;372;159;77;8562
"160050 Oiapoque";384;1521;1182;1963;1379;717;403;190;110;65;7914
"160015 Pedra Branca do Amapari";89;370;349;648;544;312;210;68;17;7;2614
"160053 Porto Grande";232;993;819;1439;1078;583;350;176;85;28;5783
"160055 Pracuúba";47;202;221;260;160;199;77;41;19;11;1237
"160060 Santana";2422;9120;9644;13944;8885;5572;3258;1773;727;448;55793
"160005 Serra do Navio";106;366;388;551;461;259;129;40;16;4;2320
"160070 Tartarugalzinho";161;682;434;677;518;301;192;109;40;25;3139
"160080 Vitória do Jari";271;1031;815;1261;783;415;212;142;50;25;5005
"170025 Abreulândia";42;183;223;311;251;203;145;71;33;10;1472
"170030 Aguiarnópolis";76;274;396;427;288;247;179;111;55;18;2071
"170035 Aliança do Tocantins";131;561;758;1062;748;533;362;244;126;43;4568
"170040 Almas";244;924;786;1246;917;587;445;277;162;71;5659
"170070 Alvorada";205;752;1062;1637;1386;894;567;349;183;53;7088
"170100 Ananás";267;1083;1252;1638;1084;800;606;360;198;69;7357
"170105 Angico";52;225;303;388;293;185;159;93;47;21;1766
"170110 Aparecida do Rio Negro";78;368;503;593;434;333;228;171;69;29;2806
"170130 Aragominas";104;333;496;683;460;338;208;121;81;23;2847
"170190 Araguacema";132;413;561;750;580;375;279;218;107;43;3458
"170200 Araguaçu";196;751;1132;1743;1356;1018;618;414;209;91;7528
"170210 Araguaína";2624;10321;14027;21666;14976;9975;5824;3454;1605;635;85107
"170215 Araguanã";93;434;315;592;433;244;187;97;53;19;2467
"170220 Araguatins";618;2408;3026;3562;2559;1912;1408;1007;506;174;17180
"170230 Arapoema";142;610;700;1091;708;561;334;224;114;30;4514
"170240 Arraias";300;1208;1300;1805;1310;988;715;456;287;122;8491
"170255 Augustinópolis";419;1793;2404;2557;1972;1544;1007;598;291;84;12669
"170270 Aurora do Tocantins";60;258;400;513;371;301;227;142;57;33;2362
"170290 Axixá do Tocantins";250;971;1150;1296;976;785;631;404;213;84;6760
"170300 Babaçulândia";192;788;993;1388;1039;735;591;482;237;83;6528
"170305 Bandeirantes do Tocantins";48;188;265;401;230;214;156;57;27;9;1595
"170307 Barra do Ouro";90;373;339;451;302;258;211;103;83;28;2238
"170310 Barrolândia";96;396;524;757;613;412;312;200;110;31;3451
"170320 Bernardo Sayão";103;492;496;853;585;353;272;122;31;14;3321
"170330 Bom Jesus do Tocantins";55;208;221;268;270;173;129;95;55;23;1497
"170360 Brasilândia do Tocantins";34;175;223;308;228;153;128;88;25;15;1377
"170370 Brejinho de Nazaré";100;439;564;797;589;363;283;202;125;49;3511
"170380 Buriti do Tocantins";177;799;915;972;777;656;399;253;139;57;5144
"170382 Cachoeirinha";61;218;259;293;211;140;113;97;42;10;1444
"170384 Campos Lindos";181;779;573;766;596;440;314;222;96;31;3998
"170386 Cariri do Tocantins";42;225;224;408;320;179;149;80;44;21;1692
"170388 Carmolândia";33;161;171;238;193;122;73;50;34;5;1080
"170389 Carrasco Bonito";120;364;328;450;317;210;176;103;42;11;2121
"170390 Caseara";92;392;478;664;456;347;217;131;83;20;2880
"170410 Centenário";62;231;233;388;286;187;143;94;56;17;1697
"170510 Chapada da Natividade";85;366;319;463;360;279;237;155;60;17;2341
"170460 Chapada de Areia";16;78;122;157;118;109;62;39;18;4;723
"170550 Colinas do Tocantins";583;2405;3075;4811;3354;2284;1515;975;489;194;19685
"171670 Colméia";203;817;1074;1654;1192;895;572;396;224;70;7097
"170555 Combinado";118;398;648;827;566;426;284;196;104;28;3595
"170560 Conceição do Tocantins";157;592;477;651;521;352;236;152;83;31;3252
"170600 Couto Magalhães";86;383;484;695;528;341;260;169;66;17;3029
