 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2007
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"130020 Atalaia do Norte";342;1368;1451;2083;1397;884;518;283;135;47;8508
"130030 Autazes";786;3260;3449;5566;3545;2486;1558;1047;616;293;22606
"130040 Barcelos";830;3367;4596;6813;4716;3046;1544;809;434;101;26256
"130050 Barreirinha";783;3228;3218;4656;2770;2099;1389;976;598;321;20038
"130060 Benjamin Constant";723;2979;3076;5178;3126;2137;1283;932;546;196;20176
"130063 Beruri";420;1714;1567;2513;1401;1009;645;434;275;98;10076
"130068 Boa Vista do Ramos";388;1501;1529;2416;1537;997;624;347;210;100;9649
"130070 Boca do Acre";668;2819;3197;5617;3492;2340;1643;1125;600;244;21745
"130080 Borba";1106;4476;4599;6870;4031;2735;1798;1071;567;294;27547
"130083 Caapiranga";274;1094;1173;2073;1320;825;572;293;150;50;7824
"130090 Canutama";216;845;1144;2036;1278;908;575;326;147;42;7517
"130100 Carauari";769;3140;3117;5018;2935;2001;1260;738;395;156;19529
"130110 Careiro";503;2031;2547;4931;3308;2121;1757;1249;655;209;19311
"130115 Careiro da Várzea";345;1470;1742;3055;2163;1599;1097;751;414;152;12788
"130120 Coari";2537;10427;10391;17570;11082;6599;3963;2060;1082;424;66135
"130130 Codajás";552;2302;2385;3921;2291;1716;1051;632;368;151;15369
"130140 Eirunepé";819;3378;3769;5938;3242;2350;1399;902;474;195;22466
"130150 Envira";405;1693;1656;2666;1593;847;492;367;197;57;9973
"130160 Fonte Boa";1132;4645;4946;7625;5023;2816;1708;951;462;176;29484
"130165 Guajará";397;1673;1425;2192;1209;748;400;258;127;44;8473
"130170 Humaitá";699;2977;2935;5077;3166;2216;1577;1127;621;249;20644
"130180 Ipixuna";605;2497;2137;3189;1687;1252;640;353;159;90;12609
"130185 Iranduba";1051;4346;4634;9025;6051;3865;2432;1462;821;275;33962
"130190 Itacoatiara";1885;8021;8904;15969;10354;7491;4986;3035;1665;711;63021
"130195 Itamarati";265;1008;928;1453;817;534;296;179;86;35;5601
"130200 Itapiranga";214;914;1072;1725;1062;748;504;334;163;79;6815
"130210 Japurá";341;1438;1653;2755;1530;767;526;410;187;33;9640
"130220 Juruá";245;986;854;1446;907;590;327;181;107;39;5682
"130230 Jutaí";981;3929;3606;4785;2675;1642;1013;677;346;108;19762
"130240 Lábrea";647;2763;2769;4716;2809;2096;1426;974;559;209;18968
"130250 Manacapuru";2097;8640;9572;16915;10560;7434;4777;3151;1768;735;65649
"130255 Manaquiri";321;1364;1579;2585;1702;1344;878;625;357;140;10895
"130260 Manaus";30150;131970;169002;364307;279343;192430;110000;51827;25447;10689;1365165
"130270 Manicoré";925;3860;4516;7017;4446;3248;2056;1452;793;340;28653
"130280 Maraã";592;2248;2792;4441;2829;1791;819;441;201;63;16217
"130290 Maués";1294;5330;5447;8534;5008;3923;2756;1494;1153;508;35447
"130300 Nhamundá";430;1759;2077;3280;1839;1314;891;683;389;175;12837
"130310 Nova Olinda do Norte";897;3621;3765;6042;3803;2585;1592;843;627;352;24127
"130320 Novo Airão";137;585;716;1132;661;431;326;298;176;70;4532
"130330 Novo Aripuanã";603;2499;2594;3973;2390;1528;958;650;370;153;15718
"130340 Parintins";2809;11857;12988;22304;13638;10204;6429;3579;2256;909;86973
"130350 Pauini";453;2064;2075;3098;1567;1098;646;459;230;70;11760
"130353 Presidente Figueiredo";543;2258;2634;4974;3844;2802;1760;811;321;103;20050
"130356 Rio Preto da Eva";620;2470;2989;5383;4275;2549;1387;618;263;60;20614
"130360 Santa Isabel do Rio Negro";170;735;724;1146;757;446;315;250;130;43;4716
"130370 Santo Antônio do Içá";1057;4369;5280;6621;3750;2617;1441;703;355;158;26351
"130380 São Gabriel da Cachoeira";833;3424;3788;6669;4930;3304;1999;1122;541;248;26858
"130390 São Paulo de Olivença";895;3627;3778;5606;3702;2277;1139;700;353;141;22218
"130395 São Sebastião do Uatumã";267;1090;1041;1742;1061;661;469;288;153;71;6843
"130400 Silves";251;1017;1057;1698;1113;840;565;285;172;72;7070
"130406 Tabatinga";1162;4810;5221;8906;5749;3727;2222;1429;760;308;34294
"130410 Tapauá";497;2080;2209;3122;1599;1020;583;292;147;59;11608
"130420 Tefé";1864;7896;8242;14558;8959;5529;3403;2257;1142;482;54332
"130423 Tonantins";586;2446;2337;3310;2253;1487;817;550;306;103;14195
"130426 Uarini";433;1710;1752;2680;1718;1023;556;260;126;53;10311
"130430 Urucará";616;2538;2921;4504;2878;2049;1199;732;357;167;17961
"130440 Urucurituba";195;815;891;1304;764;646;480;347;205;136;5783
"140005 Alto Alegre";684;2674;3363;4572;2858;1913;931;508;246;114;17863
"140002 Amajari";247;943;742;754;436;339;309;280;146;75;4271
"140010 Boa Vista";6614;24845;25435;51675;41134;28145;14358;6326;2994;1411;202937
"140015 Bonfim";502;1793;1499;2130;1860;1148;680;278;173;75;10138
"140017 Cantá";363;1294;1131;1838;1457;1230;793;373;152;55;8686
"140020 Caracaraí";619;2256;2020;3469;2371;1775;1058;587;273;85;14513
"140023 Caroebe";166;614;641;1152;843;634;328;191;83;31;4683
"140028 Iracema";200;758;677;1114;836;665;415;236;90;35;5026
"140030 Mucajaí";352;1283;1361;2090;1237;1172;849;493;217;79;9133
"140040 Normandia";190;666;541;794;696;448;226;126;68;35;3790
"140045 Pacaraima";348;1234;1025;1320;865;666;434;195;102;52;6241
"140047 Rorainópolis";824;2962;2937;5422;3857;3039;1567;621;238;71;21538
"140050 São João da Baliza";181;713;641;1034;547;384;254;196;77;26;4053
"140060 São Luiz";175;671;763;1373;910;806;457;182;93;36;5466
"140070 Uiramutã";295;1105;867;916;375;272;186;137;87;45;4285
"150010 Abaetetuba";3021;12704;15203;26853;17478;12073;8065;4971;2561;1279;104208
"150013 Abel Figueiredo";149;636;772;1500;1008;759;404;264;138;49;5679
"150020 Acará";1644;6725;7608;12164;8451;5103;3136;2294;1263;522;48910
"150030 Afuá";1139;4607;4287;6681;4086;2626;1760;1081;597;266;27130
"150034 Água Azul do Norte";632;2582;3790;7590;6188;4021;2154;1043;394;87;28481
"150040 Alenquer";1003;4217;4274;7163;4227;3100;2412;1705;1061;465;29627
"150050 Almeirim";802;3354;3974;6625;4547;3209;1875;1005;516;188;26095
"150060 Altamira";1646;7183;9253;17750;12196;9013;5566;3014;1637;619;67877
"150070 Anajás";702;2817;2580;3879;2285;1397;911;553;346;139;15609
"150080 Ananindeua";8570;37573;50234;108516;85442;58959;35657;16460;7242;2860;411513
"150085 Anapu";148;614;772;1152;648;475;370;192;82;17;4470
"150090 Augusto Corrêa";959;3881;4073;6401;3974;2733;2032;1312;773;375;26513
"150095 Aurora do Pará";675;2825;2971;4621;2921;2000;1487;1048;537;230;19315
"150100 Aveiro";529;2195;2198;3217;2056;1734;1203;687;332;129;14280
"150110 Bagre";439;1806;1652;2230;1269;772;538;363;214;127;9410
"150120 Baião";554;2297;2448;4129;2531;1783;1384;823;448;199;16596
"150125 Bannach";78;344;381;617;339;267;186;99;41;10;2362
"150130 Barcarena";1702;7058;8777;15755;10821;7820;4487;2371;1162;589;60542
"150140 Belém";20378;92134;133375;299561;236623;176694;115520;63450;33356;14832;1185923
"150145 Belterra";410;1776;1830;3160;2217;1732;1237;799;447;146;13754
"150150 Benevides";945;3976;4753;9698;7316;4819;2857;1636;889;354;37243
"150157 Bom Jesus do Tocantins";294;1237;1468;2766;1930;1363;998;707;394;169;11326
"150160 Bonito";227;936;1196;2226;1402;984;739;429;290;135;8564
"150170 Bragança";2324;9855;11419;20586;13258;9384;6665;4213;2546;1158;81408
"150172 Brasil Novo";422;1857;2462;4319;3084;2256;1357;796;412;117;17082
"150175 Brejo Grande do Araguaia";197;831;920;1645;1077;784;503;269;142;54;6422
"150178 Breu Branco";1236;5234;5351;8944;5610;4002;2814;1670;738;227;35826
"150180 Breves";2557;10558;9893;15681;9297;5967;4029;2548;1467;836;62833
"150190 Bujaru";679;2785;3157;4944;3309;2133;1464;999;514;238;20222
"150200 Cachoeira do Arari";430;1805;2018;3166;2137;1652;1025;679;471;204;13587
"150195 Cachoeira do Piriá";578;2386;2697;4032;2804;1783;914;435;177;51;15857
"150210 Cametá";2739;11411;12368;19743;11926;8361;6486;4518;2575;1446;81573
"150215 Canaã dos Carajás";272;1147;1518;2868;2216;1607;956;545;220;44;11393
"150220 Capanema";1093;4850;6484;12547;8435;6412;4397;2716;1737;776;49447
"150230 Capitão Poço";1244;5172;6162;10268;6523;4588;3076;2151;1193;468;40845
"150240 Castanhal";2894;12587;16835;33344;24333;17177;10783;6165;3165;1373;128656
"150250 Chaves";445;1842;2090;3079;2027;1334;934;573;313;126;12763
"150260 Colares";289;1156;1431;2524;1541;1097;782;574;335;143;9872
"150270 Conceição do Araguaia";819;3691;4387;8104;5831;4598;3294;2267;1181;466;34638
"150275 Concórdia do Pará";618;2583;2997;4892;3218;2053;1360;950;572;246;19489
"150276 Cumaru do Norte";141;563;704;1152;799;661;398;193;54;18;4683
"150277 Curionópolis";281;1144;1424;2297;1428;1317;1027;704;344;90;10056
"150280 Curralinho";748;3040;2779;4236;2335;1532;1145;810;393;248;17266
"150285 Curuá";278;1158;1159;1791;1028;796;537;368;210;98;7423
"150290 Curuçá";678;2899;3338;5671;3591;2773;2056;1500;1015;460;23981
"150293 Dom Eliseu";1208;5173;5850;10654;6914;4917;2712;1318;599;175;39520
"150295 Eldorado do Carajás";1178;4807;5193;8630;5603;4116;2545;1364;520;120;34076
"150300 Faro";409;1689;1913;3017;1954;1244;725;403;252;104;11710
"150304 Floresta do Araguaia";328;1424;1666;2811;2162;1555;986;674;291;96;11993
"150307 Garrafão do Norte";743;3100;3237;4869;3116;2053;1356;949;446;155;20024
"150309 Goianésia do Pará";779;3164;3868;6983;4519;2792;1746;823;375;93;25142
"150310 Gurupá";780;3196;3028;4641;2924;1965;1250;893;461;195;19333
"150320 Igarapé-Açu";760;3172;4025;7235;4739;3543;2445;1567;945;399;28830
"150330 Igarapé-Miri";1439;6079;7290;11874;7353;5014;3648;2291;1320;676;46984
"150340 Inhangapi";193;797;953;1631;1042;784;558;391;220;102;6671
"150345 Ipixuna do Pará";1004;4154;4414;7488;5147;3052;1983;1070;407;142;28861
"150350 Irituia";684;2866;3420;5765;3555;2438;1916;1378;759;400;23181
"150360 Itaituba";2102;8834;10452;18998;13135;10037;5919;3177;1444;503;74601
"150370 Itupiranga";1665;7011;7750;12889;7962;5732;4017;2515;1086;321;50948
"150375 Jacareacanga";753;3098;3831;7397;5866;4147;2163;927;245;66;28493
"150380 Jacundá";1039;4362;5429;10476;7090;4606;2915;1710;863;299;38789
"150390 Juruti";1168;4687;4327;6704;3671;2693;2136;1367;819;418;27990
"150400 Limoeiro do Ajuru";634;2580;2547;3935;2584;1610;1086;691;375;235;16277
"150405 Mãe do Rio";463;1973;2351;4312;2925;1929;1404;1052;604;283;17296
"150410 Magalhães Barata";174;730;861;1445;860;704;611;428;303;151;6267
"150420 Marabá";4238;17960;22592;42871;29194;20620;12199;6321;3287;1140;160422
"150430 Maracanã";706;2882;3280;5117;3370;2554;1842;1421;853;411;22436
"150440 Marapanim";632;2622;3106;5072;3420;2664;2011;1494;901;436;22358
"150442 Marituba";2068;8899;10847;21325;17207;10915;6071;2923;1391;542;82188
"150445 Medicilândia";477;2081;2585;4493;2843;2130;1455;824;374;104;17366
"150450 Melgaço";851;3475;3272;4606;2751;1596;1033;689;365;199;18837
"150460 Mocajuba";566;2370;2547;4039;2417;1688;1321;969;557;255;16729
"150470 Moju";1656;6791;7879;12322;7304;4828;3262;2017;976;390;47425
"150480 Monte Alegre";1685;7107;7757;12909;8466;6157;4431;2863;1719;693;53787
"150490 Muaná";680;2810;3138;5362;3421;2352;1609;1055;610;287;21324
"150495 Nova Esperança do Piriá";906;3564;3437;5781;3895;2002;1143;580;192;48;21548
"150497 Nova Ipixuna";327;1392;1576;2767;1775;1366;1077;624;283;99;11286
"150500 Nova Timboteua";228;1002;1343;2674;1734;1283;960;665;411;176;10476
"150503 Novo Progresso";524;2262;4012;8670;9408;6598;2555;656;214;41;34940
"150506 Novo Repartimento";1310;5510;6156;10175;6307;4680;3113;1713;721;185;39870
"150510 Óbidos";1127;4799;5306;9701;5953;4346;3212;2311;1230;588;38573
"150520 Oeiras do Pará";825;3347;3071;4875;2806;1788;1341;895;366;249;19563
"150530 Oriximiná";1293;5538;6004;10651;6417;4693;3185;2079;1118;501;41479
"150540 Ourém";343;1458;1764;3065;1879;1398;1003;706;395;189;12200
"150543 Ourilândia do Norte";380;1582;2442;4038;2820;2045;1418;744;301;61;15831
"150548 Pacajá";748;3146;3760;5964;3648;2728;1965;1170;541;151;23821
"150549 Palestina do Pará";198;811;1051;1916;1132;803;644;372;225;75;7227
"150550 Paragominas";2098;8866;10200;18694;13180;7979;4499;2162;851;283;68812
"150553 Parauapebas";2164;8907;11314;20726;14358;9529;5156;2535;1088;319;76096
"150555 Pau D'Arco";189;798;1020;1764;1264;890;606;408;219;67;7225
"150560 Peixe-Boi";174;754;941;1814;1192;972;704;441;297;119;7408
"150563 Piçarra";340;1407;1563;2840;2172;1471;882;435;175;54;11339
"150565 Placas";374;1606;1884;3063;1915;1533;920;464;191;39;11989
"150570 Ponta de Pedras";458;1914;2308;3960;2575;1939;1217;756;522;225;15874
"150580 Portel";1442;5980;5111;7744;4584;2851;2031;1270;578;339;31930
"150590 Porto de Moz";954;3765;3595;5741;3641;2139;1221;858;403;169;22486
"150600 Prainha";888;3537;3572;5634;3512;2345;1463;897;447;169;22464
"150610 Primavera";242;1051;1225;1997;1314;961;718;570;345;207;8630
"150611 Quatipuru";282;1174;1290;2426;1438;1154;809;562;342;137;9614
"150613 Redenção";1408;6150;7528;14867;11146;7864;4382;2436;1175;383;57339
"150616 Rio Maria";170;737;1001;1914;1407;1097;778;486;235;81;7906
"150618 Rondon do Pará";887;3890;5121;9886;6460;4669;3005;1850;916;326;37010
"150619 Rurópolis";661;2778;3336;5672;3399;2802;1939;1073;557;178;22395
"150620 Salinópolis";960;4042;4766;8361;5710;3792;2530;1534;798;351;32844
"150630 Salvaterra";392;1622;1943;3190;2329;1693;1201;791;472;215;13848
"150635 Santa Bárbara do Pará";292;1231;1465;2644;1938;1279;811;537;283;121;10601
"150640 Santa Cruz do Arari";116;499;631;1082;719;541;322;233;130;51;4324
"150650 Santa Izabel do Pará";953;4044;5516;10846;8049;5173;3167;1887;997;443;41075
"150655 Santa Luzia do Pará";492;2072;2198;3728;2371;1643;1122;769;456;202;15053
"150658 Santa Maria das Barreiras";277;1190;1422;2519;1829;1628;1236;629;242;84;11056
"150660 Santa Maria do Pará";413;1797;2461;4695;3373;2405;1552;1006;602;265;18569
"150670 Santana do Araguaia";872;3788;4699;8613;7072;4987;2814;1106;409;111;34471
"150680 Santarém";5585;24209;29409;54694;35838;26846;18700;11595;6620;2891;216387
"150690 Santarém Novo";156;635;695;1191;698;524;390;282;159;70;4800
"150700 Santo Antônio do Tauá";468;1968;2396;4259;2876;1983;1521;1074;579;257;17381
"150710 São Caetano de Odivelas";312;1336;1663;2706;1665;1205;1000;644;409;151;11091
"150715 São Domingos do Araguaia";576;2412;2754;4932;3072;2120;1520;1058;504;200;19148
"150720 São Domingos do Capim";898;3759;3746;5949;3615;2373;1750;1329;567;304;24290
"150730 São Félix do Xingu";985;4093;4896;8015;5554;4295;2822;1441;589;132;32822
"150740 São Francisco do Pará";314;1326;1741;3463;2208;1581;1157;766;426;188;13170
"150745 São Geraldo do Araguaia";599;2516;2875;5391;3617;2730;1684;1018;533;191;21154
"150746 São João da Ponta";80;346;445;672;376;332;282;240;145;72;2990
"150747 São João de Pirabas";427;1744;2097;3385;2139;1666;1223;908;533;260;14382
"150750 São João do Araguaia";432;1828;2056;3452;2311;1671;1064;523;259;88;13684
"150760 São Miguel do Guamá";1088;4597;5147;9476;6325;4363;2912;1954;973;539;37374
"150770 São Sebastião da Boa Vista";508;2139;2347;3733;2179;1536;1059;749;420;224;14894
"150775 Sapucaia";51;216;299;511;377;290;152;89;34;12;2031
"150780 Senador José Porfírio";281;1131;1211;1780;1159;609;315;219;102;30;6837
"150790 Soure";437;1871;2365;4138;2893;2168;1482;971;633;277;17235
"150795 Tailândia";1472;5822;6399;11819;8212;4500;2381;1156;455;133;42349
"150796 Terra Alta";256;1059;1152;2058;1360;926;662;461;266;110;8310
"150797 Terra Santa";433;1835;1983;3600;2121;1354;1007;653;436;179;13601
"150800 Tomé-Açu";1261;5177;5960;10396;6717;4384;2831;1825;835;334;39720
"150803 Tracuateua";659;2717;3177;5259;3146;2407;1770;1221;700;297;21353
"150805 Trairão";458;1994;2168;3368;2347;1726;916;403;156;33;13569
"150808 Tucumã";385;1611;2316;3987;2722;2260;1373;787;322;84;15847
"150810 Tucuruí";1773;7650;9596;19283;13328;9020;5408;2575;1208;453;70294
"150812 Ulianópolis";685;2780;3560;6000;4251;2706;1273;662;186;52;22155
"150815 Uruará";1199;5084;6982;13387;9050;6025;3817;2188;951;257;48940
"150820 Vigia";824;3517;4691;8349;5527;4050;3004;1990;1052;492;33496
"150830 Viseu";1504;6204;6318;9452;5405;4183;3057;1923;1237;485;39768
"150835 Vitória do Xingu";218;915;1137;1981;1393;912;571;415;225;69;7836
"150840 Xinguara";523;2283;3045;5663;4352;3123;1897;1139;575;177;22777
"160010 Amapá";238;880;873;1340;867;614;393;246;131;76;5658
"160020 Calçoene";270;952;882;1460;1015;772;403;207;100;49;6110
"160021 Cutias";159;616;587;811;585;286;114;86;44;24;3312
"160023 Ferreira Gomes";157;569;528;821;569;344;216;124;76;40;3444
"160025 Itaubal";152;552;514;766;488;329;162;92;43;18;3116
"160027 Laranjal do Jari";1201;4386;4272;7345;5114;3452;1736;917;385;191;28999
"160030 Macapá";9970;38693;41101;75830;55093;35477;18949;9637;4731;2577;292058
"160040 Mazagão";532;1923;1695;2466;1529;1111;645;448;214;133;10696
"160050 Oiapoque";556;2031;2023;3170;2227;1555;740;321;119;92;12834
"160015 Pedra Branca do Amapari";207;743;631;1048;787;581;381;191;85;39;4693
"160053 Porto Grande";485;1756;1756;2943;2276;1489;815;450;227;91;12288
"160055 Pracuúba";114;403;345;531;317;218;166;87;49;25;2255
"160060 Santana";3051;11506;12006;20365;13880;8815;5063;2997;1389;801;79873
"160005 Serra do Navio";147;516;509;941;595;326;201;128;51;28;3442
"160070 Tartarugalzinho";361;1265;1108;1523;968;705;402;209;103;38;6682
"160080 Vitória do Jari";417;1524;1505;2193;1295;826;436;287;137;62;8682
"170025 Abreulândia";46;197;222;459;305;292;215;128;66;34;1964
"170030 Aguiarnópolis";87;352;402;750;450;325;256;162;99;36;2919
"170035 Aliança do Tocantins";114;492;649;1132;906;739;536;372;213;94;5247
"170040 Almas";210;828;954;1702;1236;972;626;407;207;103;7245
"170070 Alvorada";124;542;783;1540;1203;991;713;475;242;109;6722
"170100 Ananás";269;1097;1355;2624;1612;1055;762;583;292;124;9773
"170105 Angico";62;250;326;540;375;296;204;139;85;39;2316
"170110 Aparecida do Rio Negro";64;270;386;753;452;401;330;217;127;44;3044
"170130 Aragominas";185;789;1009;1614;1114;980;719;380;150;51;6991
"170190 Araguacema";136;554;672;1031;782;670;455;301;148;77;4826
"170200 Araguaçu";136;586;794;1615;1359;1026;820;535;337;129;7337
"170210 Araguaína";2406;10277;13620;27167;19951;14178;8817;5127;2726;1115;105384
"170215 Araguanã";140;557;693;1099;751;604;322;217;104;51;4538
"170220 Araguatins";709;2960;3319;5669;3501;2843;2054;1374;805;326;23560
"170230 Arapoema";143;590;667;1229;905;641;443;263;149;57;5087
"170240 Arraias";222;909;1216;1843;1263;1212;877;645;364;170;8721
"170255 Augustinópolis";331;1368;1661;3032;1775;1456;1080;738;353;133;11927
"170270 Aurora do Tocantins";41;184;251;497;372;344;263;214;98;35;2299
"170290 Axixá do Tocantins";172;698;913;1513;885;693;522;441;270;106;6213
"170300 Babaçulândia";207;847;1132;2228;1599;1189;850;593;419;179;9243
"170305 Bandeirantes do Tocantins";55;233;255;478;413;260;170;137;51;25;2077
"170307 Barra do Ouro";101;409;409;599;425;323;279;188;95;52;2880
"170310 Barrolândia";68;296;434;874;623;517;366;233;147;54;3612
"170320 Bernardo Sayão";92;381;490;876;764;531;278;204;96;33;3745
"170330 Bom Jesus do Tocantins";46;197;227;356;248;255;157;103;67;29;1685
"170360 Brasilândia do Tocantins";42;180;201;362;321;226;130;106;68;21;1657
"170370 Brejinho de Nazaré";76;309;432;709;513;428;292;231;140;79;3209
