 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2008
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"130050 Barreirinha";764;3115;3186;4735;2796;2118;1436;971;603;324;20048
"130060 Benjamin Constant";786;3213;3385;5858;3561;2430;1481;1026;630;230;22600
"130063 Beruri";417;1692;1582;2612;1474;1055;682;445;290;103;10352
"130068 Boa Vista do Ramos";404;1549;1582;2614;1676;1070;688;353;223;100;10259
"130070 Boca do Acre";693;2906;3368;6065;3911;2544;1814;1206;673;268;23448
"130080 Borba";916;3672;3899;5914;3534;2331;1546;894;481;243;23430
"130083 Caapiranga";279;1105;1215;2189;1440;886;617;316;156;55;8258
"130090 Canutama";262;1013;1398;2568;1639;1161;720;415;195;54;9425
"130100 Carauari";724;2927;2973;4909;2933;1986;1248;719;392;155;18966
"130110 Careiro";652;2617;3294;6658;4566;2863;2439;1781;940;309;26119
"130115 Careiro da Várzea";485;2049;2482;4452;3209;2390;1645;1096;619;228;18655
"130120 Coari";1827;7440;7644;13016;8568;4948;2977;1519;798;311;49048
"130130 Codajás";422;1745;1844;3122;1865;1376;852;495;293;124;12138
"130140 Eirunepé";794;3241;3736;5950;3324;2366;1432;910;475;198;22426
"130150 Envira";485;2004;2052;3287;2040;1051;620;455;252;72;12318
"130160 Fonte Boa";539;2180;2432;3748;2530;1384;843;460;233;82;14431
"130165 Guajará";458;1915;1709;2602;1475;897;474;299;154;52;10035
"130170 Humaitá";970;4096;4161;7309;4653;3242;2332;1675;919;376;29733
"130180 Ipixuna";572;2338;2073;3148;1711;1195;649;338;155;85;12264
"130185 Iranduba";775;3188;3470;6844;4797;3034;1904;1106;649;214;25981
"130190 Itacoatiara";1921;8112;9266;16937;11235;8049;5459;3243;1802;763;66787
"130195 Itamarati";276;1039;986;1555;887;578;318;207;91;38;5975
"130200 Itapiranga";216;915;1104;1833;1147;781;541;348;176;81;7142
"130210 Japurá";127;531;639;1039;611;294;200;160;81;14;3696
"130220 Juruá";273;1087;962;1672;1086;694;388;209;119;44;6534
"130230 Jutaí";584;2303;2204;2940;1641;988;612;414;218;68;11972
"130240 Lábrea";937;3982;4043;7156;4352;3189;2210;1504;868;337;28578
"130250 Manacapuru";2004;8208;9229;16786;10779;7481;4868;3106;1789;748;64998
"130255 Manaquiri";435;1834;2162;3682;2403;1899;1276;876;518;205;15290
"130260 Manaus";28445;123250;168227;353069;282399;192785;112688;52756;25515;10764;1349898
"130270 Manicoré";1085;4486;5368;8598;5524;3958;2545;1773;999;419;34755
"130280 Maraã";492;1849;2323;3825;2488;1557;713;365;173;54;13839
"130290 Maués";1287;5253;5405;8863;5256;3993;2923;1522;1165;527;36194
"130300 Nhamundá";448;1814;2175;3571;2018;1414;994;713;429;190;13766
"130310 Nova Olinda do Norte";819;3267;3528;5687;3667;2426;1550;761;581;325;22611
"130320 Novo Airão";339;1436;1792;2927;1707;1110;849;759;480;193;11592
"130330 Novo Aripuanã";512;2103;2255;3517;2134;1327;856;547;324;129;13704
"130340 Parintins";2476;10384;11638;20556;12772;9417;6048;3296;2059;835;79481
"130350 Pauini";487;2191;2309;3437;1757;1184;712;515;265;79;12936
"130353 Presidente Figueiredo";515;2114;2621;4883;3831;2790;1792;834;338;104;19822
"130356 Rio Preto da Eva";590;2317;2958;5208;4293;2527;1403;600;256;60;20212
"130360 Santa Isabel do Rio Negro";450;1915;1998;3156;2074;1230;857;664;371;119;12834
"130370 Santo Antônio do Içá";850;3457;4309;5561;3121;2069;1178;572;289;125;21531
"130380 São Gabriel da Cachoeira";927;3761;4399;7695;5753;3882;2328;1287;624;285;30941
"130390 São Paulo de Olivença";909;3634;3937;5951;3905;2397;1214;704;369;146;23166
"130395 São Sebastião do Uatumã";252;1019;1005;1697;1084;651;469;284;150;66;6677
"130400 Silves";218;871;948;1536;1023;753;531;257;149;66;6352
"130406 Tabatinga";1146;4699;5295;9159;5949;3833;2364;1486;803;327;35061
"130410 Tapauá";586;2425;2679;3825;1980;1210;718;354;183;71;14031
"130420 Tefé";1591;6703;7127;12920;8261;4963;3059;2048;1050;438;48160
"130423 Tonantins";566;2334;2337;3327;2279;1507;833;549;301;110;14143
"130426 Uarini";303;1180;1244;1939;1251;746;407;186;85;39;7380
"130430 Urucará";401;1632;1931;3037;1937;1409;802;493;238;110;11990
"130440 Urucurituba";439;1816;2011;3075;1786;1501;1160;831;499;312;13430
"140005 Alto Alegre";423;1667;1956;2965;1717;1188;568;305;151;68;11008
"140002 Amajari";313;1171;980;948;506;400;371;351;195;95;5330
"140010 Boa Vista";6537;24648;25792;51568;42600;29134;15069;6616;3063;1466;206493
"140015 Bonfim";387;1362;1196;1627;1429;917;524;216;127;59;7844
"140017 Cantá";374;1334;1155;1931;1536;1295;846;389;168;56;9084
"140020 Caracaraí";605;2208;1968;3443;2389;1775;1067;578;280;87;14400
"140023 Caroebe";202;758;772;1449;1093;806;420;233;104;40;5877
"140028 Iracema";184;701;611;1045;807;630;405;222;88;33;4726
"140030 Mucajaí";386;1416;1467;2339;1339;1281;966;551;253;90;10088
"140040 Normandia";277;966;794;1175;1035;678;333;193;102;53;5606
"140045 Pacaraima";365;1294;1077;1396;878;680;457;211;103;52;6513
"140047 Rorainópolis";769;2785;2644;5191;3792;2880;1529;588;225;69;20472
"140050 São João da Baliza";191;757;675;1107;588;396;264;207;83;28;4296
"140060 São Luiz";147;568;630;1191;795;697;406;157;79;32;4702
"140070 Uiramutã";344;1283;1042;1075;401;298;217;152;106;54;4972
"150010 Abaetetuba";2970;12447;15269;27488;18315;12527;8457;5173;2688;1317;106651
"150013 Abel Figueiredo";135;575;721;1414;967;729;388;251;130;49;5359
"150020 Acará";1206;4903;5667;9314;6515;3948;2411;1721;963;402;37050
"150030 Afuá";954;3832;3700;5827;3607;2295;1552;933;517;233;23450
"150034 Água Azul do Norte";529;2145;3236;6581;5542;3592;1921;903;362;77;24888
"150040 Alenquer";1371;5754;5917;10240;6166;4401;3513;2416;1519;695;41992
"150050 Almeirim";714;2963;3615;6158;4191;2949;1794;949;480;178;23991
"150060 Altamira";1756;7638;10197;19771;13810;10150;6431;3469;1863;726;75811
"150070 Anajás";833;3331;3118;4808;2877;1720;1143;686;415;175;19106
"150080 Ananindeua";7882;34402;48160;103610;83819;57629;35565;16586;7188;2828;397669
"150085 Anapu";472;1944;2496;3816;2155;1542;1224;628;281;56;14614
"150090 Augusto Corrêa";1024;4135;4369;7200;4464;3034;2303;1442;853;418;29242
"150095 Aurora do Pará";555;2313;2483;3993;2527;1728;1279;909;472;201;16460
"150100 Aveiro";526;2161;2238;3331;2154;1766;1268;685;357;130;14616
"150110 Bagre";625;2538;2418;3297;1890;1125;780;547;312;185;13717
"150120 Baião";674;2784;3012;5245;3242;2308;1767;1038;579;258;20907
"150125 Bannach";91;397;462;740;403;310;224;120;52;12;2811
"150130 Barcarena";1896;7826;9913;18413;12705;9083;5406;2823;1385;674;70124
"150140 Belém";18982;85499;130010;288995;236829;175792;117072;63995;33350;14967;1165491
"150145 Belterra";280;1205;1295;2240;1612;1259;903;554;329;107;9784
"150150 Benevides";873;3657;4579;9271;7210;4766;2860;1608;876;346;36046
"150157 Bom Jesus do Tocantins";265;1109;1378;2599;1872;1300;960;692;382;167;10724
"150160 Bonito";239;977;1285;2425;1550;1094;822;479;323;153;9347
"150170 Bragança";2247;9530;11167;20916;13701;9650;6880;4282;2562;1202;82137
"150172 Brasil Novo";362;1575;2153;3854;2798;2033;1242;701;378;114;15210
"150175 Brejo Grande do Araguaia";176;737;819;1526;1011;728;478;247;134;49;5905
"150178 Breu Branco";1247;5243;5486;9434;5958;4180;2978;1793;815;252;37386
"150180 Breves";2823;11588;11141;18032;10966;6839;4713;2987;1684;957;71730
"150190 Bujaru";578;2352;2738;4368;2948;1896;1288;864;453;209;17694
"150200 Cachoeira do Arari";466;1944;2212;3599;2424;1875;1178;749;530;231;15208
"150195 Cachoeira do Piriá";485;1982;2301;3555;2440;1559;799;350;151;41;13663
"150210 Cametá";2827;11740;12777;21408;13041;9078;7073;4896;2819;1578;87237
"150215 Canaã dos Carajás";479;2010;2714;5274;4126;3022;1786;996;431;83;20921
"150220 Capanema";1072;4756;6404;12927;8854;6668;4652;2816;1820;833;50802
"150230 Capitão Poço";1187;4912;5944;10251;6530;4600;3115;2136;1218;483;40376
"150240 Castanhal";2721;11793;16247;32691;24216;17256;10946;6190;3177;1402;126639
"150250 Chaves";506;2076;2477;3646;2446;1582;1107;663;374;150;15027
"150260 Colares";255;1020;1264;2319;1427;1014;709;526;311;131;8976
"150270 Conceição do Araguaia";823;3688;4591;8486;6227;4924;3553;2451;1297;515;36555
"150275 Concórdia do Pará";514;2140;2551;4255;2795;1823;1192;824;487;222;16803
"150276 Cumaru do Norte";253;986;1358;2111;1417;1187;736;367;107;30;8552
"150277 Curionópolis";382;1546;1961;3272;2031;1825;1491;1016;517;139;14180
"150280 Curralinho";809;3263;3075;4740;2721;1719;1315;910;465;269;19286
"150285 Curuá";343;1416;1421;2310;1312;1005;691;463;269;123;9353
"150290 Curuçá";758;3231;3736;6643;4265;3241;2441;1718;1200;537;27770
"150293 Dom Eliseu";869;3709;4312;7994;5263;3684;2103;997;461;135;29527
"150295 Eldorado do Carajás";747;3035;3259;5738;3721;2712;1682;886;350;80;22210
"150300 Faro";471;1934;2292;3633;2380;1507;878;458;300;121;13974
"150304 Floresta do Araguaia";316;1365;1615;2840;2212;1591;1010;682;310;102;12043
"150307 Garrafão do Norte";670;2774;2992;4592;2926;1961;1281;896;425;151;18668
"150309 Goianésia do Pará";662;2685;3301;6214;4100;2489;1560;708;339;83;22141
"150310 Gurupá";722;2930;2860;4452;2869;1886;1211;864;453;187;18434
"150320 Igarapé-Açu";701;2918;3780;6994;4595;3437;2416;1494;907;391;27633
"150330 Igarapé-Miri";1279;5371;6552;10974;7013;4655;3423;2152;1251;624;43294
"150340 Inhangapi";222;918;1076;1989;1247;940;687;470;256;126;7931
"150345 Ipixuna do Pará";1073;4413;4844;8347;5857;3427;2199;1190;465;160;31975
"150350 Irituia";673;2815;3358;5951;3721;2549;1977;1440;793;422;23699
"150360 Itaituba";2613;10930;13343;24821;17041;13008;7928;4247;1944;671;96546
"150370 Itupiranga";1010;4236;4754;8181;5136;3611;2563;1588;709;209;31997
"150375 Jacareacanga";803;3281;4188;8276;6332;4542;2479;1044;291;73;31309
"150380 Jacundá";1099;4606;5824;11567;8040;5165;3302;1899;978;338;42818
"150390 Juruti";1054;4234;3912;6365;3506;2499;2016;1280;751;396;26013
"150400 Limoeiro do Ajuru";679;2746;2776;4385;2914;1820;1246;772;422;261;18021
"150405 Mãe do Rio";575;2447;2963;5613;3860;2554;1882;1408;809;395;22506
"150410 Magalhães Barata";165;698;819;1445;878;687;619;431;307;153;6202
"150420 Marabá";3961;16739;21438;41931;28972;20344;12296;6238;3282;1135;156336
"150430 Maracanã";691;2799;3225;5224;3443;2604;1880;1431;873;420;22590
"150440 Marapanim";596;2461;2945;4990;3390;2631;1999;1430;895;429;21766
"150442 Marituba";1861;7948;10200;19817;16402;10512;5835;2784;1316;515;77190
"150445 Medicilândia";474;2051;2676;4636;2977;2212;1532;871;400;120;17949
"150450 Melgaço";561;2269;2195;3174;1915;1090;712;475;249;137;12777
"150460 Mocajuba";599;2499;2687;4487;2683;1895;1454;1086;628;285;18303
"150470 Moju";1705;6952;8239;13218;7959;5149;3511;2135;1056;418;50342
"150480 Monte Alegre";1463;6137;6861;11676;7767;5567;4108;2586;1560;650;48375
"150490 Muaná";706;2899;3354;5762;3811;2544;1786;1140;660;318;22980
"150495 Nova Esperança do Piriá";711;2783;2746;4722;3236;1652;933;452;159;38;17432
"150497 Nova Ipixuna";314;1336;1571;2773;1853;1381;1120;647;291;105;11391
"150500 Nova Timboteua";210;923;1252;2570;1702;1262;943;645;397;176;10080
"150503 Novo Progresso";265;1136;2074;4640;4902;3567;1437;353;111;22;18507
"150506 Novo Repartimento";1304;5456;6248;10575;6684;4844;3232;1780;769;197;41089
"150510 Óbidos";1046;4453;5011;9398;5911;4290;3154;2260;1221;579;37323
"150520 Oeiras do Pará";782;3161;2954;4821;2837;1792;1326;898;371;240;19182
"150530 Oriximiná";1314;5604;6177;11309;6947;4953;3441;2228;1202;548;43723
"150540 Ourém";328;1397;1714;3104;1899;1432;1029;704;400;196;12203
"150543 Ourilândia do Norte";391;1614;2576;4331;2975;2168;1515;798;336;69;16773
"150548 Pacajá";943;3936;4808;7843;4835;3559;2601;1507;738;205;30975
"150549 Palestina do Pará";152;620;835;1525;930;654;507;296;186;62;5767
"150550 Paragominas";2128;8951;10572;19773;14086;8522;4859;2341;922;305;72459
"150553 Parauapebas";3078;12581;16494;30854;21326;14119;7881;3848;1677;500;112358
"150555 Pau D'Arco";131;548;706;1271;920;665;435;297;161;52;5186
"150560 Peixe-Boi";142;615;770;1562;1035;842;621;378;258;106;6329
"150563 Piçarra";294;1211;1360;2554;1988;1366;797;394;164;50;10178
"150565 Placas";434;1857;2212;3710;2329;1835;1115;551;237;48;14328
"150570 Ponta de Pedras";556;2304;2831;5017;3318;2459;1593;952;643;296;19969
"150580 Portel";1474;6075;5357;8272;5017;3029;2166;1365;633;349;33737
"150590 Porto de Moz";831;3264;3225;5201;3382;1974;1118;769;378;154;20296
"150600 Prainha";764;3032;3112;5066;3177;2117;1340;786;415;154;19963
"150610 Primavera";227;980;1151;1971;1294;955;713;555;347;207;8400
"150611 Quatipuru";291;1209;1359;2606;1590;1256;889;601;377;147;10325
"150613 Redenção";1226;5329;6748;13488;10283;7279;4121;2280;1107;360;52221
"150616 Rio Maria";290;1253;1698;3436;2519;1991;1427;894;454;150;14112
"150618 Rondon do Pará";848;3708;5024;9820;6554;4704;3064;1898;958;338;36916
"150619 Rurópolis";769;3232;3874;6989;4172;3405;2410;1318;702;222;27093
"150620 Salinópolis";843;3533;4216;7668;5294;3535;2342;1412;744;318;29905
"150630 Salvaterra";382;1564;1925;3240;2359;1732;1223;803;481;215;13924
"150635 Santa Bárbara do Pará";298;1255;1503;2844;2077;1405;880;569;314;128;11273
"150640 Santa Cruz do Arari";125;527;706;1184;801;600;367;247;137;58;4752
"150650 Santa Izabel do Pará";966;4083;5771;11414;8691;5626;3429;2007;1074;478;43539
"150655 Santa Luzia do Pará";441;1852;1976;3521;2262;1549;1085;733;440;195;14054
"150658 Santa Maria das Barreiras";325;1384;1703;3089;2221;1998;1552;781;299;105;13457
"150660 Santa Maria do Pará";391;1696;2395;4636;3377;2443;1583;1004;603;276;18404
"150670 Santana do Araguaia";1005;4322;5592;10323;8647;6046;3467;1324;500;134;41360
"150680 Santarém";5307;22931;28507;54240;36407;26937;19175;11782;6700;2986;214972
"150690 Santarém Novo";151;620;675;1223;723;534;394;281;161;73;4835
"150700 Santo Antônio do Tauá";536;2243;2756;5086;3501;2390;1851;1283;711;311;20668
"150710 São Caetano de Odivelas";351;1491;1889;3196;1962;1409;1183;740;493;180;12894
"150715 São Domingos do Araguaia";489;2045;2375;4329;2843;1892;1345;944;468;182;16912
"150720 São Domingos do Capim";735;3062;3096;5101;3141;2061;1482;1151;491;266;20586
"150730 São Félix do Xingu";1426;5906;7161;12227;8308;6576;4331;2214;932;210;49291
"150740 São Francisco do Pará";220;925;1232;2524;1653;1174;863;565;316;142;9614
"150745 São Geraldo do Araguaia";537;2247;2582;5053;3453;2594;1617;956;506;186;19731
"150746 São João da Ponta";99;425;562;871;486;421;374;302;191;95;3826
"150747 São João de Pirabas";446;1803;2178;3657;2341;1808;1325;968;585;278;15389
"150750 São João do Araguaia";277;1175;1331;2328;1603;1132;716;348;171;59;9140
"150760 São Miguel do Guamá";960;4046;4641;8696;5966;4097;2725;1829;911;500;34371
"150770 São Sebastião da Boa Vista";528;2217;2473;4072;2405;1672;1179;806;475;247;16074
"150775 Sapucaia";101;440;604;1100;786;625;321;198;75;26;4276
"150780 Senador José Porfírio";429;1700;1897;2784;1822;919;476;342;153;48;10570
"150790 Soure";426;1811;2368;4219;2941;2237;1549;986;650;284;17471
"150795 Tailândia";1773;6959;8033;14718;10429;5734;3030;1429;569;167;52841
"150796 Terra Alta";238;985;1085;2008;1337;918;640;434;252;107;8004
"150797 Terra Santa";373;1583;1717;3231;1972;1205;921;587;384;165;12138
"150800 Tomé-Açu";1134;4638;5504;9680;6426;4181;2666;1720;805;316;37070
"150803 Tracuateua";633;2601;3038;5279;3191;2418;1801;1204;700;302;21167
"150805 Trairão";408;1756;1989;3103;2200;1567;855;371;146;30;12425
"150808 Tucumã";509;2120;3124;5524;3719;3109;1948;1128;461;125;21767
"150810 Tucuruí";1779;7662;9801;20258;14391;9502;5923;2748;1301;489;73854
"150812 Ulianópolis";781;3141;4234;7127;5042;3215;1574;809;242;59;26224
"150815 Uruará";647;2735;3874;7570;5214;3453;2189;1243;569;149;27643
"150820 Vigia";854;3629;4937;9050;6070;4424;3319;2176;1169;525;36153
"150830 Viseu";1496;6143;6324;9915;5629;4299;3189;1976;1282;512;40765
"150835 Vitória do Xingu";205;861;1096;1939;1395;904;571;406;233;72;7682
"150840 Xinguara";699;3038;4133;7928;6153;4425;2740;1612;846;259;31833
"160010 Amapá";242;903;875;1400;888;645;409;255;145;80;5842
"160020 Calçoene";303;1071;977;1661;1135;876;468;239;114;57;6901
"160021 Cutias";156;598;582;799;583;278;109;81;42;22;3250
"160023 Ferreira Gomes";179;658;587;965;663;401;252;142;91;46;3984
"160025 Itaubal";128;466;430;665;418;272;142;75;35;15;2646
"160027 Laranjal do Jari";1212;4423;4337;7489;5220;3559;1838;940;405;196;29619
"160030 Macapá";9206;35791;38452;70825;52336;33862;18369;9141;4528;2466;274976
"160040 Mazagão";523;1892;1646;2468;1522;1108;647;441;213;133;10593
"160050 Oiapoque";639;2329;2387;3693;2590;1820;889;374;141;103;14965
"160015 Pedra Branca do Amapari";258;922;799;1312;1013;763;489;240;108;53;5957
"160053 Porto Grande";441;1591;1587;2701;2083;1396;773;409;212;82;11275
"160055 Pracuúba";133;469;396;630;367;262;190;109;59;30;2645
"160060 Santana";2737;10357;10757;18558;12798;8166;4721;2774;1307;737;72912
"160005 Serra do Navio";127;451;442;828;527;286;177;110;47;27;3022
"160070 Tartarugalzinho";518;1814;1565;2234;1379;1020;584;307;146;56;9623
"160080 Vitória do Jari";391;1431;1399;2085;1238;786;418;276;130;62;8216
"170025 Abreulândia";43;182;198;436;299;279;211;131;62;33;1874
"170030 Aguiarnópolis";93;376;430;823;522;359;279;187;114;42;3225
"170035 Aliança do Tocantins";99;424;567;1016;817;678;491;345;198;87;4722
"170040 Almas";172;673;787;1433;1057;838;536;350;178;88;6112
"170070 Alvorada";117;515;777;1524;1194;1017;716;486;254;113;6713
"170100 Ananás";202;824;1021;2036;1287;851;587;461;231;100;7600
"170105 Angico";69;279;343;629;418;347;237;154;102;44;2622
"170110 Aparecida do Rio Negro";69;292;413;837;519;449;376;246;146;49;3396
"170130 Aragominas";113;478;616;1023;703;620;460;244;98;32;4387
"170190 Araguacema";120;484;591;957;695;617;428;268;137;68;4365
"170200 Araguaçu";136;581;804;1660;1428;1093;866;572;370;142;7652
"170210 Araguaína";2077;8853;12060;24187;18228;12989;8075;4736;2522;1029;94756
"170215 Araguanã";119;472;606;967;664;538;285;193;95;43;3982
"170220 Araguatins";601;2509;2784;4997;3146;2529;1827;1207;731;291;20622
"170230 Arapoema";148;608;720;1313;964;708;475;292;162;63;5453
"170240 Arraias";218;882;1171;1886;1283;1205;909;659;372;179;8764
"170255 Augustinópolis";321;1332;1613;3058;1843;1456;1111;747;374;136;11991
"170270 Aurora do Tocantins";49;220;288;623;466;451;339;272;131;45;2884
"170290 Axixá do Tocantins";195;792;1020;1801;1069;826;619;513;335;128;7298
"170300 Babaçulândia";188;769;1049;2082;1535;1136;818;549;397;178;8701
"170305 Bandeirantes do Tocantins";56;235;269;490;440;287;176;149;58;25;2185
"170307 Barra do Ouro";96;386;393;597;404;327;273;180;94;50;2800
"170310 Barrolândia";78;342;509;1053;755;641;445;280;184;69;4356
"170320 Bernardo Sayão";86;357;488;853;755;531;284;197;101;34;3686
"170330 Bom Jesus do Tocantins";57;243;287;462;308;330;209;130;91;39;2156
"170360 Brasilândia do Tocantins";43;179;211;372;334;242;140;109;69;24;1723
