 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2001
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"150120 Baião";614;2510;2649;3362;2216;1639;1083;742;388;168;15371
"150125 Bannach";117;369;444;700;511;361;201;112;23;10;2848
"150130 Barcarena";1687;6964;7782;11523;8612;5691;2960;1704;871;497;48291
"150140 Belém";24832;98713;149615;267442;198190;141092;84946;51368;27161;11976;1055335
"150145 Belterra";443;1673;1733;2371;1674;1259;925;713;307;88;11186
"150150 Benevides";943;3720;4419;7160;4965;3151;1911;1250;577;261;28357
"150157 Bom Jesus do Tocantins";320;1369;1578;2326;1526;1124;797;517;288;105;9950
"150160 Bonito";241;981;1303;1684;1103;809;508;391;235;91;7346
"150170 Bragança";2659;9809;11901;15824;10517;7661;5251;3695;2139;913;70369
"150172 Brasil Novo";393;1771;2094;3273;2406;1556;937;632;268;59;13389
"150175 Brejo Grande do Araguaia";178;841;951;1235;870;662;401;261;112;49;5560
"150178 Breu Branco";1146;4341;4195;5770;4045;2866;1767;978;364;147;25619
"150180 Breves";2913;11235;9759;13156;7705;5500;3300;2117;1225;861;57771
"150190 Bujaru";548;2577;2494;3645;2298;1592;1210;786;430;177;15757
"150200 Cachoeira do Arari";395;1864;1857;2481;1780;1226;805;686;367;163;11624
"150195 Cachoeira do Piriá";429;2065;1821;2696;1887;1214;765;443;153;41;11514
"150210 Cametá";2874;11586;12092;15333;9615;7258;5087;3520;2108;1243;70716
"150215 Canaã dos Carajás";247;1074;1359;2066;1575;1039;680;381;105;23;8549
"150220 Capanema";1265;5073;7233;10315;7394;5337;3218;2453;1360;604;44252
"150230 Capitão Poço";1342;5500;6186;8358;5648;3760;2530;1785;902;300;36311
"150240 Castanhal";3117;12506;16799;26335;19239;12842;7601;4594;2383;1069;106485
"150250 Chaves";476;2171;2023;2906;1741;1266;845;584;265;137;12414
"150260 Colares";235;1117;1360;1694;1166;833;681;488;253;104;7931
"150270 Conceição do Araguaia";995;4316;5137;7510;5544;4048;2822;1820;859;370;33421
"150275 Concórdia do Pará";579;2448;2646;3616;2414;1567;1085;749;412;197;15713
"150276 Cumaru do Norte";137;638;614;1042;906;631;341;125;28;18;4480
"150277 Curionópolis";443;1998;2007;2815;2267;1840;1197;776;295;64;13702
"150280 Curralinho";733;2971;2453;3248;1739;1254;846;561;260;254;14319
"150285 Curuá";294;1158;1144;1297;931;680;458;331;164;95;6552
"150290 Curuçá";644;2777;3196;4126;2825;2172;1635;1429;740;363;19907
"150293 Dom Eliseu";1091;4725;5153;7525;5389;3502;1801;1012;363;139;30700
"150295 Eldorado do Carajás";971;3745;3632;5147;3840;2661;1793;917;283;71;23060
"150300 Faro";275;1327;1244;1728;1169;775;453;369;175;82;7597
"150304 Floresta do Araguaia";349;1531;1612;2477;1795;1255;873;506;213;63;10674
"150307 Garrafão do Norte";778;3120;2937;3883;2526;1664;1211;713;327;103;17262
"150309 Goianésia do Pará";650;2639;2891;4433;2951;1979;1108;683;209;69;17612
"150310 Gurupá";839;3199;2731;3807;2282;1502;1101;706;329;166;16662
"150320 Igarapé-Açu";793;3167;4135;5347;3777;2829;1911;1395;712;346;24412
"150330 Igarapé-Miri";1376;5856;6594;9231;5501;4044;2654;1825;911;640;38632
"150340 Inhangapi";179;831;966;1207;859;652;463;298;197;63;5715
"150345 Ipixuna do Pará";741;3423;3149;4845;2988;2058;1362;659;261;113;19599
"150350 Irituia";795;3186;3778;4956;3156;2268;1730;1132;701;330;22032
"150360 Itaituba";2459;10399;11238;16574;13404;8658;4628;2527;1112;343;71342
"150370 Itupiranga";1491;6046;6128;8537;5743;4167;3060;1752;651;204;37779
"150375 Jacareacanga";590;2683;2534;4944;4901;2789;1361;495;144;47;20488
"150380 Jacundá";1078;4244;5236;7885;5231;3520;2156;1359;571;225;31505
"150390 Juruti";1067;4208;3896;4343;2818;2373;1593;1085;729;275;22387
"150400 Limoeiro do Ajuru";676;2640;2279;3261;1986;1356;800;531;309;239;14077
"150405 Mãe do Rio";637;2542;3132;4500;2831;2012;1315;892;522;231;18614
"150410 Magalhães Barata";193;743;959;1120;707;635;467;393;226;122;5565
"150420 Marabá";4302;17624;21206;31778;23216;15282;8348;5226;2250;841;130073
"150430 Maracanã";760;3078;3104;4079;2884;2118;1681;1259;616;431;20010
"150440 Marapanim";632;2540;2866;3761;2648;2050;1618;1287;662;395;18459
"150442 Marituba";2032;8086;9033;16120;11587;7171;3948;2187;1011;434;61609
"150445 Medicilândia";587;2181;2672;3783;2693;1932;1160;635;269;60;15972
"150450 Melgaço";682;3328;2505;3445;1987;1216;778;482;296;155;14874
"150460 Mocajuba";585;2460;2515;3186;2095;1480;1130;792;385;234;14862
"150470 Moju";1331;6624;6650;9157;5598;3890;2599;1597;717;342;38505
"150480 Monte Alegre";1662;6834;7340;9734;6401;4949;3249;2333;1237;477;44216
"150490 Muaná";726;2965;3125;4389;2742;1968;1257;872;484;244;18772
"150495 Nova Esperança do Piriá";630;2889;2414;3569;2082;1311;873;423;124;33;14348
"150497 Nova Ipixuna";321;1363;1489;2069;1306;1096;755;414;195;58;9066
"150500 Nova Timboteua";236;996;1501;2004;1392;1037;768;566;310;134;8944
"150503 Novo Progresso";315;2034;2584;5921;6067;3424;1323;490;134;32;22324
"150506 Novo Repartimento";1126;5118;5251;7003;4834;3575;2390;1306;454;104;31161
"150510 Óbidos";1249;4898;6053;7556;5016;3702;2790;1851;995;486;34596
"150520 Oeiras do Pará";859;3372;2874;3762;2151;1523;1107;553;310;272;16783
"150530 Oriximiná";1399;5528;6162;8046;5575;4024;2513;1603;876;375;36101
"150540 Ourém";346;1515;1889;2279;1600;1124;814;582;338;141;10628
"150543 Ourilândia do Norte";379;1764;2284;3600;2751;1907;1167;623;173;44;14692
"150548 Pacajá";711;3234;3571;4651;3117;2419;1592;1005;357;110;20767
"150549 Palestina do Pará";193;758;990;1275;850;635;451;342;154;45;5693
"150550 Paragominas";2198;8900;9418;15219;10523;6481;3182;1485;597;217;58220
"150553 Parauapebas";2062;8257;8651;14512;11318;6546;3007;1547;598;182;56680
"150555 Pau D'Arco";186;744;846;1300;946;596;440;287;134;28;5507
"150560 Peixe-Boi";197;712;1022;1266;935;736;493;400;200;90;6051
"150563 Piçarra";361;1469;1453;2305;1671;1076;690;366;135;49;9575
"150565 Placas";373;1447;1733;2279;1641;1149;769;427;120;29;9967
"150570 Ponta de Pedras";474;2013;2262;3143;2217;1534;925;711;418;177;13874
"150580 Portel";1521;5894;4563;6086;3387;2463;1677;954;488;361;27394
"150590 Porto de Moz";715;3453;2708;3921;2352;1353;909;572;255;124;16362
"150600 Prainha";928;4041;3503;4763;3091;1962;1188;803;352;139;20770
"150610 Primavera";220;1042;1177;1512;1040;729;564;441;285;158;7168
"150611 Quatipuru";281;1193;1454;1659;1169;883;640;510;224;117;8130
"150613 Redenção";1610;6461;7620;12380;9503;5915;3241;1860;747;288;49625
"150616 Rio Maria";326;1442;1884;2841;2231;1542;985;630;260;79;12220
"150618 Rondon do Pará";926;3770;5242;7655;5503;3673;2209;1344;581;218;31121
"150619 Rurópolis";644;2684;3169;3842;2935;2256;1350;881;360;111;18232
"150620 Salinópolis";826;3759;4216;6076;3973;2714;1854;1183;546;306;25453
"150630 Salvaterra";403;1609;1696;2494;1759;1258;978;709;364;184;11454
"150635 Santa Bárbara do Pará";303;1223;1386;2107;1451;921;645;439;189;113;8777
"150640 Santa Cruz do Arari";132;510;667;887;628;422;312;218;118;40;3934
"150650 Santa Izabel do Pará";948;4101;5303;8677;5888;3687;2364;1518;788;356;33630
"150655 Santa Luzia do Pará";588;2271;2418;3150;2031;1481;946;683;363;153;14084
"150658 Santa Maria das Barreiras";281;1187;1249;1895;1572;1295;836;397;164;64;8940
"150660 Santa Maria do Pará";435;1880;2595;3852;2767;1841;1199;852;500;184;16105
"150670 Santana do Araguaia";727;3388;3539;6152;4742;3331;1733;821;273;88;24794
"150680 Santarém";6368;26539;33462;46242;31453;23104;14370;9556;5134;2270;198498
"150690 Santarém Novo";142;642;698;827;560;409;317;226;112;62;3995
"150700 Santo Antônio do Tauá";461;2021;2418;3452;2192;1668;1229;852;409;221;14923
"150710 São Caetano de Odivelas";362;1598;1877;2516;1640;1272;876;735;296;166;11338
"150715 São Domingos do Araguaia";521;2208;2518;3581;2180;1609;1197;750;354;124;15042
"150720 São Domingos do Capim";918;3592;3393;4475;2708;1879;1562;827;497;236;20087
"150730 São Félix do Xingu";919;3988;3990;6023;4739;3192;1976;1063;314;89;26293
"150740 São Francisco do Pará";310;1328;1847;2605;1736;1234;878;604;344;120;11006
"150745 São Geraldo do Araguaia";691;2955;3393;4653;3368;2341;1520;969;472;150;20512
"150746 São João da Ponta";92;403;460;554;416;330;255;214;121;59;2904
"150747 São João de Pirabas";406;1859;2029;2640;1839;1386;1075;803;372;278;12687
"150750 São João do Araguaia";297;1487;1499;2135;1440;1101;738;433;184;73;9387
"150760 São Miguel do Guamá";1099;4608;5187;7382;4846;3342;2362;1412;823;475;31536
"150770 São Sebastião da Boa Vista";509;2153;2266;2897;1812;1240;785;586;318;188;12754
"150775 Sapucaia";96;343;415;637;573;320;193;86;33;12;2708
"150780 Senador José Porfírio";423;1943;1556;2676;1779;1048;623;331;132;48;10559
"150790 Soure";445;1998;2380;3269;2451;1769;1172;923;475;226;15108
"150795 Tailândia";1262;5067;4809;7890;5126;2954;1604;790;293;93;29888
"150796 Terra Alta";255;910;1052;1364;911;650;524;379;196;84;6325
"150797 Terra Santa";358;1668;2011;2538;1418;1142;789;597;341;120;10982
"150800 Tomé-Açu";1301;5490;5870;8490;5478;3523;2431;1415;648;268;34914
"150803 Tracuateua";624;2501;2870;3595;2455;1819;1326;952;526;184;16852
"150805 Trairão";343;1823;1753;2515;1788;1217;733;354;105;23;10654
"150808 Tucumã";569;2433;3031;4518;3790;2513;1437;710;261;64;19326
"150810 Tucuruí";1773;7643;9570;14403;10186;7289;3461;1913;864;351;57453
"150812 Ulianópolis";550;2431;2278;4095;3041;1541;771;302;73;38;15120
"150815 Uruará";952;4650;5865;8982;6351;4016;2534;1486;474;169;35479
"150820 Vigia";947;3902;5144;7189;4782;3586;2605;1718;777;520;31170
"150830 Viseu";1584;6566;6164;7186;4956;3783;2506;1930;968;393;36036
"150835 Vitória do Xingu";243;1132;1293;1959;1332;859;588;419;155;70;8050
"150840 Xinguara";774;3169;3895;6384;4866;3172;1840;1185;479;133;25897
"160010 Amapá";213;868;881;1150;817;518;321;224;108;52;5152
"160020 Calçoene";231;848;797;1119;897;574;317;173;74;36;5066
"160021 Cutias";109;442;407;591;367;219;127;81;28;20;2391
"160023 Ferreira Gomes";97;470;439;620;397;270;152;114;51;21;2631
"160025 Itaubal";102;406;395;478;304;211;136;81;25;12;2150
"160027 Laranjal do Jari";1000;3642;3439;5508;4095;2362;1123;586;242;106;22103
"160030 Macapá";7942;31853;35905;59021;40824;24816;12630;7238;3310;1730;225269
"160040 Mazagão";410;1703;1448;1909;1281;827;578;339;175;92;8762
"160050 Oiapoque";463;1737;1476;2435;1831;1051;485;226;105;84;9893
"160015 Pedra Branca do Amapari";157;563;450;684;506;376;225;118;59;16;3154
"160053 Porto Grande";344;1402;1289;2145;1558;907;541;343;122;52;8703
"160055 Pracuúba";75;340;300;371;239;159;116;68;29;12;1709
"160060 Santana";2428;9600;10509;15776;10241;6409;3691;2053;911;534;62152
"160005 Serra do Navio";111;423;426;620;428;276;150;65;36;11;2546
"160070 Tartarugalzinho";249;1079;808;1092;797;503;323;174;66;28;5119
"160080 Vitória do Jari";313;1183;1078;1586;1008;557;336;179;77;40;6357
"170025 Abreulândia";47;214;258;367;280;249;167;83;57;20;1742
"170030 Aguiarnópolis";77;326;398;568;351;280;201;139;72;21;2433
"170035 Aliança do Tocantins";125;550;665;1052;828;609;445;299;168;59;4800
"170040 Almas";194;919;973;1410;1040;727;535;324;191;77;6390
"170070 Alvorada";166;659;955;1503;1270;866;603;379;193;89;6683
"170100 Ananás";283;1006;1395;1929;1247;809;664;406;212;81;8032
"170105 Angico";58;275;320;437;367;248;179;142;73;32;2131
"170110 Aparecida do Rio Negro";61;287;469;569;402;344;260;190;70;39;2691
"170130 Aragominas";142;632;755;1056;819;658;461;233;96;28;4880
"170190 Araguacema";143;582;578;804;700;501;344;231;116;64;4063
"170200 Araguaçu";143;766;978;1728;1315;978;664;507;238;101;7418
"170210 Araguaína";2660;10232;13865;22848;16423;10781;6575;4089;2006;828;90307
"170215 Araguanã";116;474;488;748;578;332;247;159;70;41;3253
"170220 Araguatins";715;2770;3217;4262;2993;2248;1604;1189;575;230;19803
"170230 Arapoema";170;727;837;1206;901;613;416;264;128;50;5312
"170240 Arraias";231;1003;1158;1567;1262;1014;756;512;279;149;7931
"170255 Augustinópolis";327;1278;1727;2097;1432;1196;877;555;240;89;9818
"170270 Aurora do Tocantins";55;239;352;493;433;303;263;169;64;31;2402
"170290 Axixá do Tocantins";182;832;1069;1327;923;673;551;456;202;93;6308
"170300 Babaçulândia";191;904;1246;1828;1282;952;663;577;340;117;8100
"170305 Bandeirantes do Tocantins";53;284;275;520;364;211;181;92;36;25;2041
"170307 Barra do Ouro";110;415;405;488;374;310;220;154;96;32;2604
"170310 Barrolândia";71;399;620;845;707;500;332;256;123;46;3899
"170320 Bernardo Sayão";120;432;494;861;654;409;263;172;61;32;3498
"170330 Bom Jesus do Tocantins";56;241;260;317;294;219;139;111;53;31;1721
"170360 Brasilândia do Tocantins";53;188;201;362;263;162;126;100;46;13;1514
"170370 Brejinho de Nazaré";97;411;522;743;586;411;313;226;159;65;3533
"170380 Buriti do Tocantins";195;733;1089;1111;792;673;463;320;135;76;5587
"170382 Cachoeirinha";56;226;260;325;215;164;106;86;57;13;1508
"170384 Campos Lindos";241;797;664;821;594;452;318;176;100;36;4199
"170386 Cariri do Tocantins";64;250;301;581;474;273;219;145;52;21;2380
