 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2009
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"240250 Carnaubais";183;734;854;1927;1331;1286;697;471;241;181;7905
"240260 Ceará-Mirim";1474;5797;6741;12948;9460;7091;4393;3347;1815;963;54029
"240270 Cerro Corá";216;870;1008;2270;1473;1238;801;647;418;251;9192
"240280 Coronel Ezequiel";112;454;481;971;635;560;401;355;219;121;4309
"240290 Coronel João Pessoa";112;449;450;840;524;513;397;337;209;123;3954
"240300 Cruzeta";126;506;688;1570;1133;1122;668;489;276;185;6763
"240310 Currais Novos";660;2741;3650;7964;6198;5651;3813;2876;1694;940;36187
"240320 Doutor Severiano";121;493;625;1297;765;753;623;386;231;125;5419
"240330 Encanto";98;401;480;981;670;607;461;344;227;131;4400
"240340 Equador";114;452;598;1161;837;679;444;334;216;147;4982
"240350 Espírito Santo";230;911;1032;1802;1264;1065;769;580;366;208;8227
"240360 Extremoz";508;1956;2199;4361;3514;2685;1408;865;469;204;18169
"240370 Felipe Guerra";76;320;485;1072;908;842;531;406;239;132;5011
"240375 Fernando Pedroza";53;210;280;615;377;405;206;159;112;68;2485
"240380 Florânia";129;519;753;1585;1204;1163;718;555;341;244;7211
"240390 Francisco Dantas";47;198;267;540;376;385;288;198;133;57;2489
"240400 Frutuoso Gomes";72;296;404;827;558;526;429;300;193;97;3702
"240410 Galinhos";51;198;249;431;303;273;155;88;51;18;1817
"240420 Goianinha";459;1815;2095;4099;2960;2315;1439;1004;562;266;17014
"240430 Governador Dix-Sept Rosado";231;902;1209;2322;1880;1619;968;809;440;228;10608
"240440 Grossos";170;663;893;1883;1503;1394;741;536;276;157;8216
"240450 Guamaré";269;1032;1331;2360;1771;1429;767;585;311;161;10016
"240460 Ielmo Marinho";283;1106;1209;2248;1656;1158;750;629;377;207;9623
"240470 Ipanguaçu";266;1080;1308;2939;2010;1588;970;676;324;232;11393
"240480 Ipueira";30;127;167;387;293;259;217;157;81;58;1776
"240485 Itajá";135;545;612;1391;1013;735;394;285;150;75;5335
"240490 Itaú";96;391;572;1111;861;795;472;332;237;114;4981
"240500 Jaçanã";158;629;771;1418;956;807;585;579;367;223;6493
"240510 Jandaíra";153;592;660;1313;859;665;450;348;195;121;5356
"240520 Janduís";86;358;493;1093;709;671;494;364;242;130;4640
"240530 Januário Cicco";190;744;843;1461;1105;920;633;468;315;172;6851
"240540 Japi";136;526;576;1068;639;547;429;299;169;106;4495
"240550 Jardim de Angicos";54;210;237;485;327;295;188;175;90;54;2115
"240560 Jardim de Piranhas";246;1005;1323;2745;2206;1781;1065;712;427;237;11747
"240570 Jardim do Seridó";163;666;956;2130;1774;1829;1268;928;533;351;10598
"240580 João Câmara";719;2815;3109;5956;4048;3145;2035;1691;923;529;24970
"240590 João Dias";53;213;301;503;364;306;213;162;120;70;2305
"240600 José da Penha";100;428;483;1178;777;723;511;474;297;134;5105
"240610 Jucurutu";289;1207;1528;3559;2642;2115;1438;1124;688;437;15027
"240615 Jundiá";77;316;357;659;416;354;261;239;157;77;2913
"240620 Lagoa d'Anta";153;595;637;1179;755;610;331;293;189;90;4832
"240630 Lagoa de Pedras";180;693;737;1331;919;703;437;343;234;115;5692
"240640 Lagoa de Velhos";61;238;306;504;336;295;194;147;103;44;2228
"240650 Lagoa Nova";294;1156;1316;2665;1781;1463;934;728;477;264;11078
"240660 Lagoa Salgada";162;618;763;1332;979;778;498;445;268;160;6003
"240670 Lajes";202;802;1007;1967;1341;1292;857;738;443;286;8935
"240680 Lajes Pintadas";78;317;400;821;497;494;352;292;181;120;3552
"240690 Lucrécia";59;244;336;664;476;432;302;224;127;76;2940
"240700 Luís Gomes";185;754;954;2021;1168;1145;875;640;396;200;8338
"240710 Macaíba";1315;5126;6616;12633;10064;7824;4503;3114;1757;930;53882
"240720 Macau";422;1713;2439;5147;4222;4151;2278;1656;952;501;23481
"240725 Major Sales";64;269;297;701;413;433;358;225;147;77;2984
"240730 Marcelino Vieira";145;586;748;1550;968;1040;820;551;322;190;6920
"240740 Martins";128;532;728;1465;1041;985;853;619;418;245;7014
"240750 Maxaranguape";213;841;1010;1752;1250;944;609;407;236;98;7360
"240760 Messias Targino";66;272;352;734;578;478;289;240;138;70;3217
"240770 Montanhas";306;1196;1184;2336;1692;1249;829;662;479;247;10180
"240780 Monte Alegre";495;1898;2215;3949;2937;2218;1365;982;635;316;17010
"240790 Monte das Gameleiras";53;212;239;452;300;285;149;127;96;42;1955
"240800 Mossoró";3748;15216;22787;48808;38661;33450;19665;11975;6295;3172;203777
"240810 Natal";12126;49711;72832;160066;124858;106504;70925;41969;20844;10258;670093
"240820 Nísia Floresta";529;2038;2449;4428;3646;2782;1510;1034;549;251;19216
"240830 Nova Cruz";755;2994;3570;6959;4752;3973;2486;1974;1307;646;29416
"240840 Olho-d'Água do Borges";69;289;354;799;607;573;418;339;223;124;3795
"240850 Ouro Branco";74;308;391;966;702;668;516;366;244;152;4387
"240860 Paraná";69;287;348;854;478;513;332;263;139;66;3349
"240870 Paraú";71;275;370;719;564;490;270;282;173;103;3317
"240880 Parazinho";124;490;427;926;566;446;317;331;164;103;3894
"240890 Parelhas";370;1503;1811;4044;2751;2410;1689;1134;770;518;17000
"240325 Parnamirim";3314;12821;17644;37162;31849;25667;12985;6278;2852;1251;151823
"240910 Passa e Fica";220;880;1077;2114;1444;1163;763;593;418;216;8888
"240920 Passagem";55;217;243;487;411;268;198;159;89;64;2191
"240930 Patu";181;743;1025;2076;1794;1420;958;785;464;263;9709
"240940 Pau dos Ferros";430;1778;2581;5435;4094;3564;2248;1476;923;474;23003
"240950 Pedra Grande";107;406;420;774;511;335;259;195;113;65;3185
"240960 Pedra Preta";60;236;285;525;315;299;198;145;76;47;2186
"240970 Pedro Avelino";158;640;699;1383;864;736;523;503;332;200;6038
"240980 Pedro Velho";300;1177;1348;2602;1727;1528;1033;831;525;303;11374
"240990 Pendências";212;851;1213;2433;1859;1751;955;799;469;290;10832
"241000 Pilões";51;212;317;722;548;447;330;178;114;71;2990
"241010 Poço Branco";307;1198;1295;2424;1599;1137;780;629;379;218;9966
"241020 Portalegre";116;470;656;1348;907;910;667;396;271;163;5904
"241025 Porto do Mangue";107;424;522;891;700;595;306;222;109;57;3933
"241040 Pureza";217;824;809;1529;1097;809;446;464;279;152;6626
"241050 Rafael Fernandes";78;322;414;872;596;608;451;321;206;102;3970
"241060 Rafael Godeiro";45;189;273;565;485;407;285;252;154;85;2740
"241070 Riacho da Cruz";49;196;322;575;425;423;254;224;128;66;2662
"241080 Riacho de Santana";78;317;390;887;531;527;386;296;210;82;3704
"241090 Riachuelo";174;664;724;1319;898;708;455;355;237;136;5670
"240895 Rio do Fogo";257;1003;936;1939;1379;930;580;454;277;122;7877
"241100 Rodolfo Fernandes";79;336;427;802;671;519;396;304;180;104;3818
"241110 Ruy Barbosa";79;309;379;658;486;369;271;224;153;72;3000
"241120 Santa Cruz";719;2863;3366;6804;4361;3794;2528;1984;1172;658;28249
"240933 Santa Maria";99;408;464;895;650;513;366;261;171;84;3911
"241140 Santana do Matos";210;856;1288;2883;2284;1872;1208;898;567;332;12398
"241142 Santana do Seridó";44;173;278;567;368;367;247;195;116;76;2431
"241150 Santo Antônio";441;1745;2139;4046;3021;2425;1557;1270;829;416;17889
"241160 São Bento do Norte";81;321;362;728;499;410;234;152;75;46;2908
"241170 São Bento do Trairí";88;331;413;737;440;431;257;206;135;72;3110
"241180 São Fernando";51;209;295;664;517;471;315;247;115;71;2955
"241190 São Francisco do Oeste";61;243;349;692;538;469;380;233;129;86;3180
"241200 São Gonçalo do Amarante";1717;6633;7961;15657;13111;9484;4989;3068;1409;734;64763
"241210 São João do Sabugi";79;322;518;1126;819;767;554;483;267;158;5093
"241220 São José de Mipibu";837;3232;3809;7239;5354;4235;2617;1889;1003;537;30752
"241230 São José do Campestre";258;1005;1168;2159;1485;1299;861;707;474;286;9702
"241240 São José do Seridó";61;253;383;791;583;549;312;251;133;81;3397
"241250 São Miguel";461;1877;2062;4199;2817;2690;2013;1476;936;503;19034
"241255 São Miguel do Gostoso";254;968;1028;1779;1099;855;517;373;195;103;7171
"241260 São Paulo do Potengi";288;1141;1451;2857;1971;1733;1090;800;576;322;12229
"241270 São Pedro";121;489;609;1229;935;729;495;383;248;123;5361
"241280 São Rafael";129;533;695;1595;1130;1078;665;571;389;230;7015
"241290 São Tomé";224;876;1106;1940;1359;1235;972;830;528;330;9400
"241300 São Vicente";103;436;457;1134;805;744;462;379;242;142;4904
"241310 Senador Elói de Souza";141;536;652;1047;782;670;422;347;231;116;4944
"241320 Senador Georgino Avelino";92;353;370;749;533;392;262;182;76;47;3056
"241030 Serra Caiada";204;795;888;1585;1045;897;645;426;242;133;6860
"241330 Serra de São Bento";126;493;596;1092;625;708;450;386;259;127;4862
"241335 Serra do Mel";186;762;866;1906;1422;1139;639;460;273;109;7762
"241340 Serra Negra do Norte";110;457;654;1348;1119;959;667;451;314;151;6230
"241350 Serrinha";158;633;642;1219;873;680;441;359;251;123;5379
"241355 Serrinha dos Pintos";64;271;392;823;573;585;451;336;209;102;3806
"241360 Severiano Melo";84;335;576;1093;842;675;373;237;121;55;4391
"241370 Sítio Novo";123;483;575;1041;630;519;394;347;198;119;4429
"241380 Taboleiro Grande";37;156;206;449;337;295;207;150;99;51;1987
"241390 Taipu";280;1102;1271;2325;1586;1222;695;567;317;193;9558
"241400 Tangará";300;1176;1323;2566;1729;1359;976;717;482;242;10870
"241410 Tenente Ananias";141;575;821;1929;1334;1178;911;743;388;203;8223
"241415 Tenente Laurentino Cruz";110;445;477;1113;760;566;405;267;119;73;4335
"241105 Tibau";71;288;373;786;624;496;260;180;83;50;3211
"241420 Tibau do Sul";249;983;1060;2273;1901;1241;807;487;298;144;9443
"241430 Timbaúba dos Batistas";34;137;223;465;350;298;194;167;97;59;2024
"241440 Touros";753;2894;3105;5967;4122;3115;1841;1327;715;338;24177
"241445 Triunfo Potiguar";69;278;320;669;457;329;212;183;98;64;2679
"241450 Umarizal";181;749;950;1989;1446;1360;958;676;404;238;8951
"241460 Upanema";253;1016;1270;2715;1909;1565;910;672;365;210;10885
"241470 Várzea";96;384;499;1024;594;606;498;394;275;166;4536
"241475 Venha-Ver";88;347;339;737;411;380;257;176;77;32;2844
"241480 Vera Cruz";239;930;1047;1990;1428;1216;729;554;390;189;8712
"241490 Viçosa";37;149;170;359;263;215;133;88;62;28;1504
"241500 Vila Flor";75;284;274;477;348;270;165;117;70;38;2118
"250010 Água Branca";218;852;965;1648;1034;1018;687;581;344;174;7521
"250020 Aguiar";102;414;540;1072;688;625;493;426;292;137;4789
"250030 Alagoa Grande";529;2124;2768;4994;3296;3000;2213;1810;1281;753;22768
"250040 Alagoa Nova";383;1549;1864;3733;2514;2092;1480;1145;778;440;15978
"250050 Alagoinha";284;1124;1352;2469;1810;1310;912;728;466;264;10719
"250053 Alcantil";105;407;548;952;725;542;339;288;206;126;4238
"250057 Algodão de Jandaíra";47;191;264;468;269;233;202;138;90;38;1940
"250060 Alhandra";412;1611;1883;3737;2949;1991;1136;689;404;176;14988
"250073 Amparo";32;131;199;451;296;259;157;120;76;28;1749
"250077 Aparecida";116;482;660;1388;1023;958;627;560;358;184;6356
"250080 Araçagi";334;1346;1744;3248;2154;1889;1463;1129;774;411;14492
"250090 Arara";215;892;1140;2118;1517;1271;1123;1047;709;453;10485
"250100 Araruna";427;1669;1990;3629;2580;1974;1346;1116;793;426;15950
"250110 Areia";483;1945;2655;5072;3120;2682;1894;1468;938;590;20847
"250115 Areia de Baraúnas";41;167;216;460;315;244;136;88;59;30;1756
"250120 Areial";108;441;625;1235;800;713;508;460;294;153;5337
"250130 Aroeiras";418;1617;1947;3395;2254;2075;1553;1250;845;495;15849
"250135 Assunção";67;275;320;651;455;358;279;209;122;71;2807
"250140 Baía da Traição";178;686;875;1517;1133;843;508;323;190;77;6330
"250150 Bananeiras";419;1723;2143;4059;2760;2393;1612;1346;972;485;17912
"250153 Baraúna";79;320;350;764;574;445;290;224;151;87;3284
"250160 Barra de Santa Rosa";260;1056;1156;2419;1602;1368;1128;868;560;312;10729
"250157 Barra de Santana";171;669;895;1541;1051;986;760;620;350;205;7248
"250170 Barra de São Miguel";108;420;563;1026;668;629;458;371;239;152;4634
"250180 Bayeux";1655;6655;9495;18682;15897;11541;6623;4283;2333;953;78117
"250190 Belém";306;1255;1601;3177;2353;1831;1449;1243;832;495;14542
"250200 Belém do Brejo do Cruz";114;462;683;1287;1054;856;619;507;304;158;6044
"250205 Bernardino Batista";77;304;363;606;333;329;246;180;111;62;2611
"250210 Boa Ventura";109;450;587;1208;847;552;451;313;176;95;4788
"250215 Boa Vista";93;376;574;1108;818;692;526;349;222;146;4904
"250220 Bom Jesus";41;168;228;437;312;254;176;138;83;37;1874
"250230 Bom Sucesso";73;304;410;889;696;735;483;476;237;131;4434
"250240 Bonito de Santa Fé";214;875;1055;1928;1339;1077;810;620;354;187;8459
"250250 Boqueirão";288;1148;1652;3083;2092;1858;1304;1091;621;353;13490
"250270 Borborema";104;432;485;940;625;473;380;297;224;110;4070
"250280 Brejo do Cruz";214;853;1204;2361;1802;1567;1041;757;521;283;10603
"250290 Brejo dos Santos";90;373;513;1023;791;711;524;449;263;162;4899
"250300 Caaporã";442;1734;2073;4091;3006;1959;1212;716;430;189;15852
"250310 Cabaceiras";77;311;479;976;649;597;445;408;231;144;4317
"250320 Cabedelo";833;3367;4831;10253;8839;7165;4050;1908;1040;415;42701
"250330 Cachoeira dos Índios";173;688;832;1591;1063;874;693;594;370;168;7046
"250340 Cacimba de Areia";55;223;340;752;525;396;292;235;131;84;3033
"250350 Cacimba de Dentro";365;1472;1779;3131;1681;1859;1326;1241;875;424;14153
"250355 Cacimbas";173;678;681;1280;832;683;467;353;249;113;5509
"250360 Caiçara";139;556;753;1394;1004;794;509;502;325;187;6163
"250370 Cajazeiras";919;3773;5223;11069;8471;6594;5085;3577;2124;1097;47932
"250375 Cajazeirinhas";58;237;299;631;400;374;244;167;96;55;2561
"250380 Caldas Brandão";110;429;565;945;744;619;388;357;199;105;4461
"250390 Camalaú";108;437;538;986;783;680;487;407;267;157;4850
"250400 Campina Grande";5987;24314;36109;74854;58994;47743;31537;20236;11585;5831;317190
"250403 Capim";124;493;547;986;715;513;382;272;173;77;4282
"250407 Caraúbas";70;273;380;692;479;467;323;306;177;113;3280
"250410 Carrapateira";47;193;235;411;277;275;180;110;71;26;1825
"250415 Casserengue";144;569;707;1277;800;747;507;454;269;145;5619
"250420 Catingueira";88;365;468;1025;594;520;402;323;210;108;4103
"250430 Catolé do Rocha";417;1727;2601;5577;4094;3571;2410;1690;1072;630;23789
"250435 Caturité";79;308;447;844;677;571;336;291;191;90;3834
"250440 Conceição";309;1271;1710;3511;2418;1985;1479;1117;597;311;14708
"250450 Condado";95;406;653;1330;805;874;663;511;308;176;5821
"250460 Conde";458;1772;2199;4111;3182;2147;1358;766;403;167;16563
"250470 Congo";80;316;472;858;695;616;376;348;227;136;4124
"250480 Coremas";271;1134;1426;3050;2040;1709;1243;959;617;301;12750
"250485 Coxixola";18;80;142;300;239;242;144;177;114;71;1527
"250490 Cruz do Espírito Santo";330;1309;1610;2953;2408;1681;1026;671;390;180;12558
"250500 Cubati";118;472;607;1180;837;758;477;468;279;181;5377
"250510 Cuité";355;1438;1798;3829;2633;2392;1753;1433;998;568;17197
"250523 Cuité de Mamanguape";136;538;614;1313;829;704;518;376;283;136;5447
"250520 Cuitegi";157;625;729;1282;872;659;527;416;286;168;5721
"250527 Curral de Cima";126;492;566;926;703;554;430;331;255;115;4498
"250530 Curral Velho";57;228;299;567;391;302;205;163;75;35;2322
"250535 Damião";111;454;463;949;558;471;349;266;184;103;3908
"250540 Desterro";168;664;788;1630;1068;843;587;470;267;127;6612
"250560 Diamante";130;533;692;1306;877;637;509;388;201;122;5395
"250570 Dona Inês";248;978;1043;2026;1317;1059;762;702;478;275;8888
"250580 Duas Estradas";69;279;354;632;411;421;311;336;197;148;3158
"250590 Emas";74;310;288;663;434;276;223;191;112;47;2618
"250600 Esperança";539;2213;2717;5806;4245;3360;2349;1974;1230;701;25134
"250610 Fagundes";245;980;1258;2153;1170;1212;1052;890;536;320;9816
"250620 Frei Martinho";43;187;252;582;382;359;254;228;160;94;2541
"250625 Gado Bravo";183;714;881;1566;918;849;690;509;304;186;6800
"250630 Guarabira";905;3699;5231;10508;8513;6669;4322;3119;2147;1085;46198
"250640 Gurinhém";260;1049;1362;2498;1967;1488;980;834;546;289;11273
"250650 Gurjão";49;202;273;515;356;384;284;239;141;101;2544
"250660 Ibiara";108;447;592;1128;782;673;539;472;276;123;5140
"250260 Igaracy";115;494;586;1127;718;715;619;465;266;124;5229
"250670 Imaculada";281;1142;1117;2288;1324;964;802;645;380;174;9117
"250680 Ingá";360;1449;1836;3456;2349;1889;1471;1134;742;478;15164
"250690 Itabaiana";415;1672;2375;4651;3608;2998;2097;1610;1057;571;21054
"250700 Itaporanga";393;1626;2216;4714;3455;2482;1685;1244;801;369;18985
"250710 Itapororoca";310;1247;1595;3071;2186;1767;1255;1033;656;353;13473
"250720 Itatuba";199;779;1055;1904;1315;995;804;647;353;241;8292
"250730 Jacaraú";273;1080;1396;2557;1764;1551;1064;891;551;288;11415
"250740 Jericó";134;537;768;1397;1002;1002;751;559;326;188;6664
"250750 João Pessoa";9884;40525;65259;141492;114764;91692;60075;35736;18743;8513;586683
"251365 Joca Claudino";43;179;247;546;363;321;247;188;103;52;2289
"250760 Juarez Távora";146;583;731;1392;969;828;519;458;351;170;6147
"250770 Juazeirinho";341;1372;1620;3264;2060;1552;1116;922;556;315;13118
"250780 Junco do Seridó";116;478;647;1348;863;734;543;382;236;147;5494
"250790 Juripiranga";204;813;1062;1928;1327;1116;793;668;468;232;8611
"250800 Juru";214;852;1086;2047;1290;1081;816;584;324;166;8460
"250810 Lagoa";79;330;450;904;654;535;482;342;232;111;4119
"250820 Lagoa de Dentro";145;570;734;1254;890;818;594;521;386;208;6120
"250830 Lagoa Seca";482;1908;2448;4862;3669;2902;1827;1500;838;489;20925
"250840 Lastro";41;173;243;584;405;311;290;229;113;56;2445
"250850 Livramento";152;632;651;1350;828;704;538;458;294;180;5787
"250855 Logradouro";79;315;414;714;530;449;221;245;149;83;3199
"250860 Lucena";240;951;1096;2282;1786;1194;766;430;236;102;9083
"250870 Mãe d'Água";76;304;378;798;527;410;370;275;167;103;3408
"250880 Malta";96;399;465;967;724;723;527;406;277;173;4757
"250890 Mamanguape";841;3311;4195;7906;5852;4395;3005;2007;1200;630;33342
"250900 Manaíra";245;973;1167;2193;1295;1147;810;680;349;180;9039
"250905 Marcação";172;659;889;1490;948;731;468;347;238;111;6053
"250910 Mari";348;1412;1869;3873;2901;2397;1726;1455;936;535;17452
"250915 Marizópolis";94;397;583;1270;958;767;540;421;232;141;5403
"250920 Massaranduba";249;992;1264;2144;1589;1346;1008;926;614;350;10482
"250930 Mataraca";167;631;779;1434;977;728;462;339;178;86;5781
"250933 Matinhas";88;344;439;799;503;442;296;258;188;105;3462
"250937 Mato Grosso";49;201;281;492;321;308;220;145;93;53;2163
"250939 Maturéia";128;513;594;1167;742;611;375;350;195;106;4781
"250940 Mogeiro";260;1037;1240;2442;1507;1241;892;717;414;267;10017
"250950 Montadas";84;351;387;853;567;513;405;385;220;112;3877
"250960 Monte Horebe";85;349;423;807;550;436;347;310;215;113;3635
"250970 Monteiro";512;2088;2715;5551;4306;3820;2552;1972;1377;764;25657
"250980 Mulungu";168;686;899;1781;1335;1012;709;633;420;259;7902
"250990 Natuba";236;931;1067;1892;1157;951;824;606;427;252;8343
"251000 Nazarezinho";110;463;642;1364;986;818;696;494;276;167;6016
"251010 Nova Floresta";194;769;1004;1932;1451;1104;660;635;418;242;8409
"251020 Nova Olinda";135;553;691;1304;790;611;464;318;162;79;5107
"251030 Nova Palmeira";69;280;333;820;582;478;346;254;157;82;3401
"251040 Olho d'Água";155;636;738;1501;927;750;619;437;227;109;6099
"251050 Olivedos";61;248;307;632;489;406;294;254;211;85;2987
"251060 Ouro Velho";47;192;281;573;419;418;265;177;137;67;2576
"251065 Parari";18;72;118;231;134;174;139;86;57;36;1065
"251070 Passagem";33;132;185;457;335;259;192;139;76;59;1867
"251080 Patos";1613;6686;9453;19916;15256;11837;7784;5211;2982;1683;82421
"251090 Paulista";183;758;1117;2257;1697;1430;1055;782;471;252;10002
"251100 Pedra Branca";70;297;389;760;511;358;309;204;131;67;3096
"251110 Pedra Lavrada";120;485;614;1437;904;812;556;497;263;161;5849
"251120 Pedras de Fogo";562;2207;2718;5200;3704;2754;1882;1365;894;410;21696
"251272 Pedro Régis";128;497;541;1006;649;577;430;405;287;135;4655
"251130 Piancó";245;1027;1515;3016;2258;1949;1476;1136;698;337;13657
"251140 Picuí";381;1527;1738;3541;2562;2108;1400;1149;726;450;15582
"251150 Pilar";230;900;1103;2177;1743;1244;833;644;414;231;9519
"251160 Pilões";153;609;683;1439;916;607;496;372;260;146;5681
"251170 Pilõezinhos";116;464;571;1027;639;534;421;284;195;102;4353
"251180 Pirpirituba";205;814;1012;1953;1323;1097;778;622;451;275;8530
"251190 Pitimbu";364;1398;1787;3396;2638;1756;1069;570;309;119;13406
"251200 Pocinhos";295;1217;1579;3005;2202;1704;1275;1047;652;360;13336
"251203 Poço Dantas";86;355;424;809;478;399;264;202;125;57;3199
"251207 Poço de José de Moura";58;240;362;696;488;515;430;365;224;110;3488
"251210 Pombal";463;1937;2866;6049;4686;3920;2858;2184;1404;744;27111
"251220 Prata";63;261;363;753;553;487;333;264;209;122;3408
"251230 Princesa Isabel";371;1518;1970;3762;2586;2069;1567;1216;702;410;16171
"251240 Puxinanã";234;951;1279;2522;1761;1451;1062;837;499;293;10889
"251250 Queimadas";803;3129;4073;7260;5131;4551;3039;2406;1384;814;32590
"251260 Quixaba";26;104;127;243;211;161;129;125;68;35;1229
"251270 Remígio";310;1257;1608;3163;2197;1908;1379;1150;849;473;14294
"251274 Riachão";79;307;350;666;476;326;240;205;143;74;2866
"251275 Riachão do Bacamarte";80;324;411;798;585;455;319;243;175;100;3490
"251276 Riachão do Poço";76;300;414;847;608;480;344;321;173;96;3659
"251278 Riacho de Santo Antônio";30;113;145;323;231;187;110;81;52;26;1298
"251280 Riacho dos Cavalos";137;548;846;1604;1094;993;706;507;280;163;6878
"251290 Rio Tinto";408;1624;2296;4369;3393;2823;2007;1271;891;505;19587
"251300 Salgadinho";68;263;331;698;481;337;272;212;129;87;2878
"251310 Salgado de São Félix";214;886;1241;2227;1488;1418;1200;936;674;357;10641
"251315 Santa Cecília";175;685;784;1233;751;665;502;409;271;152;5627
"251320 Santa Cruz";81;348;507;1257;904;797;689;579;353;221;5736
"251330 Santa Helena";100;421;566;1108;738;711;561;467;282;129;5083
"251335 Santa Inês";73;284;406;711;491;406;313;235;149;60;3128
"251340 Santa Luzia";228;944;1288;2754;2082;1681;1235;969;638;380;12199
"251370 Santa Rita";2310;9259;12411;24327;20311;14703;8835;5501;3024;1414;102095
"251380 Santa Teresinha";84;346;422;886;716;498;343;302;187;92;3876
"251350 Santana de Mangueira";114;453;582;1138;743;576;451;354;155;84;4650
"251360 Santana dos Garrotes";129;535;744;1496;998;873;722;496;299;156;6448
"251385 Santo André";36;150;248;455;345;358;275;212;135;73;2287
"251392 São Bentinho";61;242;396;765;548;479;412;321;225;128;3577
"251390 São Bento";545;2182;2996;6083;4746;3527;2036;1429;693;358;24595
"251396 São Domingos";43;178;269;546;373;317;236;192;115;60;2329
"251394 São Domingos do Cariri";41;164;202;404;300;307;197;152;100;64;1931
"251398 São Francisco";41;178;290;666;490;456;373;264;182;86;3026
"251400 São João do Cariri";72;287;426;807;622;564;389;322;201;140;3830
"250070 São João do Rio do Peixe";267;1135;1572;3440;2472;2177;1691;1363;776;393;15286
"251410 São João do Tigre";98;389;427;830;554;500;390;297;185;82;3752
"251420 São José da Lagoa Tapada";122;513;743;1503;1058;925;795;552;352;179;6742
"251430 São José de Caiana";143;575;626;1274;739;545;413;287;138;72;4812
"251440 São José de Espinharas";79;325;474;997;665;570;422;395;205;100;4232
"251450 São José de Piranhas";351;1425;1788;3652;2631;2100;1561;1285;799;374;15966
"251455 São José de Princesa";92;372;495;906;606;463;359;298;152;71;3814
"251460 São José do Bonfim";57;235;270;595;480;351;257;239;159;65;2708
"251465 São José do Brejo do Cruz";33;133;152;323;243;178;120;105;57;30;1374
"251470 São José do Sabugi";63;266;363;744;580;496;355;273;148;82;3370
"251480 São José dos Cordeiros";67;282;348;774;486;433;378;298;192;115;3373
"251445 São José dos Ramos";122;481;590;1092;747;547;342;263;198;112;4494
"251490 São Mamede";109;464;614;1522;1068;961;742;639;401;229;6749
"251500 São Miguel de Taipu";130;517;681;1269;887;763;504;360;238;124;5473
"251510 São Sebastião de Lagoa de Roça";196;811;1054;2148;1496;1232;843;705;472;247;9204
"251520 São Sebastião do Umbuzeiro";47;188;280;524;389;410;326;251;172;80;2667
"251540 São Vicente do Seridó";245;936;1056;1902;1198;950;648;575;299;171;7980
"251530 Sapé";864;3472;4625;9160;6658;5354;3637;2644;1607;848;38869
"251550 Serra Branca";179;738;1059;2272;1637;1626;1188;951;758;437;10845
"251560 Serra da Raiz";59;230;304;591;413;331;256;188;156;93;2621
"251570 Serra Grande";62;248;336;657;337;335;233;181;107;55;2551
"251580 Serra Redonda";144;583;720;1348;940;889;677;491;402;256;6450
"251590 Serraria";143;573;658;1144;722;702;548;457;311;162;5420
"251593 Sertãozinho";75;304;411;760;626;454;312;328;232;130;3632
"251597 Sobrado";133;538;753;1394;1050;816;550;507;333;144;6218
"251600 Solânea";492;2018;2619;5173;3748;3088;2219;1717;1121;580;22775
"251610 Soledade";243;981;1259;2565;1959;1481;1059;809;480;270;11106
"251615 Sossêgo";59;236;292;563;412;355;221;197;99;66;2500
"251620 Sousa";955;4001;5776;12782;10102;8065;5542;4143;2373;1176;54915
"251630 Sumé";250;1049;1473;3198;2207;2040;1497;1249;822;485;14270
"251640 Tacima";175;724;870;1817;1302;1024;709;669;461;258;8009
"251650 Taperoá";281;1169;1395;2698;1709;1622;1215;1059;712;405;12265
"251660 Tavares";283;1137;1511;2738;1695;1506;1097;914;544;258;11683
"251670 Teixeira";292;1164;1375;2720;1870;1421;1057;739;460;259;11357
"251675 Tenório";61;236;326;569;370;277;223;161;82;56;2361
"251680 Triunfo";192;766;990;1780;1101;998;924;697;441;191;8080
"251690 Uiraúna";214;896;1246;2760;1791;1780;1560;1238;732;392;12609
"251700 Umbuzeiro";184;732;999;1725;1014;1022;723;606;425;216;7646
"251710 Várzea";32;147;170;482;368;340;227;213;121;61;2161
"251720 Vieirópolis";67;288;436;886;597;553;485;449;248;119;4128
"250550 Vista Serrana";55;228;329;654;518;347;251;217;105;72;2776
"251740 Zabelê";33;138;181;404;302;255;166;132;79;45;1735
"260005 Abreu e Lima";1467;6018;8247;18602;16106;12626;8560;4678;2374;1017;79695
"260010 Afogados da Ingazeira";627;2536;3251;6599;4784;4034;3012;2118;1279;740;28980
"260020 Afrânio";367;1484;1600;3191;2280;1661;1233;1090;572;311;13789
"260030 Agrestina";441;1747;2016;4065;3076;2503;1663;1374;938;484;18307
"260040 Água Preta";722;2860;3071;6011;3819;2940;2027;1383;798;325;23956
