 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2004
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"110143 Nova União";216;885;1045;1719;1197;775;489;321;118;40;6805
"110050 Novo Horizonte do Oeste";276;1096;1462;2344;1755;1199;775;520;175;40;9642
"110015 Ouro Preto do Oeste";837;3407;4755;7492;6287;3926;2370;1453;747;217;31491
"110145 Parecis";85;317;380;574;479;327;206;111;34;12;2525
"110018 Pimenta Bueno";612;2655;3542;5748;4924;3301;1908;1114;549;160;24513
"110146 Pimenteiras do Oeste";59;267;247;474;360;228;151;87;40;9;1922
"110020 Porto Velho";8165;33163;40780;68181;56796;36311;17611;9464;4665;1677;276813
"110025 Presidente Médici";468;2034;3134;4423;3661;2638;1698;1165;536;160;19917
"110147 Primavera de Rondônia";100;381;485;763;641;427;279;187;84;20;3367
"110026 Rio Crespo";51;290;372;618;475;301;217;165;51;10;2550
"110028 Rolim de Moura";942;4011;5294;9140;7389;4922;2801;1935;935;263;37632
"110029 Santa Luzia D'Oeste";204;935;1306;2025;1688;1095;663;460;214;65;8655
"110148 São Felipe D'Oeste";140;584;850;1256;1021;766;499;286;111;32;5545
"110149 São Francisco do Guaporé";384;1650;1671;2857;2156;1374;856;364;110;22;11444
"110032 São Miguel do Guaporé";714;2686;3205;5037;3849;2618;1563;899;275;64;20910
"110150 Seringueiras";350;1529;1547;2618;2009;1264;738;433;109;23;10620
"110155 Teixeirópolis";77;518;688;1037;816;481;375;254;125;33;4404
"110160 Theobroma";264;1183;1593;2389;1657;1280;839;442;138;39;9824
"110170 Urupá";381;1486;2047;2944;2057;1650;1023;613;206;81;12488
"110175 Vale do Anari";225;973;1108;1640;1249;886;604;336;102;20;7143
"110180 Vale do Paraíso";214;897;1193;1897;1482;913;618;388;151;28;7781
"110030 Vilhena";1245;5176;6528;11230;9720;6237;3426;2024;817;225;46628
"120001 Acrelândia";262;1056;982;1466;1094;747;491;290;116;23;6527
"120005 Assis Brasil";80;414;457;666;438;254;181;103;87;27;2707
"120010 Brasiléia";522;1889;2082;3148;2298;1541;1026;661;309;130;13606
"120013 Bujari";205;811;780;1178;797;622;371;206;101;27;5098
"120017 Capixaba";196;773;623;1021;860;565;356;195;99;27;4715
"120020 Cruzeiro do Sul";2214;9024;10132;13509;7810;5434;3619;2321;1167;606;55836
"120025 Epitaciolândia";313;1351;1365;2260;1662;1010;665;428;251;94;9399
"120030 Feijó";801;3629;3636;5156;3392;1983;1350;866;487;192;21492
"120032 Jordão";168;814;531;671;365;250;139;84;61;32;3115
"120033 Mâncio Lima";332;1516;1702;2064;1193;889;593;330;178;92;8889
"120034 Manoel Urbano";255;950;903;1138;643;471;301;232;85;43;5021
"120035 Marechal Thaumaturgo";272;1294;955;1412;712;456;273;154;80;30;5638
"120038 Plácido de Castro";467;1741;1954;2709;2021;1341;871;596;317;78;12095
"120080 Porto Acre";343;1385;1275;2061;1536;1094;751;420;202;63;9130
"120039 Porto Walter";163;782;636;814;426;296;173;117;49;24;3480
"120040 Rio Branco";6811;27871;32971;54943;39316;26285;14425;8275;4882;2125;217904
"120042 Rodrigues Alves";322;1228;1104;1453;787;518;428;214;96;46;6196
"120043 Santa Rosa do Purus";117;455;305;390;277;141;83;82;42;12;1904
"120050 Sena Madureira";929;3932;3953;5266;3192;2433;1614;1001;572;269;23161
"120045 Senador Guiomard";596;2302;2488;3781;2648;1870;1206;768;424;162;16245
"120060 Tarauacá";947;3543;3389;4225;2814;1755;1236;826;472;203;19410
"120070 Xapuri";341;1359;1418;1989;1428;1069;741;497;336;114;9292
"130002 Alvarães";508;2012;1601;2158;1278;784;541;382;154;45;9463
"130006 Amaturá";217;1139;946;1413;850;538;372;241;113;63;5892
"130008 Anamã";211;879;825;1091;709;428;299;237;101;44;4824
"130010 Anori";375;1498;1485;2019;1262;857;568;420;213;111;8808
"130014 Apuí";463;1883;1828;2754;2389;1762;855;422;131;38;12525
"130020 Atalaia do Norte";360;1498;1235;1788;1131;718;402;244;113;36;7525
"130030 Autazes";803;3461;3181;4212;2911;1919;1290;911;525;236;19449
"130040 Barcelos";691;3380;3374;4971;3816;2013;1243;886;298;85;20757
"130050 Barreirinha";917;3330;2859;3594;2471;1681;1111;833;532;256;17584
"130060 Benjamin Constant";790;3200;3137;4029;2720;1682;1114;867;394;160;18093
"130063 Beruri";392;1886;1566;1851;1189;762;500;402;179;76;8803
"130068 Boa Vista do Ramos";347;1569;1323;1837;1184;822;469;365;177;104;8197
"130070 Boca do Acre";779;3228;3476;4842;2868;2044;1392;974;475;192;20270
"130080 Borba";1030;4482;3968;5094;3042;2111;1471;985;537;314;23034
"130083 Caapiranga";312;1225;1196;1670;951;692;444;259;128;35;6912
"130090 Canutama";192;1164;1251;1714;1197;730;488;277;105;29;7147
"130100 Carauari";789;3550;3063;3951;2534;1613;978;644;307;138;17567
"130110 Careiro";505;2733;3205;4516;2967;2066;1352;846;393;104;18687
"130115 Careiro da Várzea";411;1767;1929;2909;2006;1363;1025;739;347;124;12620
"130120 Coari";2370;10562;9511;13861;7817;5388;3252;2034;998;385;56178
"130130 Codajás";639;2388;2438;2965;1930;1344;820;584;318;117;13543
"130140 Eirunepé";795;3624;3655;4439;2841;1836;1163;726;365;169;19613
"130150 Envira";606;2894;2580;3551;1861;1095;704;472;153;93;14009
"130160 Fonte Boa";1279;4917;4491;6665;3661;2318;1445;925;359;184;26244
"130165 Guajará";512;2172;1696;2115;1349;759;507;327;141;49;9627
"130170 Humaitá";972;3823;3783;4964;3188;2199;1469;954;503;180;22035
"130180 Ipixuna";643;2756;2092;2480;1488;984;554;321;205;82;11605
"130185 Iranduba";1000;4379;4690;6956;4246;2812;1885;1395;573;229;28165
"130190 Itacoatiara";2243;8793;9609;13143;8603;6144;3966;2687;1345;628;57161
"130195 Itamarati";312;1248;1017;1251;773;453;267;134;72;24;5551
"130200 Itapiranga";226;954;985;1331;817;614;447;291;144;82;5891
"130210 Japurá";187;1268;1267;2038;1077;572;391;252;68;9;7129
"130220 Juruá";282;1067;873;1194;691;436;280;188;85;37;5133
"130230 Jutaí";748;4227;2931;3812;2272;1407;858;537;227;74;17093
"130240 Lábrea";783;3540;3467;4223;2844;1987;1242;853;434;156;19529
"130250 Manacapuru";2254;9443;10048;13465;8600;5893;3877;2760;1444;554;58338
"130255 Manaquiri";347;1540;1631;2132;1531;1048;748;552;290;96;9915
"130260 Manaus";38185;148591;182745;326238;233600;150616;77016;42572;22020;8614;1230197
"130270 Manicoré";1032;4513;4565;6029;3999;2742;1814;1254;615;291;26854
"130280 Maraã";453;2475;2354;3316;2072;1134;670;403;155;61;13093
"130290 Maués";1477;5503;5075;6456;4436;3434;1858;1631;980;376;31226
"130300 Nhamundá";434;1911;2028;2442;1561;1084;778;601;319;142;11300
"130310 Nova Olinda do Norte";780;3615;3312;4364;2812;2029;1017;924;631;287;19771
"130320 Novo Airão";181;892;957;1257;881;577;352;278;140;53;5568
"130330 Novo Aripuanã";555;2539;2290;3002;1900;1350;854;634;283;156;13563
"130340 Parintins";3027;12094;13010;16370;11002;7772;4805;3534;1801;766;74181
"130350 Pauini";495;2282;2307;2783;1755;1117;700;433;176;53;12101
"130353 Presidente Figueiredo";595;2449;2273;3923;3165;2161;1053;505;203;61;16388
"130356 Rio Preto da Eva";497;2565;2424;4546;2806;1709;1028;538;174;53;16340
"130360 Santa Isabel do Rio Negro";258;1123;996;1397;912;619;437;315;118;54;6229
"130370 Santo Antônio do Içá";821;4332;3808;4924;3198;2214;1108;642;314;160;21521
"130380 São Gabriel da Cachoeira";955;3977;3615;5797;4051;2559;1707;1024;547;240;24472
"130390 São Paulo de Olivença";819;3834;3097;4347;2799;1605;1023;675;356;105;18660
"130395 São Sebastião do Uatumã";291;1117;972;1403;764;525;367;238;125;56;5858
"130400 Silves";264;1111;986;1317;874;695;399;261;172;44;6123
"130406 Tabatinga";1444;5195;5132;7335;4742;3005;1719;1117;554;231;30474
"130410 Tapauá";551;2642;2384;2918;1736;1141;535;310;152;62;12431
"130420 Tefé";2172;8435;8975;11996;7035;4637;2907;1778;877;392;49204
"130423 Tonantins";592;2589;1939;2712;1791;1155;702;449;237;63;12229
"130426 Uarini";366;1733;1446;2000;1201;764;448;232;136;48;8374
"130430 Urucará";542;2571;2554;3386;2363;1388;1010;588;336;128;14866
"130440 Urucurituba";300;1254;1211;1403;961;743;460;341;211;141;7025
"140005 Alto Alegre";379;2011;2529;3333;2881;1652;882;502;207;127;14503
"140002 Amajari";165;818;542;856;665;517;330;212;112;41;4258
"140010 Boa Vista";6051;23769;26524;44885;33894;21170;10102;5111;2704;929;175139
"140015 Bonfim";305;1685;1081;1910;1334;941;466;285;150;53;8210
"140017 Cantá";272;1208;1033;1482;1185;970;610;330;107;45;7242
"140020 Caracaraí";518;2020;1914;2680;1999;1368;875;508;192;53;12127
"140023 Caroebe";143;593;721;930;709;490;324;172;83;16;4181
"140028 Iracema";161;651;624;912;657;507;339;170;63;26;4110
"140030 Mucajaí";281;1205;1384;1847;1499;1073;681;394;148;54;8566
"140040 Normandia";158;841;581;880;633;379;224;131;72;29;3928
"140045 Pacaraima";268;1077;794;1277;915;629;328;175;88;41;5592
"140047 Rorainópolis";548;2400;2688;3494;2691;2119;1181;533;193;55;15902
"140050 São João da Baliza";154;600;684;932;631;445;319;154;53;22;3994
"140060 São Luiz";125;600;808;928;787;626;296;164;76;22;4432
"140070 Uiramutã";235;976;722;849;652;400;172;143;70;34;4253
"150010 Abaetetuba";3282;13436;15794;22202;14481;10087;6408;3989;2077;1195;92951
"150013 Abel Figueiredo";158;660;833;1165;900;543;369;226;106;41;5001
"150020 Acará";1527;6972;6578;10036;6454;4059;2834;1965;984;424;41833
"150030 Afuá";1123;4765;3938;5237;3201;2184;1365;910;454;248;23425
"150034 Água Azul do Norte";572;2566;3119;5797;4207;2551;1555;828;235;54;21484
"150040 Alenquer";1186;4752;5068;6111;3923;3149;2146;1617;919;389;29260
"150050 Almeirim";935;3813;4011;5978;4491;2906;1443;835;379;160;24951
"150060 Altamira";1969;7865;9994;15448;11359;7531;4118;2538;1319;395;62536
"150070 Anajás";695;2938;2341;3185;1802;1241;743;507;271;111;13834
"150080 Ananindeua";9924;39874;52937;92149;69433;47192;23964;11875;5419;2345;355112
"150085 Anapu";207;842;924;1296;851;664;410;236;62;20;5512
"150090 Augusto Corrêa";1029;4184;4048;5178;3305;2546;1709;1219;696;334;24248
"150095 Aurora do Pará";638;2835;2648;3594;2332;1674;1217;768;364;195;16265
"150100 Aveiro";524;2248;1926;2526;1792;1411;901;621;263;98;12310
"150110 Bagre";491;2093;1546;2138;1161;771;512;323;194;141;9370
"150120 Baião";622;2543;2686;3408;2247;1661;1098;752;393;170;15580
"150125 Bannach";112;353;424;670;489;345;193;107;21;9;2723
"150130 Barcarena";1813;7487;8365;12387;9258;6117;3182;1832;936;534;51911
"150140 Belém";25924;103054;156195;279203;206906;147297;88682;53627;28355;12502;1101745
"150145 Belterra";478;1805;1870;2558;1807;1359;998;768;331;95;12069
"150150 Benevides";1048;4135;4911;7958;5518;3502;2123;1389;641;291;31516
"150157 Bom Jesus do Tocantins";333;1424;1643;2420;1587;1170;830;538;299;109;10353
"150160 Bonito";251;1020;1353;1751;1146;841;527;406;244;95;7634
"150170 Bragança";2768;10208;12387;16471;10946;7974;5465;3846;2227;950;73242
"150172 Brasil Novo";427;1926;2275;3559;2616;1692;1019;687;292;65;14558
"150175 Brejo Grande do Araguaia";185;874;989;1284;904;688;417;272;116;51;5780
"150178 Breu Branco";1301;4928;4761;6550;4591;3254;2005;1110;413;167;29080
"150180 Breves";2983;11503;9993;13471;7890;5632;3379;2167;1254;881;59153
"150190 Bujaru";597;2808;2716;3970;2503;1734;1318;855;468;193;17162
"150200 Cachoeira do Arari";412;1947;1940;2593;1859;1280;841;716;383;170;12141
"150195 Cachoeira do Piriá";483;2321;2047;3031;2121;1365;859;498;171;46;12942
"150210 Cametá";2980;12013;12538;15899;9970;7525;5275;3650;2185;1289;73324
"150215 Canaã dos Carajás";271;1179;1492;2268;1728;1140;746;419;115;25;9383
"150220 Capanema";1302;5223;7444;10617;7611;5493;3312;2524;1400;621;45547
"150230 Capitão Poço";1375;5632;6334;8559;5784;3851;2591;1828;923;307;37184
"150240 Castanhal";3325;13339;17918;28090;20521;13698;8107;4901;2542;1141;113582
"150250 Chaves";468;2137;1994;2863;1715;1246;832;576;262;135;12228
"150260 Colares";249;1185;1443;1796;1237;884;722;518;268;110;8412
"150270 Conceição do Araguaia";1002;4347;5173;7562;5583;4076;2842;1833;865;373;33656
"150275 Concórdia do Pará";617;2612;2822;3857;2575;1671;1158;798;440;210;16760
"150276 Cumaru do Norte";143;668;643;1089;948;661;356;131;28;18;4685
"150277 Curionópolis";390;1761;1769;2482;1998;1622;1055;684;260;56;12077
"150280 Curralinho";785;3179;2624;3475;1862;1341;906;600;279;272;15323
"150285 Curuá";303;1195;1181;1338;960;702;474;341;169;98;6761
"150290 Curuçá";681;2935;3378;4361;2985;2295;1728;1510;782;384;21039
"150293 Dom Eliseu";1208;5230;5703;8327;5964;3874;1992;1120;402;154;33974
"150295 Eldorado do Carajás";1129;4352;4221;5981;4463;3092;2083;1064;328;82;26795
"150300 Faro";326;1576;1478;2050;1387;920;538;438;207;97;9017
"150304 Floresta do Araguaia";359;1575;1659;2545;1845;1289;897;521;218;65;10973
"150307 Garrafão do Norte";812;3257;3066;4054;2636;1737;1265;745;341;107;18020
"150309 Goianésia do Pará";741;3004;3294;5048;3361;2253;1262;778;238;79;20058
"150310 Gurupá";882;3360;2869;3998;2397;1578;1156;742;345;175;17502
"150320 Igarapé-Açu";829;3311;4321;5588;3947;2956;1996;1459;745;362;25514
"150330 Igarapé-Miri";1453;6186;6965;9752;5813;4272;2803;1929;963;676;40812
"150340 Inhangapi";185;863;1002;1253;891;678;481;309;204;65;5931
"150345 Ipixuna do Pará";864;3988;3669;5646;3481;2399;1589;769;303;132;22840
"150350 Irituia";791;3170;3759;4932;3140;2257;1723;1127;698;328;21925
"150360 Itaituba";2477;10477;11323;16698;13505;8722;4663;2546;1121;345;71877
"150370 Itupiranga";1662;6740;6830;9515;6402;4645;3411;1952;726;227;42110
"150375 Jacareacanga";681;3099;2927;5714;5663;3223;1573;572;165;55;23672
"150380 Jacundá";1147;4514;5570;8384;5563;3744;2293;1445;607;239;33506
"150390 Juruti";1141;4500;4164;4644;3014;2537;1703;1161;779;295;23938
"150400 Limoeiro do Ajuru";705;2756;2379;3402;2073;1415;835;554;323;249;14691
"150405 Mãe do Rio";610;2435;3000;4309;2711;1927;1260;853;500;221;17826
"150410 Magalhães Barata";199;765;987;1152;727;653;480;405;233;125;5726
"150420 Marabá";4617;18916;22760;34106;24917;16402;8961;5609;2415;902;139605
"150430 Maracanã";774;3134;3161;4152;2936;2155;1711;1282;627;438;20370
"150440 Marapanim";667;2681;3025;3968;2794;2163;1707;1358;699;416;19478
"150442 Marituba";2264;9009;10065;17964;12912;7992;4399;2437;1126;484;68652
"150445 Medicilândia";599;2224;2725;3858;2747;1971;1183;647;274;61;16289
"150450 Melgaço";740;3611;2717;3738;2156;1319;844;523;322;168;16138
"150460 Mocajuba";601;2527;2583;3273;2152;1520;1160;814;395;240;15265
"150470 Moju";1417;7056;7082;9753;5963;4143;2768;1701;762;364;41009
"150480 Monte Alegre";1769;7274;7814;10360;6812;5268;3458;2483;1317;508;47063
"150490 Muaná";748;3058;3222;4526;2827;2028;1296;899;500;252;19356
"150495 Nova Esperança do Piriá";737;3382;2825;4176;2437;1534;1022;495;145;39;16792
"150497 Nova Ipixuna";346;1468;1604;2229;1407;1180;813;446;211;62;9766
"150500 Nova Timboteua";247;1042;1572;2100;1459;1087;805;594;326;140;9372
"150503 Novo Progresso";377;2436;3097;7095;7271;4104;1585;586;160;38;26749
"150506 Novo Repartimento";1223;5559;5704;7607;5252;3884;2596;1419;493;113;33850
"150510 Óbidos";1280;5021;6205;7747;5143;3796;2860;1898;1021;499;35470
"150520 Oeiras do Pará";904;3551;3027;3962;2266;1604;1167;584;326;287;17678
"150530 Oriximiná";1461;5774;6436;8405;5824;4204;2624;1674;915;392;37709
"150540 Ourém";357;1563;1950;2350;1651;1160;840;601;348;145;10965
"150543 Ourilândia do Norte";379;1768;2286;3606;2755;1910;1169;623;173;44;14713
"150548 Pacajá";736;3347;3696;4814;3225;2503;1648;1041;369;114;21493
"150549 Palestina do Pará";207;816;1066;1371;914;683;485;368;165;49;6124
"150550 Paragominas";2343;9487;10039;16222;11217;6909;3392;1583;636;231;62059
"150553 Parauapebas";2308;9244;9686;16246;12670;7328;3366;1732;669;203;63452
"150555 Pau D'Arco";203;813;924;1422;1035;652;481;314;146;31;6021
"150560 Peixe-Boi";209;757;1087;1345;994;783;524;426;213;95;6433
"150563 Piçarra";380;1549;1533;2432;1762;1135;728;387;142;52;10100
"150565 Placas";397;1541;1846;2428;1748;1224;819;455;127;31;10616
"150570 Ponta de Pedras";489;2078;2336;3246;2289;1584;955;735;432;182;14326
"150580 Portel";1619;6273;4857;6477;3604;2621;1785;1015;519;384;29154
"150590 Porto de Moz";826;3990;3131;4532;2718;1563;1051;661;295;143;18910
"150600 Prainha";937;4083;3539;4811;3122;1984;1201;812;355;140;20984
"150610 Primavera";234;1110;1252;1609;1107;776;601;469;304;168;7630
"150611 Quatipuru";294;1248;1520;1735;1223;924;670;534;234;122;8504
"150613 Redenção";1696;6806;8026;13038;10010;6229;3414;1958;787;304;52268
"150616 Rio Maria";283;1251;1635;2466;1937;1340;855;548;225;69;10609
"150618 Rondon do Pará";982;4000;5559;8119;5837;3896;2342;1426;617;231;33009
"150619 Rurópolis";682;2841;3356;4067;3108;2388;1430;932;381;117;19302
"150620 Salinópolis";902;4107;4605;6636;4340;2965;2025;1292;595;335;27802
"150630 Salvaterra";427;1706;1798;2645;1866;1334;1036;752;386;196;12146
"150635 Santa Bárbara do Pará";323;1299;1474;2241;1544;980;686;467;201;120;9335
"150640 Santa Cruz do Arari";135;521;680;908;643;433;319;223;121;40;4023
"150650 Santa Izabel do Pará";1014;4389;5676;9285;6301;3945;2530;1625;843;381;35989
"150655 Santa Luzia do Pará";593;2290;2437;3176;2048;1494;954;689;365;154;14200
"150658 Santa Maria das Barreiras";300;1271;1337;2029;1683;1386;894;424;176;68;9568
"150660 Santa Maria do Pará";452;1955;2698;4005;2878;1914;1246;886;520;191;16745
"150670 Santana do Araguaia";829;3866;4035;7016;5408;3798;1977;937;312;101;28279
"150680 Santarém";6487;27036;34091;47110;32043;23537;14639;9736;5231;2313;202223
"150690 Santarém Novo";149;673;731;868;587;429;333;237;117;65;4189
"150700 Santo Antônio do Tauá";479;2100;2513;3588;2279;1733;1277;886;426;230;15511
"150710 São Caetano de Odivelas";352;1557;1827;2451;1598;1239;854;717;288;162;11045
"150715 São Domingos do Araguaia";566;2396;2734;3887;2365;1745;1299;813;384;135;16324
"150720 São Domingos do Capim";978;3826;3614;4766;2885;2001;1664;881;530;251;21396
"150730 São Félix do Xingu";993;4307;4311;6507;5119;3449;2134;1148;339;96;28403
"150740 São Francisco do Pará";327;1401;1949;2747;1830;1301;926;637;362;127;11607
"150745 São Geraldo do Araguaia";687;2939;3376;4628;3350;2328;1511;964;470;149;20402
"150746 São João da Ponta";92;399;456;548;412;326;253;212;119;58;2875
"150747 São João de Pirabas";414;1896;2070;2694;1875;1414;1097;819;379;284;12942
"150750 São João do Araguaia";342;1714;1729;2461;1661;1270;850;500;211;84;10822
"150760 São Miguel do Guamá";1162;4870;5482;7800;5121;3532;2496;1492;869;502;33326
"150770 São Sebastião da Boa Vista";531;2246;2363;3022;1889;1294;818;611;332;197;13303
"150775 Sapucaia";86;305;370;568;511;286;171;77;30;11;2415
"150780 Senador José Porfírio";364;1670;1338;2301;1529;901;536;284;115;41;9079
"150790 Soure";460;2067;2462;3382;2536;1829;1213;955;491;234;15629
"150795 Tailândia";1453;5831;5536;9082;5901;3400;1846;909;336;107;34401
"150796 Terra Alta";282;1004;1161;1506;1007;718;579;418;216;93;6984
"150797 Terra Santa";384;1788;2156;2720;1520;1224;846;640;366;128;11772
"150800 Tomé-Açu";1342;5665;6058;8762;5653;3636;2509;1460;668;276;36029
"150803 Tracuateua";667;2675;3071;3847;2626;1946;1419;1019;562;197;18029
"150805 Trairão";370;1969;1895;2717;1931;1315;792;382;114;25;11510
"150808 Tucumã";502;2147;2674;3985;3342;2217;1268;626;231;57;17049
"150810 Tucuruí";1898;8180;10243;15416;10902;7802;3704;2048;925;376;61494
"150812 Ulianópolis";646;2851;2673;4804;3568;1808;904;355;85;45;17739
"150815 Uruará";1066;5210;6572;10065;7117;4501;2839;1665;531;190;39756
"150820 Vigia";937;3862;5090;7115;4732;3549;2578;1701;769;515;30848
"150830 Viseu";1616;6695;6285;7327;5053;3857;2555;1967;987;401;36743
"150835 Vitória do Xingu";235;1093;1249;1893;1287;830;567;405;150;68;7777
"150840 Xinguara";731;2993;3678;6030;4596;2996;1738;1119;453;126;24460
"160010 Amapá";217;882;897;1171;832;528;328;228;110;53;5246
"160020 Calçoene";246;903;849;1191;955;611;338;184;79;38;5394
"160021 Cutias";123;500;459;667;414;247;143;91;31;23;2698
"160023 Ferreira Gomes";107;519;485;684;437;298;167;125;56;23;2901
"160025 Itaubal";117;464;453;548;348;241;155;93;30;13;2462
"160027 Laranjal do Jari";1124;4095;3865;6192;4604;2656;1263;659;272;119;24849
"160030 Macapá";8856;35521;40039;65817;45524;27673;14084;8071;3692;1929;251206
"160040 Mazagão";437;1817;1544;2036;1365;883;617;361;186;98;9344
"160050 Oiapoque";514;1929;1638;2705;2033;1168;540;251;116;93;10987
"160015 Pedra Branca do Amapari";184;659;526;802;592;440;264;138;69;19;3693
"160053 Porto Grande";392;1600;1472;2445;1775;1035;617;391;139;59;9925
"160055 Pracuúba";82;372;330;407;262;174;127;73;31;13;1871
"160060 Santana";2646;10460;11452;17192;11159;6984;4021;2237;994;582;67727
"160005 Serra do Navio";123;471;473;690;477;307;167;73;40;12;2833
"160070 Tartarugalzinho";273;1185;887;1198;875;553;354;191;72;31;5619
"160080 Vitória do Jari";353;1330;1214;1785;1134;627;379;202;87;45;7156
"170025 Abreulândia";48;221;266;380;290;259;174;85;60;21;1804
"170030 Aguiarnópolis";82;347;423;602;372;296;213;147;76;22;2580
"170035 Aliança do Tocantins";127;562;679;1072;843;621;453;306;171;61;4895
"170040 Almas";200;942;999;1449;1068;746;549;332;196;79;6560
"170070 Alvorada";165;654;945;1488;1257;857;597;376;191;88;6618
"170100 Ananás";301;1070;1485;2052;1327;861;707;433;226;86;8548
"170105 Angico";58;275;320;437;367;248;179;142;73;32;2131
"170110 Aparecida do Rio Negro";62;291;479;581;409;349;265;194;72;40;2742
"170130 Aragominas";163;723;864;1208;936;753;527;266;109;32;5581
"170190 Araguacema";150;610;604;842;733;525;360;242;122;67;4255
"170200 Araguaçu";141;754;962;1700;1294;963;653;499;234;100;7300
"170210 Araguaína";2811;10810;14650;24138;17352;11391;6946;4319;2119;874;95410
"170215 Araguanã";130;534;550;842;650;373;278;178;79;47;3661
"170220 Araguatins";756;2926;3400;4503;3162;2375;1694;1256;608;243;20923
"170230 Arapoema";166;709;818;1178;880;600;407;258;125;48;5189
"170240 Arraias";235;1023;1180;1595;1285;1032;771;521;285;152;8079
"170255 Augustinópolis";348;1357;1836;2228;1522;1271;932;590;256;94;10434
"170270 Aurora do Tocantins";53;231;339;478;418;293;254;163;62;30;2321
"170290 Axixá do Tocantins";175;800;1030;1277;889;648;531;438;195;90;6073
"170300 Babaçulândia";197;936;1288;1892;1326;985;686;596;352;121;8379
"170305 Bandeirantes do Tocantins";53;286;275;522;364;213;183;92;36;25;2049
"170307 Barra do Ouro";112;423;413;499;382;317;224;158;99;33;2660
"170310 Barrolândia";67;380;592;807;676;478;318;245;118;44;3725
"170320 Bernardo Sayão";122;437;501;875;665;415;267;174;62;33;3551
"170330 Bom Jesus do Tocantins";54;236;254;311;288;215;137;107;51;30;1683
"170360 Brasilândia do Tocantins";54;192;209;374;272;167;130;102;48;14;1562
"170370 Brejinho de Nazaré";91;384;489;695;548;385;293;210;149;61;3305
"170380 Buriti do Tocantins";196;737;1097;1119;798;677;466;321;137;77;5625
"170382 Cachoeirinha";60;243;280;350;231;176;114;93;62;14;1623
"170384 Campos Lindos";267;884;737;912;659;502;353;195;111;40;4660
