 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2006
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"130040 Barcelos";787;3849;3841;5661;4345;2293;1415;1009;339;97;23636
"130050 Barreirinha";988;3588;3081;3873;2663;1812;1198;898;574;276;18951
"130060 Benjamin Constant";838;3395;3327;4274;2886;1784;1182;919;418;169;19192
"130063 Beruri";427;2056;1706;2016;1295;830;544;438;195;83;9590
"130068 Boa Vista do Ramos";374;1693;1427;1982;1277;887;506;394;191;112;8843
"130070 Boca do Acre";800;3314;3568;4969;2943;2097;1428;999;487;198;20803
"130080 Borba";1140;4961;4391;5637;3367;2336;1629;1091;594;347;25493
"130083 Caapiranga";332;1304;1273;1776;1012;737;472;275;136;37;7354
"130090 Canutama";184;1113;1197;1640;1146;698;466;265;100;28;6837
"130100 Carauari";829;3732;3221;4154;2663;1695;1029;677;323;145;18468
"130110 Careiro";479;2593;3040;4284;2815;1960;1283;803;372;99;17728
"130115 Careiro da Várzea";404;1738;1896;2861;1973;1341;1008;727;342;122;12412
"130120 Coari";2637;11751;10583;15422;8698;5994;3617;2263;1111;429;62505
"130130 Codajás";681;2547;2598;3160;2058;1433;875;622;339;125;14438
"130140 Eirunepé";843;3845;3880;4710;3016;1948;1234;771;387;179;20813
"130150 Envira";413;1972;1758;2421;1269;746;481;321;104;63;9548
"130160 Fonte Boa";1331;5117;4674;6936;3809;2412;1503;963;374;191;27310
"130165 Guajará";450;1908;1489;1858;1185;667;446;286;124;43;8456
"130170 Humaitá";912;3587;3551;4659;2993;2065;1378;896;473;169;20683
"130180 Ipixuna";680;2916;2215;2624;1575;1041;586;339;217;87;12280
"130185 Iranduba";1111;4864;5210;7726;4717;3123;2094;1549;636;254;31284
"130190 Itacoatiara";2363;9265;10124;13847;9065;6474;4179;2832;1417;662;60228
"130195 Itamarati";304;1216;990;1219;753;441;260;130;70;24;5407
"130200 Itapiranga";245;1035;1066;1441;884;665;484;315;156;89;6380
"130210 Japurá";243;1646;1646;2646;1398;744;508;328;88;11;9258
"130220 Juruá";301;1137;932;1274;736;465;297;199;91;40;5472
"130230 Jutaí";818;4621;3202;4166;2483;1537;937;587;249;81;18681
"130240 Lábrea";747;3374;3306;4026;2712;1894;1184;813;414;149;18619
"130250 Manacapuru";2398;10047;10692;14327;9150;6270;4126;2937;1536;590;62073
"130255 Manaquiri";363;1610;1706;2230;1602;1095;783;578;303;100;10370
"130260 Manaus";41180;160246;197079;351828;251924;162430;83057;45912;23748;9289;1326693
"130270 Manicoré";1034;4521;4572;6038;4005;2746;1816;1256;615;291;26894
"130280 Maraã";492;2685;2554;3597;2248;1230;727;436;168;66;14203
"130290 Maués";1577;5874;5419;6893;4736;3666;1983;1741;1046;402;33337
"130300 Nhamundá";451;1988;2110;2541;1624;1128;809;625;332;148;11756
"130310 Nova Olinda do Norte";874;4046;3708;4887;3147;2271;1138;1036;706;321;22134
"130320 Novo Airão";150;738;791;1039;729;478;291;230;116;44;4606
"130330 Novo Aripuanã";604;2764;2493;3268;2068;1468;930;690;307;170;14762
"130340 Parintins";3315;13243;14246;17924;12047;8510;5262;3869;1973;838;81227
"130350 Pauini";495;2282;2307;2787;1757;1117;701;434;176;53;12109
"130353 Presidente Figueiredo";684;2812;2612;4506;3636;2482;1209;580;233;70;18824
"130356 Rio Preto da Eva";575;2964;2802;5256;3245;1976;1189;623;201;61;18892
"130360 Santa Isabel do Rio Negro";212;926;820;1150;751;510;360;260;97;44;5130
"130370 Santo Antônio do Içá";907;4787;4207;5441;3533;2446;1225;709;348;177;23780
"130380 São Gabriel da Cachoeira";1016;4234;3850;6173;4313;2725;1818;1090;583;256;26058
"130390 São Paulo de Olivença";909;4253;3436;4824;3105;1781;1136;749;394;116;20703
"130395 São Sebastião do Uatumã";319;1227;1068;1542;840;577;404;262;138;62;6439
"130400 Silves";284;1194;1060;1416;940;748;429;280;185;48;6584
"130406 Tabatinga";1552;5580;5512;7880;5094;3228;1847;1200;596;248;32737
"130410 Tapauá";507;2431;2193;2685;1597;1050;492;285;140;57;11437
"130420 Tefé";2276;8835;9401;12567;7369;4857;3045;1863;919;411;51543
"130423 Tonantins";649;2838;2125;2973;1963;1267;770;493;259;69;13406
"130426 Uarini";411;1947;1624;2248;1350;858;504;261;153;54;9410
"130430 Urucará";598;2837;2818;3736;2607;1531;1115;649;371;142;16404
"130440 Urucurituba";250;1044;1009;1169;800;618;384;284;175;118;5851
"140005 Alto Alegre";420;2228;2803;3694;3194;1830;977;556;230;140;16072
"140002 Amajari";176;877;581;918;713;555;354;229;120;44;4567
"140010 Boa Vista";6641;26085;29108;49258;37196;23232;11086;5608;2967;1019;192200
"140015 Bonfim";352;1944;1248;2203;1538;1086;537;329;173;61;9471
"140017 Cantá";301;1334;1139;1636;1309;1072;673;364;119;49;7996
"140020 Caracaraí";576;2244;2128;2979;2221;1520;972;565;213;59;13477
"140023 Caroebe";145;603;733;946;721;497;328;175;84;17;4249
"140028 Iracema";180;730;701;1023;736;568;380;191;71;29;4609
"140030 Mucajaí";287;1228;1411;1881;1527;1093;694;401;151;55;8728
"140040 Normandia";146;778;537;814;585;350;207;121;67;27;3632
"140045 Pacaraima";291;1167;861;1384;992;682;354;190;95;45;6061
"140047 Rorainópolis";644;2819;3156;4103;3160;2488;1387;625;226;64;18672
"140050 São João da Baliza";160;620;707;964;652;460;330;159;55;23;4130
"140060 São Luiz";138;661;892;1025;868;691;325;181;84;24;4889
"140070 Uiramutã";248;1029;762;894;687;421;181;150;73;36;4481
"150010 Abaetetuba";3447;14113;16590;23321;15210;10595;6731;4190;2181;1255;97633
"150013 Abel Figueiredo";171;714;901;1258;972;586;399;245;115;44;5405
"150020 Acará";1658;7568;7143;10896;7007;4406;3077;2133;1067;461;45416
"150030 Afuá";1229;5218;4312;5735;3505;2392;1495;996;497;271;25650
"150034 Água Azul do Norte";675;3028;3681;6840;4963;3010;1835;977;276;63;25348
"150040 Alenquer";1158;4642;4950;5970;3833;3077;2096;1580;898;380;28584
"150050 Almeirim";939;3832;4031;6008;4513;2922;1450;839;382;161;25077
"150060 Altamira";2058;8221;10447;16146;11873;7871;4303;2654;1379;413;65365
"150070 Anajás";742;3137;2497;3401;1924;1325;793;542;290;119;14770
"150080 Ananindeua";10962;44047;58478;101792;76700;52131;26472;13118;5986;2591;392277
"150085 Anapu";171;696;765;1071;704;549;339;195;51;16;4557
"150090 Augusto Corrêa";1056;4294;4154;5315;3392;2613;1753;1251;715;342;24885
"150095 Aurora do Pará";707;3142;2936;3983;2584;1855;1349;851;403;216;18026
"150100 Aveiro";570;2448;2099;2751;1951;1536;980;676;287;106;13404
"150110 Bagre";489;2085;1540;2131;1157;768;510;323;192;141;9336
"150120 Baião";632;2585;2729;3463;2283;1689;1115;764;399;173;15832
"150125 Bannach";105;334;402;632;462;326;183;101;20;9;2574
"150130 Barcarena";1962;8102;9054;13407;10019;6621;3443;1982;1013;578;56181
"150140 Belém";27194;108101;163847;292878;217040;154511;93026;56254;29744;13115;1155710
"150145 Belterra";519;1959;2030;2776;1961;1475;1083;834;359;103;13099
"150150 Benevides";1165;4598;5463;8852;6137;3896;2362;1545;713;323;35054
"150157 Bom Jesus do Tocantins";345;1477;1702;2510;1647;1213;860;558;311;113;10736
"150160 Bonito";261;1062;1409;1824;1194;876;549;423;254;99;7951
"150170 Bragança";2893;10671;12949;17218;11443;8336;5713;4021;2327;993;76564
"150172 Brasil Novo";469;2112;2497;3905;2869;1856;1118;754;319;71;15970
"150175 Brejo Grande do Araguaia";193;912;1033;1341;945;719;435;284;121;53;6036
"150178 Breu Branco";1504;5695;5503;7569;5305;3760;2318;1282;477;192;33605
"150180 Breves";3079;11873;10313;13903;8142;5813;3487;2237;1294;910;61051
"150190 Bujaru";655;3079;2979;4354;2745;1902;1445;939;513;211;18822
"150200 Cachoeira do Arari";433;2045;2037;2723;1953;1345;884;753;403;179;12755
"150195 Cachoeira do Piriá";546;2625;2316;3428;2399;1544;972;564;194;52;14640
"150210 Cametá";3101;12499;13046;16541;10373;7829;5487;3798;2274;1341;76289
"150215 Canaã dos Carajás";300;1304;1650;2508;1912;1261;825;463;127;28;10378
"150220 Capanema";1345;5397;7693;10971;7865;5676;3423;2608;1446;642;47066
"150230 Capitão Poço";1413;5789;6511;8798;5945;3958;2664;1879;950;316;38223
"150240 Castanhal";3569;14317;19231;30149;22025;14702;8701;5260;2729;1224;121907
"150250 Chaves";468;2137;1989;2860;1713;1246;831;574;262;135;12215
"150260 Colares";266;1263;1539;1916;1319;943;770;552;285;117;8970
"150270 Conceição do Araguaia";1013;4392;5224;7639;5640;4118;2871;1852;873;376;33998
"150275 Concórdia do Pará";668;2826;3055;4172;2786;1808;1253;863;476;227;18134
"150276 Cumaru do Norte";145;680;653;1108;963;672;362;133;29;19;4764
"150277 Curionópolis";329;1484;1491;2091;1683;1367;889;576;220;47;10177
"150280 Curralinho";842;3412;2816;3730;1997;1440;972;644;299;292;16444
"150285 Curuá";314;1235;1221;1383;993;725;490;353;174;101;6989
"150290 Curuçá";726;3131;3601;4650;3184;2448;1843;1610;834;409;22436
"150293 Dom Eliseu";1341;5807;6335;9249;6625;4303;2213;1244;447;171;37735
"150295 Eldorado do Carajás";1313;5064;4911;6960;5194;3598;2425;1239;382;96;31182
"150300 Faro";384;1854;1739;2413;1632;1083;633;515;244;114;10611
"150304 Floresta do Araguaia";371;1625;1712;2627;1904;1331;925;537;226;67;11325
"150307 Garrafão do Norte";851;3416;3215;4250;2765;1822;1326;781;357;113;18896
"150309 Goianésia do Pará";846;3430;3760;5764;3838;2573;1441;889;272;90;22903
"150310 Gurupá";931;3547;3028;4220;2530;1666;1220;784;364;185;18475
"150320 Igarapé-Açu";869;3474;4534;5863;4142;3102;2095;1531;781;379;26770
"150330 Igarapé-Miri";1545;6577;7405;10367;6179;4541;2980;2050;1024;718;43386
"150340 Inhangapi";193;900;1045;1305;929;706;501;322;213;68;6182
"150345 Ipixuna do Pará";1009;4657;4285;6592;4065;2801;1855;897;354;154;26669
"150350 Irituia";786;3150;3736;4901;3120;2242;1711;1120;693;326;21785
"150360 Itaituba";2498;10565;11416;16837;13617;8795;4702;2567;1129;348;72474
"150370 Itupiranga";1863;7553;7654;10666;7175;5206;3823;2189;813;255;47197
"150375 Jacareacanga";791;3599;3398;6634;6576;3742;1826;664;192;64;27486
"150380 Jacundá";1237;4869;6008;9044;6002;4038;2474;1559;655;258;36144
"150390 Juruti";1228;4846;4487;5002;3245;2733;1834;1250;839;317;25781
"150400 Limoeiro do Ajuru";740;2892;2497;3571;2175;1485;877;581;340;261;15419
"150405 Mãe do Rio";578;2307;2842;4083;2569;1826;1194;809;474;209;16891
"150410 Magalhães Barata";202;777;1001;1171;737;664;487;411;236;127;5813
"150420 Marabá";4985;20421;24572;36820;26899;17706;9673;6055;2607;974;150712
"150430 Maracanã";792;3207;3234;4249;3005;2206;1751;1311;643;449;20847
"150440 Marapanim";706;2835;3200;4199;2956;2289;1806;1437;739;441;20608
"150442 Marituba";2572;10237;11438;20412;14672;9081;4999;2769;1280;550;78010
"150445 Medicilândia";614;2281;2794;3957;2817;2020;1213;664;281;62;16703
"150450 Melgaço";807;3943;2967;4082;2355;1441;922;572;352;183;17624
"150460 Mocajuba";621;2607;2666;3378;2221;1569;1197;841;408;248;15756
"150470 Moju";1520;7563;7595;10457;6392;4442;2968;1824;818;390;43969
"150480 Monte Alegre";1896;7794;8372;11100;7300;5644;3705;2660;1411;544;50426
"150490 Muaná";777;3176;3347;4701;2936;2107;1346;934;519;262;20105
"150495 Nova Esperança do Piriá";864;3960;3309;4891;2854;1797;1196;580;170;46;19667
"150497 Nova Ipixuna";375;1592;1741;2418;1526;1281;882;483;228;68;10594
"150500 Nova Timboteua";261;1099;1658;2213;1538;1146;849;626;343;148;9881
"150503 Novo Progresso";451;2917;3706;8492;8702;4911;1897;702;192;46;32016
"150506 Novo Repartimento";1338;6080;6239;8321;5745;4248;2840;1552;539;123;37025
"150510 Óbidos";1317;5167;6385;7971;5292;3906;2943;1953;1050;513;36497
"150520 Oeiras do Pará";958;3762;3208;4198;2400;1699;1235;618;346;304;18728
"150530 Oriximiná";1534;6062;6758;8823;6114;4414;2755;1757;961;411;39589
"150540 Ourém";370;1620;2020;2435;1710;1202;870;622;361;151;11361
"150543 Ourilândia do Norte";384;1791;2318;3654;2791;1935;1185;631;175;44;14908
"150548 Pacajá";761;3461;3822;4978;3336;2589;1705;1076;383;118;22229
"150549 Palestina do Pará";224;881;1152;1481;988;737;525;398;178;53;6617
"150550 Paragominas";2501;10127;10715;17315;11973;7374;3621;1689;679;246;66240
"150553 Parauapebas";2600;10412;10908;18298;14270;8254;3791;1951;755;229;71468
"150555 Pau D'Arco";223;895;1016;1565;1139;718;530;345;160;34;6625
"150560 Peixe-Boi";224;811;1163;1440;1064;838;561;456;227;102;6886
"150563 Piçarra";402;1637;1620;2570;1862;1199;770;409;150;55;10674
"150565 Placas";424;1648;1974;2595;1869;1308;875;487;136;33;11349
"150570 Ponta de Pedras";508;2156;2423;3367;2374;1643;991;762;448;189;14861
"150580 Portel";1731;6706;5191;6925;3853;2802;1908;1085;555;411;31167
"150590 Porto de Moz";914;4414;3462;5013;3006;1729;1162;731;327;159;20917
"150600 Prainha";948;4130;3582;4868;3159;2006;1214;820;360;142;21229
"150610 Primavera";247;1172;1323;1699;1168;819;634;495;321;178;8056
"150611 Quatipuru";308;1309;1596;1822;1284;970;703;560;246;129;8927
"150613 Redenção";1795;7204;8497;13802;10596;6594;3614;2073;833;321;55329
"150616 Rio Maria";221;979;1280;1929;1514;1048;669;428;176;54;8298
"150618 Rondon do Pará";1048;4267;5932;8663;6228;4158;2499;1522;658;246;35221
"150619 Rurópolis";726;3025;3573;4330;3308;2543;1522;993;406;125;20551
"150620 Salinópolis";988;4497;5044;7267;4752;3246;2217;1416;653;367;30447
"150630 Salvaterra";455;1817;1916;2818;1988;1421;1105;802;411;208;12941
"150635 Santa Bárbara do Pará";345;1391;1577;2399;1652;1049;735;499;216;129;9992
"150640 Santa Cruz do Arari";139;537;701;935;662;445;329;229;125;42;4144
"150650 Santa Izabel do Pará";1085;4696;6074;9934;6741;4221;2706;1738;903;408;38506
"150655 Santa Luzia do Pará";599;2311;2459;3206;2068;1508;963;696;369;155;14334
"150658 Santa Maria das Barreiras";330;1398;1471;2231;1851;1524;984;466;193;75;10523
"150660 Santa Maria do Pará";472;2040;2817;4181;3004;1999;1301;925;542;200;17481
"150670 Santana do Araguaia";943;4393;4586;7973;6146;4317;2247;1064;354;114;32137
"150680 Santarém";6634;27649;34862;48176;32769;24071;14971;9956;5349;2365;206802
"150690 Santarém Novo";157;709;770;915;619;453;351;249;123;69;4415
"150700 Santo Antônio do Tauá";500;2190;2623;3743;2377;1808;1332;923;444;240;16180
"150710 São Caetano de Odivelas";342;1511;1773;2378;1550;1203;828;695;280;157;10717
"150715 São Domingos do Araguaia";614;2600;2967;4219;2568;1894;1410;883;416;147;17718
"150720 São Domingos do Capim";1049;4104;3875;5111;3095;2146;1785;944;568;269;22946
"150730 São Félix do Xingu";1076;4670;4673;7054;5551;3739;2314;1245;368;104;30794
"150740 São Francisco do Pará";345;1480;2060;2904;1935;1376;978;674;383;134;12269
"150745 São Geraldo do Araguaia";683;2919;3353;4597;3328;2313;1502;957;467;148;20267
"150746 São João da Ponta";90;395;450;541;406;322;250;208;118;57;2837
"150747 São João de Pirabas";424;1939;2117;2754;1918;1447;1122;838;388;290;13237
"150750 São João do Araguaia";393;1970;1988;2830;1910;1460;978;575;244;97;12445
"150760 São Miguel do Guamá";1235;5177;5828;8290;5442;3754;2653;1586;924;534;35423
"150770 São Sebastião da Boa Vista";557;2354;2478;3169;1982;1356;858;641;348;206;13949
"150775 Sapucaia";73;262;315;485;436;243;147;66;25;9;2061
"150780 Senador José Porfírio";294;1348;1079;1858;1235;727;432;230;92;33;7328
"150790 Soure";478;2149;2559;3516;2636;1902;1261;992;511;243;16247
"150795 Tailândia";1667;6692;6354;10423;6772;3902;2118;1043;386;123;39480
"150796 Terra Alta";312;1110;1284;1665;1112;793;639;462;238;103;7718
"150797 Terra Santa";414;1927;2325;2933;1639;1320;912;691;394;138;12693
"150800 Tomé-Açu";1395;5890;6296;9107;5876;3780;2607;1518;694;287;37450
"150803 Tracuateua";719;2884;3310;4147;2832;2099;1529;1098;607;212;19437
"150805 Trairão";410;2179;2099;3010;2139;1456;878;423;126;28;12748
"150808 Tucumã";458;1957;2436;3632;3046;2021;1155;570;210;52;15537
"150810 Tucuruí";2043;8806;11028;16596;11736;8399;3987;2204;996;405;66200
"150812 Ulianópolis";751;3318;3111;5592;4153;2105;1053;413;99;52;20647
"150815 Uruará";1199;5859;7389;11318;8003;5060;3193;1872;598;213;44704
"150820 Vigia";958;3948;5206;7273;4837;3628;2636;1739;786;526;31537
"150830 Viseu";1650;6840;6420;7486;5163;3940;2610;2010;1008;409;37536
"150835 Vitória do Xingu";225;1050;1198;1818;1236;797;545;388;144;65;7466
"150840 Xinguara";673;2758;3387;5553;4233;2759;1601;1030;417;116;22527
"160010 Amapá";221;901;916;1196;849;539;335;233;112;55;5357
"160020 Calçoene";263;966;910;1275;1022;654;361;197;85;41;5774
"160021 Cutias";140;568;521;759;471;281;164;103;35;26;3068
"160023 Ferreira Gomes";118;571;534;752;481;328;184;138;62;25;3193
"160025 Itaubal";135;533;520;628;401;278;178;107;34;15;2829
"160027 Laranjal do Jari";1256;4576;4320;6921;5146;2969;1412;737;304;133;27774
"160030 Macapá";9887;39654;44698;73476;50823;30894;15724;9010;4122;2153;280441
"160040 Mazagão";471;1957;1663;2193;1472;951;665;389;201;106;10068
"160050 Oiapoque";575;2157;1833;3024;2274;1306;603;281;130;104;12287
"160015 Pedra Branca do Amapari";215;770;617;938;693;514;309;162;81;22;4321
"160053 Porto Grande";448;1831;1682;2799;2032;1184;707;447;160;68;11358
"160055 Pracuúba";91;414;365;451;291;193;140;82;34;14;2075
"160060 Santana";2924;11558;12653;18995;12331;7717;4444;2472;1098;643;74835
"160005 Serra do Navio";138;529;530;774;535;345;186;82;45;13;3177
"160070 Tartarugalzinho";300;1304;976;1318;963;608;390;211;79;34;6183
"160080 Vitória do Jari";399;1503;1371;2017;1281;709;428;228;97;51;8084
"170025 Abreulândia";50;229;276;395;301;268;181;89;62;22;1873
"170030 Aguiarnópolis";87;369;450;642;397;316;228;157;81;23;2750
"170035 Aliança do Tocantins";130;573;695;1096;863;635;463;312;175;62;5004
"170040 Almas";206;972;1031;1494;1102;770;567;343;203;81;6769
"170070 Alvorada";163;646;934;1469;1242;847;590;371;189;87;6538
"170100 Ananás";320;1139;1580;2186;1413;917;752;461;240;91;9099
"170105 Angico";58;275;320;439;368;248;179;142;73;32;2134
"170110 Aparecida do Rio Negro";63;299;489;594;419;358;272;198;73;41;2806
"170130 Aragominas";187;828;990;1384;1073;863;605;305;126;36;6397
"170190 Araguacema";158;642;637;887;772;552;379;254;129;71;4481
"170200 Araguaçu";138;738;943;1667;1269;945;641;490;229;98;7158
"170210 Araguaína";2986;11486;15565;25647;18436;12102;7381;4590;2251;929;101373
"170215 Araguanã";148;605;623;955;739;423;316;202;90;53;4154
"170220 Araguatins";803;3112;3614;4786;3361;2524;1802;1335;646;258;22241
"170230 Arapoema";162;691;796;1148;858;585;396;251;122;47;5056
"170240 Arraias";234;1020;1178;1593;1285;1032;769;519;285;152;8067
"170255 Augustinópolis";370;1442;1951;2368;1618;1351;990;627;272;100;11089
"170270 Aurora do Tocantins";51;222;324;457;401;281;243;156;60;29;2224
"170290 Axixá do Tocantins";167;763;983;1218;847;618;506;419;185;86;5792
"170300 Babaçulândia";205;972;1339;1965;1378;1023;713;619;365;125;8704
"170305 Bandeirantes do Tocantins";54;288;280;524;367;213;183;93;36;25;2063
"170307 Barra do Ouro";115;434;424;511;391;325;230;161;102;34;2727
"170310 Barrolândia";64;360;560;763;638;451;300;231;111;42;3520
"170320 Bernardo Sayão";124;446;511;890;676;423;271;177;64;33;3615
"170330 Bom Jesus do Tocantins";53;232;247;304;281;210;134;105;50;29;1645
"170360 Brasilândia do Tocantins";56;200;215;387;282;174;134;106;50;14;1618
"170370 Brejinho de Nazaré";84;355;451;640;504;354;269;194;137;56;3044
"170380 Buriti do Tocantins";198;745;1107;1129;804;684;471;325;138;78;5679
