 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2010
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"120070 Xapuri";270;1340;1704;2743;2227;1575;1092;748;392;193;12284
"130002 Alvarães";452;1740;1610;2312;1592;984;630;396;203;78;9997
"130006 Amaturá";266;1016;1080;1734;1265;740;446;291;129;64;7031
"130008 Anamã";209;966;1129;1848;1389;857;482;325;200;69;7474
"130010 Anori";363;1591;1878;2874;2242;1378;752;515;306;135;12034
"130014 Apuí";286;1334;1756;3625;2795;2013;1321;671;230;64;14095
"130020 Atalaia do Norte";444;1675;1904;3010;1872;1180;606;364;197;72;11324
"130030 Autazes";770;3339;3477;5051;3877;2861;1880;1256;672;347;23530
"130040 Barcelos";519;2038;3052;5625;3116;2128;1548;1012;395;104;19537
"130050 Barreirinha";730;3186;3054;4053;2999;2081;1395;923;553;343;19317
"130060 Benjamin Constant";1001;3948;3944;5898;3778;2583;1650;1025;605;279;24711
"130063 Beruri";434;1840;1712;2437;1623;1161;779;490;278;131;10885
"130068 Boa Vista do Ramos";378;1511;1738;2477;1749;1163;801;449;249;145;10660
"130070 Boca do Acre";622;2795;3415;5312;4101;2721;1873;1242;656;297;23034
"130080 Borba";909;3697;4132;6144;4100;2661;1860;1102;651;452;25708
"130083 Caapiranga";232;1112;1233;1961;1444;865;616;378;180;65;8086
"130090 Canutama";217;1063;1284;2366;1872;1323;869;517;235;72;9818
"130100 Carauari";657;2620;3037;4348;3024;2087;1265;821;423;188;18470
"130110 Careiro";663;2842;3368;5545;4686;3097;2129;1232;629;224;24415
"130115 Careiro da Várzea";452;1931;2589;3808;3443;2621;1651;1165;577;217;18454
"130120 Coari";1638;7390;9277;15309;9589;5853;3827;2248;1222;527;56880
"130130 Codajás";414;2126;2786;4289;3048;1946;1176;745;377;184;17091
"130140 Eirunepé";786;3420;3682;5391;3579;2355;1539;1000;489;222;22463
"130150 Envira";381;1811;1930;2954;2009;1204;669;401;281;112;11752
"130160 Fonte Boa";562;2744;2555;4251;2717;1616;1113;724;392;190;16864
"130165 Guajará";333;1469;1743;2381;1568;1125;617;388;182;88;9894
"130170 Humaitá";807;3706;5135;8254;5683;4006;2654;1660;825;320;33050
"130180 Ipixuna";699;2915;2146;3897;2695;1669;868;600;275;106;15870
"130185 Iranduba";919;3782;4298;6864;5499;3726;2628;1671;906;331;30624
"130190 Itacoatiara";1908;7878;9285;14785;11873;7924;5718;3495;1944;890;65700
"130195 Itamarati";218;907;879;1497;1016;571;333;243;74;36;5774
"130200 Itapiranga";174;738;956;1367;1032;721;527;369;182;83;6149
"130210 Japurá";199;837;865;1375;894;616;297;133;83;47;5346
"130220 Juruá";244;1227;1266;1931;1300;795;448;291;148;66;7716
"130230 Jutaí";607;2483;1992;2975;1934;1245;749;531;276;96;12888
"130240 Lábrea";865;3741;4193;6875;4576;3212;2182;1331;690;284;27949
"130250 Manacapuru";1767;7775;9577;14975;11016;7408;4940;3181;1868;788;63295
"130255 Manaquiri";477;2247;2352;3996;2827;2132;1334;919;437;167;16888
"130260 Manaus";33704;128816;175515;365847;306638;207900;129071;63695;30595;13791;1455572
"130270 Manicoré";1008;4380;5517;8293;5986;4021;2635;1720;876;412;34848
"130280 Maraã";452;2010;2021;3376;2082;1208;656;421;180;79;12485
"130290 Maués";1403;5795;5726;8647;5913;4193;3244;1622;1125;614;38282
"130300 Nhamundá";339;1702;2128;3017;2243;1619;1091;744;447;207;13537
"130310 Nova Olinda do Norte";637;2926;3651;5553;3717;2624;1720;882;525;448;22683
"130320 Novo Airão";362;1439;1642;2680;1844;1311;965;524;291;138;11196
"130330 Novo Aripuanã";406;1905;2391;3892;2828;1882;1228;781;450;172;15935
"130340 Parintins";2206;9470;11672;17230;12667;8831;6199;3789;2293;1071;75428
"130350 Pauini";499;2020;1951;3495;2143;1292;839;522;241;84;13086
"130353 Presidente Figueiredo";561;2362;2783;4692;3916;2881;2031;994;355;107;20682
"130356 Rio Preto da Eva";493;2149;2611;5100;3884;2458;1697;907;389;117;19805
"130360 Santa Isabel do Rio Negro";767;2283;1937;2919;2068;1369;800;588;357;110;13198
"130370 Santo Antônio do Içá";650;2920;2798;4282;2997;1803;1060;584;291;214;17599
"130380 São Gabriel da Cachoeira";871;4001;4004;6413;4912;3379;2169;1503;734;370;28356
"130390 São Paulo de Olivença";852;3509;3557;5461;3783;2609;1332;1026;529;226;22884
"130395 São Sebastião do Uatumã";233;1074;1248;1844;1329;834;592;364;142;67;7727
"130400 Silves";230;885;971;1224;1021;747;591;312;169;70;6220
"130406 Tabatinga";1387;5627;5803;9634;6805;4361;2713;1586;792;366;39074
"130410 Tapauá";497;1938;2339;3532;2228;1498;962;532;299;97;13922
"130420 Tefé";1532;6343;6878;11232;7877;4836;3117;1985;1033;493;45326
"130423 Tonantins";527;2007;2052;3021;2068;1246;699;457;260;94;12431
"130426 Uarini";316;1483;1279;2122;1493;820;521;336;136;80;8586
"130430 Urucará";439;1686;1915;2569;2057;1544;1020;682;359;167;12438
"130440 Urucurituba";405;1767;2096;3167;2031;1483;1064;609;368;224;13214
"140005 Alto Alegre";534;1954;1561;2531;1885;1469;1017;593;294;100;11938
"140002 Amajari";288;1220;879;1422;1027;810;615;338;139;72;6810
"140010 Boa Vista";5423;21563;29645;59240;45858;31250;18570;8831;4031;1867;226278
"140015 Bonfim";298;1279;1149;1607;1286;916;694;410;191;83;7913
"140017 Cantá";303;1295;1368;1891;1663;1496;1183;669;267;78;10213
"140020 Caracaraí";390;1572;2011;3074;2433;1778;1264;723;309;90;13644
"140023 Caroebe";176;711;839;1436;1132;825;563;339;136;52;6209
"140028 Iracema";213;740;893;1502;1138;941;672;331;140;43;6613
"140030 Mucajaí";297;1213;1507;2536;2087;1520;1120;671;295;93;11339
"140040 Normandia";266;1240;929;1347;949;583;399;249;129;73;6164
"140045 Pacaraima";274;1234;1078;1573;1335;909;597;304;124;67;7495
"140047 Rorainópolis";413;1838;2779;4665;3203;2421;1653;907;328;118;18325
"140050 São João da Baliza";130;579;701;1336;962;644;420;288;109;30;5199
"140060 São Luiz";96;441;730;1418;1027;702;511;258;122;51;5356
"140070 Uiramutã";323;1300;918;1228;758;565;287;168;121;37;5705
"150010 Abaetetuba";2581;10404;16571;28215;20366;13430;9065;5685;2988;1423;110728
"150013 Abel Figueiredo";115;542;705;1249;980;729;461;313;149;71;5314
"150020 Acará";1181;5038;6146;9573;7035;4794;2962;2159;1058;474;40420
"150030 Afuá";906;3687;4205;6016;4050;2652;1761;1027;586;252;25142
"150034 Água Azul do Norte";348;1643;2378;5471;4763;2874;1520;759;305;75;20136
"150040 Alenquer";1134;5031;5853;8118;6705;4486;3449;2282;1377;584;39019
"150050 Almeirim";755;3103;3732;5926;4730;3319;2160;1102;546;239;25612
"150060 Altamira";1814;7573;10379;19240;15073;10654;6900;3779;1945;814;78171
"150070 Anajás";650;3005;2853;4297;2870;1660;1108;697;368;160;17668
"150080 Ananindeua";7355;30018;45391;94971;81440;58665;38190;18867;8204;3468;386569
"150085 Anapu";467;1994;2313;3775;2753;1921;1363;689;297;75;15647
"150090 Augusto Corrêa";922;4023;4644;7050;4852;3289;2426;1670;848;371;30095
"150095 Aurora do Pará";504;2179;2916;5051;3595;2392;1610;1104;510;206;20067
"150100 Aveiro";333;1561;1820;2306;1795;1383;1077;653;360;155;11443
"150110 Bagre";634;2714;2859;4278;2849;1541;975;686;293;143;16972
"150120 Baião";649;3153;4030;7089;4994;3262;2199;1388;722;250;27736
"150125 Bannach";70;279;322;585;531;384;299;165;71;23;2729
"150130 Barcarena";1992;8185;10777;20104;15254;10187;6253;3163;1479;709;78103
"150140 Belém";19853;79641;126040;272821;234398;179848;125586;73155;38501;18273;1168116
"150145 Belterra";291;1409;1673;2485;2143;1587;1255;804;511;190;12348
"150150 Benevides";890;3719;5400;10105;8351;5542;3579;1940;1003;452;40981
"150157 Bom Jesus do Tocantins";256;1190;1558;2865;2127;1627;1153;730;352;162;12020
"150160 Bonito";308;1184;1429;2783;1986;1257;862;492;286;121;10708
"150170 Bragança";2223;9460;12519;21738;15390;10635;7495;4865;2700;1250;88275
"150172 Brasil Novo";270;1227;1640;2732;2294;1849;1158;738;392;150;12450
"150175 Brejo Grande do Araguaia";147;613;825;1291;962;730;580;315;178;74;5715
"150178 Breu Branco";1121;4912;5670;9966;7043;4614;3239;1839;875;296;39575
"150180 Breves";2350;9725;10626;15792;11168;6959;4922;3027;1543;961;67073
"150190 Bujaru";462;2433;2910;4360;3387;2318;1470;1048;563;230;19181
"150200 Cachoeira do Arari";414;1734;2212;3808;2660;2088;1296;842;544;277;15875
"150195 Cachoeira do Piriá";573;2839;2604;4962;3492;2351;1346;718;297;90;19272
"150210 Cametá";2540;11038;13875;22697;15351;9726;7206;4902;2708;1404;91447
"150215 Canaã dos Carajás";557;2305;2657;5640;4366;2742;1528;778;320;103;20996
"150220 Capanema";1025;4301;6470;11988;9633;7029;4886;2925;1845;813;50915
"150230 Capitão Poço";922;3990;5978;9441;7092;5118;3313;2099;1223;514;39690
"150240 Castanhal";2984;12302;18040;35291;27511;19134;12089;6966;3596;1624;139537
"150250 Chaves";520;2244;2293;3567;2528;1753;1209;747;396;169;15426
"150260 Colares";223;971;1278;1940;1361;1138;808;636;383;156;8894
"150270 Conceição do Araguaia";762;3268;4620;7403;6644;5087;3689;2511;1343;544;35871
"150275 Concórdia do Pará";634;2634;3281;5477;3837;2320;1480;1116;554;294;21627
"150276 Cumaru do Norte";196;933;852;1913;1750;1399;811;373;92;17;8336
"150277 Curionópolis";343;1450;2054;3056;2237;1887;1599;977;584;161;14348
"150280 Curralinho";805;3317;3395;4981;3254;1919;1276;843;431;265;20486
"150285 Curuá";255;1261;1341;2112;1438;1042;714;442;232;108;8945
"150290 Curuçá";600;2660;3627;5849;4378;3385;2517;1857;1205;487;26565
"150293 Dom Eliseu";1016;4253;5337;10354;7842;5235;3078;1608;723;243;39689
"150295 Eldorado do Carajás";649;2853;3401;5627;4099;3307;2230;1365;534;161;24226
"150300 Faro";177;845;974;1334;969;678;518;323;193;81;6092
"150304 Floresta do Araguaia";376;1410;1898;3095;2705;1861;1290;741;358;118;13852
"150307 Garrafão do Norte";495;2186;2994;4475;3158;2170;1387;1030;490;195;18580
"150309 Goianésia do Pará";636;2643;3217;6168;4560;2927;1955;977;486;131;23700
"150310 Gurupá";717;3096;3326;5113;3469;2178;1401;1023;493;216;21032
"150320 Igarapé-Açu";590;2559;4044;6706;4851;3645;2621;1780;1010;443;28249
"150330 Igarapé-Miri";1238;5316;6773;11114;7689;5009;3610;2275;1271;690;44985
"150340 Inhangapi";182;765;1116;1871;1316;1026;708;474;242;120;7820
"150345 Ipixuna do Pará";1040;4226;5341;10902;7825;4407;2535;1588;583;171;38618
"150350 Irituia";597;2704;3367;5404;4160;2772;2104;1601;826;423;23958
"150360 Itaituba";1770;7323;10474;18631;13923;10597;7021;3658;1754;625;75776
"150370 Itupiranga";1128;4681;5449;9188;6650;4664;3615;2121;939;346;38781
"150375 Jacareacanga";265;1414;1195;2635;2054;1909;947;386;127;43;10975
"150380 Jacundá";1011;3985;5661;10695;7773;5187;3037;1778;951;379;40457
"150390 Juruti";1237;4894;5192;8439;5644;3604;2605;1571;837;467;34490
"150400 Limoeiro do Ajuru";545;2407;2994;4593;3182;1986;1294;796;416;251;18464
"150405 Mãe do Rio";558;2251;3002;5207;4011;2649;1837;1222;655;334;21726
"150410 Magalhães Barata";144;663;912;1350;928;762;591;476;275;133;6234
"150420 Marabá";4878;19735;23982;49098;35623;23816;14752;7543;3956;1386;184769
"150430 Maracanã";509;2225;3199;4539;3448;2657;2059;1566;880;448;21530
"150440 Marapanim";444;1886;2923;4293;3431;2575;2132;1537;920;457;20598
"150442 Marituba";1814;7919;10231;22547;19671;12013;6874;3501;1598;671;86839
"150445 Medicilândia";483;2174;2976;5189;3978;2961;1915;1025;455;157;21313
"150450 Melgaço";757;2968;3030;4395;2910;1584;980;527;242;172;17565
"150460 Mocajuba";510;2438;3040;4775;3232;2258;1536;1096;699;288;19872
"150470 Moju";1520;6761;8088;12995;9232;5919;3901;2351;1135;512;52414
"150480 Monte Alegre";988;4250;6228;8866;7583;5357;3975;2671;1583;645;42146
"150490 Muaná";762;3137;3806;6456;4604;2936;1957;1156;625;311;25750
"150495 Nova Esperança do Piriá";470;2024;2330;3769;2743;1638;1002;653;245;61;14935
"150497 Nova Ipixuna";275;1246;1563;2595;1993;1406;1089;718;297;108;11290
"150500 Nova Timboteua";213;911;1334;2488;1991;1480;1114;786;459;215;10991
"150503 Novo Progresso";458;1976;2407;4561;4090;3355;1907;793;231;58;19836
"150506 Novo Repartimento";1345;5722;6692;11282;8467;5829;4010;2328;1013;275;46963
"150510 Óbidos";1066;4592;5169;8091;6475;4559;3391;2366;1286;569;37564
"150520 Oeiras do Pará";799;3226;3206;4848;3415;2080;1364;945;423;267;20573
"150530 Oriximiná";1362;5944;6715;10753;8336;5592;3929;2442;1321;532;46926
"150540 Ourém";327;1265;1816;2843;2176;1608;1101;778;441;208;12563
"150543 Ourilândia do Norte";606;2181;2994;5798;4369;2880;1477;741;356;97;21499
"150548 Pacajá";801;3668;4406;7322;5304;3801;2693;1587;738;219;30539
"150549 Palestina do Pará";147;614;850;1314;971;706;564;387;203;90;5846
"150550 Paragominas";2134;8474;10072;20738;15181;9503;5628;2629;1129;414;75902
"150553 Parauapebas";3428;13175;15392;36989;25690;15057;8005;3235;1448;492;122911
"150555 Pau D'Arco";115;436;670;1041;869;643;446;308;161;51;4740
"150560 Peixe-Boi";134;524;772;1412;1042;857;664;410;273;130;6218
"150563 Piçarra";254;1045;1269;2208;1923;1317;902;546;221;81;9766
"150565 Placas";505;2215;2446;4654;3505;2246;1472;844;349;65;18301
"150570 Ponta de Pedras";553;2269;2911;4851;3453;2477;1691;948;551;303;20007
"150580 Portel";1586;6359;5704;8856;5906;3387;2404;1475;735;353;36765
"150590 Porto de Moz";1048;3999;4059;6150;4038;2376;1353;872;427;200;24522
"150600 Prainha";701;2736;3324;4844;3638;2544;1724;922;518;176;21127
"150610 Primavera";151;699;1124;1761;1338;1022;724;596;370;152;7937
"150611 Quatipuru";209;899;1399;2138;1610;1226;875;578;367;153;9454
"150613 Redenção";1389;5438;7836;14357;12058;8723;5221;2847;1547;494;59910
"150616 Rio Maria";285;1199;1707;3339;2744;2091;1431;886;431;148;14261
"150618 Rondon do Pará";753;3452;4963;9170;7131;5351;3350;1919;914;361;37364
"150619 Rurópolis";770;3372;4216;7532;5688;3794;2697;1538;673;229;30509
"150620 Salinópolis";614;2811;4180;7213;5325;3740;2577;1642;824;356;29282
"150630 Salvaterra";391;1543;2270;3530;2829;2020;1427;973;534;252;15769
"150635 Santa Bárbara do Pará";329;1261;1744;3194;2577;1785;1184;753;371;178;13376
"150640 Santa Cruz do Arari";131;596;936;1608;1226;835;519;344;188;64;6447
"150650 Santa Izabel do Pará";978;3960;6179;12724;9753;6354;3817;2380;1245;559;47949
"150655 Santa Luzia do Pará";362;1560;2244;3603;2509;1733;1249;823;516;202;14801
"150658 Santa Maria das Barreiras";300;1311;1569;2741;2427;2136;1657;890;362;105;13498
"150660 Santa Maria do Pará";373;1517;2419;4302;3483;2578;1723;1057;662;292;18406
"150670 Santana do Araguaia";930;4420;5262;11345;9691;5820;3371;1805;684;185;43513
"150680 Santarém";5681;23433;32218;55049;41229;29701;20664;12562;7094;3087;230718
"150690 Santarém Novo";111;516;697;1060;814;547;387;305;167;70;4674
"150700 Santo Antônio do Tauá";498;2058;2957;4851;3851;2542;1925;1337;649;261;20929
"150710 São Caetano de Odivelas";307;1248;1855;3038;2269;1621;1279;862;542;185;13206
"150715 São Domingos do Araguaia";459;1908;2555;3983;3140;2158;1560;1110;670;230;17773
"150720 São Domingos do Capim";754;3139;3321;5033;3679;2338;1623;1237;571;283;21978
"150730 São Félix do Xingu";1400;6457;8776;19492;16481;10200;5497;2665;931;191;72090
"150740 São Francisco do Pará";256;1023;1574;2772;2122;1579;1211;790;455;204;11986
"150745 São Geraldo do Araguaia";460;2016;2657;4654;3657;2597;1826;1139;608;277;19891
"150746 São João da Ponta";91;469;575;885;652;514;407;268;165;93;4119
"150747 São João de Pirabas";403;1601;2285;3674;2669;1839;1457;1080;630;301;15939
"150750 São João do Araguaia";261;1180;1465;2165;1628;1365;969;600;303;108;10044
"150760 São Miguel do Guamá";1088;4254;5603;9667;7121;4877;3200;2236;1088;625;39759
"150770 São Sebastião da Boa Vista";541;2241;2719;4370;2826;1848;1222;788;452;250;17257
"150775 Sapucaia";83;371;493;963;753;640;374;192;79;23;3971
"150780 Senador José Porfírio";279;1336;1314;2235;1770;1295;845;456;171;51;9752
"150790 Soure";422;1758;2549;4158;3120;2373;1709;1101;683;248;18121
"150795 Tailândia";1497;7065;8318;17875;12498;6616;3370;1931;829;217;60216
"150796 Terra Alta";200;749;1177;1750;1321;1038;694;545;295;129;7898
"150797 Terra Santa";314;1340;1904;3013;2329;1437;1145;742;412;194;12830
"150800 Tomé-Açu";1285;5262;6331;10534;7878;5094;3289;2140;1094;436;43343
"150803 Tracuateua";523;2434;3153;4887;3508;2424;1867;1183;687;302;20968
"150805 Trairão";357;1464;1699;3514;2531;1600;1146;584;223;58;13176
"150808 Tucumã";700;2591;3587;6734;5249;3777;2331;1251;558;153;26931
"150810 Tucuruí";1959;8026;10530;19896;14517;9649;6347;3061;1492;528;76005
"150812 Ulianópolis";922;3808;4141;9070;7594;3718;2370;1115;382;98;33218
"150815 Uruará";908;3879;4669;8865;6768;4325;2819;1652;744;232;34861
"150820 Vigia";848;3494;5182;9257;6946;4739;3503;2320;1241;559;38089
"150830 Viseu";1377;5795;6341;9897;6552;4552;3400;2123;1249;513;41799
"150835 Vitória do Xingu";207;1031;1417;2814;2039;1309;860;529;266;87;10559
"150840 Xinguara";729;3029;4035;7919;6400;4606;2879;1536;806;263;32202
"160010 Amapá";167;675;886;1453;1116;714;477;285;144;62;5979
"160020 Calçoene";209;906;840;1488;1212;979;623;280;125;52;6714
"160021 Cutias";106;486;555;815;570;385;262;117;62;32;3390
"160023 Ferreira Gomes";133;558;645;925;849;487;350;209;102;38;4296
"160025 Itaubal";109;395;492;709;516;367;241;132;84;18;3063
"160027 Laranjal do Jari";920;3558;4447;7573;5738;3994;2215;1040;507;173;30165
"160030 Macapá";8058;31161;42816;81487;64097;41050;24037;11803;5965;2740;313214
"160040 Mazagão";405;1764;2025;2740;1939;1410;888;579;276;126;12152
"160050 Oiapoque";507;2100;2233;3862;3076;2043;1095;451;156;72;15595
"160015 Pedra Branca do Amapari";302;1039;1050;2046;1416;1045;650;340;149;50;8087
"160053 Porto Grande";399;1536;1803;2940;2343;1667;1038;541;246;80;12593
"160055 Pracuúba";110;450;348;644;478;300;194;105;53;24;2706
"160060 Santana";2046;8293;11742;20534;15005;9309;5688;3229;1641;698;78185
"160005 Serra do Navio";90;386;438;791;637;418;284;147;45;18;3254
"160070 Tartarugalzinho";314;1333;1424;2038;1418;1029;800;431;186;86;9059
"160080 Vitória do Jari";242;1216;1530;2305;1636;1040;641;332;167;78;9187
"170025 Abreulândia";44;183;189;371;347;261;239;149;56;25;1864
"170030 Aguiarnópolis";120;436;534;1025;753;456;316;202;121;51;4014
"170035 Aliança do Tocantins";87;329;562;842;853;662;545;361;215;108;4564
"170040 Almas";145;614;811;1150;957;811;596;420;222;111;5837
"170070 Alvorada";123;507;764;1432;1305;1077;721;494;262;118;6803
"170100 Ananás";171;760;1090;1665;1385;1005;701;507;305;130;7719
"170105 Angico";47;233;324;506;423;372;247;177;115;57;2501
"170110 Aparecida do Rio Negro";86;323;399;650;621;447;351;261;148;57;3343
"170130 Aragominas";84;446;576;829;817;730;595;400;156;56;4689
"170190 Araguacema";99;447;629;974;796;746;593;335;181;87;4887
"170200 Araguaçu";119;475;709;1312;1450;1187;873;592;381;139;7237
"170210 Araguaína";2711;10271;15666;32053;24167;16830;10341;6068;3506;1514;123127
"170215 Araguanã";99;402;561;805;686;540;361;237;132;59;3882
"170220 Araguatins";583;2573;3261;5283;4274;3070;2215;1561;880;366;24066
"170230 Arapoema";93;472;688;1101;1018;724;555;365;203;67;5286
"170240 Arraias";170;716;1082;1675;1463;1127;981;609;363;207;8393
"170255 Augustinópolis";316;1221;1754;3030;2142;1525;1163;789;451;175;12566
"170270 Aurora do Tocantins";41;224;271;547;535;428;309;237;145;46;2783
"170290 Axixá do Tocantins";177;703;1003;1583;1191;904;659;484;323;119;7146
"170300 Babaçulândia";152;655;989;1803;1506;1222;963;624;367;176;8457
"170305 Bandeirantes do Tocantins";52;228;249;551;517;341;223;163;80;24;2428
"170307 Barra do Ouro";91;331;422;640;520;398;311;204;118;46;3081
"170310 Barrolândia";67;333;494;905;798;679;475;313;191;71;4326
"170320 Bernardo Sayão";77;308;449;722;722;560;329;252;112;39;3570
"170330 Bom Jesus do Tocantins";65;326;398;708;504;368;286;154;97;41;2947
