 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2005
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"150110 Bagre";490;2089;1541;2133;1159;769;511;323;192;141;9348
"150120 Baião";629;2571;2715;3444;2270;1679;1109;760;397;172;15746
"150125 Bannach";107;340;408;645;471;332;186;104;21;9;2623
"150130 Barcarena";1912;7895;8821;13063;9762;6451;3355;1932;988;564;54743
"150140 Belém";26766;106399;161266;288266;213622;152077;91561;55368;29276;12908;1137509
"150145 Belterra";505;1908;1975;2703;1908;1436;1054;812;349;100;12750
"150150 Benevides";1126;4442;5278;8551;5928;3763;2282;1493;689;312;33864
"150157 Bom Jesus do Tocantins";341;1460;1682;2479;1626;1198;850;552;307;112;10607
"150160 Bonito";257;1047;1391;1799;1178;865;542;417;251;97;7844
"150170 Bragança";2851;10515;12759;16966;11275;8214;5629;3961;2293;979;75442
"150172 Brasil Novo";455;2049;2421;3788;2784;1800;1085;731;310;69;15492
"150175 Brejo Grande do Araguaia";190;900;1019;1323;930;709;429;280;119;52;5951
"150178 Breu Branco";1435;5436;5252;7225;5064;3590;2212;1225;456;184;32079
"150180 Breves";3047;11749;10205;13757;8057;5752;3451;2213;1281;900;60412
"150190 Bujaru";636;2987;2890;4225;2662;1845;1402;911;498;205;18261
"150200 Cachoeira do Arari";426;2012;2005;2679;1920;1323;869;741;396;176;12547
"150195 Cachoeira do Piriá";525;2522;2225;3294;2305;1484;934;542;186;50;14067
"150210 Cametá";3060;12335;12875;16325;10236;7727;5415;3748;2244;1324;75289
"150215 Canaã dos Carajás";290;1262;1597;2427;1850;1221;799;449;123;27;10045
"150220 Capanema";1331;5338;7610;10851;7779;5614;3385;2580;1430;635;46553
"150230 Capitão Poço";1400;5737;6452;8717;5890;3922;2639;1862;940;313;37872
"150240 Castanhal";3487;13988;18789;29454;21517;14363;8501;5138;2666;1196;119099
"150250 Chaves";468;2137;1989;2861;1714;1246;831;575;262;135;12218
"150260 Colares";260;1237;1507;1876;1292;923;754;540;279;115;8783
"150270 Conceição do Araguaia";1009;4376;5207;7613;5621;4104;2861;1845;870;375;33881
"150275 Concórdia do Pará";651;2754;2976;4066;2715;1761;1221;842;464;221;17671
"150276 Cumaru do Norte";145;676;649;1102;958;668;361;133;28;19;4739
"150277 Curionópolis";350;1577;1584;2222;1790;1453;945;613;233;50;10817
"150280 Curralinho";823;3333;2752;3644;1952;1406;949;629;293;285;16066
"150285 Curuá";310;1222;1208;1368;982;717;484;349;173;100;6913
"150290 Curuçá";711;3065;3526;4552;3117;2396;1805;1576;816;401;21965
"150293 Dom Eliseu";1296;5613;6122;8938;6402;4159;2138;1202;432;165;36467
"150295 Eldorado do Carajás";1251;4824;4678;6629;4947;3428;2309;1180;364;91;29701
"150300 Faro";364;1760;1651;2290;1549;1027;600;490;232;108;10071
"150304 Floresta do Araguaia";367;1607;1694;2600;1884;1317;916;532;223;66;11206
"150307 Garrafão do Norte";838;3363;3164;4184;2721;1793;1305;769;352;111;18600
"150309 Goianésia do Pará";810;3287;3603;5522;3676;2465;1381;851;261;86;21942
"150310 Gurupá";914;3484;2975;4146;2485;1635;1198;770;358;181;18146
"150320 Igarapé-Açu";856;3418;4461;5771;4076;3053;2061;1506;769;373;26344
"150330 Igarapé-Miri";1514;6445;7258;10159;6055;4451;2921;2009;1003;704;42519
"150340 Inhangapi";191;887;1031;1287;916;696;495;318;210;67;6098
"150345 Ipixuna do Pará";960;4432;4076;6273;3869;2666;1765;854;338;146;25379
"150350 Irituia";787;3158;3743;4911;3127;2248;1715;1122;694;327;21832
"150360 Itaituba";2491;10535;11386;16790;13579;8770;4689;2560;1126;347;72273
"150370 Itupiranga";1795;7278;7377;10278;6914;5017;3684;2109;784;246;45482
"150375 Jacareacanga";754;3430;3239;6323;6268;3566;1741;633;183;61;26198
"150380 Jacundá";1207;4749;5859;8822;5854;3939;2414;1521;638;251;35254
"150390 Juruti";1199;4730;4377;4881;3167;2667;1790;1219;818;310;25158
"150400 Limoeiro do Ajuru";729;2847;2458;3514;2141;1461;863;572;334;257;15176
"150405 Mãe do Rio";589;2351;2895;4159;2617;1860;1215;823;482;213;17204
"150410 Magalhães Barata";201;773;997;1164;734;660;485;409;235;127;5785
"150420 Marabá";4861;19912;23961;35904;26230;17266;9433;5904;2543;950;146964
"150430 Maracanã";786;3182;3209;4216;2981;2189;1738;1302;638;445;20686
"150440 Marapanim";693;2783;3142;4121;2901;2245;1773;1410;725;432;20225
"150442 Marituba";2468;9824;10973;19586;14078;8713;4797;2656;1228;528;74851
"150445 Medicilândia";609;2262;2771;3923;2793;2004;1202;658;279;62;16563
"150450 Melgaço";785;3831;2883;3966;2288;1400;895;555;342;178;17123
"150460 Mocajuba";614;2580;2637;3342;2198;1552;1184;832;404;245;15588
"150470 Moju";1485;7392;7422;10219;6248;4342;2900;1782;799;381;42970
"150480 Monte Alegre";1853;7619;8182;10850;7136;5517;3622;2600;1379;532;49290
"150490 Muaná";767;3137;3304;4642;2900;2080;1329;923;513;258;19853
"150495 Nova Esperança do Piriá";821;3765;3145;4650;2714;1708;1138;551;161;44;18697
"150497 Nova Ipixuna";365;1550;1694;2354;1486;1247;858;471;222;66;10313
"150500 Nova Timboteua";256;1081;1628;2176;1511;1127;834;616;337;145;9711
"150503 Novo Progresso";426;2754;3500;8021;8220;4638;1792;663;182;43;30239
"150506 Novo Repartimento";1300;5904;6060;8081;5579;4125;2757;1507;524;120;35957
"150510 Óbidos";1305;5118;6324;7895;5242;3868;2914;1934;1040;508;36148
"150520 Oeiras do Pará";940;3691;3145;4118;2355;1667;1212;606;340;298;18372
"150530 Oriximiná";1509;5966;6650;8682;6016;4342;2711;1729;946;405;38956
"150540 Ourém";365;1601;1998;2407;1691;1188;861;615;356;149;11231
"150543 Ourilândia do Norte";382;1783;2308;3637;2779;1927;1179;629;174;44;14842
"150548 Pacajá";752;3423;3778;4924;3298;2560;1685;1064;378;116;21978
"150549 Palestina do Pará";218;859;1123;1444;963;719;512;388;174;51;6451
"150550 Paragominas";2447;9910;10487;16946;11718;7217;3543;1653;665;241;64827
"150553 Parauapebas";2502;10017;10494;17605;13730;7941;3647;1876;726;220;68758
"150555 Pau D'Arco";216;868;986;1516;1104;696;513;334;156;33;6422
"150560 Peixe-Boi";219;792;1137;1408;1040;819;548;445;222;100;6730
"150563 Piçarra";395;1607;1591;2523;1829;1178;756;401;147;54;10481
"150565 Placas";415;1611;1931;2538;1828;1279;856;475;133;32;11098
"150570 Ponta de Pedras";501;2130;2394;3325;2345;1623;979;753;442;187;14679
"150580 Portel";1693;6560;5078;6774;3769;2740;1867;1062;543;402;30488
"150590 Porto de Moz";884;4272;3350;4851;2909;1673;1124;708;316;154;20241
"150600 Prainha";945;4115;3567;4848;3146;1998;1210;817;358;141;21145
"150610 Primavera";243;1150;1299;1668;1148;804;624;486;315;175;7912
"150611 Quatipuru";304;1289;1571;1793;1264;955;692;551;242;126;8787
"150613 Redenção";1761;7069;8337;13543;10398;6471;3546;2034;818;315;54292
"150616 Rio Maria";242;1070;1399;2110;1657;1146;732;468;193;59;9076
"150618 Rondon do Pará";1026;4177;5806;8479;6096;4069;2447;1490;643;241;34474
"150619 Rurópolis";711;2963;3500;4242;3241;2490;1491;972;397;122;20129
"150620 Salinópolis";959;4366;4896;7054;4612;3151;2153;1374;633;356;29554
"150630 Salvaterra";446;1780;1877;2760;1947;1391;1082;785;403;204;12675
"150635 Santa Bárbara do Pará";338;1361;1543;2346;1616;1025;718;489;211;126;9773
"150640 Santa Cruz do Arari";137;532;695;926;656;441;325;227;124;41;4104
"150650 Santa Izabel do Pará";1061;4592;5940;9715;6594;4128;2647;1700;883;399;37659
"150655 Santa Luzia do Pará";597;2305;2452;3197;2061;1503;960;694;368;155;14292
"150658 Santa Maria das Barreiras";320;1355;1426;2163;1794;1478;953;453;187;73;10202
"150660 Santa Maria do Pará";465;2012;2776;4122;2961;1970;1283;911;535;197;17232
"150670 Santana do Araguaia";904;4215;4401;7649;5897;4142;2155;1021;339;110;30833
"150680 Santarém";6585;27442;34602;47816;32524;23890;14859;9882;5309;2347;205256
"150690 Santarém Novo";154;696;757;899;607;445;345;245;121;68;4337
"150700 Santo Antônio do Tauá";493;2161;2585;3690;2344;1782;1313;911;438;237;15954
"150710 São Caetano de Odivelas";345;1527;1792;2403;1567;1215;837;703;283;159;10831
"150715 São Domingos do Araguaia";598;2531;2889;4107;2500;1845;1372;860;406;143;17251
"150720 São Domingos do Capim";1025;4009;3787;4995;3023;2098;1744;923;555;263;22422
"150730 São Félix do Xingu";1048;4548;4551;6869;5405;3642;2253;1213;358;101;29988
"150740 São Francisco do Pará";339;1454;2022;2851;1899;1351;960;662;375;132;12045
"150745 São Geraldo do Araguaia";684;2926;3360;4607;3335;2318;1505;959;467;148;20309
"150746 São João da Ponta";91;395;454;543;408;324;250;210;118;58;2851
"150747 São João de Pirabas";421;1926;2101;2734;1904;1436;1114;832;385;288;13141
"150750 São João do Araguaia";376;1883;1901;2706;1825;1396;935;549;233;93;11897
"150760 São Miguel do Guamá";1210;5072;5711;8125;5334;3679;2599;1554;906;523;34713
"150770 São Sebastião da Boa Vista";549;2318;2440;3119;1951;1335;845;631;342;203;13733
"150775 Sapucaia";77;276;333;513;462;258;155;69;27;10;2180
"150780 Senador José Porfírio";317;1456;1168;2007;1334;786;467;248;100;36;7919
"150790 Soure";472;2120;2526;3471;2603;1877;1244;979;505;240;16037
"150795 Tailândia";1595;6401;6078;9970;6478;3733;2027;998;369;118;37767
"150796 Terra Alta";302;1073;1242;1612;1077;767;619;448;230;99;7469
"150797 Terra Santa";404;1880;2267;2862;1599;1288;889;673;385;135;12382
"150800 Tomé-Açu";1377;5815;6217;8991;5801;3731;2574;1498;685;283;36972
"150803 Tracuateua";702;2815;3229;4046;2762;2047;1492;1071;592;207;18963
"150805 Trairão";397;2109;2029;2911;2070;1409;849;409;122;27;12332
"150808 Tucumã";473;2021;2517;3751;3147;2087;1193;589;217;54;16049
"150810 Tucuruí";1994;8596;10763;16198;11455;8198;3892;2151;973;395;64615
"150812 Ulianópolis";716;3161;2963;5326;3955;2005;1002;393;94;50;19665
"150815 Uruará";1154;5639;7114;10895;7704;4872;3073;1802;575;205;43033
"150820 Vigia";951;3918;5167;7220;4802;3601;2617;1726;780;523;31305
"150830 Viseu";1639;6791;6374;7432;5126;3912;2592;1996;1001;406;37269
"150835 Vitória do Xingu";228;1065;1216;1843;1253;808;552;393;146;66;7570
"150840 Xinguara";693;2837;3485;5715;4355;2840;1648;1061;429;119;23182
"160010 Amapá";220;895;909;1187;843;535;332;232;112;54;5319
"160020 Calçoene";258;945;889;1247;999;640;354;192;82;40;5646
"160021 Cutias";135;544;500;727;452;270;157;99;34;25;2943
"160023 Ferreira Gomes";114;552;516;729;466;317;178;134;60;24;3090
"160025 Itaubal";129;510;497;601;383;265;170;102;32;15;2704
"160027 Laranjal do Jari";1211;4413;4167;6675;4963;2864;1361;711;293;128;26786
"160030 Macapá";9539;38259;43126;70891;49034;29807;15171;8693;3977;2077;270574
"160040 Mazagão";460;1909;1623;2140;1436;928;649;380;196;103;9824
"160050 Oiapoque";554;2080;1766;2916;2192;1259;582;271;126;101;11847
"160015 Pedra Branca do Amapari";204;733;585;893;658;490;293;154;77;21;4108
"160053 Porto Grande";429;1753;1611;2679;1946;1134;677;428;153;65;10875
"160055 Pracuúba";88;400;354;436;281;187;136;79;34;14;2009
"160060 Santana";2830;11187;12248;18387;11935;7470;4301;2393;1062;623;72436
"160005 Serra do Navio";133;509;512;746;516;331;180;79;43;13;3062
"160070 Tartarugalzinho";291;1263;946;1278;933;590;377;204;76;33;5991
"160080 Vitória do Jari";383;1444;1318;1939;1231;681;412;219;95;49;7771
"170025 Abreulândia";50;226;274;390;298;266;178;87;62;22;1853
"170030 Aguiarnópolis";85;361;442;628;388;309;223;154;79;23;2692
"170035 Aliança do Tocantins";129;569;690;1088;856;630;460;310;173;62;4967
"170040 Almas";204;962;1021;1479;1091;762;562;339;200;81;6701
"170070 Alvorada";163;647;938;1475;1247;850;592;372;189;87;6560
"170100 Ananás";314;1117;1548;2140;1383;899;737;451;235;89;8913
"170105 Angico";58;275;320;439;368;248;179;142;73;32;2134
"170110 Aparecida do Rio Negro";63;295;484;589;415;355;269;196;73;41;2780
"170130 Aragominas";179;792;946;1325;1028;826;579;292;120;35;6122
"170190 Araguacema";155;631;627;872;759;543;372;251;126;70;4406
"170200 Araguaçu";139;744;949;1678;1277;951;645;493;231;98;7205
"170210 Araguaína";2927;11258;15256;25139;18070;11862;7234;4498;2207;911;99362
"170215 Araguanã";142;581;599;917;709;407;304;194;86;51;3990
"170220 Araguatins";787;3049;3541;4690;3293;2474;1765;1309;632;253;21793
"170230 Arapoema";163;697;803;1159;866;589;400;253;123;48;5101
"170240 Arraias";235;1022;1179;1594;1285;1032;769;520;285;152;8073
"170255 Augustinópolis";362;1413;1912;2320;1585;1325;970;615;267;98;10867
"170270 Aurora do Tocantins";52;226;329;464;407;285;247;159;60;30;2259
"170290 Axixá do Tocantins";170;776;999;1238;861;628;514;426;188;87;5887
"170300 Babaçulândia";202;960;1322;1940;1361;1010;704;611;360;124;8594
"170305 Bandeirantes do Tocantins";54;288;280;524;366;213;183;93;36;25;2062
"170307 Barra do Ouro";114;430;419;507;389;323;228;161;100;33;2704
"170310 Barrolândia";65;367;570;777;651;461;306;236;114;42;3589
"170320 Bernardo Sayão";123;444;506;884;673;420;270;177;63;33;3593
"170330 Bom Jesus do Tocantins";54;233;250;306;283;212;135;107;50;30;1660
"170360 Brasilândia do Tocantins";56;196;213;383;278;172;132;105;50;14;1599
"170370 Brejinho de Nazaré";86;364;463;659;519;365;278;200;141;58;3133
"170380 Buriti do Tocantins";197;741;1104;1126;802;682;469;324;137;77;5659
"170382 Cachoeirinha";63;256;294;369;243;186;121;98;64;15;1709
