 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:1993
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"120020 Cruzeiro do Sul";1740;6536;5845;7077;4804;3268;1972;1325;696;264;33527
"120025 Epitaciolândia";232;834;867;1355;957;580;373;231;102;30;5561
"120030 Feijó";602;2303;1913;2613;1678;1209;688;453;233;85;11777
"120032 Jordão";166;593;451;622;387;268;162;109;55;15;2828
"120033 Mâncio Lima";287;1156;903;1139;730;520;321;206;131;31;5424
"120034 Manoel Urbano";96;618;490;657;473;289;184;109;55;11;2982
"120035 Marechal Thaumaturgo";294;1104;987;1195;812;551;334;225;117;45;5664
"120038 Plácido de Castro";424;1619;1434;2109;1433;942;659;433;160;25;9238
"120080 Porto Acre";261;1045;1116;1806;1267;761;425;293;147;44;7165
"120039 Porto Walter";234;880;788;954;648;441;266;179;94;35;4519
"120040 Rio Branco";5237;20907;22346;36170;25347;15235;8517;5870;2948;894;143471
"120042 Rodrigues Alves";242;974;762;960;615;438;271;173;110;26;4571
"120043 Santa Rosa do Purus";14;88;72;97;69;42;27;15;7;2;433
"120050 Sena Madureira";689;2871;2800;3424;2724;1716;933;641;317;105;16220
"120045 Senador Guiomard";478;1932;1724;2629;1841;1269;838;533;246;46;11536
"120060 Tarauacá";926;3307;2511;3465;2151;1490;903;611;306;80;15750
"120070 Xapuri";305;1195;1073;1678;1158;806;566;390;177;44;7392
"130002 Alvarães";303;1379;1119;1494;827;584;356;168;66;31;6327
"130006 Amaturá";117;775;483;691;458;337;199;109;81;15;3265
"130008 Anamã";235;855;659;940;592;377;275;156;60;14;4163
"130010 Anori";295;1232;962;1260;846;560;382;284;100;60;5981
"130014 Apuí";185;782;646;932;732;482;313;152;46;5;4275
"130020 Atalaia do Norte";277;1250;919;1336;830;488;287;169;68;22;5646
"130030 Autazes";470;2429;1814;2349;1757;1168;783;607;304;135;11816
"130040 Barcelos";345;1573;1204;1991;1303;806;559;325;122;42;8270
"130050 Barreirinha";544;2257;1828;2418;1567;1067;730;612;300;105;11428
"130060 Benjamin Constant";604;2673;2243;2953;1997;1366;890;593;233;91;13643
"130063 Beruri";319;1115;836;1113;676;452;290;204;92;25;5122
"130068 Boa Vista do Ramos";257;1256;743;1040;746;505;348;265;166;51;5377
"130070 Boca do Acre";798;3284;2804;3833;2588;1792;1166;707;387;133;17492
"130080 Borba";506;2393;1732;2180;1478;1059;748;663;344;129;11232
"130083 Caapiranga";289;1091;792;1029;672;479;286;215;46;33;4932
"130090 Canutama";513;2127;1223;1787;1465;795;505;224;70;21;8730
"130100 Carauari";643;3130;2093;2926;1898;1229;729;479;209;70;13406
"130110 Careiro";461;5380;3374;4140;4678;2043;953;515;177;42;21763
"130115 Careiro da Várzea";499;2059;2182;2821;1991;1346;990;676;288;94;12946
"130120 Coari";1131;5207;4339;5234;3672;2699;1763;1122;518;166;25851
"130130 Codajás";350;1985;1522;1914;1256;867;630;415;219;52;9210
"130140 Eirunepé";709;3059;2352;3106;2007;1349;772;512;261;95;14222
"130150 Envira";381;2439;1937;2284;1507;1019;496;252;81;33;10429
"130160 Fonte Boa";462;2473;2061;2424;1595;1119;611;400;195;75;11415
"130165 Guajará";308;1485;1221;1560;1098;866;445;297;116;39;7435
"130170 Humaitá";837;5435;5100;5920;4265;2726;1554;883;376;92;27188
"130180 Ipixuna";368;1440;1086;1369;934;520;344;293;120;19;6493
"130185 Iranduba";593;2459;2237;2955;1944;1407;1054;630;271;85;13635
"130190 Itacoatiara";1687;7301;7118;8949;6219;4240;2883;1907;892;369;41565
"130195 Itamarati";366;1711;1016;1426;779;513;245;115;44;22;6237
"130200 Itapiranga";155;655;529;766;516;407;288;196;97;33;3642
"130210 Japurá";220;1462;1322;1925;1604;817;313;109;23;10;7805
"130220 Juruá";176;767;564;673;386;304;192;136;63;18;3279
"130230 Jutaí";539;2386;1698;2206;1723;939;565;227;76;20;10379
"130240 Lábrea";962;4645;3999;4660;3592;2282;1265;781;296;136;22618
"130250 Manacapuru";1947;7859;6546;8340;5723;4001;2753;1797;863;296;40125
"130255 Manaquiri";324;1247;1171;1723;1088;798;541;367;161;57;7477
"130260 Manaus";25110;103481;129327;215818;149445;83284;45689;27693;12498;3994;796339
"130270 Manicoré";1118;5371;4311;5434;3808;2819;1672;950;531;161;26175
"130280 Maraã";505;2240;1219;1770;980;689;430;239;111;33;8216
"130290 Maués";936;4332;3178;4215;3439;1974;1410;1259;584;194;21521
"130300 Nhamundá";453;1901;1415;1717;1237;862;558;474;240;88;8945
"130310 Nova Olinda do Norte";369;1774;1309;1626;1265;771;560;644;284;91;8693
"130320 Novo Airão";370;1859;1721;2131;1946;1211;645;272;89;16;10260
"130330 Novo Aripuanã";324;1588;1225;1578;1316;917;588;375;229;63;8203
"130340 Parintins";1747;7745;6876;8355;6111;3997;2926;2066;984;440;41247
"130350 Pauini";301;1928;2292;3076;2241;1447;752;313;118;28;12496
"130353 Presidente Figueiredo";221;910;791;1441;1222;593;301;133;33;6;5651
"130356 Rio Preto da Eva";240;878;823;1182;783;467;258;164;55;6;4856
"130360 Santa Isabel do Rio Negro";362;1880;1915;2431;1903;1726;871;425;138;25;11676
"130370 Santo Antônio do Içá";553;2648;1963;2710;2113;1396;687;391;226;41;12728
"130380 São Gabriel da Cachoeira";715;2895;2656;4120;2635;1853;1113;981;397;99;17464
"130390 São Paulo de Olivença";476;2070;1649;2015;1371;879;616;403;233;51;9763
"130395 São Sebastião do Uatumã";188;687;546;654;484;293;200;153;71;20;3296
"130400 Silves";201;755;603;722;581;336;239;210;96;33;3776
"130406 Tabatinga";896;4199;3468;5270;3335;2047;1121;658;295;131;21420
"130410 Tapauá";729;3855;2783;3887;2974;1484;838;415;175;40;17180
"130420 Tefé";1753;7799;6908;7820;6043;4038;2265;1229;496;178;38529
"130423 Tonantins";297;1452;1206;1489;943;732;462;220;77;23;6901
"130426 Uarini";201;873;634;753;502;313;244;156;49;23;3748
"130430 Urucará";425;1594;1417;1836;1159;828;556;381;185;72;8453
"130440 Urucurituba";631;2642;2176;2682;1816;1177;734;476;296;101;12731
"140005 Alto Alegre";249;1233;1160;2493;2161;1070;551;296;129;83;9425
"140010 Boa Vista";4168;16959;16722;36315;23962;11637;5691;3420;1333;433;120640
"140015 Bonfim";335;1354;1068;1701;1310;801;536;266;132;32;7535
"140020 Caracaraí";302;1255;862;1559;1309;720;437;214;97;24;6779
"140030 Mucajaí";346;1654;1203;4204;2039;1009;610;295;112;20;11492
"140040 Normandia";362;1575;1230;2196;1399;894;456;236;119;54;8521
"140050 São João da Baliza";289;1153;1098;2179;1785;1159;547;232;88;16;8546
"140060 São Luiz";394;1269;978;1405;1229;850;458;270;83;23;6959
"150010 Abaetetuba";3516;13270;12094;16072;10948;7219;4449;2931;1801;798;73098
"150030 Afuá";779;2892;2181;2698;1832;1205;777;492;270;136;13262
"150034 Água Azul do Norte";247;962;803;1490;1037;544;282;117;28;6;5516
"150040 Alenquer";1746;7079;5905;6692;5497;3764;2675;1800;948;341;36447
"150050 Almeirim";1051;4229;3555;6216;4365;2187;1125;620;311;97;23756
"150070 Anajás";646;2299;1562;2019;1383;847;572;349;187;62;9926
"150080 Ananindeua";2714;10558;10198;18385;12821;6547;3595;1908;856;362;67944
"150090 Augusto Corrêa";1124;4554;3108;4172;3038;2121;1461;1099;624;131;21432
"150100 Aveiro";414;1496;1223;1571;1206;772;610;338;157;40;7827
"150110 Bagre";591;2181;1756;2301;1339;909;541;377;212;57;10264
"150120 Baião";705;2851;2305;2976;2023;1431;950;673;347;123;14384
"150130 Barcarena";1759;6657;5271;8534;6319;3458;1850;1199;682;273;36002
"150140 Belém";25630;111534;157992;259064;181936;112657;69302;43664;20598;7948;990325
"150150 Benevides";1775;7403;7466;11811;7947;4897;3084;1910;877;340;47510
"150160 Bonito";279;1125;931;1305;865;582;431;311;167;46;6042
"150170 Bragança";3226;12700;11303;13742;10029;7173;4877;3824;1984;698;69556
"150175 Brejo Grande do Araguaia";208;791;627;878;683;475;346;209;107;22;4346
"150178 Breu Branco";404;1757;1602;2322;1863;1083;591;292;116;31;10061
"150180 Breves";2772;11019;8632;10728;7407;4792;2756;1936;1302;490;51834
"150190 Bujaru";491;1844;1546;2101;1401;1118;760;600;234;116;10211
"150200 Cachoeira do Arari";427;1711;1466;1968;1277;927;755;550;279;128;9488
"150210 Cametá";3020;12027;9521;11744;8017;5805;3753;2862;1802;810;59361
"150220 Capanema";1272;5556;6261;8421;6239;3966;2748;1863;1000;421;37747
"150230 Capitão Poço";1596;6428;5290;7301;4952;3230;2151;1250;624;176;32998
"150240 Castanhal";2807;11684;12876;19675;13391;8282;4985;3167;1584;608;79059
"150250 Chaves";654;2340;1948;2645;1652;1266;860;513;321;95;12294
"150260 Colares";303;1169;840;1126;808;720;476;346;177;95;6060
"150270 Conceição do Araguaia";1361;5989;7026;9427;6624;4816;2979;1628;757;243;40850
"150275 Concórdia do Pará";491;2031;1786;2359;1484;1139;707;507;265;86;10855
"150276 Cumaru do Norte";172;637;691;1528;945;579;274;104;24;4;4958
"150277 Curionópolis";1058;4075;2917;5089;3941;2565;1542;634;175;39;22035
"150280 Curralinho";646;2420;1817;2120;1336;911;488;379;358;157;10632
"150290 Curuçá";576;2438;2124;2674;1997;1613;1232;972;557;243;14426
"150295 Eldorado do Carajás";446;1719;1231;2147;1662;1081;650;268;74;16;9294
"150300 Faro";95;424;355;418;320;240;168;135;70;24;2249
"150307 Garrafão do Norte";759;3012;2552;3188;1968;1561;869;498;209;78;14694
"150310 Gurupá";628;2946;2259;2828;1743;1333;776;499;272;119;13403
"150320 Igarapé-Açu";906;3414;2974;4095;2895;2089;1558;1108;640;237;19916
"150330 Igarapé-Miri";1280;5727;4880;6052;4153;2767;1753;1315;834;348;29109
"150340 Inhangapi";197;890;655;958;688;461;299;243;131;39;4561
"150350 Irituia";1034;4347;3570;4475;3056;2347;1341;1086;629;231;22116
"150360 Itaituba";3055;12041;10368;20073;15005;7680;3878;1952;708;171;74931
"150375 Jacareacanga";318;1252;1078;2087;1560;799;403;203;74;18;7792
"150380 Jacundá";1112;4316;3488;4930;3799;2495;1563;801;333;110;22947
"150390 Juruti";834;3530;2153;2605;2267;1657;1052;840;494;166;15598
"150400 Limoeiro do Ajuru";677;2516;2083;2409;1570;1002;619;478;329;127;11810
"150405 Mãe do Rio";859;3867;3728;5023;3160;2183;1333;765;428;104;21450
"150410 Magalhães Barata";238;943;790;907;681;563;376;324;240;82;5144
"150420 Marabá";4276;16895;15247;23956;16886;10019;6070;3357;1525;454;98685
"150430 Maracanã";890;3467;2622;3372;2448;2008;1417;1034;664;291;18213
"150440 Marapanim";614;2497;2059;2627;1920;1541;1231;949;627;200;14265
"150450 Melgaço";566;2393;1608;2102;1382;888;425;406;242;67;10079
"150460 Mocajuba";659;2654;2181;2669;1901;1418;862;568;388;144;13444
"150470 Moju";1479;5914;4579;6552;4488;2928;1778;1154;493;137;29502
"150480 Monte Alegre";1458;6062;5503;6707;4930;3418;2382;1590;758;308;33116
"150490 Muaná";783;3101;2575;3210;2422;1532;990;771;403;169;15956
"150495 Nova Esperança do Piriá";238;965;669;914;668;476;321;210;107;25;4593
"150500 Nova Timboteua";220;964;1012;1379;1010;779;524;390;239;99;6616
"150503 Novo Progresso";185;729;629;1218;910;466;236;118;42;11;4544
"150506 Novo Repartimento";1026;3983;3219;4549;3507;2303;1443;739;307;102;21178
"150510 Óbidos";1203;5313;4773;5677;4206;3265;2116;1436;810;350;29149
"150520 Oeiras do Pará";737;3149;2262;2701;1750;1297;676;508;391;119;13590
"150530 Oriximiná";1175;5283;4543;6105;5079;3207;1837;1181;662;234;29306
"150540 Ourém";421;1802;1516;1894;1301;916;641;420;216;80;9207
"150543 Ourilândia do Norte";698;2588;2810;6217;3843;2354;1113;422;96;16;20157
"150548 Pacajá";1154;4447;3644;5013;3742;2609;1722;810;234;53;23428
"150549 Palestina do Pará";179;683;540;758;589;410;298;179;93;19;3748
"150553 Parauapebas";1683;6539;5452;10131;7052;3697;1915;794;192;42;37497
"150555 Pau D'Arco";133;566;598;961;654;403;221;105;42;10;3693
"150560 Peixe-Boi";144;687;615;837;605;434;353;257;111;56;4099
"150570 Ponta de Pedras";534;2214;1836;2533;1837;1114;832;622;286;169;11977
"150580 Portel";1065;4561;3499;4016;2805;2012;1174;775;489;123;20519
"150590 Porto de Moz";721;2520;1733;2207;1368;975;576;284;221;85;10690
"150600 Prainha";1205;4438;2910;4164;2665;1669;1039;603;244;76;19013
"150610 Primavera";502;2128;1826;2216;1612;1264;960;678;401;203;11790
"150613 Redenção";1464;6224;6566;10569;7199;4434;2436;1162;450;112;40616
"150616 Rio Maria";802;3433;3413;5347;3654;2379;1300;671;256;58;21313
"150619 Rurópolis";733;2887;2153;3115;2457;1604;1048;513;204;57;14771
"150620 Salinópolis";736;3032;2738;3603;2401;1711;1168;713;381;190;16673
"150630 Salvaterra";386;1492;1311;1747;1238;968;747;543;305;131;8868
"150635 Santa Bárbara do Pará";261;1086;1095;1733;1166;718;452;280;129;50;6970
"150640 Santa Cruz do Arari";104;517;557;761;484;383;283;214;83;34;3420
"150650 Santa Izabel do Pará";975;4070;3992;6069;3924;2586;1666;1156;597;250;25285
"150655 Santa Luzia do Pará";621;2655;2235;2791;1915;1350;945;618;319;118;13567
"150658 Santa Maria das Barreiras";192;813;751;1410;1060;618;433;208;84;31;5600
"150660 Santa Maria do Pará";472;2012;2117;3108;2033;1356;972;683;341;134;13228
"150670 Santana do Araguaia";444;1881;1896;2842;2328;1410;751;399;152;35;12138
"150680 Santarém";7894;32282;33746;43453;30599;20104;12879;8139;4067;1521;194684
"150690 Santarém Novo";163;621;433;534;437;313;218;160;87;26;2992
"150700 Santo Antônio do Tauá";495;2296;1959;2538;1862;1337;940;561;401;134;12523
"150710 São Caetano de Odivelas";600;2558;2313;3306;2406;1532;1199;809;423;182;15328
"150730 São Félix do Xingu";967;3591;3068;5197;3447;2066;1211;524;143;41;20255
"150740 São Francisco do Pará";338;1408;1208;1836;1330;841;620;442;213;86;8322
"150745 São Geraldo do Araguaia";1302;5590;4602;6458;4502;3229;2151;1196;455;147;29632
"150747 São João de Pirabas";596;2246;1713;2182;1639;1275;938;673;430;216;11908
"150760 São Miguel do Guamá";1057;4132;3869;5022;3436;2541;1580;1138;613;284;23672
"150770 São Sebastião da Boa Vista";491;2161;1878;2215;1467;926;588;429;292;119;10566
"150780 Senador José Porfírio";965;4224;3235;6199;5144;3117;1717;706;156;18;25481
"150790 Soure";491;2007;1961;2659;1925;1345;1053;669;385;154;12649
"150795 Tailândia";737;2871;2025;3445;2309;1289;756;366;120;28;13946
"150796 Terra Alta";149;628;546;689;514;416;318;250;143;63;3716
"150797 Terra Santa";314;1405;1178;1381;1062;794;557;449;232;79;7451
"150805 Trairão";293;1152;991;1920;1435;735;370;187;67;16;7166
"150808 Tucumã";1116;4137;3737;7192;4801;2751;1373;567;119;52;25845
"150810 Tucuruí";1617;7033;6415;9296;7460;4339;2366;1172;466;122;40286
"150820 Vigia";1111;4708;4345;6253;4180;3068;1985;1251;890;325;28116
"150830 Viseu";1997;8111;5627;7686;5618;4006;2696;1765;903;211;38620
"150840 Xinguara";1473;5835;6037;9627;6888;4140;2466;1109;372;84;38031
"160010 Amapá";259;997;726;1038;606;475;272;181;100;39;4693
"160020 Calçoene";231;791;529;856;636;386;236;124;64;27;3880
"160021 Cutias";51;209;213;310;214;122;73;43;20;11;1266
"160023 Ferreira Gomes";87;326;254;289;236;163;111;60;26;14;1566
"160025 Itaubal";37;150;152;223;154;87;53;29;14;8;907
"160027 Laranjal do Jari";867;3211;2336;4291;2661;1410;796;369;135;63;16139
"160030 Macapá";5158;20975;21354;31191;21540;12289;7377;4254;2026;1098;127262
"160040 Mazagão";383;1387;973;1265;817;611;395;271;113;51;6266
"160050 Oiapoque";331;1095;900;1421;991;482;264;165;113;25;5787
"160015 Pedra Branca do Amapari";45;183;186;271;187;107;63;37;18;10;1107
"160053 Porto Grande";161;653;665;971;670;382;230;132;64;35;3963
"160055 Pracuúba";55;213;155;221;130;101;58;39;21;8;1001
"160060 Santana";1892;7521;6568;8752;5902;3718;2187;1126;595;297;38558
"160005 Serra do Navio";58;236;240;351;242;137;83;48;23;12;1430
"160070 Tartarugalzinho";203;823;464;705;515;307;186;122;59;18;3402
"170025 Abreulândia";57;233;189;291;219;147;112;65;44;12;1369
"170035 Aliança do Tocantins";152;681;820;1099;769;558;386;232;106;38;4841
"170040 Almas";263;1020;836;1115;794;586;422;282;137;70;5525
"170070 Alvorada";270;918;1245;1894;1376;885;585;319;166;59;7717
"170100 Ananás";272;1085;949;1241;881;692;461;263;145;42;6031
"170105 Angico";82;357;278;406;284;226;181;129;69;23;2035
"170110 Aparecida do Rio Negro";91;363;373;435;353;250;195;111;51;17;2239
"170130 Aragominas";78;310;378;556;368;247;150;86;40;13;2226
"170190 Araguacema";132;547;444;680;513;346;260;153;103;28;3206
"170200 Araguaçu";219;887;1127;1593;1261;879;580;376;157;46;7125
"170210 Araguaína";2437;9715;11807;17391;11511;7757;4684;2692;1254;406;69654
"170215 Araguanã";58;233;284;418;276;186;112;64;30;10;1671
"170220 Araguatins";718;2853;2551;3327;2331;1801;1282;809;362;123;16157
"170230 Arapoema";261;1054;1206;1696;1138;826;514;281;144;39;7159
"170240 Arraias";308;1321;1167;1608;1247;881;599;416;272;100;7919
"170255 Augustinópolis";348;1323;1103;1508;1177;925;576;327;179;50;7516
"170270 Aurora do Tocantins";103;450;590;710;527;386;243;149;77;22;3257
"170290 Axixá do Tocantins";363;1349;1043;1339;966;833;612;334;211;66;7116
"170300 Babaçulândia";218;986;951;1333;987;698;598;475;209;84;6539
"170310 Barrolândia";123;647;681;1068;800;547;416;246;116;47;4691
"170320 Bernardo Sayão";116;469;525;796;507;375;248;119;34;7;3196
"170330 Bom Jesus do Tocantins";77;269;321;427;283;202;145;101;59;23;1907
"170360 Brasilândia do Tocantins";38;171;204;263;185;137;95;66;37;11;1207
"170370 Brejinho de Nazaré";212;804;769;1010;717;529;419;267;126;52;4905
"170380 Buriti do Tocantins";309;1059;801;1069;818;610;406;215;150;46;5483
"170382 Cachoeirinha";46;205;176;243;185;126;101;63;33;13;1191
"170384 Campos Lindos";112;433;362;499;349;270;188;124;82;23;2442
"170386 Cariri do Tocantins";82;327;313;499;353;235;192;101;67;16;2185
"170388 Carmolândia";48;194;234;345;230;153;93;53;25;8;1383
"170389 Carrasco Bonito";63;212;151;214;136;111;98;52;29;11;1077
"170390 Caseara";84;352;339;419;311;243;137;94;52;10;2041
"170410 Centenário";49;213;204;282;213;156;112;80;41;14;1364
"170550 Colinas do Tocantins";527;2161;2673;3734;2546;1905;1286;729;365;112;16038
"171670 Colméia";211;785;1016;1473;1049;784;507;289;185;62;6361
"170555 Combinado";109;508;557;755;575;398;246;181;79;14;3422
"170560 Conceição do Tocantins";147;571;410;771;509;322;219;117;65;30;3161
"170600 Couto Magalhães";146;574;542;800;609;432;279;169;68;17;3636
"170610 Cristalândia";188;886;1072;1435;1049;710;490;335;187;70;6422
"170650 Darcinópolis";92;406;348;480;367;250;200;126;66;24;2359
"170700 Dianópolis";335;1572;1379;2061;1581;1047;728;454;233;109;9499
"170710 Divinópolis do Tocantins";134;659;683;1021;756;572;384;235;115;42;4601
"170720 Dois Irmãos do Tocantins";156;780;944;1181;906;619;482;297;135;57;5557
"170730 Dueré";124;489;468;744;526;350;286;152;99;23;3261
"170740 Esperantina";178;666;522;740;527;401;278;176;95;31;3614
"170755 Fátima";112;482;594;739;537;368;283;183;89;37;3424
"170765 Figueirópolis";125;520;720;1014;661;526;358;232;115;43;4314
"170770 Filadélfia";218;818;812;1112;747;624;480;301;164;57;5333
"170820 Formoso do Araguaia";440;1876;2135;3002;2079;1373;897;490;216;56;12564
"170825 Fortaleza do Tabocão";36;134;181;253;178;127;84;49;27;11;1080
"170830 Goianorte";144;557;661;840;555;455;265;167;64;25;3733
"170900 Goiatins";490;1879;1574;2171;1518;1172;816;540;350;100;10610
"170930 Guaraí";488;1811;2460;3428;2410;1705;1141;667;364;143;14617
"170950 Gurupi";1369;5663;6964;11293;7773;4562;2851;1706;850;279;43310
"171050 Itacajá";179;781;755;1046;785;573;417;296;156;50;5038
"171070 Itaguatins";212;806;671;964;677;474;371;231;130;44;4580
"171090 Itapiratins";70;310;298;413;311;227;164;117;62;20;1992
"171110 Itaporã do Tocantins";94;390;391;630;378;306;196;121;47;13;2566
"171150 Jaú do Tocantins";69;280;317;443;337;256;170;95;50;16;2033
"171180 Juarina";55;219;206;305;232;164;106;63;26;7;1383
"171190 Lagoa da Confusão";48;223;268;359;263;178;123;84;48;18;1612
"171195 Lagoa do Tocantins";78;258;211;272;227;153;121;63;36;18;1437
"171200 Lajeado";28;101;81;129;92;55;40;27;21;6;580
"171240 Lizarda";143;585;333;598;519;328;256;176;76;33;3047
"171250 Marianópolis do Tocantins";65;262;251;416;299;173;151;76;32;9;1734
"171270 Mateiros";32;146;133;170;119;99;69;44;23;6;841
"171280 Maurilândia do Tocantins";55;241;206;285;217;148;118;74;38;14;1396
"171320 Miracema do Tocantins";542;2267;2278;3676;2520;1490;1047;726;332;114;14992
"171330 Miranorte";247;919;1321;1723;1375;934;624;396;228;81;7848
"171360 Monte do Carmo";222;794;690;1036;722;493;351;195;104;52;4659
"171395 Muricilândia";74;295;360;529;351;237;143;81;39;13;2122
"171420 Natividade";312;1356;1025;1541;1092;845;592;420;241;100;7524
"171430 Nazaré";172;755;588;859;598;479;382;274;146;49;4302
"171488 Nova Olinda";208;729;864;1141;809;657;440;267;129;34;5278
"171500 Nova Rosalândia";72;306;363;413;368;284;191;118;71;33;2219
"171510 Novo Acordo";86;306;218;324;288;200;122;102;52;11;1709
"171515 Novo Alegre";52;225;198;273;212;149;102;70;47;17;1345
"171525 Novo Jardim";37;177;156;197;172;130;89;64;35;16;1073
"172100 Palmas";1267;5368;5012;10073;7012;3774;2033;723;202;70;35534
"171570 Palmeirante";103;386;383;525;352;295;227;143;77;27;2518
"171380 Palmeiras do Tocantins";81;350;301;415;318;216;173;109;56;21;2040
"171575 Palmeirópolis";201;919;1163;1636;1148;792;499;290;134;53;6835
"171610 Paraíso do Tocantins";736;2723;3690;5771;4040;2608;1647;967;446;165;22793
"171620 Paranã";350;1487;1181;1536;1160;884;556;406;202;105;7867
"171630 Pau D'Arco";99;401;459;648;435;315;196;106;55;15;2729
"171650 Pedro Afonso";283;985;1168;1555;1027;736;526;368;212;82;6942
"171660 Peixe";226;917;1039;1453;1104;839;557;312;162;52;6661
"171665 Pequizeiro";85;348;371;552;384;248;176;107;50;15;2336
"171700 Pindorama do Tocantins";159;614;565;713;541;414;267;168;89;32;3562
"171720 Piraquê";32;121;134;194;124;89;65;47;23;8;837
"171750 Pium";217;926;1062;1501;1060;749;464;232;142;45;6398
"171780 Ponte Alta do Bom Jesus";121;586;515;648;567;429;296;208;115;51;3536
"171790 Ponte Alta do Tocantins";158;740;680;865;609;506;355;223;119;33;4288
"171800 Porto Alegre do Tocantins";79;280;227;302;225;163;141;64;40;14;1535
"171820 Porto Nacional";1269;4945;5504;8002;5314;3454;2317;1335;759;324;33223
"171830 Praia Norte";162;607;448;587;436;375;271;157;87;20;3150
