 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:1996
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"120050 Sena Madureira";587;2509;3025;3669;2522;1906;1213;702;382;169;16684
"120045 Senador Guiomard";311;1356;1648;2402;1746;1223;837;553;251;84;10411
"120060 Tarauacá";751;3118;2851;3673;2300;1631;1063;693;322;138;16540
"120070 Xapuri";286;1299;1518;2064;1446;1082;748;485;226;81;9235
"130002 Alvarães";595;2062;1511;1970;1233;788;472;255;110;31;9027
"130006 Amaturá";162;933;737;966;596;427;263;161;94;37;4376
"130008 Anamã";187;968;790;1187;666;391;336;199;69;24;4817
"130010 Anori";303;1259;1283;1597;968;665;518;351;151;82;7177
"130014 Apuí";356;1341;1167;1959;1454;953;530;195;65;22;8042
"130020 Atalaia do Norte";216;1206;892;1261;817;491;304;183;75;25;5470
"130030 Autazes";730;2734;3124;4151;2778;1925;1247;878;394;204;18165
"130040 Barcelos";542;2305;1771;2833;1899;1224;728;493;193;50;12038
"130050 Barreirinha";551;2386;2166;2802;1893;1258;857;690;396;171;13170
"130060 Benjamin Constant";859;3476;2581;3599;2350;1487;1051;731;285;105;16524
"130063 Beruri";306;1240;1024;1385;901;532;400;235;100;36;6159
"130068 Boa Vista do Ramos";308;1238;889;1165;876;554;386;314;185;83;5998
"130070 Boca do Acre";628;2770;2983;3979;2553;1776;1240;775;361;148;17213
"130080 Borba";780;3099;2777;3326;2198;1601;1092;764;458;226;16321
"130083 Caapiranga";209;883;787;963;618;469;280;177;61;22;4469
"130090 Canutama";289;1083;931;1243;760;541;399;245;91;23;5605
"130100 Carauari";761;2853;2568;3217;2059;1341;790;537;210;94;14430
"130110 Careiro";279;1476;2247;3103;2419;1911;1291;755;283;60;13824
"130115 Careiro da Várzea";515;1988;2096;2885;1910;1290;1023;668;280;101;12756
"130120 Coari";1296;6141;6759;8016;5586;3942;2380;1440;637;220;36417
"130130 Codajás";484;1861;1973;2284;1469;988;713;454;229;97;10552
"130140 Eirunepé";855;3618;3132;3790;2439;1622;1052;625;288;136;17557
"130150 Envira";442;2465;2221;3589;1557;1144;779;329;103;35;12664
"130160 Fonte Boa";661;2832;2761;3145;2164;1179;880;578;300;132;14632
"130165 Guajará";269;1416;1417;1760;1061;667;502;293;113;36;7534
"130170 Humaitá";630;3081;3028;3955;2559;1874;1266;822;371;112;17698
"130180 Ipixuna";302;1410;1340;1713;1093;624;445;258;162;41;7388
"130185 Iranduba";675;2829;3369;4217;3066;2108;1501;874;357;118;19114
"130190 Itacoatiara";1919;7564;8162;10371;7012;4827;3196;2188;1001;459;46699
"130195 Itamarati";258;1049;964;1478;771;448;282;163;59;20;5492
"130200 Itapiranga";201;804;773;871;643;466;332;213;116;52;4471
"130210 Japurá";221;961;652;904;685;399;234;110;45;14;4225
"130220 Juruá";184;646;585;738;440;298;203;125;71;19;3309
"130230 Jutaí";829;2995;2054;2757;2092;1092;686;295;125;58;12983
"130240 Lábrea";896;3521;3336;3846;2850;1923;1234;802;382;120;18910
"130250 Manacapuru";2069;7756;7825;9985;6808;4636;3251;2136;1033;464;45963
"130255 Manaquiri";535;1992;1993;2997;1804;1361;927;539;333;107;12588
"130260 Manaus";27159;107394;143064;235791;172588;100280;52141;29904;14356;5081;887758
"130270 Manicoré";1125;4840;4170;6006;3648;2574;1834;1068;532;196;25993
"130280 Maraã";536;2260;1600;2154;1430;793;503;272;87;31;9666
"130290 Maués";1089;4614;4233;5148;3868;2595;1531;1484;777;263;25602
"130300 Nhamundá";432;1901;1582;2011;1423;949;730;515;252;128;9923
"130310 Nova Olinda do Norte";508;2351;2069;2460;1740;1223;781;683;465;153;12433
"130320 Novo Airão";424;1931;1618;2387;1588;983;550;374;141;36;10032
"130330 Novo Aripuanã";310;1752;1678;2321;1555;1032;768;379;173;82;10050
"130340 Parintins";2276;8625;8700;10450;7571;5253;3400;2563;1235;502;50575
"130350 Pauini";411;2134;2462;2948;2077;1532;741;418;124;42;12889
"130353 Presidente Figueiredo";268;1196;1085;1708;1672;985;436;184;57;12;7603
"130356 Rio Preto da Eva";264;1126;1219;1815;1307;900;487;259;123;26;7526
"130360 Santa Isabel do Rio Negro";217;1671;1336;2232;1378;869;518;331;137;35;8724
"130370 Santo Antônio do Içá";659;3029;2525;3794;2505;1574;943;465;276;95;15865
"130380 São Gabriel da Cachoeira";723;3116;3009;4909;3384;2167;1258;843;427;120;19956
"130390 São Paulo de Olivença";720;2880;2354;3356;2137;1422;890;574;266;57;14656
"130395 São Sebastião do Uatumã";200;757;676;793;562;415;261;168;87;30;3949
"130400 Silves";203;791;786;966;721;494;293;226;131;41;4652
"130406 Tabatinga";935;4137;3700;5643;3441;2166;1258;827;329;145;22581
"130410 Tapauá";534;2322;1946;2501;1593;1000;603;316;158;63;11036
"130420 Tefé";2183;7850;7588;10530;6309;4008;2622;1503;639;259;43491
"130423 Tonantins";542;1868;1652;2208;1508;932;628;298;76;21;9733
"130426 Uarini";376;1690;1256;1591;890;603;363;156;64;13;7002
"130430 Urucará";298;1415;2318;2800;2053;1249;808;445;183;86;11655
"130440 Urucurituba";349;1877;1910;2582;2027;1406;919;569;271;111;12021
"140005 Alto Alegre";332;1391;1587;2289;1758;1239;701;353;156;31;9837
"140010 Boa Vista";4627;18099;19146;31818;24314;13816;6478;3625;1815;529;124267
"140015 Bonfim";459;1790;1322;2108;1569;1173;670;369;154;31;9645
"140020 Caracaraí";251;1135;1078;1467;1198;836;503;298;92;25;6883
"140030 Mucajaí";367;1470;1500;2206;1732;1240;814;373;137;35;9874
"140040 Normandia";347;1511;1071;1622;1109;666;360;213;95;50;7044
"140050 São João da Baliza";242;995;1077;1420;1049;797;495;215;71;29;6390
"140060 São Luiz";308;1369;1326;1637;1503;1101;526;287;108;26;8191
"150010 Abaetetuba";3022;12429;12828;17741;11566;7952;5138;3073;1662;942;76353
"150013 Abel Figueiredo";141;473;613;915;616;433;279;175;70;33;3748
"150020 Acará";1706;6820;5425;8218;5250;3564;2600;1589;763;338;36273
"150030 Afuá";941;3585;2723;3630;2404;1583;1031;675;286;183;17041
"150034 Água Azul do Norte";453;1940;2501;3964;2831;1971;1114;406;118;23;15321
"150040 Alenquer";1675;6018;6086;7011;5117;3769;2641;2027;909;429;35682
"150050 Almeirim";1033;4070;3937;6661;5048;2841;1360;783;323;171;26227
"150060 Altamira";1889;7415;9003;15062;11976;7082;3954;2140;959;236;59716
"150070 Anajás";613;2341;1776;2335;1369;949;632;403;175;92;10685
"150080 Ananindeua";8019;31663;41267;68398;51983;32035;15774;7910;3404;1405;261858
"150090 Augusto Corrêa";1004;3863;3161;4267;2876;2185;1526;1181;636;224;20923
"150095 Aurora do Pará";496;1873;1812;2359;1536;1152;853;492;239;105;10917
"150100 Aveiro";525;1835;1515;2007;1380;995;697;435;248;87;9724
"150110 Bagre";329;1607;1212;1577;898;667;391;262;193;68;7204
"150120 Baião";632;2431;2359;3034;1947;1470;936;653;362;184;14008
"150130 Barcarena";1673;6287;6068;9255;7132;4135;2265;1231;733;349;39128
"150140 Belém";21442;86500;139089;232355;169230;113833;69019;43272;20955;9151;904846
"150150 Benevides";1955;7774;9319;15229;10096;6268;3801;2189;996;373;58000
"150157 Bom Jesus do Tocantins";339;1221;1366;1719;1218;936;613;380;198;62;8052
"150160 Bonito";251;1058;1222;1672;1038;784;501;373;163;79;7141
"150170 Bragança";2909;11523;11952;15555;10514;7816;5365;4234;2116;845;72829
"150172 Brasil Novo";374;1436;1666;2490;1800;1210;768;428;169;43;10384
"150175 Brejo Grande do Araguaia";155;729;732;966;778;529;302;213;104;30;4538
"150178 Breu Branco";762;2626;2224;3217;2200;1521;944;512;165;86;14257
"150180 Breves";2663;10157;8823;11282;6984;4890;2876;2007;1117;962;51761
"150190 Bujaru";523;2105;2024;2907;1771;1464;1160;632;341;176;13103
"150200 Cachoeira do Arari";404;1699;1989;2999;1831;1235;901;675;341;186;12260
"150210 Cametá";2915;10744;10171;12930;8362;6445;4396;3026;1904;1057;61950
"150220 Capanema";1246;4965;6703;9055;6636;4543;2922;2191;1033;518;39812
"150230 Capitão Poço";1138;4779;4796;6744;4283;2953;2119;1364;653;291;29120
"150240 Castanhal";2837;11462;14157;21812;15239;9937;6075;3644;1719;851;87733
"150250 Chaves";451;1992;1696;2344;1475;1080;762;459;274;114;10647
"150260 Colares";227;1020;995;1195;846;682;533;397;190;97;6182
"150270 Conceição do Araguaia";1437;5697;7121;9971;7214;5350;3477;2030;959;357;43613
"150275 Concórdia do Pará";581;2114;2124;3203;1896;1438;931;606;291;123;13307
"150276 Cumaru do Norte";95;411;304;690;584;333;174;64;10;3;2668
"150277 Curionópolis";663;2852;2464;3502;3221;2216;1465;812;224;51;17470
"150280 Curralinho";655;2624;2041;2542;1501;1081;674;422;245;191;11976
"150290 Curuçá";548;2384;2483;3157;2321;1689;1434;1210;670;350;16246
"150293 Dom Eliseu";1185;3994;4286;6863;4665;2635;1447;707;248;80;26110
"150295 Eldorado do Carajás";487;2190;2112;2923;2142;1534;898;478;141;82;12987
"150300 Faro";218;812;669;923;590;449;309;242;126;53;4391
"150307 Garrafão do Norte";849;3167;2637;3618;2068;1534;1096;568;259;107;15903
"150309 Goianésia do Pará";609;2481;2484;3321;2425;1649;1026;493;178;38;14704
"150310 Gurupá";811;2958;2279;3207;1956;1291;929;604;271;146;14452
"150320 Igarapé-Açu";731;3283;3425;4824;3395;2450;1704;1273;634;306;22025
"150330 Igarapé-Miri";1374;5789;5514;7463;4539;3333;2155;1522;832;515;33036
"150340 Inhangapi";165;684;811;1221;759;615;511;273;141;51;5231
"150345 Ipixuna do Pará";456;1769;1615;2207;1465;1136;708;343;154;45;9898
"150350 Irituia";824;3395;3362;4733;2751;2252;1547;1024;632;281;20801
"150360 Itaituba";2644;9882;11546;18130;15245;8201;4338;2114;881;204;73185
"150370 Itupiranga";1035;4487;4272;5521;4071;3085;2054;1293;552;234;26604
"150375 Jacareacanga";147;1149;1560;4676;3899;1671;670;224;67;14;14077
"150380 Jacundá";1109;4107;4849;6898;4747;3148;1871;1075;445;175;28424
"150390 Juruti";909;3417;2928;3267;2291;1856;1204;1004;535;202;17613
"150400 Limoeiro do Ajuru";646;2502;2047;2873;1682;1115;738;457;324;183;12567
"150405 Mãe do Rio";511;2011;2409;3393;2098;1595;1045;737;384;178;14361
"150410 Magalhães Barata";238;911;928;1042;729;577;425;362;226;104;5542
"150420 Marabá";3967;16093;17693;26080;19477;11897;6818;4124;1787;654;108590
"150430 Maracanã";661;3077;2679;3465;2525;1937;1492;1060;608;328;17832
"150440 Marapanim";624;2528;2364;3139;2167;1733;1501;1058;589;298;16001
"150445 Medicilândia";764;3645;3611;4962;4199;2354;1224;548;152;61;21520
"150450 Melgaço";429;2241;1716;2349;1406;1002;500;329;215;113;10300
"150460 Mocajuba";585;2329;2119;2633;1762;1380;1041;663;357;187;13056
"150470 Moju";1461;5829;4964;7574;4688;3267;2122;1308;546;258;32017
"150480 Monte Alegre";1527;5850;5902;7587;5152;3792;2550;1872;838;374;35444
"150490 Muaná";689;2947;2780;3679;2363;1651;1066;754;389;234;16552
"150495 Nova Esperança do Piriá";335;1897;1911;2792;1747;1160;642;252;68;15;10819
"150500 Nova Timboteua";303;1368;1552;2275;1649;1147;853;574;246;134;10101
"150503 Novo Progresso";278;1223;1426;3993;3101;1540;567;174;34;34;12370
"150506 Novo Repartimento";755;3479;3507;4453;3357;2439;1673;863;255;57;20838
"150510 Óbidos";1204;4743;5570;6486;4512;3458;2585;1562;821;419;31360
"150520 Oeiras do Pará";876;3027;2482;3141;1836;1463;898;465;297;271;14756
"150530 Oriximiná";1145;4496;5074;6123;5017;3336;2128;1342;686;273;29620
"150540 Ourém";388;1610;1584;2120;1374;1005;758;539;276;154;9808
"150543 Ourilândia do Norte";470;2057;2140;4139;3204;1781;947;497;116;28;15379
"150548 Pacajá";583;2827;3115;3810;2849;2287;1453;743;259;67;17993
"150549 Palestina do Pará";104;618;697;979;580;571;392;279;130;31;4381
"150550 Paragominas";2054;7688;7756;12708;8696;4997;2358;1168;415;158;47998
"150553 Parauapebas";2276;8369;8207;14047;10880;5859;2841;1301;379;248;54407
"150555 Pau D'Arco";152;652;638;968;631;458;334;184;72;22;4111
"150560 Peixe-Boi";133;655;833;1084;783;597;418;337;158;90;5088
"150570 Ponta de Pedras";460;2003;2028;2823;1893;1272;858;692;298;168;12495
"150580 Portel";1198;5058;4066;5054;2837;2240;1436;801;452;250;23392
"150590 Porto de Moz";950;3624;2763;4168;2178;1420;1060;527;221;140;17051
"150600 Prainha";713;2706;2612;3212;2170;1397;900;595;236;99;14640
"150610 Primavera";522;2086;2166;2675;1816;1409;1112;833;402;280;13301
"150613 Redenção";1575;5774;6980;11044;8103;4889;2699;1461;558;165;43248
"150616 Rio Maria";498;1840;2340;3457;2646;1804;1064;598;249;63;14559
"150618 Rondon do Pará";939;3486;4296;6448;4604;2996;1729;973;454;164;26089
"150619 Rurópolis";753;2836;2830;3594;2781;1902;1096;670;262;70;16794
"150620 Salinópolis";810;3150;3365;4767;3111;2076;1387;892;359;298;20215
"150630 Salvaterra";401;1554;1434;2154;1454;1075;790;606;314;142;9924
"150635 Santa Bárbara do Pará";292;1147;1350;2173;1317;857;618;372;162;92;8380
"150640 Santa Cruz do Arari";117;551;600;805;513;369;310;201;100;32;3598
"150650 Santa Izabel do Pará";1002;3981;4632;7269;4986;3107;2050;1252;638;298;29215
"150655 Santa Luzia do Pará";577;2141;2075;2857;1856;1280;881;612;276;126;12681
"150658 Santa Maria das Barreiras";240;913;1009;1690;1500;1206;699;350;143;33;7783
"150660 Santa Maria do Pará";492;2044;2402;3391;2434;1573;1096;756;373;174;14735
"150670 Santana do Araguaia";442;2096;2277;3679;2946;1976;1133;488;172;78;15287
"150680 Santarém";6954;27480;32917;42625;30603;21218;13761;9141;4303;1885;190887
"150690 Santarém Novo";150;535;448;561;410;313;236;182;76;82;2993
"150700 Santo Antônio do Tauá";570;2270;2473;3387;2372;1643;1248;761;389;193;15306
"150710 São Caetano de Odivelas";469;2126;2172;2990;1858;1496;1129;847;383;217;13687
"150715 São Domingos do Araguaia";518;2084;2236;2631;1888;1385;1049;561;275;120;12747
"150720 São Domingos do Capim";783;3055;2764;3779;2149;1693;1265;651;360;155;16654
"150730 São Félix do Xingu";918;4106;4428;7803;5832;3679;2263;891;241;56;30217
"150740 São Francisco do Pará";240;946;1213;1574;1182;808;648;453;235;101;7400
"150745 São Geraldo do Araguaia";1022;3948;4312;5647;4006;2884;1881;1201;498;261;25660
"150747 São João de Pirabas";497;2009;1787;2251;1614;1307;972;683;339;323;11782
"150750 São João do Araguaia";232;872;936;1204;817;673;441;294;138;48;5655
"150760 São Miguel do Guamá";1038;3972;4375;5920;3812;2698;1878;1159;680;343;25875
"150770 São Sebastião da Boa Vista";533;2084;1815;2389;1526;1060;719;490;246;143;11005
"150780 Senador José Porfírio";722;2792;2407;3986;3086;1702;844;384;119;18;16060
"150790 Soure";551;2106;2084;3017;2221;1567;1106;827;408;178;14065
"150795 Tailândia";1009;3962;3247;5506;3548;2028;1188;540;175;58;21261
"150796 Terra Alta";177;779;716;1008;682;497;417;313;151;63;4803
"150797 Terra Santa";412;1466;1635;2056;1178;936;701;496;236;98;9214
"150800 Tomé-Açu";1374;5302;5482;7434;4853;3425;2240;1285;565;215;32175
"150805 Trairão";162;784;801;977;913;690;347;170;58;11;4913
"150808 Tucumã";959;3858;3922;6353;4979;2739;1573;699;201;38;25321
"150810 Tucuruí";1655;6283;7273;9803;7510;4978;2560;1525;651;232;42470
"150812 Ulianópolis";343;1150;1132;2159;1295;693;334;112;22;9;7249
"150815 Uruará";1028;4016;4536;5991;4737;3021;1563;772;236;65;25965
"150820 Vigia";945;3855;4372;5810;4019;3018;2154;1422;741;429;26765
"150830 Viseu";1830;7379;5950;7776;5647;4033;2714;2039;876;301;38545
"150835 Vitória do Xingu";392;1503;1467;2121;1410;929;702;393;151;46;9114
"150840 Xinguara";926;3674;4686;7147;5214;3463;1966;1155;456;115;28802
"160010 Amapá";204;759;738;1014;738;450;304;168;81;46;4502
"160020 Calçoene";70;420;606;1060;871;472;267;140;56;26;3988
"160021 Cutias";76;311;205;327;178;133;81;44;10;7;1372
"160023 Ferreira Gomes";70;316;325;426;246;201;108;72;18;10;1792
"160025 Itaubal";64;289;182;287;204;106;81;43;14;18;1288
"160027 Laranjal do Jari";1124;3914;3333;5537;3936;2045;1003;536;206;89;21723
"160030 Macapá";5846;22038;27457;43716;29500;16929;9361;5303;2252;1222;163624
"160040 Mazagão";385;1620;1235;1637;1117;722;520;339;144;70;7789
"160050 Oiapoque";345;1366;1061;1762;1238;644;362;171;99;58;7106
"160015 Pedra Branca do Amapari";75;310;293;543;456;262;176;57;14;6;2192
"160053 Porto Grande";208;892;735;1292;968;524;314;158;76;25;5192
"160055 Pracuúba";44;187;206;242;149;185;72;38;17;10;1150
"160060 Santana";2157;8122;8589;12419;7913;4962;2901;1579;648;399;49689
"160005 Serra do Navio";89;307;325;462;387;217;108;34;13;3;1945
"160070 Tartarugalzinho";162;688;439;683;522;303;194;109;40;25;3165
"170025 Abreulândia";41;179;218;306;247;199;143;69;33;10;1445
"170035 Aliança do Tocantins";157;648;894;1282;877;637;451;296;144;49;5435
"170040 Almas";241;912;776;1231;906;580;440;274;160;70;5590
"170070 Alvorada";224;861;1134;1790;1545;976;639;376;196;58;7799
"170100 Ananás";252;1021;1181;1545;1023;755;571;339;186;65;6938
"170105 Angico";58;252;339;434;328;207;178;103;53;23;1975
"170110 Aparecida do Rio Negro";74;349;476;561;411;315;215;162;65;27;2655
"170130 Aragominas";94;302;449;619;417;307;188;109;74;21;2580
"170190 Araguacema";130;406;551;737;570;369;274;215;105;42;3399
"170200 Araguaçu";198;759;1144;1763;1371;1029;625;419;211;92;7611
"170210 Araguaína";2464;9693;13173;20346;14064;9368;5469;3244;1507;596;79924
"170215 Araguanã";84;393;286;537;393;221;169;88;48;17;2236
"170220 Araguatins";583;2271;2853;3359;2413;1803;1328;950;477;164;16201
"170230 Arapoema";202;847;1024;1586;997;824;521;298;151;42;6492
"170240 Arraias";296;1192;1283;1782;1293;975;706;450;283;120;8380
"170255 Augustinópolis";326;1395;1871;1990;1534;1202;783;465;227;65;9858
"170270 Aurora do Tocantins";84;374;546;727;520;405;310;187;81;42;3276
"170290 Axixá do Tocantins";253;983;1162;1310;987;794;639;409;215;85;6837
"170300 Babaçulândia";194;796;1004;1404;1050;744;597;487;240;84;6600
"170310 Barrolândia";110;468;625;905;712;501;367;257;131;40;4116
"170320 Bernardo Sayão";101;484;488;839;576;347;268;120;31;14;3268
"170330 Bom Jesus do Tocantins";62;233;248;299;301;194;145;106;62;26;1676
"170360 Brasilândia do Tocantins";33;171;218;303;224;151;126;86;25;15;1352
"170370 Brejinho de Nazaré";126;540;693;1013;717;468;358;242;143;54;4354
"170380 Buriti do Tocantins";178;803;918;975;779;658;401;253;139;57;5161
"170382 Cachoeirinha";59;214;261;298;203;143;115;95;37;13;1438
"170384 Campos Lindos";157;675;496;664;516;381;272;192;83;27;3463
"170386 Cariri do Tocantins";47;252;250;456;358;200;167;90;49;24;1893
"170388 Carmolândia";37;180;192;266;216;136;81;56;39;6;1209
"170389 Carrasco Bonito";106;321;290;398;280;185;155;91;37;10;1873
"170390 Caseara";83;355;433;602;414;314;197;119;75;18;2610
"170410 Centenário";59;220;222;368;271;178;135;89;53;16;1611
"170550 Colinas do Tocantins";550;2268;2900;4537;3163;2154;1429;920;462;183;18566
"171670 Colméia";200;806;1059;1633;1177;883;565;391;221;69;7004
"170555 Combinado";117;394;640;818;559;421;280;194;102;28;3553
"170560 Conceição do Tocantins";149;560;452;616;493;333;224;144;79;29;3079
"170600 Couto Magalhães";90;400;504;724;549;355;271;176;69;18;3156
"170610 Cristalândia";186;762;1012;1512;1171;741;472;365;264;120;6605
"170650 Darcinópolis";91;377;455;611;456;336;229;177;64;22;2818
"170700 Dianópolis";341;1558;1774;2318;1783;1261;783;515;304;141;10778
"170710 Divinópolis do Tocantins";146;585;755;1024;832;601;431;273;127;53;4827
"170720 Dois Irmãos do Tocantins";155;678;878;1177;969;718;501;322;160;73;5631
"170730 Dueré";96;439;422;749;531;400;272;205;94;37;3245
"170740 Esperantina";187;679;680;764;576;513;313;199;97;26;4034
"170755 Fátima";95;374;515;667;503;373;279;187;81;44;3118
"170765 Figueirópolis";121;451;652;1146;802;546;435;271;141;59;4624
"170770 Filadélfia";178;747;870;1116;854;608;482;365;184;87;5491
"170820 Formoso do Araguaia";414;1742;2261;3163;2400;1642;956;627;256;103;13564
"170825 Fortaleza do Tabocão";56;222;253;433;277;209;155;90;40;10;1745
"170830 Goianorte";118;470;620;922;605;447;332;195;85;29;3823
"170900 Goiatins";394;1640;1548;2009;1485;1118;859;587;331;162;10133
"170930 Guaraí";436;1896;2471;3606;2736;1955;1192;780;406;178;15656
"170950 Gurupi";1329;5549;7702;12722;9712;6108;3298;2079;1040;383;49922
"171050 Itacajá";158;645;686;1013;737;598;440;310;200;65;4852
"171070 Itaguatins";178;673;768;935;708;560;396;247;123;46;4634
"171090 Itapiratins";76;330;384;548;397;308;231;134;70;28;2506
"171110 Itaporã do Tocantins";81;323;320;655;385;267;203;107;55;15;2411
"171150 Jaú do Tocantins";66;261;413;563;427;361;249;169;72;27;2608
"171180 Juarina";56;205;288;385;302;238;133;74;24;10;1715
"171190 Lagoa da Confusão";154;487;609;927;628;407;236;143;63;28;3682
"171195 Lagoa do Tocantins";79;340;281;344;272;203;142;88;51;24;1824
"171200 Lajeado";36;162;158;202;174;155;75;48;28;14;1052
"171240 Lizarda";108;454;435;474;515;321;259;183;73;45;2867
"171250 Marianópolis do Tocantins";68;248;282;480;338;244;156;102;35;16;1969
"171270 Mateiros";53;215;138;207;176;101;85;50;28;9;1062
"171280 Maurilândia do Tocantins";70;285;310;413;332;193;150;117;45;21;1936
"171320 Miracema do Tocantins";469;1741;2014;2956;2197;1451;942;722;396;158;13046
"171330 Miranorte";217;856;1362;1808;1421;1052;646;480;269;94;8205
"171360 Monte do Carmo";130;673;669;938;710;481;344;249;104;41;4339
"171395 Muricilândia";104;346;314;484;362;262;170;107;46;24;2219
